,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04840181220365208,0.05589298705211793,0.018943077686628153,-0.04518693963111533,-0.005333976976627456,-0.03297212822920901,0.010547361611996363,0.12095006705280487,-0.02215753352515562,-0.024252422542620323,0.054051961169176224,0.050549648711775766,0.05222156576508299,0.13135004910780984,-0.07210102411111173
HALLMARK_ALLOGRAFT_REJECTION,-0.0063278786143253305,0.04490220123271124,-0.024251563494528332,-0.10232387570355127,-0.049108749883353876,0.02134896035421982,-0.004486921112489439,-0.17088607610280512,-0.01648318649777827,-0.07221932795014896,0.03954915441903958,0.06117277468716577,-0.0463770080924537,0.014711006857781515,-0.008273572257192961
HALLMARK_ANDROGEN_RESPONSE,0.0360930404224449,0.08466770853691277,0.025641687075534558,0.016597580713034518,-0.061818219187459715,0.027402845598497094,0.010721573455436109,-0.06415306189003604,-0.025333104816398142,-0.014772890992496446,0.033309735295197915,0.07118804914847505,0.0021801600541427853,0.06534961080527678,-0.09713908230282246
HALLMARK_ANGIOGENESIS,-0.1017127986360435,0.0002779006153067316,0.0659595436708984,-0.03331316610953168,-0.022047607305308678,0.08284567900185429,-0.04083470003371235,-0.14142404144336204,0.06435403886678483,0.04922489192490298,0.002738820168872065,-0.04074418451984264,-0.00848840817626962,-0.080475072217035,0.034145779225109966
HALLMARK_APICAL_JUNCTION,0.011031608783786754,0.08291887068913532,0.014385755289020884,0.050532485645221725,0.00952943695134686,0.09704630452978495,0.044289153278492074,0.04205795863867995,-0.00322120986376431,9.64733278133381e-05,0.10145589731300624,0.07213457863164846,0.06322208783639445,0.10828293253397055,-0.08513169186915946
HALLMARK_APICAL_SURFACE,0.050202269284255197,0.024535147062097983,0.03194535558197036,0.04953530935290965,0.031015786233812025,-0.01943739962367167,0.09451818204547156,0.036030077736603106,-0.02890596129057073,0.013752529652907198,0.07008834122979082,0.03408532384461898,0.08120714080492628,0.08177934889831233,-0.05030618704215436
HALLMARK_APOPTOSIS,0.016381746698600853,0.06999553359707485,0.05414214777625044,0.056469400434298066,0.013589043795401977,0.1030040872296502,0.013411281135847138,-0.04453297656221415,-0.05793853398764033,0.027981905322890247,-0.026234167378905063,-0.05492381795879401,-0.04687643879682917,0.09335906967933069,-0.08763622366809001
HALLMARK_BILE_ACID_METABOLISM,0.012142040862265762,0.025822694688227208,-0.010614941871570834,0.023319393975995997,-0.02976524865800919,0.0890928960744114,0.0007810510815234344,-0.04221253638848329,-0.01905818948869301,-0.08388154103064435,0.09719967901476285,0.04628168703954108,-0.007286053245041197,0.13594004835877327,-0.043919552257888565
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-6.280432982788568e-05,0.04671480199638021,0.025384485837348307,0.024481399003880522,-0.06568892529697791,0.03242755899749302,-0.011911808968485963,-0.13523961076131388,0.001893674993521447,0.05734759764898596,0.06135664303569413,0.09122586374288601,0.06420492081039644,0.11862394876496662,-0.10380696046545207
HALLMARK_COAGULATION,0.025858312139987794,0.09328835931231731,0.02301162511295471,0.011739003719738687,-0.05975318898557244,0.05511032690037809,-0.03809811399148145,-0.17712069300160918,-0.046186954602857,-0.007037802627730402,0.06913630672336292,0.0339143052955316,-0.037238088821179904,0.058264441566788984,-0.06598713342997692
HALLMARK_COMPLEMENT,-0.0025325038066861963,0.0852812577823398,0.010242781607096895,-0.023911927326187497,-0.02029960886859382,0.08263472320065311,0.04229299992976723,-0.07453368461901846,-0.05599761633905877,0.03809111791683305,0.05859636225778904,0.04763568665613422,0.027315469222460677,0.06628697784626866,-0.053208000935474564
HALLMARK_DNA_REPAIR,0.05725545541949819,0.12333232421386464,0.07952451138867328,9.295440417787573e-05,-0.009140699310652456,0.03198356878813513,0.06509482591031292,0.11906603985665916,0.013990179600041713,-0.043042895751373746,0.0738275029446863,0.06842516547845302,0.09869363133855638,0.11450870952182293,-0.10474022810421144
HALLMARK_E2F_TARGETS,0.023552292634058395,0.08439341167212994,0.014693496537383322,-0.008753601825797324,-0.014791603178715168,0.03593154547768198,0.050214004997951596,0.15503035323864972,-0.021544604294083735,-0.05379224372313806,0.01385111447106194,0.03674074804221343,0.06369081214576489,0.13348187827817495,-0.0828542205689835
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.042488645562724955,0.07379965671194566,0.06285067877864695,0.0457334925805609,-0.03389873596537152,0.06869852533826803,-0.01834230065834793,-0.16307952003938606,0.01706054105703961,0.04602957058935466,0.03835432093633658,-0.02977191440002546,-0.04353230492746885,0.017368518348035898,-0.0219311599349023
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.020779035129762816,0.022450140443626802,-0.00566681606740456,-0.024674569940753965,0.0018702503690260597,0.024500943370062214,0.004568673949737223,0.09567969807577047,-0.033549758016249785,0.06706411244410529,0.05223414010386884,0.030100936428159475,0.08947564095951487,0.0910737295130847,-0.07054280397751315
HALLMARK_ESTROGEN_RESPONSE_LATE,0.008412019621016077,0.1204095809930946,0.007228630060421436,0.026468738911719157,0.02435238041260348,0.01132094719386534,0.048054313195598775,0.03539386538591056,0.03517701490067885,-0.012401114403236059,0.06479683653764709,0.05535201360761978,-0.0007770245669932737,0.1350075534937564,-0.06353129539540107
HALLMARK_FATTY_ACID_METABOLISM,0.013789417191331577,0.06155930368285799,0.06398953783002265,0.0014486180610863895,-0.050443909769218566,0.06532536001446863,0.010547990298946453,0.05620246958358678,0.03523922057503392,0.027410841913233196,-0.02753101847884676,0.04216962005976261,0.03393377066531738,0.06411048345624608,-0.004479432835667764
HALLMARK_G2M_CHECKPOINT,0.03814103560505261,0.08641244280276927,0.07635520138961793,-0.02202258130808243,-0.0491500994387507,0.09624500278548831,0.010282005289623933,-0.012702563686707179,-0.0015323170169144497,-0.029678992209310053,0.024738005449336364,0.005941304048717866,0.007855382646446136,0.08351283149109644,-0.056732917944300895
HALLMARK_GLYCOLYSIS,0.036959134504390194,0.04034070605485474,0.017757727071064166,0.041190107660772066,0.032264593392951735,-0.017583685127825793,0.07945831058543029,0.17429581531498584,0.04134261321554938,0.01750238921401374,0.08219355582538491,0.058571878796518304,0.09088341372670843,0.09262653211228923,-0.08760759763692393
HALLMARK_HEDGEHOG_SIGNALING,0.08943726636844225,0.061957224760979375,0.0403169428308756,-0.012556881674597736,0.06618747345178255,-0.09545734180217756,0.07044515441380642,0.19262546053035992,-0.028689108119759898,0.01306318554152615,0.0178086539261599,0.0740156909176209,0.12165853421344612,0.14624720404870897,-0.013788086966179934
HALLMARK_HEME_METABOLISM,0.03698887559760844,0.07173729708173868,0.07687618517879995,-0.0193695738472688,-0.02519948105964033,0.02241173423198193,0.06320330943572103,0.11225281369841626,0.020050844855614407,-0.02884152669195552,0.08704139362652794,0.04609392883052794,0.10397982564292671,0.12785721494826566,-0.0728380411238355
HALLMARK_HYPOXIA,0.008762141895008712,-0.050474297952681164,0.06440723517508425,0.07973688042171644,0.07098103760308778,0.06793968561871921,0.04195859730665967,0.05354465016646004,0.10393396335770051,0.09243845009363472,0.038391547278055854,0.00895912695424257,-0.004447035893132724,-0.036648892198082435,0.009015350437986978
