,UKF248,UKF251,UKF259,UKF260,UKF266,UKF296,UKF304,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0076126392801451215,0.007747042393132692,-0.011500676978286948,0.00910880963419351,-0.012754199759622296,0.026061279641509803,0.015292203450484678,0.07388033887655263,0.02156771256685451,0.003714976575376312,0.09540719648211855
HALLMARK_ALLOGRAFT_REJECTION,0.03966173442887572,0.030659916203616064,-0.0593123951728874,0.013512776659893977,-0.03490241861850433,-0.00563480419548188,-0.0031317896511460193,-0.02240043284271435,0.01013252918591507,0.0071778562887615275,-0.0005182123084233903
HALLMARK_ANDROGEN_RESPONSE,0.058893116859416665,0.09374621985941921,0.010791937502301344,0.05655959936596159,-0.04974107345194714,-0.024144844023436737,0.04812445446680333,0.005824485103865587,0.036745655122656595,0.0018742591186839785,0.06631341290116778
HALLMARK_ANGIOGENESIS,-0.05411611075619688,0.021579866599690595,0.05436653562323944,0.02258008311205205,-0.009278163006404695,0.019037779319039726,0.025910549436790754,-0.03904281662833952,0.011504311458282134,-0.0706908372696508,0.08950231923501993
HALLMARK_APICAL_JUNCTION,0.036262439543594926,0.10826493185207706,-0.04233973738735751,0.05415769795217061,-0.031080088706103837,0.0289308745133222,-0.062191190081609234,0.004907378197008847,0.046665009311057735,-0.0010082126143603756,0.07701993858399796
HALLMARK_APICAL_SURFACE,0.025850070706799136,0.02755138100726305,-0.07841629187432825,-0.016372441329574928,-0.035747307146887855,0.018275309620509505,0.1080879948759378,-0.07036442936410049,0.023976108871009313,0.058571101342516065,0.049413373688097194
HALLMARK_APOPTOSIS,-0.027237345269394333,-0.023672173988416343,0.03474802323923307,0.018310281069695487,-0.031515120419279355,0.03791733786467348,-0.05459046420814523,0.11923793209774379,0.0574031881629068,-0.039314044132771786,-0.018417313819218788
HALLMARK_BILE_ACID_METABOLISM,0.007569300844030501,0.08946648660553903,-0.035211734237764136,-0.01518122980447387,-0.010939313284647065,-0.0021707974906487572,0.0013519234285929848,0.06362938291469794,0.014626805380391503,-0.01667891470257533,0.11283846229202853
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.006208438510348772,0.04228340469258706,-0.015550084071164165,0.009805097031723355,0.01037009023740098,0.038486472714008124,0.031198627438563793,0.054422588714020004,0.05193059089797983,0.024918812563248346,0.0743148758529811
HALLMARK_COAGULATION,0.039111159628771854,0.0276148183950309,-0.09115137001309596,0.0035956108012291117,0.010328727594357887,-0.014091191936191001,0.02067299863866362,0.06115154713777276,0.06658906400360778,-0.013925229360740246,0.027065896414170516
HALLMARK_COMPLEMENT,-0.0408114739818032,0.059502082501519095,-0.04497738872205592,0.04770356699020391,-0.03283443697224396,0.008040412679821729,0.03423502684662896,0.046296792564685024,0.06139631650948397,0.0073752566226759665,0.08489633012220914
HALLMARK_DNA_REPAIR,0.04199348619843235,0.10989038263944217,0.05412807927322004,0.025011160715889606,-0.022963081461353146,0.02210808245536383,-0.011242854933214932,0.0440461372541084,0.04407080035353619,0.015070316894555706,0.12733328947079509
HALLMARK_E2F_TARGETS,0.01784832089445741,0.09740227223708547,-0.044927402023682984,-0.02496840033161829,-0.014560030796623937,0.06752220959654773,-0.008371809810452817,-0.04056280614885275,0.0012006838591692491,0.029093136393805077,0.11646384031028989
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.036691048139026815,0.031138551110671053,0.05672824754736754,0.040770273453368346,0.013255854021767224,0.028206978728594647,-0.014195835675553634,-0.032394449844745196,0.06936334882914497,-0.0006561175283709796,0.08418940193070182
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01385474334111516,-0.0192777631693895,0.026501202724303154,0.022177106372347703,-0.0599243607902088,0.007781513414346173,0.05477956509987215,0.030331356146480283,0.029797391746801096,-0.010096122728166162,0.09224272315498068
HALLMARK_ESTROGEN_RESPONSE_LATE,0.013575602144061684,0.04286814492299959,-0.02555839373243285,-0.010763856412496506,-0.011561315125733355,0.05580226101207238,-0.04168547904865127,-0.02026356385202773,0.026986930924087025,0.015174346187687935,0.047287005523932016
HALLMARK_FATTY_ACID_METABOLISM,0.03338135121496628,0.05807541991983869,0.0753596665452367,0.006110760702941152,-0.050008784417856326,0.01854525351986702,0.013912048540966402,0.07759332487575991,0.006502906789257125,0.005410839443026838,0.07212080107085819
HALLMARK_G2M_CHECKPOINT,0.005724896259009682,0.09163484837165639,-0.0437311610977525,0.10234176743015268,-0.013447519097436236,0.0071216094474758716,-0.027653871972768848,0.023931898104828164,0.015015354390049227,-0.00379461493137575,0.13568465903092686
HALLMARK_GLYCOLYSIS,-0.02131101737192996,0.050463242974882715,0.05117978031407132,0.07033754230928531,-0.01999422588117664,0.02088690784610327,-0.02810662988110171,0.029358607299674048,0.016693453451683972,-0.022199401205293387,0.10313074781941023
HALLMARK_HEDGEHOG_SIGNALING,-0.02592372940228246,0.10797931406076937,0.016866157522336004,0.02658411404917953,-0.052105540561389496,0.02355115562213539,0.00870667091027856,0.07287776617403256,0.00181549153416474,-0.022067375444289102,0.013870474460807443
HALLMARK_HEME_METABOLISM,0.0370557890567441,0.06612402296979793,0.029172920495295192,0.03451537802928672,0.002755169262454774,0.03856790524971462,-0.0005212174627740995,0.040877151829067496,0.02989727174847409,0.023124561260255295,0.06834386066337658
HALLMARK_HYPOXIA,-0.02370143792515509,-0.0016666844772361743,0.10459391741886505,0.04221566211505276,0.0428071150021784,0.020744679712277017,-0.06100536067459164,0.011640585166268739,-0.004869378566438979,0.014699221024432569,0.08979037130464161
HALLMARK_IL2_STAT5_SIGNALING,0.011976422979835243,0.05051366370821376,0.043859983151355586,0.04379307148587283,0.0007358720922804617,0.010245498768756616,0.038921391928939016,0.02196061967683064,0.027398531312650777,0.023684705036267413,0.1278881779582062
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.026016947580777945,0.048618445293812165,-0.026837897466562767,0.0107488051377021,0.018018338512922488,0.016905702129300582,0.002405836773980681,-0.03224061514753628,0.0138713031377288,0.020535364651066878,0.12090614522484205
HALLMARK_INFLAMMATORY_RESPONSE,-0.004341107672467715,0.0519864215480274,0.056783208892438444,0.02469338217310158,0.014673829975590245,0.04627402505207724,0.011256234511010411,-0.03260984643322563,0.0689174636095032,0.04186920756662899,0.04425273225929831
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.040533313282635305,0.04457569315965622,-0.05048678295756193,-0.03572577015955235,0.010448094097840121,-0.0029344279599730436,0.025463080464124908,-0.0010755356356909496,0.00820249739004311,-0.03786744780197576,0.09335783760396318
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.013976002899994459,0.0021223985635350404,0.04359738528713778,0.05666280471036343,-0.036931742547099695,-0.007230119953474613,-0.022416296159405453,0.030769161757893584,0.09615453661646217,-0.021598966530425454,0.07210757049913903
HALLMARK_KRAS_SIGNALING_DN,-0.01790890879063579,0.06627246477805775,-0.020240984418571716,-0.016451721577808526,-0.07079596035815278,0.05700719819335447,0.023865593181954425,0.04573572310878887,0.0034129721952989352,0.008725229347905771,0.0247862157062398
HALLMARK_KRAS_SIGNALING_UP,0.03496531386819512,0.09240759810136197,0.04315228235699711,-0.011394803411913169,-0.03288427950757226,0.03143719064566994,0.07374845437220238,-0.016785713837349413,0.02433363233289527,0.0020073470763012973,0.0004205342938767418
HALLMARK_MITOTIC_SPINDLE,0.03382870095892093,0.09963333240460953,-0.024787502797386507,0.022867800460587968,-3.535355585594281e-05,0.02181091723568403,0.024558536668068256,-0.04343883802061703,0.00432645567842441,-0.005017051490602313,0.07557861919350839
HALLMARK_MTORC1_SIGNALING,0.02798763127245157,0.06593365920863012,0.06336093012135928,0.07640972261861279,0.015808527358455927,0.015169025019231008,-0.004178891705059843,-0.0037882552856534847,0.012894143570866552,-0.016744302470474468,0.09865411849604068
HALLMARK_MYC_TARGETS_V1,0.041126402814715524,0.10439262495440116,0.0807896625645191,0.02397614002646245,-0.02071636570417552,0.023074500979466107,0.017012458365023186,0.0014591933011792483,0.017618611534978908,-0.011220147760819484,0.1090975094373854
HALLMARK_MYC_TARGETS_V2,0.008985401829675842,0.01291830628388457,0.03159663010718168,0.04674203163245433,0.03372736196522421,-0.03529753345727554,-0.09927278642911963,0.004009459775904113,0.06656232150031782,-0.01405005725525498,0.07835057810159979
HALLMARK_MYOGENESIS,0.048860563692605316,0.047216464856593574,-0.06459114638134011,-0.010762575430942016,-0.0464214680658288,0.01672198813233271,0.0020208094046322523,0.06966877905898602,0.049858293526382144,-0.010212225436216707,0.00628578943423733
HALLMARK_NOTCH_SIGNALING,0.03414111142650829,-0.027021517291850167,-0.06281205129128695,-0.03743118463631386,0.02864360313266688,0.050778383666419034,-0.01426437742291402,0.05833901934951182,0.007715255941676057,-0.01160848618279454,0.12092679157924405
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03694071962909427,0.10068600054797132,0.04473156527598174,-0.0006243828735978912,-0.05395465319158653,0.022095191886137473,-0.029407300664197163,0.00980057278824772,0.01714707644442912,0.05330755756149266,0.06583786558181695
HALLMARK_P53_PATHWAY,0.025218965134574663,0.03438539481946561,0.04328231078998725,0.03991358731465469,-0.016190399832336208,0.014732770181001205,0.0007772126698732314,0.03025211843840654,-0.00931289295906252,0.08290831507766794,0.12233935772048452
HALLMARK_PANCREAS_BETA_CELLS,0.005761997310984699,0.04987713496379704,-0.05805156971970481,-0.019829451787598342,-0.055736241631021456,0.06924771390808984,-0.013218258110424813,0.04750345418841268,0.025605422920552005,0.09489808036333229,-0.05951447019898968
HALLMARK_PEROXISOME,-0.00714602753172629,0.04204402121128411,-0.06580614392454176,-0.02220996008571093,-0.016024121477745196,-0.006596729060591756,-9.642301497799654e-05,0.030107359754896392,0.03193340801396653,0.007892836662980157,0.06233374543017964
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.024979080366556848,0.1055077877313328,-0.025600717977796693,0.001897517252948102,-0.05974305274978442,0.05429936957852991,-0.016734867861818794,-0.01981435719871506,0.045446067136668114,0.013288112616503004,0.08149058158329768
HALLMARK_PROTEIN_SECRETION,0.027135282205262866,0.11309902031609616,0.07110467070274452,0.0005723516567203454,-0.06078670939590396,0.006688264128923494,0.004419377465675967,-0.017978518666499948,0.04679668733484407,-0.0033168804590492404,0.08088882425548423
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.031774048845913394,-0.031375687898528154,0.07563255316025377,-0.022789320438119647,-0.025872438438223674,-0.0021098670463143036,-0.0060643007830112955,0.04360099239704981,0.03780741831306831,0.041597931788152895,0.0068460949482880605
HALLMARK_SPERMATOGENESIS,-0.006457069362463171,0.09584191871454553,0.0407955015593871,-0.0034921552570401915,-0.020734058508194084,0.021726228346117274,-0.013661320827903205,0.03924878237954038,0.023500990616345016,-0.03445878629831662,0.04013768635660438
HALLMARK_TGF_BETA_SIGNALING,0.04721221250572046,0.07599959182875259,-0.01075342852604274,0.033816733377564585,-0.004150109453011655,-0.01729153906120369,0.009531687696650224,0.030202191025600712,0.05208234022495929,-0.023520773791905217,0.11715355533408144
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04061043540164657,0.061399730388241675,0.06675735869409398,0.008531981262274663,0.044540919213746866,0.041829408170168295,-0.03388710779347397,-0.04986352588635767,0.02878367646043502,0.05647982094130176,0.11298365053884211
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03856052361467075,0.09189122416656503,0.08556749360088871,0.07771945647094841,-0.030512748376109573,0.038014753321313585,-0.027256522812758345,0.0043203599323998875,0.05329864295689989,-0.007876405602950616,0.11070711215384506
HALLMARK_UV_RESPONSE_DN,0.04714292470442587,0.036315584342280195,-0.05099584778624749,-0.02379054554639008,-0.03209284147526089,0.028804444646153594,0.05182472250923445,0.06026056645141923,0.024693663078969405,0.03884773981965073,0.07011318984224806
HALLMARK_UV_RESPONSE_UP,0.005805381926079693,0.08329907434722097,0.026136722378114194,0.016014411637570267,-0.050259783655206065,0.012149844391076145,-0.013157774842746264,0.012773322098172241,0.027253992987115273,0.007596579471614342,0.10659282199970481
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.033702245727784845,0.08549826539996866,-0.051396269418080495,-0.010390491127757579,-0.015298326312517211,0.02469438972671775,0.014377346229877346,-0.05962087555998445,0.019603842672053885,0.008789132679544455,0.05097129215313987
HALLMARK_XENOBIOTIC_METABOLISM,-0.02954491214039314,0.031687876840853925,0.04106750036273404,0.03309031654947707,-0.009886060494192946,0.015937597420099245,0.05435431323061295,0.11276851778589507,0.07457874005908854,-0.021285862636877168,0.11010624730540915
