,MGH258,UKF260,UKF266,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.019476835786719455,0.07266971345157079,0.007028713763213077,0.021864630146339062,0.048895995906427445,0.04607671799644488,0.11127490593072935,0.09569674159750577,-0.013195074117287802,0.05034213360698796,0.06024974646372294,-0.08433309929855,0.06639993629685371
HALLMARK_ALLOGRAFT_REJECTION,-0.028132262864403075,0.0297750797817654,0.02017704050933681,0.01929207037454761,-0.012673527456727632,0.09540517510878192,0.09179750157458273,-0.0013096533749357678,-0.0034964030905413903,0.05389125479917995,0.0743454192120142,0.07227067745209202,0.028514456678119544
HALLMARK_ANDROGEN_RESPONSE,0.0034036532004705026,0.037661230303193065,-0.02637928415018741,0.03046735356014815,0.037144512119709615,0.11590405905642186,0.0665190391908859,0.018636337453953322,-0.0068169802156562665,0.06880361357421495,0.10901680719729001,-0.035634020286731447,0.11559143166302151
HALLMARK_ANGIOGENESIS,0.01327038777141359,-0.018018108660413125,0.028709405129646166,0.04676508029900071,-0.012791384758752371,0.11561444596892174,0.1100174221970387,0.08448190228732194,-0.051078264419005245,0.013565074286338913,-0.03620299117794998,0.04230217055330753,0.11694696425536164
HALLMARK_APICAL_JUNCTION,0.008133497835712699,0.09468556642969303,0.009870293477122769,0.028626504067314512,-0.018629584015982473,0.11619899188549661,0.04697816280054259,0.10604702865646314,0.01004295726783869,0.0007436463132331879,0.08307022408763787,-0.07837761732128168,0.047099956139487906
HALLMARK_APICAL_SURFACE,0.03522070684579575,0.08084000415732591,-0.03133341626885098,-0.06614002182301316,0.06238752986342092,0.04508053175754869,0.06749674810184397,0.1352026483851452,0.028846076901721997,0.008844386319543934,0.06625888097472821,-0.04005918988332969,-0.01937312967837944
HALLMARK_APOPTOSIS,0.03872145569679529,0.03204584195652185,0.009541367116819317,0.002152198868708842,0.039756370875990356,-0.08859652585780722,0.051812707363284326,0.09200665543607647,-0.047063930530997666,0.03162518790133693,0.056557035470501345,-0.044731941024915185,-0.03039625764528224
HALLMARK_BILE_ACID_METABOLISM,0.005644131215956838,0.07473461899592092,0.012319197323045074,0.0637080773424431,0.020330835901536684,0.07555538406605829,0.0986507088781813,0.05851408730885294,0.01850451935140032,0.012879961131124011,0.04546928980377386,-0.13360749130838165,0.007002095574337662
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0008977474431019679,0.032100312016495956,-0.013028334583102371,0.048234816061477385,0.01768606521317261,0.08274228473079993,0.16081481303491246,0.049070035605787245,-0.0155244316067849,-0.015622626684809605,0.04472283596376138,-0.12232585047486709,0.0504422769850975
HALLMARK_COAGULATION,-0.04413040950165926,0.03398845197973513,0.025701317948546538,-0.005368299199138012,-0.005466876890250293,0.10733952035592267,-0.020545407167713147,0.11163726891770373,-0.05949820664647377,0.017332828902654203,0.0791016181418841,-0.08275828077694994,0.034087032303179964
HALLMARK_COMPLEMENT,0.03973483657343179,0.02857000122800583,-0.012475461472534819,0.03128008775044081,0.031218330628153,0.0578380651527108,0.15254903345044477,0.024407080445217517,-0.034190369733344904,0.04038049282692505,0.06384873141744055,-0.0664394783173954,0.053600918416708096
HALLMARK_DNA_REPAIR,0.028530864235064134,0.0951150064113008,0.01853593639863534,0.05910788488803292,0.0016137883632031827,0.11486188681784361,0.1448436629868229,0.11821093271258218,0.04666199080253898,0.023634378587469945,0.06631478757087843,-0.080207762698708,0.09822622948275074
HALLMARK_E2F_TARGETS,0.03612097167992636,0.04210078990202639,0.009165060517380703,0.059014150607621545,0.003029184248769245,0.09353823611318007,0.06528248123343114,0.05666112443825191,-0.020902033510641804,-0.0003113151730053154,0.00922283756370982,-0.10844440020043455,0.07234002113071888
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.013368278022281094,0.05256350865212348,0.012115229303627077,0.016418234549298378,0.0009251582269375027,0.09924896138005962,-0.015388977941828795,-0.001720901862927681,-0.04222072713979753,0.03345388616338705,0.04657629364046161,-0.056400338714948435,0.055269844610383555
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01591178850090786,-0.005106315379818651,0.030924858306070956,0.03878013402015749,0.02049992915032061,-0.033170631707202206,-0.009420789805290864,-0.059559782423496056,-0.017707326984702145,0.07495322047079402,0.10096378830750327,-0.08875746113335778,0.06931124426725142
HALLMARK_ESTROGEN_RESPONSE_LATE,0.040728751476711095,0.06084914817413767,-0.00801529359811915,-0.031132863524213666,-0.06713153020164958,0.10473101033350272,0.02778903004964784,0.1319674737638447,0.03243831638015009,-0.014552724647682726,0.04354593650991487,-0.10193336727072948,-0.027645620825445756
HALLMARK_FATTY_ACID_METABOLISM,-0.029313099690098144,0.011838678967504868,-0.0413515099712698,0.04666335655049348,0.023225029357566693,-0.0418340018616273,-0.029881407277423777,0.0013266987873792335,-0.019985962592676317,0.0074019207695976506,0.05682322411024462,-0.061740809780893524,0.012221920792630441
HALLMARK_G2M_CHECKPOINT,-0.023710532317609976,0.11888110048060722,0.023763670135937862,0.06125208612946688,-0.005964022329944457,0.10399284887444553,0.0464571782161974,0.0028944003538390493,-0.01187248086343322,0.006747031503793328,0.012558484112292528,-0.029301280322607058,0.06698637847736182
HALLMARK_GLYCOLYSIS,0.022027053524971796,0.0713337224197906,0.009865793742216694,0.03018295721624583,0.010710246045935881,0.05259199168197296,0.14025739993131253,0.04820110662857095,0.002318414728468726,0.042710380237533936,0.0485333909835628,-0.06751069059334397,0.03872632315837396
HALLMARK_HEDGEHOG_SIGNALING,-0.013181765544581218,-0.005060247293796869,-0.038712068207987275,-0.02792315509462834,0.007144983253338895,-0.041196072587380506,-0.08713291938166848,-0.056980610548687916,-0.06463855696324401,-0.007567115120286408,0.07243257072463773,-0.02238722538362139,0.01844476450919206
HALLMARK_HEME_METABOLISM,0.008628613653598457,0.04809647974703163,0.01721981058290381,0.015006513813321664,0.06326625537079074,0.07476344459707861,0.13379156218967522,0.07235092788388846,-0.028778763673513067,0.019635038381373385,0.09866544257994347,-0.09535370015091645,0.039005451418735224
HALLMARK_HYPOXIA,0.003363324630890453,-0.014065528397937059,0.02543447457009925,-0.050549485398329146,-0.016058840610252006,0.0431290655547373,0.05563182406960767,-0.052425689286393407,-0.01304294693585093,0.018705209568276364,0.013429799895820646,0.013002050749222234,-0.012122733909070987
HALLMARK_IL2_STAT5_SIGNALING,-0.01979322204637774,0.07146085781307684,-0.019403987895210507,0.050867696643759716,-0.036868452235311364,0.05887511924491454,0.09244408980198678,0.05082278038331455,-0.04575863194966973,0.05792690771427153,0.046904172271215135,-0.09093137050162582,0.06926887984568346
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05472529465656349,0.02971786235017481,0.0002251767776200452,0.034171203085017456,0.03751915241527271,0.05297341454399383,0.030291265702971203,0.06027735707030823,-0.00010729565382929274,0.028585973077404504,0.01279928814263521,0.013859459215307809,0.03913097642645407
HALLMARK_INFLAMMATORY_RESPONSE,0.012179189844599675,-0.02450362112885383,0.004240424869328738,0.026615442677284298,-0.012366495668735855,-0.01436055581332373,0.0498644726179948,0.05679086310152248,0.02551152667025756,-0.004410622449973749,0.0189075562475892,-0.026085687995490138,0.025203264659513995
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02007124715301455,0.06989525508820157,-0.00370809137286791,0.07824987695553239,-0.012352424178229071,0.10098437350066958,0.05826009087706003,0.10978552676659646,0.063876434730748,0.024133625995951015,0.041562385886623726,-0.0281337910211007,-0.004373804282305175
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.02264465924044803,0.05464736907616949,0.01761617422953703,0.03668968708193953,-0.028804800367415496,0.07946580205721732,0.09072614101981938,0.09332195091696516,-0.08751491402428839,0.047139823464238485,0.05703577724645382,-0.024945010761769353,0.06622100461975458
HALLMARK_KRAS_SIGNALING_DN,0.04371058640318132,0.029995715110614316,-0.0026757459976591105,0.006276007865053002,0.056903396088417914,0.0529684325336721,0.043427273664817405,0.06282538571120218,-0.04004544746199845,0.03131174874672706,0.04290472601124255,-0.025338694942503785,0.06774255762278289
HALLMARK_KRAS_SIGNALING_UP,0.030029254931831877,0.0026790908324942323,-0.03474011293304834,0.05428463679758871,0.03357132468776909,-0.0017442510028659983,0.10161250557219763,0.08061923318575547,-0.033905635409915445,0.013756468026053738,0.08974693410182062,0.006934509716983584,0.06800406984577818
HALLMARK_MITOTIC_SPINDLE,0.0368710466404753,0.021715052167844428,0.011146776248267135,0.03631940885151417,0.08624323072048583,0.09602072020069202,0.028741199627404616,0.02912120139368706,-0.026447537974751772,0.017059897266469788,0.06097348670255303,-0.06906635033450234,0.08858503668126462
HALLMARK_MTORC1_SIGNALING,0.02705711829333552,-0.013681756303355575,0.016188557029730065,0.008603684565097578,0.013074964824257768,0.05934516762597773,0.13714654883074337,-0.02566256067091156,0.05195901519241116,0.014635833292550365,0.0324809887075234,-0.0030864245706794424,0.060530637857038445
HALLMARK_MYC_TARGETS_V1,0.011802592657547295,0.0867578503365621,0.026685938723028945,0.037685430025802893,0.019812544379811052,0.12446276477768405,0.170849107945314,0.06808146145443539,0.021805010479558525,0.030653896971340504,0.06841851082631166,-0.0817798818644513,0.058798465792624634
