,UKF248,UKF266,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk
HALLMARK_ADIPOGENESIS,0.041495633921709595,0.04234656301160649,0.144551189175244,0.03803738248490159,0.05988606664517028,0.1538407667175678,0.00965688886158253,0.08074511602959575
HALLMARK_ALLOGRAFT_REJECTION,-0.014663038600520819,-0.12292774379629978,0.08571057010553236,-0.05492988767380479,-0.12520199561431145,-0.17633116327151413,-0.04813771341359384,-0.03338596551518449
HALLMARK_ANDROGEN_RESPONSE,-0.015993523972155827,-0.01754200718869755,0.03359452644973264,-0.011025629831137784,-0.04866572326713078,-0.16184235535331398,0.001696030922664386,0.05114365329324659
HALLMARK_ANGIOGENESIS,-0.05079308132748393,-0.08691994369162664,-0.11361555313034608,-0.014122123138715663,-0.13600710668573004,-0.4277520670912406,-0.06877633448045095,0.0009453734983751559
HALLMARK_APICAL_JUNCTION,0.01783775905707258,-0.040151748788692494,-0.008082736145481603,0.07011170161769169,-0.025637660513241352,-0.22288920600704065,0.07214123625902565,0.05100915698417947
HALLMARK_APICAL_SURFACE,0.056825635709744055,0.12353125805034001,0.019349246391942847,0.0930468171966823,0.09448024421490264,-0.09620421420171799,0.06196215174828518,0.007282490316558206
HALLMARK_APOPTOSIS,-0.03734270325459861,0.02978106582525408,-0.10732494572565773,0.003917448614256132,-0.054197923088431604,0.20242250860605596,-0.024811433842490866,0.03186262110482408
HALLMARK_BILE_ACID_METABOLISM,0.05921697698487344,-0.05018845648250555,-0.03953559586018615,0.029761423173825633,0.005130286954227369,-0.1369621606591032,-0.018828686574651466,0.042516802067155246
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.003147587770000081,-0.08072359791206234,-0.10320681308103036,-0.001204159924350023,-0.027873466655526837,-0.33584084296559263,-0.02523110796233083,0.0632181611638331
HALLMARK_COAGULATION,-0.026205213427843873,-0.12491795558957791,0.04209448341504198,-0.058470516717830635,-0.15029194871225202,-0.2610770890877694,-0.019912368485721376,0.07524986328506288
HALLMARK_COMPLEMENT,0.0018690871183695654,0.046797280492808596,-0.023101827643884326,0.08159651700938314,-0.08516254748568464,0.14695856188436948,0.0613146229651864,0.04635146611072866
HALLMARK_DNA_REPAIR,0.06838754265320748,0.0024814907767164228,0.09917647931739726,0.09928795772269161,0.0366126512911837,-0.1353144148206548,-0.0020390723082244788,0.04130684841173219
HALLMARK_E2F_TARGETS,0.06282300580664649,-0.07546164799283354,-0.02307755006936539,0.0754155093002333,0.09034710942944274,-0.200623674772805,0.05938029394152182,0.002861872220206584
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.031128145361666748,-0.1077169196205624,-0.09586347134192533,-0.02282721979488245,-0.11207705997562835,-0.38159374145381014,-0.017699120071366228,0.044284292762632176
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05843733659585671,0.1226236116544604,0.07601393083395505,-0.013760235206700723,0.11874598897865526,0.38894011196945316,0.04815919434128035,0.024159812594537616
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0074843220310256186,0.013417899002470637,0.0287065810195764,0.014013819722717194,-0.05880012214328196,-0.23470966753482073,0.013169032419371243,0.08730381854377525
HALLMARK_FATTY_ACID_METABOLISM,0.0042757101041775965,0.07966624251112814,-0.05137948835592285,0.02205709290198366,0.08877865824921129,0.27240684872218734,0.043392163027309645,0.020282989510224156
HALLMARK_G2M_CHECKPOINT,0.02408839973669556,-0.08541749794929664,-0.05673514570634954,0.036603091651463845,-0.04989075795789412,-0.3455403612475277,0.036621464916456174,-0.033025695806783294
HALLMARK_GLYCOLYSIS,0.03276999789881133,0.1080810739855773,0.05439176301845313,0.106604967662662,0.10397830337131016,-0.02039662284248339,0.08048877465838913,0.0970866858063013
HALLMARK_HEDGEHOG_SIGNALING,0.11792259786401735,0.18364539321782222,0.10955989274559244,0.09550137125625319,0.1634017843817807,0.37448829284556906,0.07738348557388411,0.12432284676297058
HALLMARK_HEME_METABOLISM,0.04840194337037058,0.11558531541262544,0.1269340747253063,0.03430038019745261,0.06114086161650594,-0.010072395816046518,0.06940283381553802,0.0813755169873678
HALLMARK_HYPOXIA,-0.04371437257726138,0.03380609578450906,-0.11030175647405562,0.05619984403608347,-0.033126421487240786,-0.30922782541752425,-0.008977649571849195,-0.03648010366516551
HALLMARK_IL2_STAT5_SIGNALING,0.0009334710053073567,0.044435075704072485,0.08161360834078937,0.08668862640447535,-0.010582903671698585,0.0641186300060661,0.0009339213505121278,-0.00015904791258415372
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.027713608224646257,-0.15934082346203832,-0.13426673496718997,-0.09548841923170108,-0.14524552520786285,-0.37678017427723587,0.0001117531005637874,0.07400633167011864
