,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.049759455721373004,0.025798346716228514,-0.03001103623145351,0.05572577431824578,0.013914789083004175,0.04327141031879642,0.10488937469307168,-0.05104328420756904,-0.0047428817826156745,0.06084204993757878,0.1347873684361269,0.1110071534670577,0.10105952893040204,0.0446913097068699,0.05467410928989595,0.07633237720137605,0.06289514579801554,0.09287717204933175,0.025212866870481927,0.17208812128864154,0.1122298991187861,0.19517038680313645
HALLMARK_ALLOGRAFT_REJECTION,0.0654563703820809,-0.013381810708216644,-0.0005459392927417196,0.0033388844602066517,0.030716519741501275,0.03809507150143608,-0.11361249091302918,-0.21334354561104169,0.021586573917566874,0.0087025765066928,-0.20526629191248466,-0.0113893380063741,0.013102702559639474,0.009451901861761713,0.031811101765529946,-0.023896379559250093,0.050075000373533976,0.023061673574684107,-0.08544811698798034,0.0638495443299135,-0.06440687071836552,-0.01720132996309738
HALLMARK_ANDROGEN_RESPONSE,0.03502499529605495,0.01189031971368399,0.023781444237079345,0.008991796829971335,0.01855272873225396,0.0631450709895389,-0.06992678138543633,-0.1575768433433206,-0.010285939501194,0.039058894142342565,-0.131799926949559,-0.08433059451322725,-0.002425569148555398,-0.02541498172688431,0.0113648980976592,0.09123763237250444,0.06471160800684245,-0.0015410679234056262,-0.0024326212209022356,0.019310841746232515,0.06297407672940207,0.008035506815336062
HALLMARK_ANGIOGENESIS,0.0012282884896507504,-0.03095224367893667,0.10281284144101883,0.01915309335040215,-0.0792815113006739,-0.07963522991476604,-0.1263453176553356,-0.26766902517203145,-0.04447320949240439,-0.001599715058542297,-0.23202778411784997,-0.17936677969251338,0.03056829488164033,-0.005847896629637611,-0.04967030152411879,-0.02628658526235636,-0.025906025215697622,0.01008871262692659,-0.009566891704232373,-0.25013832499320193,-0.08817692546933885,-0.23870144501905805
HALLMARK_APICAL_JUNCTION,0.051054021692336915,0.01634585582538396,0.0015824557290569348,0.07326664114654098,0.0516058562930813,0.025445285155475436,-0.06042530657673993,-0.15801082846831202,-0.014548278739016977,0.06474144260454108,0.019274202526439205,-0.11139704087397669,0.02701358391824411,-0.005009280708235419,0.04963621642202533,0.1023987326618481,0.0697996779089886,0.11116421746489372,0.04978373775775264,0.06264241539166018,0.0765019665074033,0.2068720651569231
HALLMARK_APICAL_SURFACE,0.10663777942863012,0.02747829515584217,0.03843988652510081,0.03467097299451763,0.027786944385962308,0.05740850466600732,0.10452177846608757,0.20246529128539403,0.009609284803253617,0.023884864997205026,0.14944418071006588,-0.03337079895855289,0.07669827402517869,0.02438836778554874,0.08838641369227992,0.10620614282151672,0.11595146822146747,0.04563548421008013,0.04367751912131478,-0.005529778836358984,0.0558195191104425,0.1611132702982644
HALLMARK_APOPTOSIS,0.0448959444638159,-0.023400839368687892,-0.03152371158800365,-0.11271845574297068,-0.023856097940879218,0.021857824551984824,0.023473818488193153,-0.0065485666462902666,-0.01877973523276421,0.04330561652441999,-0.05651079536543929,0.11421842286116687,0.03648636689360646,0.05558168715926772,0.03804221916050556,-0.029339189570653387,-0.06985328976652075,0.017564349458443942,-0.0033558273529891076,0.02963985438071968,0.004549304509018625,0.16338082014036748
HALLMARK_BILE_ACID_METABOLISM,0.035156148420410385,0.029374755760177437,0.04822788236639289,0.03304773081956812,-0.015161463814444349,-0.04529999829535946,-0.055750259985881574,-0.2449923951529403,0.023961909088317013,0.04661730843332586,-0.05488434541828605,-0.08306643289654378,0.03374993949541653,0.04053656200351456,-0.013293517754898301,0.06250839740582771,0.0672958153205817,0.0014526528653972925,0.0074044018239692085,0.24114983456317068,0.08943776318020753,0.10608043339170006
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.004449836770722319,0.048650491275352495,-0.05466525606778791,0.05074193536754208,0.03679601330220124,0.0017765974151260516,-0.11130203015170816,-0.14021222006795356,0.004422186033548379,0.06364358385341605,-0.16946707036101788,-0.1769068697665256,0.011173785709340642,0.05899955357787184,-0.004605547020871423,0.13894626833902518,0.10068197392695082,0.03671584119176944,0.05286068600943533,0.19322808251513177,0.10934305224613115,0.05567316023015387
HALLMARK_COAGULATION,0.008568784627466365,-0.01877093958552224,-0.016767054468248357,0.02213551682497884,0.013088078988626137,-0.007909092228033734,-0.134441329695401,-0.22675995393766826,-0.02273703049944132,0.045564030311725005,-0.2420541924030282,-0.08020949922902985,0.06709348108764009,-0.03755377834288433,0.061054117570805214,0.021689446717549837,0.07254820538457485,0.08059851919399653,-0.08892494083053683,-0.04054549175722689,0.0427339869242175,-0.14227166806541805
