,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.026174214536887973,0.08082412358723717,0.030275695011617677,-0.016892498777091924,0.026348100392214722,0.0636745691957602,0.050046791715906216,0.12520534944278033,0.03045493841609774,0.11319222075619326
HALLMARK_ALLOGRAFT_REJECTION,-0.025066338482457363,-0.06923805574020728,0.09774310858826815,0.08052923443064769,0.07575306433255853,-0.008685195008427899,-0.034290961955930004,0.029990652049398707,0.050575051192609466,-0.0005782258202700317
HALLMARK_ANDROGEN_RESPONSE,0.07719532460567774,0.04561005790776867,0.043669687632366554,-0.05416124405140566,0.0744648910904689,-0.009040171737285052,0.051354528244745574,0.06663334334189677,0.015596600614763007,0.0251459115966146
HALLMARK_ANGIOGENESIS,-0.06923597834911512,0.07470712245110889,0.03846235011733204,-0.04312505123682708,0.09028713382747709,0.00885873755244217,-0.012761996623556458,0.09050389257428562,0.035719970971634714,-0.0979813058489647
HALLMARK_APICAL_JUNCTION,0.061041599390859916,0.05507107121839023,0.0676843663549516,-0.025450466650907944,0.07148303460377993,0.07033099955944158,0.058902163877947986,0.08913107754226224,0.06703318452243626,0.041600094608692594
HALLMARK_APICAL_SURFACE,0.09708796095421972,0.021040167415372242,0.036926571312245624,0.03092793432442323,-0.04709380138718631,-0.029871520500559797,0.026982011169432534,0.10069315901998115,0.004151470249092148,0.039608295480896866
HALLMARK_APOPTOSIS,-0.06525914910465994,0.048856803181499285,0.05295113254554466,-0.008468020111700114,-0.015528669076231391,0.0033766306548559037,0.009618546422940794,0.05015425953979187,0.01692607600335616,0.001956977043827479
HALLMARK_BILE_ACID_METABOLISM,0.016917606410446085,0.04192728718999496,0.017929092072628747,-0.048513083854183715,0.09941453402639702,0.0290941141952084,0.04521026656183621,0.05687626409669265,0.048194459564035924,0.1360528433120046
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01658864842423965,0.09252741736367924,-0.02419633374672902,-0.037689643303685155,0.06411018041604997,0.005160384846686031,0.03790822335570196,0.10442971409600722,0.016449214337156626,0.0887133857975176
HALLMARK_COAGULATION,-0.04460372308035621,0.10373780024016685,0.08329856382199854,-0.028546235920127776,0.05063289765744985,0.06878483138517721,0.018036235345342527,0.08271256701473143,0.02294233063915617,0.006795149499063418
HALLMARK_COMPLEMENT,0.01524644203742188,0.001707668393266027,0.027687854001984688,-0.0001778311329749694,0.07530696303400435,0.0026289461549404316,0.02177723962787878,0.14773736977416754,0.018136616914376784,0.08610049497777533
HALLMARK_DNA_REPAIR,0.054158192741155145,0.0544753957877535,0.038538864419956013,-0.08378912387589935,0.08755422475339211,0.030197188144855152,0.06528099445438748,0.13414417231217518,0.042613437340989525,0.1002074742538715
HALLMARK_E2F_TARGETS,0.03584672257977371,0.05956021041904724,0.002063656419879768,-0.024681791887461137,0.09077663638207996,0.07699986694202739,0.0454279484937968,0.045270028822624014,0.027242183673645535,0.13302924584044898
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10987191044408477,0.06472076481897739,0.07201711889279284,-0.09135680447773509,0.0654012388369584,0.013362274630743446,-0.008175773413503073,0.11939750990303406,0.030124770621987988,-0.0357968281297146
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05814666565514294,0.027786871456872406,0.009909334822265895,-0.013094460162941446,0.04163472338208557,0.04365846856539918,0.04059464966933821,0.09053620672294875,0.03497562479085634,0.09426671839054493
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03976944803188873,0.09164029340529424,0.025591843298309918,0.0022980387879449463,-0.021580533127597716,0.07581552875170715,0.03348061887164752,0.13156773988520587,0.046210381054138605,0.10823114313030527
HALLMARK_FATTY_ACID_METABOLISM,-0.04863565272224706,0.0265280142969905,0.013756180825581209,-0.053708417579880235,0.06308042409805055,0.05232477648590413,0.0598318262784774,0.09042772443261957,0.005840696196795682,0.06410914987373303
HALLMARK_G2M_CHECKPOINT,0.025560998675878296,0.0234578493374617,-0.012275508722980465,-0.05580104408220559,0.09980728369427984,0.01665362325943065,0.06144319739512039,0.12824897886451364,0.029250676545878374,0.09845961562780282
HALLMARK_GLYCOLYSIS,0.07893468286879728,0.048917258575113025,-0.001493169657689395,-0.06544664266643986,0.06498487852043658,0.0315823184457261,0.019923821580674354,0.06920407175174222,-0.013143955243958625,0.09322423333847293
HALLMARK_HEDGEHOG_SIGNALING,-0.01615929908474489,0.15296050906130623,-0.015172973549233026,-0.03384053260670106,-0.07391054454487181,0.002555152207492492,0.016451804225374317,0.09887878017934432,0.05047197828920584,0.08325176896949392
HALLMARK_HEME_METABOLISM,-0.005114487181156796,0.051549381427971455,0.0571180642773857,-0.04345193556018205,0.07112661293698315,0.046619565578454175,0.055114341711193705,0.11698143091441192,0.03446984062091035,0.12281799707243922
HALLMARK_HYPOXIA,0.040766836174265714,0.01758005626999381,-0.010788364370026362,-0.04394661968881357,-0.047461505876179456,-0.018708987741812753,0.016495788600775146,0.10253792137910821,-0.016470441080589558,0.023885468520371413
HALLMARK_IL2_STAT5_SIGNALING,-0.008781474274285257,0.02944635866600808,0.03274936082661363,-0.037232321015019255,0.09109268435011743,0.012235225639251343,0.07212849778738815,0.03480701090716945,0.04447114359587494,0.08919350924049481
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.029989365960419123,0.07373022364190564,0.02972516452058758,-0.030586400749378826,0.060561345995676495,0.018167643247234536,0.015565742044616086,0.0809022122586718,0.016470390795792055,0.060438523708029546
HALLMARK_INFLAMMATORY_RESPONSE,0.009105807538274635,0.03573192536523487,0.009173641431015976,-0.07874633016953721,0.023424143588096757,0.03549146436510711,0.01329514831394091,0.060774653536218574,-0.020717514754360573,0.04620003639421455
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.011188705069295713,0.06919750747583721,0.03892959841429668,-0.019340643302187047,0.10022411144200696,-0.023390521480492647,0.03769609435004214,-0.03302033286197144,0.042891719969258266,0.06328399020340021
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0028383811422849734,0.033368734112186896,0.08233182244097353,-0.053076993772744545,0.07820161942343286,-0.006108334318610017,0.0048053060102875075,0.14766855973705592,-0.0113496777953845,0.005612366290746026
HALLMARK_KRAS_SIGNALING_DN,0.014280895427846642,0.07328794061235729,-0.04964173715481541,-0.0013404968600895786,-0.0262892819655506,0.022347905463425993,0.06681246986522785,0.11928549458533365,0.04617491715412567,0.1304945632679076
HALLMARK_KRAS_SIGNALING_UP,0.008115300716795263,0.01668553293917485,0.03637449691775534,0.01762192225772787,-0.013412436081219673,0.02717843052958914,0.0031925990141053215,0.05868199774599313,0.03654679952438697,0.07222330668059845
