,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.1037632652190612,0.05405064693108934,0.013563835370563035,0.02734681700614681,-0.09534701867437853,0.11464262258011497,0.08127182317926714,0.0031397103680493683,0.017451641083764447,0.07413696377217859,-0.08329439236899407,-2.1427526186355816e-05,0.11876565614010708,-0.0365180254423046,0.17301257183725358,-0.00756608260462026,0.10377303916198045,0.026965142487415293,0.16596249057121976,0.11578335819324405
HALLMARK_ALLOGRAFT_REJECTION,-0.007740251050548063,0.1026701547963452,-0.04635927672359234,0.0589494641444739,0.00266005110629558,0.044769907113003396,0.1152436536522519,0.04534909983959937,0.05346402530063961,-0.04458889041967967,-0.03430733945768252,0.05997851610128526,0.07190979316152586,0.047683502919514585,0.17413410576699173,-0.03620913391992226,0.06640875677519892,0.03461124000187221,0.2511456261656622,0.015853922350003293
HALLMARK_ANDROGEN_RESPONSE,0.09488587122939511,0.05422286233738165,0.07191738426601448,0.03025898467521967,0.062339713471226375,0.13264966995026845,0.12545577986162731,0.048818961657481494,0.05820776353213063,-0.08119600014709645,0.05281979647041852,0.09761695778157914,0.15059959074002846,0.018367583303898483,0.11893647776271403,0.029145005415608088,0.13539811219944656,0.05202671087471843,0.27500288915415017,0.061173290494895775
HALLMARK_ANGIOGENESIS,-0.016997941047098848,0.11125397664771214,-0.0232044186887789,0.0027586383771633,0.12592541106052216,0.005401094442875321,0.09566890852288555,-0.03583958950079267,0.02626148217526149,-0.029520145623470904,0.21774242866401333,0.011454344425531938,0.05717497213767816,0.013673016313634911,-0.09751102081471441,-0.024372363654403657,-0.025334624082309617,0.07658913505672343,0.08776282659813285,0.06523765815874621
HALLMARK_APICAL_JUNCTION,0.11563219739176667,0.1015232542841254,-0.02106640534070625,0.048954041999633456,0.01816405642400619,0.10115270478189446,0.15019470165315676,0.05252608789636767,0.07740888516161447,0.029057299352421666,-0.009282532259993433,0.1123289697219498,0.19013100711873177,0.07011334463111846,0.2199681378605426,0.01600219106058852,0.11031005168219596,0.0663921022340538,0.2982693107564647,0.09363823703527141
HALLMARK_APICAL_SURFACE,0.08967510975107854,0.0357541897454553,0.037139938696137596,0.03902192555063687,-0.0733905854678175,0.05341165153247711,0.0012789151844145807,-0.05008236404658081,-0.026704880887062223,0.07819005451339603,0.022425653050155224,0.12872108320457565,0.06257961418213565,-0.029364019496430874,0.07423940150046184,-0.020344065850952824,0.07466555147710538,0.03101520117948637,0.29055748924377717,0.06058170928948875
HALLMARK_APOPTOSIS,0.040453090175793766,0.08473892889332334,0.03845867624443864,-0.012088568905768515,0.1528635701329668,-0.008091804332340214,0.0652638391200989,-0.038161711036483525,0.06017910779383019,0.026359855956920877,-0.14791740934045294,-0.018403454905965472,0.05610693726421893,-0.012627296172491998,0.061948402151208566,0.06305011089887917,0.04044944591986137,0.07840377835612208,0.11403661851440335,0.05011950428357566
HALLMARK_BILE_ACID_METABOLISM,0.042236451876141334,-0.026353061319056494,-0.027016485706459693,0.012756101893339212,-0.10733372109224901,0.0700414756631173,0.11729930495096827,-0.018947243579322332,0.07421622408366915,-0.06575266284773042,-0.07411715481681388,0.09624330080484812,0.13485073415552648,0.05405076454824508,0.08793238231050177,-0.023984053174692443,0.11387476820779983,0.018039017561758703,0.0334199408069068,0.1080666042321045
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13680782411766138,-0.0653861521096687,-0.04738044705446707,0.01456664965940622,-0.10281843261908848,0.11995687921033134,0.0807138039517967,-0.017667398813433002,0.07752537998503027,-0.017465458546041715,-0.07129147035097823,0.09767564670196681,0.032386290367782435,-0.05043148795218063,0.06166441310856392,-0.047648449591311245,0.09830923288706121,0.0013437546871568284,0.03650287419238408,0.15357360445117202
HALLMARK_COAGULATION,0.052529701946240535,0.13156063909742646,0.00829364691615226,0.06752528526861516,0.09629097987623557,0.033801680074301114,0.09950292545365311,0.009544622235907315,0.06804552248894974,-0.04161348482081909,0.22046400550031836,0.09630845768741399,0.12754982891311192,0.08601356101232559,0.20468080369386618,0.028275023384266778,0.1438851636285038,0.057746209743392354,0.32790309462230527,0.06176075026761518
