,UKF243,UKF248,UKF259,UKF266,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08732035986040279,0.08191602418999046,0.12167777314031838,0.0336927612282636,0.045701626748173754,-0.014714784571235857,0.15238637498144303,0.11393511359571895,0.17421134132573596,0.03555892064358973,0.048614962282088295,0.22674910191655426,0.28398597228561867
HALLMARK_ALLOGRAFT_REJECTION,0.04673716635534022,0.20354794521139782,0.09830624456335615,-0.09782872567974053,0.05339775925037218,0.059380063390853936,0.1264855945808024,0.0758734406827927,0.11944846419842131,0.0012997354026720231,0.13833096744515655,0.37328191958079265,0.14228598726575067
HALLMARK_ANDROGEN_RESPONSE,0.07663253224869614,0.06319639056727548,0.04270557747122798,0.001608824080560404,0.011099024024044092,0.055745937199607916,0.15757795813935313,0.12492612640143252,0.06477712024506235,0.022443335295013293,0.1288184034262588,0.35723644277778116,0.3400401554142386
HALLMARK_ANGIOGENESIS,0.031815548733094244,0.07136554566631832,-0.031933245774627146,-0.11813788776646239,0.05187715058858471,-0.019021248044706847,0.13437053568140805,-0.06701109428064898,-0.0005877847671746021,-0.029857624576491836,0.03134943656023796,0.15673312156043884,0.27096803043654805
HALLMARK_APICAL_JUNCTION,0.1366107447023813,0.21588496161461918,0.10766783372840576,-0.07125739327393198,0.018846919297944235,0.1315423815988302,0.08574778578803596,0.07955655226591586,0.2218402618365855,0.04301093347073888,0.10276271608116805,0.39485180954743027,0.38676861852971045
HALLMARK_APICAL_SURFACE,0.13750352488123158,0.08045371643516212,0.0596235477456385,-0.013425292579666927,-0.04245584679511499,-0.08468499348132946,0.05410587370282875,0.08643412969278522,0.1827701321339547,0.06377475612737597,-0.03868991541119675,0.37187794304644795,0.16514100747217864
HALLMARK_APOPTOSIS,0.10157699252795196,0.13864340286029322,0.04411673112252383,-0.00382864744583204,0.02652437526471541,0.098012779423877,0.16659767909560724,-0.01840650158191167,0.08543407200357937,-0.009076088093327356,0.11922493100496018,0.2897787219018193,0.1678631467600666
HALLMARK_BILE_ACID_METABOLISM,0.1282186246094112,-0.011318934034040275,0.06202503894870874,-0.05215470478449015,-0.008035868482949028,-0.014527430650640988,0.08965636125155119,0.11221111313695575,0.14629437152118344,0.0865200942235526,0.05439591163143718,0.10779798640893283,0.34293562527314136
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10026575171836197,-0.15695172145502964,0.06417726222033221,-0.05359197957388388,0.041420277623243996,0.003430213961639203,-0.01726561851131975,0.09152918921878327,0.18570090862157937,0.04999434689530475,-0.06194897973892682,0.0689699342388073,0.2596263023466527
HALLMARK_COAGULATION,0.10702666516687122,0.2719795053077742,0.11448505617046396,-0.0874548716028605,0.10053569965777784,0.05522571648848977,0.154476738853463,0.03305390608770183,0.18838574126969324,0.02085574985387837,0.12949128110726524,0.46104421281704405,0.3157987413113527
HALLMARK_COMPLEMENT,0.0630052437609756,-0.0009968711748988425,0.041230316235378095,-0.017686413137287558,0.0017330036173684265,0.04818117737635706,0.12681807153477442,0.10298987913026945,0.20564049299667625,-0.05153674928412554,0.05228445765196485,0.1339628428177429,0.1597480771109074
HALLMARK_DNA_REPAIR,0.07940701512012165,-0.01324436169630332,0.06656088662379844,-0.06901293825532233,0.02274907693062603,0.06929573077083899,0.05440338294068444,0.13619467832060997,0.2365469827010341,0.05088802952909747,0.07025728042148084,0.18243047264782178,0.33035288002009683
HALLMARK_E2F_TARGETS,0.09237685162390981,0.042542655335972755,0.08971919603316258,-0.08075679132508588,-0.021468034112493154,0.016154658091873886,-0.09218055839824518,0.12800047693940497,0.15887198549965034,0.012434784568522053,0.039657116347077755,0.09386808613049304,0.3936947663107245
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07511561387770449,0.26306585894485046,-0.00592055846297163,-0.11497969650636387,0.050353300895802484,0.0454715718657853,0.14807214540752967,0.015356440405688253,0.19737773527674735,0.0046902255589230425,0.1790155184074243,0.5132973875309839,0.4184126746722189
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.004598240288323521,0.08580018372613668,0.02002399563174472,0.007622593469528606,0.02894164944394158,-0.02892667151185436,0.16492888715322365,-0.04424492966123124,0.14085299188077158,0.019408005144799633,0.07774670034792248,0.20594470286521452,0.3034521376443557
HALLMARK_ESTROGEN_RESPONSE_LATE,0.13226017241339588,0.016358017943231183,0.05985676102323357,-0.04269517993589385,-0.009285894543120612,0.11956940847435128,-0.06304069008866275,0.08377254507603035,0.08205282818931207,0.020610654024918684,-0.03609250903460099,0.03967001200634775,0.04631221295461905
HALLMARK_FATTY_ACID_METABOLISM,0.01742290362159622,-0.03761263560495119,-0.037925663812936536,-0.00857092656935616,0.0016340586463818173,0.007771502210505561,0.10685351740824975,-0.021773972988361767,0.10476128223677014,-0.008632509059712051,-0.061099309010665376,-0.016113458627621466,0.08557792513750581
HALLMARK_G2M_CHECKPOINT,0.04686005484120419,-0.01266342973497836,0.03518544518497699,-0.09416494644879693,0.01301031969127329,-0.003425539799052726,-0.009356865039616455,0.1904108374560303,0.15368614677406386,-0.022462340025047586,0.003112167145729643,0.08855824450503964,0.3804546622617002
HALLMARK_GLYCOLYSIS,-0.0008177760223663721,-0.15565336881943595,0.013761260249574825,-0.035013591847391855,-0.01685499896371317,0.04122774669922534,0.01871073148435395,-0.11461497795630518,0.17131002788879324,0.04720800529857939,0.002739069127351846,0.13166645919551742,0.19869329175958195
HALLMARK_HEDGEHOG_SIGNALING,-0.06530415017372335,-0.13448696920888692,0.07173287731867249,0.09290168645483068,-0.035078620861261275,-0.03328946644314903,0.08024265639199542,0.09215234317700864,0.13402238475972128,-0.02045855328347675,-0.01055450092331459,0.016313323132770362,-0.10236801360627519
HALLMARK_HEME_METABOLISM,0.087904899707917,0.04179335473588484,0.05937343638716368,-0.02875036901114022,0.03250690982759078,0.020288962446699584,0.09315257509593271,0.08343334469399748,0.1821861042814335,0.05251785310424723,0.021565091792971454,0.16926964288185947,0.12813500556464327
HALLMARK_HYPOXIA,-0.13886403715123302,-0.12276777488144715,-0.07088120731936402,0.02071793911598569,-0.05189895497110359,0.0673012645889111,0.02177481395926301,-0.23068809961136344,0.12452135975642725,-0.01750409116159016,-0.031138234338866262,-0.0861885702990854,0.18316835598988196
HALLMARK_IL2_STAT5_SIGNALING,0.038074626483237284,0.04541681697682045,0.04585815144400483,-0.03435822586854048,0.013886834105451933,-0.05858941294046857,0.14442394237088904,0.05265746054359639,0.08261896723488359,0.009183163035374057,0.021199996619216788,0.1626544199161394,0.27111947066072584
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.006350605751178602,0.09462934579951826,-0.03348630520848819,-0.07273426197047878,0.03206813276882003,0.033124311021296385,0.07382868578210834,0.18320920285155984,0.12896083361066876,-0.06497659444017674,0.06270649459413367,0.09212395100822003,0.23433363051434353
HALLMARK_INFLAMMATORY_RESPONSE,0.06840227053093352,0.13076850573111926,-0.07253366870300827,0.059412515066409176,-0.012916318275466541,0.009716182774787386,-0.00922170420971461,0.10407840922831929,0.1313218231622584,0.025554459922561723,0.06215220544641019,0.05985276777707602,0.18528436922942781
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05593056976580126,0.10401085074789974,0.04370959565386906,-0.05245736607009906,0.06204604835919403,0.057789321084169835,0.07290121895587372,0.17235840470600183,0.060415887453402796,0.06036328986131654,0.10647338677462723,0.35137236100292135,0.2496020818045578
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.13254125611619258,0.046844391000288164,0.041466768761704104,-0.011973513690988752,-0.0021065347230499794,0.07853433136070746,0.11656576599705824,0.07572409043280373,0.14770401009813888,0.04356923422697509,0.12561757560017509,0.3019037840732074,0.30157944960902733
HALLMARK_KRAS_SIGNALING_DN,0.12633433732371008,-0.08558945288911414,0.11095694977679257,0.011858344923876064,0.06303534398009726,-0.04293340850058804,0.12549965277080735,0.07631896052036503,0.13786368118954695,0.04131771838483909,0.009937150515115664,0.12937099407611533,0.06725540383155232
HALLMARK_KRAS_SIGNALING_UP,0.005356975484585796,-0.007228724765559502,0.08226629038165877,0.07661474279104445,-0.022056072542811073,-0.015839806198165333,0.10588551949511382,0.061260988130008874,0.0700602704266715,-0.008600007740520707,0.13264097634511796,0.38418421072677206,0.21850120351677302
HALLMARK_MITOTIC_SPINDLE,0.08678042335274742,0.11119796569401048,0.06897531363425358,-0.03867157604265096,0.016561738279273486,-0.0183991089542206,0.062236785393855396,0.08937844734134184,0.16270018724028407,0.04273229845332315,0.02101184738085468,0.27037167940900325,0.2809526951880305
HALLMARK_MTORC1_SIGNALING,-0.06061627291197443,-0.1539518013315649,-0.016745613109058432,-0.04563200551069829,0.0038570393517990335,0.004004723385683166,0.05668659603152563,-0.09440821038430856,0.07198958606468474,-0.062488595940320454,-0.0027923056262314735,0.06004369061450868,0.17014636194460234
HALLMARK_MYC_TARGETS_V1,0.06929982074200403,-0.032925883496185276,0.10227624234220732,-0.09915594432134818,0.06799842517036243,0.07515279862630772,0.02467049839680424,0.18758977893970824,0.16764215653256848,0.058755170048118074,0.019971410478943102,0.10066584210014685,0.33202897436481965
HALLMARK_MYC_TARGETS_V2,0.12965848926704804,-0.0038443325273577905,-0.0410440802134351,-0.029274507425037125,0.05209363406445622,0.04369588064358314,0.004220567580929392,0.0789648207210735,0.1207141525388567,0.02231618201436785,0.10046289287429121,0.10151789854915082,0.2798791918291021
HALLMARK_MYOGENESIS,0.11268359499804016,0.2602856694174701,0.10876555482032689,-0.0010501438419020495,0.04045714654651772,-0.0010818875086798904,0.1342662284382417,0.049722394727196084,0.17203001774597143,0.06365339547243379,0.15644745155313802,0.5252306783587865,0.21823273614240907
HALLMARK_NOTCH_SIGNALING,0.11464414901255171,0.10913670814094492,0.11056881606715563,-0.0725898428570573,0.07304433712089943,-0.06450333551846389,0.15437956340352227,0.0730213401825081,0.19319062000962478,0.053950555856847784,0.052396314010923574,0.20366610368777635,0.3248295184830887
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10177724329305322,-0.047579798107831826,0.11162180415273415,0.017961461325510894,0.008193186165580601,0.04133659582021118,-0.024289529062691093,0.16627033456894538,0.18943433298195664,0.05979516508636545,0.0411750296976417,0.11532972095554747,0.1765231884414234
HALLMARK_P53_PATHWAY,-0.029395157950791884,-0.025284881312011877,-0.02111000001467129,-0.06253491936706095,0.04884539067367408,0.08375233200941201,0.04409864728138035,-0.012407193025891265,0.1847822265981313,0.047713407602471745,-0.02453170943173661,0.08358446503445281,0.22430202798792237
