,UKF248,UKF251,UKF296,UKF304,ZH1019inf,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0619505163694075,-0.0013985236535111515,-0.0453386004042979,-0.013036861427779637,0.00155033150156972,0.11628704189987707,0.02512490177516669
HALLMARK_ALLOGRAFT_REJECTION,0.04911700417251989,-0.0037011520674862727,0.013305289523051609,0.006021592264074044,0.05943659464835328,0.07745270772910859,-0.006392926020688409
HALLMARK_ANDROGEN_RESPONSE,-0.062161914411209225,0.004293325944304827,0.007329482853095037,0.02105385292041396,0.03731649165147767,0.05206674617678653,-0.04933986836397416
HALLMARK_ANGIOGENESIS,-0.0601545245959134,0.01836356860057207,-0.024772014024285274,0.019928205945026548,0.0048706014220650734,0.14476979628198,-0.0762141459442626
HALLMARK_APICAL_JUNCTION,-0.051282490679533395,0.017355462897386254,-0.004220232985561047,-0.08380572825600163,-0.03377401168532216,0.12334036091214103,-0.03880719866660664
HALLMARK_APICAL_SURFACE,-0.07635743699878467,-0.03602776598935288,-0.060894596937969045,-0.05649516004700363,0.10470958168102952,0.10924749660352877,-0.006443292644876832
HALLMARK_APOPTOSIS,-0.03091129414511358,0.024248339631462133,0.02057433877480877,-0.08774710099707209,-0.027060435886987002,0.041395395663022076,-0.055388823545079756
HALLMARK_BILE_ACID_METABOLISM,-0.025323958952023534,-0.0043026743271533585,0.04254025002499909,-0.005171712714384403,-0.005584762254092975,0.02797481486253622,0.07084231086680062
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04396010702010276,-0.0025433804727544307,0.008498074308465118,0.042236705821751305,0.02772349178044092,0.015984773845233564,0.057898119627487726
HALLMARK_COAGULATION,-0.023430528294223534,0.01835058408294666,-0.02076275521504179,0.0024985211548639277,0.06441513822492022,0.12950257705447715,-0.04427046685998157
HALLMARK_COMPLEMENT,-0.10749389849951423,0.02687567935919184,-0.020647647014715054,-0.08280104341868955,0.010751108724485228,0.11186322954626737,0.048299637791785005
HALLMARK_DNA_REPAIR,-0.05837083592569563,0.04833920959332893,-0.015562978337888781,-0.05347365943525108,-0.012343656762802524,0.0973306037647663,0.0483267587613805
HALLMARK_E2F_TARGETS,-0.009010856956042802,0.006839036538557706,0.028724059652780375,-0.061713567355753084,0.007073751644120213,0.0750941627704724,0.013408964034168315
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.039702566717184466,0.019173678579632362,0.011452276280076255,0.0028840986384231124,-0.038539692200243655,0.12491230364642014,-0.0819608109666133
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.06812051177477903,-0.03521454110622267,-0.0018195953921382295,-0.060132445147792285,-0.0020272030265688417,0.12851400390274484,-0.0015337548995896365
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04179495440261769,-0.007098679906889492,0.011018025244585467,-0.08612471609231981,-0.04360427388796484,0.0662038074327138,0.02903723024490206
HALLMARK_FATTY_ACID_METABOLISM,-0.01902094002292892,-0.013916754161494242,0.007379135230123468,-0.02039272043173251,-0.028446487063449547,-0.0018043937270372805,-0.04330980027722533
HALLMARK_G2M_CHECKPOINT,-0.03527646059218928,0.004431902101964416,0.03301005134459106,0.012924619912973626,0.02087328546541154,0.09780067764278653,-0.0587947577756443
HALLMARK_GLYCOLYSIS,-0.04910810287125075,-0.030268706261321273,-0.05736242949235568,-0.06950119773198794,-0.02266332057435439,0.06990293534535529,-0.026911886530309178
HALLMARK_HEDGEHOG_SIGNALING,-0.0625317648096611,-0.01652188946110735,0.009209014555027796,-0.06392378827096457,-0.003861666656932302,0.06796232760992106,-0.016400937926765283
HALLMARK_HEME_METABOLISM,-0.05277120125856327,0.019030003170577615,0.0423483483176889,-0.042251218698927645,-0.0035140074073458853,0.10565883122133343,0.017394929724374526
HALLMARK_HYPOXIA,0.007706205399056389,0.017390442616717714,0.02605178254102541,-0.09859452838024306,-0.02929037270392415,0.11215099705522394,-0.04619820692197858
HALLMARK_IL2_STAT5_SIGNALING,-0.060442407534621906,-0.059610249543481424,-0.010103107417880957,0.06248620547367542,0.024533175959486425,0.046745658782634425,0.011526037952739827
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.022602799216788347,-0.007659661429471261,0.008372852635079775,-0.02159184596012118,-0.002265193694591511,0.13807316450883603,-0.04021673148175409
HALLMARK_INFLAMMATORY_RESPONSE,-0.02496339213415597,-0.011551634590520887,-0.011706263357377502,-0.02146174973729922,0.01646198108036409,0.08792719953231899,-0.08676500436868152
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.014030693666778818,-0.04071825504980779,-0.07563401258230619,0.022830713102251744,0.051013181673184256,-0.0044842666619219025,0.019978695456139638
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.01695356743774621,-0.001593224612266471,0.054535549652178404,-0.049630709491905234,0.03568896997744585,0.11491437900385165,-0.07846576943267956
HALLMARK_KRAS_SIGNALING_DN,-0.011476043187684479,-0.012907704370013847,-0.021190378748930098,-0.03634755020005432,0.018028335983101898,0.09405292541551076,0.05158500077770463
HALLMARK_KRAS_SIGNALING_UP,-0.06453591734822463,0.011017313651536359,-0.04963685956001643,-0.05209695409896638,0.0027810986564428633,0.13411716972409923,-0.03716543378073512
HALLMARK_MITOTIC_SPINDLE,-0.03595084969394242,0.04637846007068912,-0.02680306538794737,-0.043575922719684274,0.01992442496694768,0.06672537574153807,-0.003208049983962049
HALLMARK_MTORC1_SIGNALING,-0.002771148804417488,-0.01102987090680761,-0.011369359606823233,-0.010382013902243682,0.006959740019478919,0.01269340134763937,-0.032210614398201706
HALLMARK_MYC_TARGETS_V1,-0.03794668886714558,0.03026317607693318,0.004036651402486007,0.0022982313115118827,-0.020463434378463125,0.0338748274217208,-0.0028446776276770036
HALLMARK_MYC_TARGETS_V2,-0.0012035132734849355,0.04367129349312427,-0.0027608175465973425,0.0071569119620959725,0.02081163313650638,0.042807728679572,-0.02155625108016277
HALLMARK_MYOGENESIS,-0.030848687439041213,-0.028337799766102182,-0.0269964913713196,-0.03779294703994233,-0.04022155586359048,0.07765087362128452,0.013972964222898376
HALLMARK_NOTCH_SIGNALING,-0.08942395327724931,-0.03584807794321359,-0.037270412799308594,0.10364480859670638,-0.00018907073869888237,0.08177440078105869,0.041140032295962005
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.03585153812489003,0.019918788887151193,-0.027364046172169545,-0.04345489989001594,0.040808163408710456,0.0594050904583003,0.11411549986158433
HALLMARK_P53_PATHWAY,-0.019407209076018575,0.01295524868589412,-0.004508241566465212,0.03834162938646683,0.007486300273352822,0.12373693992432136,0.01689923858770069
HALLMARK_PANCREAS_BETA_CELLS,-0.07744296992349645,0.0888167162549962,-0.047078841871945505,-0.07169797545934972,0.025701481522769146,0.07373429036244702,0.0641159518703336
HALLMARK_PEROXISOME,-0.023968540460033123,-0.012758212466746058,-0.0023366940717442926,-0.031014735445273632,0.05455282921994136,0.005142415558337075,-0.02248491747531952
