,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05003085544332983,-0.02441801318940007,-0.03440808723614083,-0.009866131518638264,0.07988578252920277,0.037462910780662384,-0.0010836503061146224,0.10840238276166073,-0.040778173729923,0.10334142580082026,0.07415133902044606,0.1203012171878688,0.1257038889473716,0.09313776735676273,0.021451464113063357,-0.022960394012083604,0.1336555293906507,0.09583322743362291
HALLMARK_ALLOGRAFT_REJECTION,0.052491922122653675,-0.09049754753970976,-0.015725568066970216,-0.05634188243454834,-0.04144250950946305,0.011615900810280052,-0.0728862828175649,0.04271345705008329,-0.028652409425531898,-0.16511555850234577,-0.05446447998768747,0.030341721834233327,0.06746837866399218,0.025307880082949853,0.11026442916710602,-0.03540043655477355,-0.016190834523939365,0.013616567972215509
HALLMARK_ANDROGEN_RESPONSE,0.06653088569828668,-0.00475453822859891,-0.02480684311830879,-0.021289961371475576,0.10588430558391225,0.04461919786805436,-0.06279856055066077,0.06357759826457071,-0.0640392630171172,-0.07395179017602455,0.014560619048472976,0.11071476281185327,0.1490163512495155,0.07432525071423683,0.09289092404609091,0.010042932261295915,0.023190584087136566,0.06288917875078806
HALLMARK_ANGIOGENESIS,-0.0006630725382340517,0.07216053521914101,0.04826897626039739,0.11375077827603045,-0.06943084526859418,0.01033582459078586,-0.047600623705216116,-0.001765918010300148,-0.02251093306697819,-0.16402887206261435,-0.12561106224797236,0.11700554770516178,0.060986120871299204,-0.10448652509479522,0.08553396801075278,-0.019880841236194984,-0.1265151831840703,0.013636623888372086
HALLMARK_APICAL_JUNCTION,0.05765458864587544,-0.0488296367683289,-0.010118064058475361,0.0035813166167495665,0.04391780279708014,0.023366948858465835,-0.04872012033527611,0.07817375400043276,-0.021449435715246847,0.08102413903783177,-0.028796439013535603,0.10806164843930753,0.1438226213348946,0.1045433975899685,0.046751188658000084,-0.011330108454675721,0.06543276697091228,0.07272512081844577
HALLMARK_APICAL_SURFACE,0.10877627258059726,-0.02329484901774734,-0.014603768121504919,-0.04513625790044467,0.06376286964152285,0.017425237038079414,-0.018430550615737656,0.018993185844747653,-0.0007743017960050735,0.08913243241585868,0.0212181861864338,0.11125179343815349,0.11758347904372765,0.09160144817697202,0.059412747484095293,0.0016225779947818845,0.021745342941940388,0.05627483718809526
HALLMARK_APOPTOSIS,0.04895027469594132,0.002882775598034906,-0.01927533940503113,0.040136491709421546,-0.029384279595707684,0.049196608134992506,-0.0036124529547664746,-0.01704904115303021,-0.01702854169821465,-0.10396698202790586,0.10564028351266216,-0.0640340367379544,0.037662256297893486,-0.05834461245608613,0.027736716398314334,-0.019860700429989463,-0.05007703308396566,0.01882741986778206
HALLMARK_BILE_ACID_METABOLISM,0.012239464720566346,-0.006121807743827724,-0.05322343705929904,0.04830143520915593,0.03206475592899099,0.04909864916095385,-0.037988494906892066,0.02227765308314313,-0.06425875252355166,-0.039753841513908796,0.016830899312627857,0.036581397278732025,0.09235179028277611,0.12409680699783886,0.04700470700534274,-0.019155152691648563,0.18440774125306073,0.0718528900859559
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.034175545208031594,0.05744547855124684,0.020810982721242814,0.042005539477682124,0.021314638580134566,0.013243691503748593,-0.03542961738726702,0.019619989780129056,-0.03613796982109914,-0.1625492423666354,-0.08305289549232463,0.06737929001428287,0.15806443130052478,0.11079465748459251,0.043506796498634766,-0.0061278122069317225,0.14312123792046166,0.036191773304229326
HALLMARK_COAGULATION,-0.012917238528294584,-0.03220029991190843,-0.03780858583480448,0.011980449379365819,-0.019311159196379008,0.027510201839419955,-0.07937388300074531,0.042618885860223,-0.046587311385854764,-0.17281659824558543,-0.03491528817824238,0.10799960512831452,0.12661157724918645,0.027220673356644808,0.08456191878327704,0.004670391602195416,-0.030624727335905204,0.061933993092155415
HALLMARK_COMPLEMENT,0.10496661134803222,0.018432073994880404,0.019613613031149064,-0.0114759391343253,0.08464701613425982,0.014290295841805101,-0.059268515177573075,0.04764283813737021,-0.07507969902929325,-0.1094440080102525,0.08181509284021254,0.04472509039829516,0.17979325066574012,0.029515534114685715,0.07553689381543993,0.022458981386830768,0.10482864486766036,0.058414205111251206
