,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05196370317179545,0.06548176243315618,0.08475854668958159,0.058647536603332086,-0.014110946004645577,0.03925968186002147,0.06466776511958046,0.08264327696094238,-0.009105657241487097,0.05717664860229568,0.11418611998692128,-0.01172371739528485,0.14979705619155748,0.11701030646491359,0.007764314007535619,0.0778141879787438,0.07053691420241796,0.1743986146923052
HALLMARK_ALLOGRAFT_REJECTION,-0.0012248081682818789,0.06707553943651567,0.072652293344066,0.0743986017357556,0.028086580811045658,-0.09013399470299216,0.014994251872032358,0.07941643807425791,0.005847611640412377,0.03529749189225113,0.0081378241760522,-0.07375229478807788,0.10630818368213316,0.07783018423157897,-0.010110869290180888,-0.06470994329811869,0.05321095093007401,0.11612621705751486
HALLMARK_ANDROGEN_RESPONSE,0.057233841212488354,0.04392757155440996,0.0697086626344099,0.030120818583153467,0.010760619039921114,0.020028321735006384,0.012859065338130084,0.06831345486490033,0.005364575873364371,0.023930279307643642,-0.02357457908986885,-0.022678086484800287,0.16960822912162044,0.1444214090084166,0.04329277345796557,0.0005415902919815357,0.11131003879967336,0.1796836313708471
HALLMARK_ANGIOGENESIS,-0.05104567708059238,-0.00852433775699005,-0.013306670960731933,-0.035222740883645014,0.03340764456683989,-0.01868122238732042,0.04262186640874069,-0.03180927449400305,-0.09429882040359683,-0.011517338845665479,0.07854800339179893,-0.007457888573191979,0.03945584368838234,-0.06668269744061112,0.024480493019935382,-0.12205797736011874,0.078311859642411,0.12106014357216248
HALLMARK_APICAL_JUNCTION,0.07228314612617762,0.10780869504721037,0.10941981114311715,0.06357752567762413,0.000939014691138042,0.036992927012795086,0.03653530839386877,0.003058883570324077,0.05681359810784615,0.046723101585222276,0.0991937891488749,-0.06619053241223506,0.1683528137421215,0.1312229177923154,-0.0111201901396527,0.0533912308573707,0.13465899451546667,0.19438230018105018
HALLMARK_APICAL_SURFACE,0.004490109843646553,0.03541892762647077,0.11334685554732725,-0.08671435465839282,0.03093013070999416,-0.027649891355911647,0.004626788182167602,0.08598058610975813,0.01284584769662784,0.007599620285867585,0.09251734083155008,0.01162946641952933,0.14416918837898943,0.11045428470254082,0.017437941112470504,0.04233805742050456,0.11426698754554379,0.15870206967671988
HALLMARK_APOPTOSIS,-0.037184620116150355,0.027020952176020824,0.01899014015339229,0.04450359578535284,-0.018320453995703933,-0.0385445615118874,0.015002843331212401,-0.0304182977250237,0.02646797156347317,-0.0043877290166964835,0.10474843959759647,0.025649941683452405,-0.02941636117300387,-0.030851557701821943,0.02202997570649663,-0.06178633493745464,-0.004624341978265218,0.0561833221806162
HALLMARK_BILE_ACID_METABOLISM,0.0923557415525409,0.06270546835372588,0.05364247408057265,-0.032729665590555714,-0.06160546385736307,-0.0005654422673864252,-0.015078132459086102,0.020111844719317002,0.02522054983841158,0.00550149486696089,0.0785873006243078,0.025768381545992734,0.1696835738497152,0.1432532689955919,0.03724720928706677,0.05522629923610836,0.014064049233256134,0.1325815781191309
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05801601661987609,0.11787649478615783,0.016540690177738366,0.013318043085216854,-0.001953968533872533,0.01814359640042692,-0.03226231654495286,-0.028380670483745204,0.01608315317821809,0.004920187209946004,0.03693066583999196,-0.04864520247460199,0.17783178979239825,0.1358059526571892,0.06020127403303529,0.0922757647761178,0.015132702352318556,0.12490703808608453
HALLMARK_COAGULATION,-0.04154197759962859,0.09802572273016759,0.08782113887544565,0.010919435301543459,0.006021601208219481,-0.07603001949562381,-0.008273247980922585,0.03831085089125155,-0.029476655513187573,0.0017404005893373717,0.15132512353576974,-0.088753589865261,0.15618288437559116,0.06676929473242159,-0.022079424822701123,-0.06481984791510445,0.10418606108573049,0.0807290155508749
