,MGH258,UKF243,UKF248,UKF255,UKF259,UKF266,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03238006971239173,0.0676244616893474,0.08017501739574945,0.01796013786694019,0.02140596728974267,0.06215721883956865,0.04464346974339295,0.053936638475496124,0.04796524186383147,0.1348587104763873,0.1087317714376252,0.13653393798156316,0.19230239288286477,0.14320230178941648,0.04943901417633617,0.17518089400028222,0.10130726169784755
HALLMARK_ALLOGRAFT_REJECTION,0.016573166696268134,-0.09375479657647974,0.04956289347629252,0.03724390570272321,0.008415897871465775,0.13167796498880785,0.03072591380157425,0.042447889358741005,0.07255047695539316,0.04507608790995554,0.023757193463528854,0.1216380929948772,0.13539891464823836,0.09818287602196349,0.0015284682716030166,0.08166478616273672,0.005134035659086772
HALLMARK_ANDROGEN_RESPONSE,-0.017004993320238537,0.020720220443722202,0.0910238924579134,0.028803654606785856,0.04208943409092519,0.13280452747103327,0.07423262347008813,0.024937583496873274,0.020075715296141765,0.09915028793980206,0.11671228933227795,0.09888259944723149,0.20352811951932429,0.09631210661609883,0.024355136702035977,0.1079292389810461,0.06558543777689763
HALLMARK_ANGIOGENESIS,0.05483748356320696,0.04803911131331472,0.0006929179331407431,0.006260175207167898,0.04957799834227069,0.09428161085549555,0.01671949195689127,0.06902451859809293,0.0905058377453112,-0.08429481800558018,-0.1266779411028841,0.053360312407470835,-0.05806299383379419,-0.0784826383646649,-0.04396293751047529,-0.0808191285545825,-0.055129037656957106
HALLMARK_APICAL_JUNCTION,-0.007910140577483165,0.02430990712124887,0.12762992806095527,-0.007295619067920389,0.04364020078315641,0.09975144463142416,0.029600365538459184,0.06140635165517228,0.03277081731366993,0.14026991681836906,0.05649007960295886,0.14337377186230607,0.18006845755950096,0.11587053157471576,0.1197293427778762,0.11878304739868613,0.06195513545001618
HALLMARK_APICAL_SURFACE,-0.021735224161827438,0.025111023495014432,0.11427899319089342,0.022076201267448976,0.052949920981068266,0.010938939998627497,0.00016891668499649138,0.07266137845485184,0.055949437908549074,0.10010385683004666,0.07833850882535248,0.11160142371558945,0.14407346097327478,0.10302285903926899,0.07826347708197078,0.09412028980701398,0.007875752332871036
HALLMARK_APOPTOSIS,0.013184541579532888,-0.03492002544684414,0.05628040550036237,-0.012225411556650898,0.04493616069623088,-0.02333672892603615,-0.00531177673432293,-0.026726947669988108,0.02215353508409596,-0.0024415192869728076,0.055153651847582766,0.14785676685540558,-0.042887323190253714,-0.06308742030859776,-0.045315678122763,0.10700929457457456,-0.015528442290499014
HALLMARK_BILE_ACID_METABOLISM,0.048732111367738994,0.01695050847761537,0.013104998339453758,-0.046273597482146496,0.0009021545677731142,0.1049246205914662,0.004217480232119855,0.024327400980412285,0.055007058794401105,0.1077892409256086,0.07943880079832008,0.13133840526495164,0.13866337430308334,0.11092560752903749,0.03827806530856609,0.15674920794293795,0.0873072481458564
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02598740403713778,0.018867894268371134,0.060113705991871116,-0.06589849905272849,0.031249060659609997,0.09113351219286729,0.04239447174551207,0.06981376585389698,0.11641044078157191,0.10461616760239181,0.09431175994319434,0.10035346493604863,0.19735754161549948,0.15874376070100643,0.016656515351717634,0.1824396631289277,0.13870500317247111
HALLMARK_COAGULATION,0.006715792869265333,0.030249534308580333,0.13777403720475542,0.04302206812635963,0.06162638217546617,0.11369535263175141,0.02177163123045702,0.026689122558139794,0.023040736616732407,0.1300171473436237,0.06625462103708239,0.1500241480119353,0.14149890709051036,0.08086504529577981,-0.05222469717450655,0.08857768007086797,0.09670802218976096
