,MGH258,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.007039730216853689,0.03283995749959412,0.024936623163427353,0.019124183712084807,0.11030224110203192,0.0184086400800837,0.07476459746707327,0.02985373872235803,0.1823016531722535,0.01738355695413756,0.08134228586526586,0.13402408083777306,0.07542784589347494,0.2752806078512279,0.18565341390678905
HALLMARK_ALLOGRAFT_REJECTION,0.05658057457318302,0.04660631908651386,0.011048133167729941,0.02678694815734623,0.015725310322639022,0.12775343309490825,0.017627403423746222,0.12220314132396538,0.1255933164718273,0.06213523729894185,-0.05641917739612792,0.028268195717118718,-0.0014011365049810115,0.14817574433914893,-0.12554872141954934
HALLMARK_ANDROGEN_RESPONSE,0.0037598065443369454,0.08209587047781612,0.07177748196915663,0.06671253688632987,0.049563247307013815,0.12739583034356725,0.007410070227316105,0.05895373368139084,0.15848407119017255,0.06963931363925827,0.08735470695348832,0.06833103163020159,0.048729057488034,0.27538868805040095,0.03729032683834384
HALLMARK_ANGIOGENESIS,0.00923374347380547,0.08637848249630116,-0.004156172875507341,-0.02933465213672935,-0.04550674236517379,0.059952105925414015,0.056780595505955454,0.03770653516720075,-0.20591306131415787,0.03694682709931545,0.02999967970341922,-0.025889099525671262,-0.07327081835230403,-0.06845454764571514,-0.06174821538055772
HALLMARK_APICAL_JUNCTION,-0.0361686922571948,0.0857460698977534,0.05326096734631535,0.06736662861993357,0.04601331933221703,0.0829001327616097,0.00784814143616939,0.050668947359620346,0.12925367352014092,-0.036564642348668186,0.038574537372755006,0.10228412168208267,0.08309347662953699,0.26909678991741265,0.1424581083497121
HALLMARK_APICAL_SURFACE,0.029989024070261418,0.018157584377262056,0.004399974028852786,0.08279638906125739,0.03427707243102352,0.02818853652910122,0.009915233734437486,-0.0666303309857875,0.06345527052180087,-0.07158926905808996,0.11348413569702609,0.12151466834469865,0.022392733315731998,0.2183426871134915,0.01682546270429979
HALLMARK_APOPTOSIS,0.003819710069232814,0.01792763051846249,0.0606017317680943,0.03432089870878694,0.041506957229857915,0.1333239756779156,0.06596650406669786,0.07843150887589796,0.15304754660547087,0.02053079669113318,-0.07082716849129932,0.08501497295956219,-0.02933041984026186,0.15863941227365194,-0.03233533212279476
HALLMARK_BILE_ACID_METABOLISM,-0.028673538520545078,0.04642219190967953,-0.0654448439685775,-0.014609744479589822,0.05134116954599061,0.053859452178628725,0.05599145003141812,0.04202851497078705,0.17101356891606428,-0.03540262341784593,-0.001674942276263068,0.16444768335091492,0.06410771064879897,0.21282836374757735,0.2387664347418786
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05033334807692755,0.039775432043398035,0.02838035990329213,0.06690945397933876,0.023470932140710856,0.07053279341181636,0.037051716428640386,0.09181150303044451,0.19696451818227498,0.03649753748131576,0.11598381408934363,0.1816928039466018,0.08665765641818057,0.25604631681158574,0.16326358046856643
HALLMARK_COAGULATION,0.048700660924107166,0.0700454186885559,0.040424939976752734,0.12632453876475913,0.01430748563828448,0.0890977067335943,0.08272251632718546,0.14397661846272583,-0.1422938363786939,0.05259125882377918,0.10204520105418824,0.11724736543491947,0.049043368222210004,0.22395570576439514,0.1179760386979555
HALLMARK_COMPLEMENT,0.028068392342073797,0.04337442579505229,0.03608316237195621,0.03518658714846211,0.032908462671541246,0.11079233478176047,0.0011906366753006584,0.0825226679035463,0.18983767467152599,0.023705665667812768,0.04334607399613184,0.0774375663297755,0.038547883792923315,0.2841758461437549,0.14175702071304003
HALLMARK_DNA_REPAIR,-0.027163791075018415,0.08755469042941073,0.042888119237459006,0.08332941415327176,0.05295086488196205,0.1323541220068746,0.024931984269618495,-0.03091587510233262,0.1473704149939289,-0.028959461045566067,0.053867213024747874,0.12038197212957122,0.08759713389948053,0.267572711624855,0.2258296906042328
HALLMARK_E2F_TARGETS,-0.03496385615711159,0.05447329278538901,-0.00473252839004222,0.0744283200426521,-0.0027566706353530346,0.05753241731255512,0.008421992497561537,-0.052839524971305195,0.015511929808453765,-0.07517050391966622,0.060970009384266,0.09818462880299843,0.025133774098617685,0.18544029975816292,0.14976007995772672
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.027952319857775687,0.1403262667456378,0.08098436733956359,0.0406207752816613,0.005745595030204661,0.04003333767320925,0.07071832821367446,0.10203377396322211,-0.25361219550477604,0.05284835726032426,0.0670799941468852,0.10920052199325833,0.012843116125640519,0.14765305287382777,0.07530515247587616
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.051366015040439264,0.02536760220722911,0.05458715078389261,-0.020426303050544343,0.10672257031053764,0.004078374267405035,0.06635891149890316,-0.03163595464281428,-0.26738589997432904,0.052362662752328544,0.1466377790112233,0.12274105204601177,0.1262564644401672,0.26170708749004584,0.21443495818744857
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0027439793248642316,0.02325251107828742,0.013245841426796193,0.06718716292753385,0.01214780550181982,0.09863393271327427,-0.025589801268687505,0.03457408830089727,0.22372940232525315,-0.03345966040166591,0.019657238504588587,0.06508504589921045,0.047245153342737566,0.23473584131781586,0.14668557471920912
HALLMARK_FATTY_ACID_METABOLISM,0.07413361475873237,-0.0005648505999281025,0.041216386431209194,0.05080816004368456,0.00988072120891926,0.02935007980767269,-0.020255843732751744,0.02341005987616534,-0.20864555645481972,0.10618044079678675,0.14068878637611645,0.08383207486644231,0.06778260490241568,0.16370937891212212,0.07163269482127502
