,UKF266,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05879644536625264,-0.03732710636266943,0.13977823186167443,0.04792462294256817,0.047075109991211936,0.07822108966530364
HALLMARK_ALLOGRAFT_REJECTION,-0.04852762000620513,0.02357132727141635,-0.21153829675163405,0.019197360401884345,-0.02890782892638146,0.028316216198931113
HALLMARK_ANDROGEN_RESPONSE,-0.025157741387483938,-0.02364033507071777,-0.1488190419749905,0.04984604678502619,0.056600242702875544,0.09249813256634996
HALLMARK_ANGIOGENESIS,-0.02436014584719532,-0.05762471322314155,-0.221915111465493,0.07690645501320742,-0.061318290114023524,0.09439640520215402
HALLMARK_APICAL_JUNCTION,-0.01361359627750564,-0.007322554310905778,0.0010528816054450882,0.027076268368423185,0.08294906836972493,0.10153348828345675
HALLMARK_APICAL_SURFACE,0.018648486145928823,0.022233503916393296,0.11967156173333592,0.05630673817126919,0.01956913030389254,0.17149163538683032
HALLMARK_APOPTOSIS,-0.003670635649686424,-0.02122575828774707,-0.021586928683539973,0.023383827972629983,0.0068283370393087675,-0.020710022847049987
HALLMARK_BILE_ACID_METABOLISM,0.0019826058272727574,-0.0501983391938695,-0.017416356245847392,0.06804054886946667,0.05943123950524259,0.08997682880862322
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.026831228490503765,-0.01981870575639633,-0.14597855900979928,0.05511940381561019,0.03835955154750661,-0.008760592468393584
HALLMARK_COAGULATION,-0.03927304689696216,-0.0926523405356412,-0.23129761418515005,0.04587526499632562,0.020511841279187107,-0.006284447527808531
HALLMARK_COMPLEMENT,-0.01009978987187811,0.020767753648212674,-0.14287431815855997,0.020523147511827346,0.007852506848527877,0.013151640532703538
HALLMARK_DNA_REPAIR,0.011392834869153823,-0.0332753792939853,0.10860926108620833,0.04289006464561208,0.061415338622755916,0.07028244323306783
HALLMARK_E2F_TARGETS,-0.03437428144846655,-0.005910677287120553,0.10886550649118101,0.04648277489690025,-0.004907526847147605,0.07044101596914525
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.043350093522357816,-0.05040209689895182,-0.17871011242581925,0.09846495969135988,0.009888045945559754,0.06436309274063343
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02436443953277301,-0.009634677042751554,0.20070800156533014,0.03279270580217143,0.10203780245554876,0.08191044452904432
HALLMARK_ESTROGEN_RESPONSE_LATE,0.002183380340707984,0.011540117200072877,-0.04678545467922705,0.07699199223873122,0.02884849879940563,0.013799426788452472
HALLMARK_FATTY_ACID_METABOLISM,0.001358201200250288,0.017630470952032358,-0.03688146093778233,0.013739209843103485,0.034445887437570766,0.012819975688373056
HALLMARK_G2M_CHECKPOINT,0.006500041258678807,0.0016374625036573685,0.03836549810541273,0.07076569780290243,0.026192448556102012,0.08225344188146073
HALLMARK_GLYCOLYSIS,0.016411628173328613,0.02974766538711562,0.2226869327642118,0.08853724579633564,0.0599944578722391,0.11921985389397521
HALLMARK_HEDGEHOG_SIGNALING,0.04402211556639248,0.07054457953353602,0.22811781898284483,-0.0013004469422070622,0.0676363798265515,0.08852922527395385
HALLMARK_HEME_METABOLISM,0.050276717834069916,-0.015326673523112294,0.04401278315354663,0.038123429602967676,0.07843517204295046,0.06455840244420033
HALLMARK_HYPOXIA,0.06682117500778965,0.05639341343968144,0.006386013845343555,0.024123938601092118,0.03118937775826132,-0.03785223101043816
HALLMARK_IL2_STAT5_SIGNALING,-0.009027120665211023,0.00429680975761785,-0.13387550232227394,0.07516985022577895,0.05951325342491789,0.0627386836661133
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04929081912941543,-0.08431503057804714,-0.15502565338736218,0.02813408276581618,-0.010831260157936059,0.06257689176119106
HALLMARK_INFLAMMATORY_RESPONSE,0.037767599552960045,0.031272831722407905,0.11729239835127701,0.056547309424342725,0.05676930138808266,0.007992939418879508
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.015544306223525869,-0.05901958925467861,-0.2292225027024357,0.034631941220470475,0.01735885509239505,0.08413489181605115
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04191258788606546,-0.03171867360277163,-0.18126242977162918,0.10255823836847985,0.0009414101836863236,-0.015193328513496312
HALLMARK_KRAS_SIGNALING_DN,0.08904839290537077,0.009977308373255769,0.20310519669172142,0.03097138543414669,0.0535696773235005,0.08610633310689854
HALLMARK_KRAS_SIGNALING_UP,0.09035321668086639,0.0724356866734602,0.1847935800000981,0.013972965431846106,0.013934328276141598,0.13555450455912316
HALLMARK_MITOTIC_SPINDLE,0.022110045311099977,0.01862278583857879,0.08016451326877247,0.055600208091223985,0.062415441499781205,0.12853151702708854
HALLMARK_MTORC1_SIGNALING,0.008748293670730817,0.01348446169796874,0.08191082282887323,0.11123497153678862,0.034082332195155204,0.027440271149401
HALLMARK_MYC_TARGETS_V1,-0.0047864928641966455,0.020507353959168518,0.10879097677273351,0.050725924799656374,0.0611285666842873,0.08526495899102907
HALLMARK_MYC_TARGETS_V2,-0.04218841754553235,-0.002449001673924107,0.04885658396530225,0.03436541077396802,0.021803814038815084,0.042637800896296894
HALLMARK_MYOGENESIS,0.057283624552748866,-0.0487868217169097,0.029990019088555104,0.04940928267752817,0.04145287059097415,0.07670533924976983
HALLMARK_NOTCH_SIGNALING,-0.015074523746646437,-0.041851225287488074,0.07516746500208335,0.0004094137016869519,0.027365730562561242,0.0697788686345206
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07267786107444434,0.05188513747625287,0.21951921167160407,0.034457163783254294,0.059195829773289,0.06879334908619733
HALLMARK_P53_PATHWAY,0.008893881957156199,-0.018374964944840876,-0.024780138071827388,0.04539135442425763,0.07549679359710607,0.0332618787595943
HALLMARK_PANCREAS_BETA_CELLS,0.09465298825660179,0.02987308310618583,0.2133542858041634,0.0006308047308404825,0.05812539417672809,0.04330470510610868
HALLMARK_PEROXISOME,0.014377439770663795,0.008399936754955645,0.09517087766644441,0.03714552855076926,0.06617635028099733,0.0047169739688985215
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08010963844570461,0.062406553938355584,0.20031224504663991,0.04133977063749911,0.0780808382388175,0.14221853457448863
HALLMARK_PROTEIN_SECRETION,0.06312209321548427,0.014242479536974937,0.1919571110276679,0.08131823995906125,0.08985376782378501,0.12855838004618445
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03203796472072712,0.016766648635114057,-0.22336269139917309,0.031164181624395017,0.024008472819488227,-0.13104322142684002
HALLMARK_SPERMATOGENESIS,0.029923805948511125,0.039621259386934865,0.2085587814311976,0.04829292248933758,0.040036259730847824,0.07704047847051035
HALLMARK_TGF_BETA_SIGNALING,0.005966396392499616,-0.003250989570561055,-0.005094587475267892,0.01647857722235317,0.04861657854619956,0.11336376741867328
