,UKF251,UKF259,UKF266,UKF269,UKF296,UKF304,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.02065886429903345,0.01736430347677323,-0.0029453173139451336,0.006216369864566762,0.018141292557111995,0.049660251533859265,0.028885213269212676,0.015178868380996767
HALLMARK_ALLOGRAFT_REJECTION,0.052409336456283775,-0.04312945880732885,-0.03251069097421331,0.01092314948168785,-0.0349547901964539,-0.02159762603555497,0.042524090082969264,-0.06297847601430125
HALLMARK_ANDROGEN_RESPONSE,0.004137549943339035,0.003407901568297927,-0.0435647148552328,-0.007020783805395273,0.016793620932403518,-0.016084674457396975,0.04774712907071754,0.025517553095428053
HALLMARK_ANGIOGENESIS,-0.03213076458458936,0.04148263183057974,-0.07068777033861877,0.014678790016857615,-0.02316596762094026,0.02283751714343729,-0.0811584950686511,0.037055513997168325
HALLMARK_APICAL_JUNCTION,-0.015213192647313058,0.005815599593892858,-0.024518430278922896,-0.016355428115231413,0.035534195613269544,-0.0035502022176078867,0.020921996316189146,0.06253407528982922
HALLMARK_APICAL_SURFACE,-0.0076302991993750634,0.023645187140712846,0.07067771690075275,-0.0049120593413644635,0.02487831565175022,0.07565170804640797,0.007172225741459315,0.036969210194132
HALLMARK_APOPTOSIS,-0.04460124941248835,-0.04043083475875686,0.047059371570420616,-0.013179332900704483,0.04266488148626247,-0.010179233758426904,0.02123837303571121,-0.0045843011012839975
HALLMARK_BILE_ACID_METABOLISM,0.0413660382867241,-0.038168496408730684,-0.04927819597430417,0.024965505643039815,0.0615411229341827,0.0552484846909941,0.0287524395385279,-0.012703719100428168
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0014023623531989311,0.0405298840444328,-0.06571045149695133,-0.02047007297107612,0.02297952443539716,0.056043847830961876,0.046476596915032954,-0.044922406703707264
HALLMARK_COAGULATION,0.0032738615186777118,0.05533626580552485,-0.04313872283793937,-0.008556368853018654,0.05090836230299799,-0.004882549653757982,0.002140893435034073,0.001029058813413451
HALLMARK_COMPLEMENT,0.005216936848778246,0.0026256609402942493,0.04260097119711392,-0.02344378266428793,0.026959225172776075,0.026944840925694918,0.03789864241491839,-0.006030701751240753
HALLMARK_DNA_REPAIR,0.023008873671724026,-0.008605683157753438,-0.009426059645349268,0.03306674055932859,0.08119736850370313,-0.044006156822535517,0.04293782311457424,0.012196916894690976
HALLMARK_E2F_TARGETS,0.04303934308350296,-0.003683426203455725,-0.05811934952432889,0.03300954755158089,0.04147570042062934,-6.736604221458963e-05,0.011727650588647016,-0.03874641167898274
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.013113106818916727,0.01506415863268576,-0.05045817427656983,0.004233733095837611,0.04733653124730646,0.011996069222119349,0.0022414220462486038,0.050238356049801744
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.014585369561682134,0.020024632534208633,0.004362420953484859,0.04460722420982179,0.02253001608625019,0.036927415585447425,0.021240514255270453,0.031206269184869687
HALLMARK_ESTROGEN_RESPONSE_LATE,0.023566884119522787,0.04204090377584741,0.03352313810595869,-0.008473807096081273,0.03555138024064619,-0.08695514457339232,0.0416546314100186,-0.03128932519151268
HALLMARK_FATTY_ACID_METABOLISM,0.020060188942700157,0.05508738955297913,0.021804261694612935,0.007675720375484212,0.026329956123191355,0.051945493799166215,0.023744668882714183,0.026010962702554537
HALLMARK_G2M_CHECKPOINT,0.03051970879228506,0.00031641530897852117,-0.08268663318195511,0.011824368694692259,0.04364734882110004,0.022258914634553716,0.026797211251475862,-0.020849630360039305
HALLMARK_GLYCOLYSIS,0.01450709218397334,0.03094651012191103,0.006173792581016449,0.03371737174598348,0.02520523624041559,0.01246612702959578,0.040590040104450116,0.04761811420226806
HALLMARK_HEDGEHOG_SIGNALING,0.013487918065345795,0.055041421689142056,0.07871652263251745,0.00022425454285042389,0.033318390724869466,0.034733600449948866,0.02619281908903991,0.063177832325501
HALLMARK_HEME_METABOLISM,0.02356682750550065,0.030801719155215436,-0.010032777419240527,0.043459920774433634,0.032473101679173166,-1.147484810095206e-05,0.03553188984659133,0.00040646719243978534
HALLMARK_HYPOXIA,-0.016772676839717993,0.03161660237180692,0.04106022722187346,0.03270886518305828,0.06132333992117735,-0.03957468555605336,0.008868689291868698,0.029479609250634305
HALLMARK_IL2_STAT5_SIGNALING,-0.012454111109129706,0.013648236852616125,0.011047207608995925,-0.010960248989554815,0.07213378290993008,0.04069386026130405,0.04763279947589771,0.028483046647201336
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.01445756246313907,-0.0009273033031316852,-0.05902828769039916,-0.02152841900842244,-0.027614473189076345,0.004587183990338521,0.05095479456108659,0.046357786741183266
HALLMARK_INFLAMMATORY_RESPONSE,0.02491096705476606,0.023154804004221825,0.01892227976552038,0.019419203624627797,0.06486620949877167,0.004659806806628633,0.006247989730907293,0.02112281017802236
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.021488355023622452,-0.03694054049884455,-0.09257002088428874,0.008326440509274011,0.00925897695177285,0.02126600256807688,0.015509734461806545,-0.003027730818614065
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.027271831222634522,-0.009403659750715235,0.002856085582124764,-0.008990391529381804,0.033195883391661074,-0.01806746817266469,0.04577093824418051,0.04255209921008301
HALLMARK_KRAS_SIGNALING_DN,0.02387802440595461,0.01586799140952065,0.09193770265449641,0.03440983545439568,0.029374940346800688,0.035726126567003434,0.037037560851720275,0.038905882131104824
HALLMARK_KRAS_SIGNALING_UP,-0.0029887032941389893,-0.0032290682810103065,0.0700230510572497,0.04362843796360962,0.0012813788064504326,0.05443075792616936,0.00025708964411053634,-0.0036048532900810676
HALLMARK_MITOTIC_SPINDLE,-0.0016676915164838982,0.02325491049584623,-0.043492202928225164,0.021890596347083142,0.041185700737706735,0.026549207031812513,0.030135482899498946,0.024119358502050995
HALLMARK_MTORC1_SIGNALING,0.02404216260963755,-0.015001121553736846,-0.024815999694632756,0.007955734508792812,0.009421251741715245,-0.0223352111175669,0.028923043677548603,0.0612981610398359
HALLMARK_MYC_TARGETS_V1,0.027399930826958626,-0.029305673015364797,-0.03812933410754468,0.01838830633101061,0.05992033752405633,-0.024499865630049644,0.07526987445183153,0.021520282069215437
HALLMARK_MYC_TARGETS_V2,-0.01610397182513434,-0.009973714881352444,-0.07620186986731328,0.06514742515468785,0.03736211221003814,-0.060423223072649364,0.04555863303069754,0.0441982575842769
HALLMARK_MYOGENESIS,-0.01188152160706343,-0.0028954363406427717,0.05904124713125811,-0.016638168820329393,0.034622723538926245,-0.008910182027528775,-0.008865164515055791,-0.04618463175369601
HALLMARK_NOTCH_SIGNALING,0.014937000196746887,-0.013092576487866395,-0.006934889069535467,0.04502624389925604,0.07440580741977404,0.04634784776445494,0.02532085518920493,-0.0382562863603439
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.052924782595105295,-0.01709263840208757,0.08678115122836913,0.027091116378529092,0.06885714133037435,-0.010227248725441663,0.0634949935009835,-0.05736183181111617
HALLMARK_P53_PATHWAY,0.03244817864824109,0.007751682598440018,0.03492291840129133,0.026441345584352283,0.013967004096153717,0.007338231472265433,0.06121400501146402,0.015150222086965684
HALLMARK_PANCREAS_BETA_CELLS,0.051839182300736454,0.024655396924542543,0.1280963326939437,-0.003924164566433045,0.08987206716720231,0.05657066879235781,0.06548172406902793,-0.01974289812389316
HALLMARK_PEROXISOME,-0.010141629284580192,-0.023613957291447826,-0.01684252024390462,-0.018481800032932906,0.04288549668824598,-0.03084181512560492,0.058775818064456656,-0.01512832683038141
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.009073020745388977,-0.03827184244530858,0.08181628332602545,0.011780750388149418,0.04097100172764211,-0.0036523358702784596,0.05877084219961936,0.02808765480538376
HALLMARK_PROTEIN_SECRETION,-0.010944362335172809,-0.005919361142036282,0.08199877169199087,0.021343222520928847,0.07096565400221648,0.017743642312958722,0.04188469392201558,0.022053687011702516
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02231282691514894,0.0012896452861051177,0.015265033848489411,0.015186842367294002,0.05591736394238083,0.012202895229185901,0.0991975797237458,0.049159759218366385
HALLMARK_SPERMATOGENESIS,-0.0010753899554762835,0.0009921932023484435,0.05437308154663078,0.04141593614044336,0.04419984142119448,0.009216289949868032,0.039272009110573616,-0.022914754468973172
HALLMARK_TGF_BETA_SIGNALING,0.0018298425679898062,-0.009746816661422268,-0.013244127255997067,-0.002139729382634554,0.056246984589504084,-0.032108386774104394,0.010804850842291654,-0.04172292584323677
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.016994933111393502,0.006324860685406193,-0.03528288849960993,-0.005191929790839746,-0.06501252681556562,-0.03219679063343837,0.010800397105608428,0.04503202895500584
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.00852617741345689,-0.00949006447748058,-0.06081330247824324,0.03624297261560153,0.05222958420611796,-0.005208248082883105,0.05585501999389934,0.03826519043135483
HALLMARK_UV_RESPONSE_DN,-0.013286229667912935,-0.0082871389843018,0.08384899616803397,0.016648656029639754,0.017900385745590178,0.057967962939621795,0.006923285908409654,0.013944815227813104
HALLMARK_UV_RESPONSE_UP,0.0076061382218607304,0.0041192797699734,0.07729418309277736,0.01927625018412957,0.05799561936339063,-0.03274654699661316,0.04483438857407087,0.06325099897458678
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.012193123297775672,0.020507487323761113,-0.04938837620578472,0.028935761930574955,-0.012211752583266114,0.0063325401915846095,0.04616440545620323,0.1108671243577151
HALLMARK_XENOBIOTIC_METABOLISM,0.008067367942382005,-0.013791853547496099,0.026209030342420427,-0.05914417262536757,0.04356781837581388,0.036651261626603086,0.02005223951959216,0.002605663255857989
