,MGH258,UKF259,UKF269,UKF296,UKF304,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,0.0038001135799915695,-0.01232452830603261,0.040466477581238634,-0.025007839490912998,0.018096002795101145,0.044059662847247445,0.11690990777642461
HALLMARK_ALLOGRAFT_REJECTION,0.07404474133496078,0.004048435642791209,0.08500908330901705,0.04649171514388603,0.043710890792170616,0.10944747778663906,0.01347404246017258
HALLMARK_ANDROGEN_RESPONSE,-0.026790926539307033,-0.021591245199450302,0.09757669665659398,0.029127921004013985,0.12013018850006567,0.0008438195833842227,0.08832311442869316
HALLMARK_ANGIOGENESIS,0.015458684322997119,-0.02783666675212507,0.06291400410122194,-0.009402530903361577,0.09271882293379377,-0.03261218271603497,-0.1035719575373679
HALLMARK_APICAL_JUNCTION,-0.0023856844858838114,-0.02997543192288464,0.09130555707685198,0.0022497564496923063,0.03531910824851341,0.012577218528722463,0.16104996344472083
HALLMARK_APICAL_SURFACE,-0.0055440076296588035,-0.010279999584293837,-0.09518020996706407,-0.03579173193405916,0.07373511468791993,0.0775265049258835,0.19750851983392118
HALLMARK_APOPTOSIS,0.004742383405693504,-0.007847361818266804,0.0325139882798164,-0.009247671532123296,-0.005262709152161569,-0.06051994613716847,0.0057420570174481905
HALLMARK_BILE_ACID_METABOLISM,-0.011746279867344231,0.02219359681873402,0.0657039234148409,-0.02187926893016774,0.10805725253068414,0.06666165731692528,0.1382446220463457
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07166978882157823,-0.028362736290366636,0.08001324661802797,0.002861647716948523,0.11677271857285573,0.06940124880508443,0.17074500564498368
HALLMARK_COAGULATION,0.005270597099719665,-0.004935834162254522,0.06907095654745421,-0.029975321309204443,0.07737295169832827,0.04921412374180859,0.10431895901350284
HALLMARK_COMPLEMENT,0.053995705923233835,-0.005001917831010672,0.0773272228315119,0.03305431150787355,0.07328540375561843,0.08283523630147294,0.07846291817230024
HALLMARK_DNA_REPAIR,0.014021331313212017,-0.05796244606100533,0.0946043958201726,-0.012189173638571929,-0.0179462320568572,0.026579565049266028,0.13658462968568333
HALLMARK_E2F_TARGETS,0.028906611493645706,-0.0017463550839480404,0.08683579056102965,-0.014575733457517887,-0.07241494447382284,-0.011995349055108729,0.1612369489759461
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.005234213996880842,-0.045699099256680926,0.06261336835506266,-0.008759228683255228,0.057035956802836234,0.015261421662622386,0.07086897644589318
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.039120917466962515,0.04651336003876961,0.0489509196316713,-0.0011822562263335968,-0.03686645596837815,0.042014804703678375,0.0919026760908764
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04177767600168741,0.07033107799691714,-0.051438567379951255,0.04221094626854473,0.06198541120865434,0.05858878224103749,0.10279791591908939
HALLMARK_FATTY_ACID_METABOLISM,0.016292488623916367,-0.0437680567718415,0.08362896048870011,-0.000537881273579216,-0.0050060102053535544,-0.007553351164726299,0.08887302892901695
HALLMARK_G2M_CHECKPOINT,0.0006100697352073291,-0.027316770645425655,0.09451362451816245,0.007405786009189958,0.06228967193244239,0.035040607457109824,0.12019245608080957
HALLMARK_GLYCOLYSIS,-0.03515152385134781,0.0015578035082993056,0.07310353770954253,-0.00672418709089831,-0.05668559844527484,0.08299603758115985,0.14423273593358057
HALLMARK_HEDGEHOG_SIGNALING,-0.030152388893939747,0.009412805336311395,-0.05295577155774457,0.021114269328010287,-0.06416499753513759,-0.06744640795849012,0.08092792336285527
HALLMARK_HEME_METABOLISM,0.017365596110926362,-0.033914326251604336,0.07353975229370137,-0.00019331084534420626,0.07860268165582064,0.03615234688374628,0.14917917256926386
HALLMARK_HYPOXIA,0.018172635162837562,-0.04989756343411253,-0.0677678244479091,0.0023708596919190692,0.0030932476374067766,0.02473713922150657,0.06680488239240115
