,UKF243,UKF251,UKF259,UKF304,UKF313,UKF334,ZH1007nec,ZH8812bulk
HALLMARK_ADIPOGENESIS,-0.05111798231997749,-0.0015125746345295294,-0.09383489449197248,-0.03674305309057509,-0.024257301605776063,0.01062072423138808,-0.05395531109968136,0.05830308393682467
HALLMARK_ALLOGRAFT_REJECTION,-0.023443458868985006,0.017952741835111072,-0.053409864769600406,0.04044234747758017,-0.025627159856919407,0.05620074117499626,0.03319898969684921,-0.0004288105671179462
HALLMARK_ANDROGEN_RESPONSE,0.02599159769125484,0.009582811309614489,0.054332430316355616,0.09162663303101871,0.046173781761234926,0.060157146652445495,-0.06785646291027143,0.013524400673713214
HALLMARK_ANGIOGENESIS,0.04087866097469946,-0.06443220578355478,0.08633603367094804,0.0722087875058347,0.02318472239749706,0.08355652941784335,0.07095927442437992,0.008276342759636941
HALLMARK_APICAL_JUNCTION,0.004737795312348505,0.01376749869189333,-0.10263565085586908,-0.033001228640060325,-0.025729594646864133,0.07355877018687573,-0.08392702956387761,0.04958070911852627
HALLMARK_APICAL_SURFACE,-0.0957822529868206,0.031023418214851804,-0.11612771487200868,0.045186703399805316,-0.01410909022591245,0.0929426321934746,-0.17092265702376178,0.1388265987600591
HALLMARK_APOPTOSIS,0.019098707645272748,-0.021491607642942983,-0.03136824049314795,-0.03456951216978855,-0.04770418928867325,0.03137852182367089,0.0032218421255888717,-0.02998995668829368
HALLMARK_BILE_ACID_METABOLISM,-0.06500966291551792,0.009843176345604365,-0.11302949072067113,0.07485939509314331,0.002636592761334572,-0.0174110473097876,-0.032398042750923894,0.025476185734438123
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0632497495613346,0.038816174492875985,-0.026655957321176746,0.05786255216944125,-0.02721455320406451,0.03367629322465078,-0.07709401175281681,0.0734186799617087
HALLMARK_COAGULATION,-0.010549429525302956,0.022864728742321056,-0.1336630159655631,0.08474754784299017,0.02562947689297587,0.008718175434900347,-0.11211395468975316,0.02412761088735373
HALLMARK_COMPLEMENT,0.01901705575206408,-0.012259934397916556,-0.04505985400244376,0.0795633485580559,0.0005386639738079933,0.07010380341045054,0.07151729443818323,0.009742299701900683
HALLMARK_DNA_REPAIR,-0.015422066966357704,0.015465115299202655,0.10314510510010637,-0.03830567444252062,-0.02128809239564287,0.06580083210422137,-0.09605711445778069,0.023977676595992734
