,UKF248,UKF255,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.006659046834339389,-0.1922500962206641,0.15869832594939312,0.11663962041177982,0.019748166904726003
HALLMARK_ALLOGRAFT_REJECTION,0.07737730128568437,-0.14328713374376492,-0.012054462543189676,0.09613732237895456,-0.06513444195429187
HALLMARK_ANDROGEN_RESPONSE,-0.007253173963189639,0.03940545440976752,0.14766054098650755,0.153722733544042,0.07246402046933494
HALLMARK_ANGIOGENESIS,0.058282506795183105,-0.18493488528034807,-0.12195804567223263,0.057769594102963465,0.14163218482484868
HALLMARK_APICAL_JUNCTION,0.048882361383629794,-0.15450522321600993,0.15024565238031276,0.16611674640390506,0.08164758518228593
HALLMARK_APICAL_SURFACE,-0.05551908860007007,-0.14416843578915262,0.11286944128281076,0.10567798449061432,-0.019035442666761073
HALLMARK_APOPTOSIS,0.06937868464717081,0.0928531027189475,0.07838523093694473,0.022301254904213863,-0.0020534129640260787
HALLMARK_BILE_ACID_METABOLISM,-0.05118511472223324,-0.2177986264441226,0.04655625473657315,0.02268403668525442,-0.01795434953777101
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04861835976392052,-0.20736563259338456,0.1258145753235633,0.02895143050069088,-0.04082655293022693
HALLMARK_COAGULATION,0.10185051754321665,-0.1941848417163724,0.19732124521998531,0.15631684361050716,0.04737997845807234
HALLMARK_COMPLEMENT,0.015448296526395493,-0.11267493711532058,-0.012976580138543154,0.05661960969115832,-0.0021951153692527925
HALLMARK_DNA_REPAIR,-0.012855407956627735,-0.05150370628198472,0.1043267779859424,0.08666655766012855,0.07833087983838535
HALLMARK_E2F_TARGETS,-0.02710432066870164,-0.23083415933752152,0.06496057801128206,0.04642760414782099,-0.031265557540762254
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.12079378307081799,0.1285107782325947,0.15228466920277914,0.12929093249627324,0.18901355048218904
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02220327514442426,-0.07223960549436052,0.04305746708060662,0.11365773483543876,0.09128349308141007
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02801648777649228,-0.1985032247913937,0.09148563434883801,0.020900270820911265,-0.1012982076087543
HALLMARK_FATTY_ACID_METABOLISM,-0.0019240524907097984,0.1561801499077911,-0.008279310754471155,0.06026048110376139,0.1107574144400387
HALLMARK_G2M_CHECKPOINT,-0.03445196880339098,-0.01785782850462139,0.04784927939643087,0.048798767548893326,0.12287981141628568
HALLMARK_GLYCOLYSIS,-0.04809199455057774,-0.10220987445662232,0.04422216642274506,0.06212499701977407,0.11722444182320427
HALLMARK_HEDGEHOG_SIGNALING,-0.06303854465849293,-0.15669330781742566,0.032839020086510524,0.09000117007661289,-0.04415505696627997
HALLMARK_HEME_METABOLISM,-0.012747461048156746,-0.07758879784771781,0.0268272390126371,0.08619398256217456,0.06386185721391534
HALLMARK_HYPOXIA,-0.01100344731469226,0.25490875358379306,-0.09321632934481075,0.026581622293454746,0.18532349170286655
HALLMARK_IL2_STAT5_SIGNALING,-0.03795737100762089,-0.1815238736395944,0.013585259947892584,0.14826365484268864,0.061846166697010964
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05765787871873215,-0.18079386969852224,-0.09969263954222879,0.08507323725964035,0.04139502344106818
HALLMARK_INFLAMMATORY_RESPONSE,0.06052156743147877,0.13084598088174829,0.08691049997147769,0.03592298698297796,0.17960314119704715
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.01486031557060465,-0.24452914805060985,0.15899037902464366,0.0812976363760362,-0.035711025054444914
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02784088786089628,0.127597657694222,0.11591070867976193,0.07376144294858032,0.08441648928443853
HALLMARK_KRAS_SIGNALING_DN,-0.05591314552989253,-0.0580124308633607,0.06695471081564384,0.012776507063340901,-0.05641475292737455
HALLMARK_KRAS_SIGNALING_UP,-0.020369623211675777,-0.07650801918807361,-0.07232188099120641,0.14756822811570375,0.012208184003411464
HALLMARK_MITOTIC_SPINDLE,0.009113931982242725,-0.15410381974985352,0.022499188426430915,0.13042656394895166,0.06049325749523614
HALLMARK_MTORC1_SIGNALING,-0.06969455195888508,0.2081198763854286,-0.032539446550779665,0.09394791293445623,0.18126515776219917
HALLMARK_MYC_TARGETS_V1,-0.036525175174195054,-0.04219239418590249,0.02652480053958042,0.10685240312134041,0.1442193208326461
HALLMARK_MYC_TARGETS_V2,-0.022116712781881646,-0.12569286045196865,-0.029072122045802118,0.048509072032994774,0.1088365783595682
HALLMARK_MYOGENESIS,0.09487747684135849,-0.2539092703088162,0.17836450063734302,0.122972752236418,-0.0817128341619095
HALLMARK_NOTCH_SIGNALING,0.006387644945045246,-0.1884387556365744,0.056195165837330745,0.1020542924432262,-0.01871397423314975
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.026371337552366588,-0.11403194750795645,0.06628266132115888,0.06489162647060698,-0.07137500718236202
HALLMARK_P53_PATHWAY,-0.03544127054808989,0.0356141776902342,0.027328142608300698,0.07246401887804628,0.11410804617901002
HALLMARK_PANCREAS_BETA_CELLS,-0.06267658929946812,-0.0952021642703862,0.1640474879474791,0.01896908998260855,-0.13152741294610687
HALLMARK_PEROXISOME,0.008822778072672644,-0.1293337263625457,-0.009024859533922245,0.08142556395884851,-0.018540386865288583
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.008567830149809422,-0.04364001045923421,0.0794807625065025,0.13544124151382542,-0.001833204453198307
HALLMARK_PROTEIN_SECRETION,-0.04155568966345572,-0.06339291055353614,0.07602677360264873,0.09222147497840419,0.11506323222849257
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04628294381133696,-0.0538303493800353,-0.07926517597273411,0.07733051994382667,0.024481856934428003
HALLMARK_SPERMATOGENESIS,-0.04601472336691266,-0.11739284120648161,0.05336165755609708,0.058043045806404674,-0.013634674753385933
HALLMARK_TGF_BETA_SIGNALING,0.058987237536985905,-0.13052712030497296,0.11435179055095017,0.1646544589302108,0.006893010034059444
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.022742985484916423,0.028239766240744223,-0.039735913315278835,0.023530723039021928,0.11906165790671817
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.017849324829038508,0.09546227205582938,0.10015948790075146,0.16620413295580883,0.21997848694482577
HALLMARK_UV_RESPONSE_DN,0.06397736461770351,-0.1653057201519549,0.14060423445939507,0.11982884447386656,0.04548877407872259
HALLMARK_UV_RESPONSE_UP,-0.02893941041211571,0.005756882185028926,-0.005538128489201903,0.08816817661103414,0.04819657767690038
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.026359704156965973,0.001890913918995006,0.16289211670484796,0.15269716777508893,0.14685267494578497
