,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.02380389328611509,-0.03405871408928177,0.02205495005011169,0.05093968366275454,0.0345825825799422,0.07004581437713883,-0.07488843216462546,-0.01593366472842561,0.03401128937631494,0.00408534332904327,0.1546034476947393,0.11531397513968607,0.06797490640450782,0.07379341504088029,-0.0014463468856054183,0.05408983414439091,-0.018203946647495903,0.006126123097472477,0.1077978089338784,0.07100289581961323,0.030007403448368247
HALLMARK_ALLOGRAFT_REJECTION,0.11303663094428079,-0.0713464673466854,0.036741737184120486,0.03223070547678746,0.03278413905194404,-0.0961146765151946,-0.26082173624225274,0.034695490279801185,-0.05092838346291442,0.0690771367330184,0.18027072784223325,-0.01439072463424323,0.13135667175511287,0.12310741740184253,-0.03906729342613911,0.014538678006685271,-0.004888575617377363,-0.02797185278710504,0.02863735463077657,0.06702054631892719,-0.06757409711500603
HALLMARK_ANDROGEN_RESPONSE,0.022209566468484546,-0.05161139484710741,-0.006834690676504155,0.02292832436466032,-0.02449568589218679,-0.0011185860516829506,-0.2555400548817666,-0.005098834505632634,0.02852462415707167,0.14114958003758385,0.1259471014809673,0.011239956383340915,0.11973663819415417,0.07551196172607572,0.06370895318447728,0.08578009455735,0.03986901462361443,0.02965395958366876,0.01690004897750533,0.0006302871076237861,0.10346486799974723
HALLMARK_ANGIOGENESIS,-0.005670073645598184,-0.03284239895102311,-0.0067565349684430755,-0.0345264937460857,-0.0703531773998645,-0.0573471755709801,-0.30715055699266924,-0.19472935499488891,-0.10435585712895895,0.08807241808779269,-0.08850961567516441,-0.15720451856908918,-0.0017001466530189922,-0.1195148277924221,-0.001624391184005338,-0.04699210476999998,-0.006616145117843135,-0.05652572700907206,0.04304304678345136,-0.14151304706180118,0.03466670717190916
HALLMARK_APICAL_JUNCTION,-0.06586709931762985,-0.05374680897984826,0.048145168696398205,0.024873621391794328,0.035921020110927536,-0.022542184455211903,-0.23698589988977986,-0.11022940244326986,0.020797191351251198,0.0886868131460517,0.22736077735757326,-0.051978059246476194,0.02528288084637403,0.01820785339996463,-0.036188494633523645,0.06448601268896649,0.025113939270171352,-0.014312990572353466,0.04923335742067042,0.019492326559285556,0.07855252815155
HALLMARK_APICAL_SURFACE,-0.008194383877998507,-0.04486729829101384,0.053325880898698,0.04935118810802261,-0.026841717743105037,0.05163507353318021,0.24058280293364237,0.09750652874187486,0.08564401601117189,-0.06613397852445888,0.1882774076139981,-0.05766735385711719,0.00584298240662113,0.022799409680034473,-0.02785040148950897,0.040082627672770946,0.07790719502183648,-0.01833204155971814,0.042665960689679074,0.05812132708697484,0.042311387170794676
HALLMARK_APOPTOSIS,0.0020642339758397007,-0.002086208208839041,0.038226903163405795,-0.0024417329730391725,-0.06330799265722435,0.022584023208467873,-0.04098754262264407,-0.12082774912991033,0.012309218359989932,0.06846550939658654,-0.014523917453985541,0.10269615247385572,-0.017566298856926524,0.0401162676725852,-0.04757509518639565,0.032906319682439907,0.0317712330535507,-0.024195109061084775,0.11600964034860739,0.06214086521185622,0.033890165302782604
HALLMARK_BILE_ACID_METABOLISM,-0.04420973096128627,-0.009635100243775696,0.0024663573980762458,0.0077912429081411355,0.08243312151235331,-0.06376887137488957,-0.3077268654567164,-0.07201196744110087,-0.06884429397162542,0.01249508842853018,0.06164632651907862,0.0390812439551287,0.0812268366079806,0.06471837163270071,0.0022705191074328377,0.04864555450680731,0.04794062195905582,0.0013396225731402641,0.09603935215417204,-0.049438197509002614,0.09372589625079644
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.047965915213246876,-0.0017627198196485216,-0.0006343989360540098,0.07364889946253979,0.08483137203968785,-0.057130558375793825,-0.25384806194988274,-0.17107130938623702,-0.02373616837340655,0.11147986269208694,0.16502891338544443,-0.10196343016650362,0.05850203068796696,0.06099089136077935,0.06096454973073426,0.03858520551992726,0.04882618637030271,0.08129641608745024,0.09053751815631214,-0.008968134811816122,0.18811256300907755
HALLMARK_COAGULATION,0.1237366453132104,-0.06603744519194431,0.00407582625895568,-0.002138378919814081,0.02446547295254648,-0.11394205321999606,-0.349667294200146,-0.08805125599791527,-0.08901552140169167,0.11575323066121393,0.12665151033168665,-0.0598321610601029,0.0916815285371184,0.04931933729645303,-0.06984705916335857,0.0735423079763059,0.07066290992778312,-0.017961236430179904,0.08734867754799798,0.013506099675752377,0.08804885682078951
HALLMARK_COMPLEMENT,0.10011664267588859,-0.07921246521639473,-0.0036498899488426324,0.022095368340638036,0.04675085858083375,0.03556300642038945,-0.2111903555715416,-0.144209419523047,0.06467905327856643,0.07646664415790062,0.15598812551926144,0.06288741601455984,0.12741012685951422,0.09548213030722325,-0.018740779789930065,0.04278291196892612,0.05402529885736437,0.005043036588663901,0.09778043365901004,0.04512853742923633,0.07023906480510977
HALLMARK_DNA_REPAIR,-0.024567301533150735,-0.021974207604933654,0.03902276901230666,0.048701039504684615,0.033209660109553486,-0.025990416119849726,-0.15153873780672533,-0.03517555477085206,0.06445906982557832,0.03082659864055582,0.22822154229250657,-0.019283075916023195,0.035479552647715885,0.09463026591746881,0.009258926653896495,0.06483373135945429,0.05253968836701536,-0.005996570687503199,0.11896740676909201,-0.04390405129144334,0.15127346252537138
HALLMARK_E2F_TARGETS,-0.033187879677701156,-0.05077937531884358,-0.004272524155141534,0.012632710309434584,0.022037908454105064,-0.07319278999655701,-0.21833415814292004,-0.0798621422041622,0.012777041355675214,-0.0283098810229015,0.17097028175824436,-0.0690957295808626,-0.014045853388767406,0.02522596103809178,-0.016071684575425606,0.059381521171556755,-0.02371785364901637,-0.010471490169899955,0.020891726180431412,-0.0314900025580003,0.03601521669710123
