,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.00834777238479401,0.13384888860056515,0.04696490248991446,0.014884338070888027,0.05240746930051353,0.04651797234179259,0.05172708797744718,-0.004270478567414426,0.04985325850311678,0.027625251081528954,0.018585293234040758,-0.029263229865579728,0.09086744913023644,0.07277165082879047,0.06368935844845054,0.11956116155966051,0.04694925953962084,0.14727422597290543,0.14058915691477566,0.055226359668777154,0.2510707515920727,0.09709522985010076
HALLMARK_ALLOGRAFT_REJECTION,0.01058314488826546,-0.010913105722315455,0.06889927855636649,0.016631952634443926,0.00589677821706776,0.0337634748136787,0.07355557768117024,0.035934914711962036,0.09561089124530177,0.07092779592609465,0.038555678503936715,0.03486068684461929,0.05012291658432702,0.05158093259805538,0.07952232795034722,0.05132090552735788,0.1112826463757963,0.09983108091311062,0.07647191135210991,-0.06789822353356463,0.12339231655831048,0.08786845529767814
HALLMARK_ANDROGEN_RESPONSE,-0.03656775020192268,0.13512264863529452,0.05236039224212355,0.0414126918809877,0.026455669400816565,0.0396490916940043,0.005720295286696272,-0.07679460707602032,0.143834908019944,0.02442306018463387,0.06843700563819614,0.011773671235137473,0.08391939678885812,0.04859195244927311,0.07600660608331046,0.06102252226961509,0.10204351045089338,0.11427821098068457,0.045194917087052866,-0.007812393658660751,0.06625939250896103,0.018099441458618002
HALLMARK_ANGIOGENESIS,0.016689123116084684,0.04421253665123288,-0.05434929073158076,-0.018685944606537625,0.0020095440761530147,-0.04412046293953727,0.015329125184305886,-0.07700109256720974,0.06556321085373366,-0.0008123639003646076,0.020222392415518157,0.048450467465820664,-0.04584734915306007,0.029049748706931073,0.0878370250918454,-0.1240983311182827,0.04485508011160044,-0.0607793845489352,0.034022045817614775,-0.07473736000251023,-0.18797359007699618,-0.050416962221053796
HALLMARK_APICAL_JUNCTION,0.014698066582692453,0.10081409150604558,0.08780281998077322,0.04233559868574774,0.0047440296710648845,0.03582394191694109,0.11686463386526605,-0.08969023342151877,0.09329901884844126,0.0530212077216409,0.012076672881948317,0.025982327985133214,0.06464201965144059,0.05850346063737412,0.13419205983044247,0.09523748707572514,0.023161104987535926,0.12188185953088075,0.14163584299236173,0.06343436443222972,0.14676040337522425,0.02110542015705755
HALLMARK_APICAL_SURFACE,-0.008808577811186765,0.036537289413091305,0.06414367392739388,-0.009551660175597216,0.009090439681802818,0.08855431600700436,0.029824378921574978,-0.04352223291620896,-0.08857604760712899,-0.031181018061266733,0.04323568192790361,0.015427059449824502,0.09651998355102892,0.07774890740674846,0.09447024128211397,0.15191209290796082,0.097172363504132,0.1536114517340446,0.07313339535955042,-0.004385307552821781,0.08941725091673741,-0.03303274273721321
HALLMARK_APOPTOSIS,0.00988643456808027,0.1259901704202405,-0.0039838299434536055,-0.03906434038640699,0.03236160737301748,0.020321432526576887,0.01900995215718094,0.020891450031688963,0.03163941803701046,0.03691772753151506,0.02262257915150721,0.08477730550142425,-0.0004170401702770887,0.025599459668105104,-0.04754491378814784,-0.049864740342816495,-0.0630132716153409,-0.04556811635102267,0.06754100795428708,0.01568538903116281,0.023157975908041497,0.062498710464983294
HALLMARK_BILE_ACID_METABOLISM,-0.05080142727041803,0.058024970227789435,0.017456462495263527,0.0026351595215737397,0.011592423477670158,0.04996165689955322,0.0046968669480216595,0.02680609979314032,0.13051272140783837,0.008355232521153548,0.04546373775140096,0.022113087868896392,0.007029712257835352,0.04946532412437635,0.11229203005500628,0.13134481958255628,0.06533430719907489,0.09476279045206236,0.08770842337365548,0.07592246298720566,0.2494112608639385,0.08815304170697878
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04764940379139524,0.07856880765526444,0.0015991153346033762,-0.013209017020626736,0.020005386429813494,0.011118043714918494,0.028853453331093678,0.008195925157465006,0.16910286587822435,0.025551670632548023,0.06662172427523406,0.02687852064643639,0.08188679428353143,0.0689867982989406,-0.04500888774591506,0.01514389367460386,-0.0010930583544781227,0.13241034370500848,0.0768605540732091,-0.023345533298352147,0.1969756659869094,0.055391064727481884
HALLMARK_COAGULATION,0.021178140326392224,0.1298011412795249,0.050673337110934843,-0.00367780189777364,0.02763580096841494,0.039825349496273116,0.05169390255936928,0.03449341295568788,0.15902342967141198,0.04053845208495208,0.055751360659507324,0.022357051903960066,0.06637687302419051,0.030509470401737036,0.04756102927493767,0.2158442125652732,0.04988891484090393,0.12683794591573,0.17504785671217207,-0.0043768913488490616,0.04245172123550461,0.043062327350853025
HALLMARK_COMPLEMENT,0.019575349549158298,0.02679260533382839,0.04182858614388569,0.016689734468530188,-0.015975319846355127,0.05539959341270111,0.08030996777030812,-0.007250967610366007,0.0806133418874924,0.08074273703427214,0.08950399758309326,0.06379661551568845,0.08115105882800999,0.05959894828235999,0.0721884176680196,0.04700823754220699,0.0943693272148367,0.10186598603058816,0.15635399796768876,0.008842565801462738,0.1901425747264805,0.05645811174040031
HALLMARK_DNA_REPAIR,-0.009320879583126222,0.12358952187274225,0.06895276311928994,0.02709771382159283,0.041943763286629174,0.009339321614542775,0.08168932987384236,-0.03906340919377858,0.09487882346937009,0.05477698033434687,0.08935814543790511,0.01530171121059567,0.08408810724081715,0.06350416804737818,0.08928041809907716,0.06725262196426186,0.023147669180973062,0.13854385092345234,0.12368006301119092,0.06922575918513765,0.2580353997254307,0.1020414202133819
HALLMARK_E2F_TARGETS,-0.037958493524794724,0.10601060246898655,0.06951798233074911,0.049933920775027826,0.030802238711643767,0.04450224656857933,0.007507279887091228,-0.03427389986676549,0.10687619932916877,0.07505286920250498,0.02266257191223782,-0.03874709039613053,0.09355105882718977,0.05239145826995869,0.044260809425184865,0.07463536239795152,0.07753559572702322,0.08736713588392965,0.10295331933090818,0.014358197203197925,0.21980627019160262,0.04801856223140583
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05180498553536284,0.016198625168973232,0.016446337701950503,-0.007582769576688889,-0.03137743482773496,-0.03097458642828198,0.06599511972353514,0.007557927413600546,0.09585026845213727,0.037406510994726166,0.04587137665573251,0.002334310844199639,-0.03256483138820413,0.057624327418489635,0.04844796444869895,0.08460177467000486,0.027534778799473605,-0.03658053411549527,0.1768447398966467,-0.03137834591891743,-0.061822236382928594,-0.030755048834042314
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0552044361446527,0.07884866683566835,-0.010357669058640308,0.006869850127852008,0.02659006225738062,0.036010497727831825,0.06266318553469795,0.08162332400492613,0.07810536277018695,-0.06840574868596597,-0.04393507688029082,-0.055078345478921986,-0.013475677682078495,-0.0006436485833124533,0.055027606305591475,0.08058578699748105,0.0033655928016917062,0.10797241020613765,0.12369979813486263,0.1254049858087831,0.23478368861947407,0.015291981953686626
HALLMARK_ESTROGEN_RESPONSE_LATE,0.012815699368501422,0.09345508355695413,0.06760259383235559,0.028980355481767178,-0.004953847801147436,0.01537382672342007,0.14320214331861741,0.013960906100468028,-0.06107020659621265,0.04380393284914332,0.04963669268970306,0.06999287337256917,0.08030640072459241,0.05621502297859294,0.0730851266913149,-0.010012335702856017,-0.04274392882775041,0.10452028316831176,0.11917647458200008,-0.048697854749523595,0.1624335645006717,0.06350949437875839
HALLMARK_FATTY_ACID_METABOLISM,-0.02286761560893582,0.0071090503813515515,0.001142371167134151,0.020425198224086977,-0.01685494838930094,0.029574492015421387,-0.0068041915479290374,0.006791026588038696,0.1184585534175135,0.05559218551228712,-0.006455197867035463,0.007536249207837492,-0.03467637638359293,-0.0024491549697954313,0.04485702940001548,0.004712407390708517,-0.03762338710073369,-0.030587066980420546,0.06112542891251995,-0.04306479263676231,0.11855925095200004,0.039880383397674114
HALLMARK_G2M_CHECKPOINT,0.01633094102822534,0.08926191345100896,0.06182533307883507,0.04283177081514126,0.06337097602573732,0.02660307866284486,0.06763946094828688,-0.047705841319206674,0.11568157076676973,0.0561378737821346,0.05609741787876165,0.098582714212256,0.10225309711044475,0.07890781485416627,0.11353255885970044,0.06567221124134842,0.02043033633617673,0.06630410098817105,0.09559645256722366,-0.003781230028024078,0.1386960370539645,-0.010977209425747479
HALLMARK_GLYCOLYSIS,-0.007185124787303174,0.07436955285368589,-0.02782425855916991,0.008321033630024937,0.08163155189650506,0.001815908134565222,-0.0266675204318607,-0.015600242890496725,0.05220944276941061,-0.008931255782571446,-0.010049372356462704,0.027866498801962604,-0.00394508532746532,0.0721629975755057,0.01769122832702386,0.009207250776078186,-0.03689934706965229,0.056217251778418964,0.11495106350172485,0.04153123096535845,0.20354424882442038,0.006326825799136707
HALLMARK_HEDGEHOG_SIGNALING,0.01625754148959726,0.10424132793763465,0.0554450025953964,0.041013345302607786,0.08088865593018449,0.008863343358126639,0.007402694360841986,-0.003899827672762235,-0.08730394002545974,-0.01468014337929609,-0.04140744581685758,0.007633058036251753,-0.04601049499991087,0.01814007179284563,-0.0580798431357717,-0.02527264971271957,-0.029140351780481126,0.09751545651101406,0.07577947753683426,0.09010620427850327,0.13200855224979618,-0.02565995638000607
HALLMARK_HEME_METABOLISM,-0.03259729616885731,0.12308905605709995,0.040085201249431754,0.04014410374241681,0.07165925015175476,0.028146109650687458,0.11317226419463365,-0.00881088851805512,0.10547448550204508,-0.0030745741480802443,0.05715702438224108,-0.015095184805687995,0.08943682218477461,0.09241330810891875,0.09981911303059125,0.12571142082374598,0.036312392407640615,0.1202397143313769,0.1354517362721704,0.08406715282008327,0.23503193922038218,0.06510295014024486
HALLMARK_HYPOXIA,-0.009308589327836356,-0.06383076396779738,-0.10475880597490167,-0.018107612081518808,-0.020735090357491215,-0.08650398708640887,0.00676919792509297,-0.006827827480693595,-0.07252858709620781,0.0257216096173514,0.01218853078237944,0.05339624291442372,-0.09664419043224562,0.03324688669019916,0.024369063276909384,-0.1062786851555572,-0.024604102347831162,-0.09143705996527973,0.10499552321137955,-0.03391522038234533,-0.01995634273285949,0.030634112273160645
