,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0008815465561125755,0.0017122050999607203,-0.023363180495119713,0.025662226292091136,-0.02800039768880218,-0.009582672267930007,-0.018437356922039065,-0.006874381260119567,0.155014559573573,0.08504555810817462,0.03670421793213285,-0.11392805741107762,-0.0016401003668726297,0.08663559812171207,0.13264964152867303,0.0639217826292822,0.0978061026701208,0.09803645527191149,0.08116735121322931,0.02096473787209643,0.018916475837963347,0.049980910639683726
HALLMARK_ALLOGRAFT_REJECTION,0.23064472878391887,-0.056200787223446756,-0.012169142446088006,0.17874117929650218,-0.06791955890062326,0.03653773062876017,0.023086206575899042,0.043855745435385084,0.2014258093748113,0.035129332571467796,0.07931820268517374,0.21362274188456,0.08989552451116649,-0.010792502638376621,0.09022252059952016,0.02037510251885191,0.08201589287695377,0.09583915218310961,-0.04824693481908596,0.0026009701620016068,0.05006751677524508,-0.007849952073152424
HALLMARK_ANDROGEN_RESPONSE,0.0012241656381862687,0.03371426609396179,-0.018751517513658524,0.023110139501732976,0.00920779935895448,0.06764662550804092,-0.02157219586484222,0.025106258566580518,0.17792199066411285,0.062058018818110836,0.12561622311918347,0.05498641085889241,0.010362082600427406,0.09271824591114045,0.09324369933299807,0.046293453714801064,0.09776438905115417,0.07411822643179636,-0.04276418482357131,0.001601683144786264,-0.0032572884323633293,0.0928602536658297
HALLMARK_ANGIOGENESIS,0.0893548482848029,-0.04506201365062435,0.09203186874717649,-0.007241035587874925,-0.08481041852288969,-0.019811835736748086,0.07755226254760704,0.12363835042989323,0.20653961816082286,-0.010384768346162906,0.2121582747547002,0.14624613921913113,-0.003473958064793599,-0.10209326687139969,0.009136768510257296,0.011010192304723193,-0.021807584773636732,0.07746297771736448,-0.0748061461082275,0.09119947518905593,0.0221201656409227,0.02917604516454669
HALLMARK_APICAL_JUNCTION,-0.05159800634509227,0.06353032737548493,-0.0462534029013809,-0.07368537274084934,-0.039162190056848775,0.020546297785173445,0.11669058368064644,0.08987033938287872,0.1973755698360869,-0.012140286046636412,-0.03327810472041931,-0.0009239743945131752,0.04599894975241815,0.06641247809947684,0.17139127258074052,0.04857238927945581,0.07127977213187915,0.12012958110117551,0.03293983585433838,0.005033573157364818,0.0036898895944802736,0.07164618235190973
HALLMARK_APICAL_SURFACE,-0.06098030887486206,0.03706465818634323,-0.056390780069998626,-0.07621891088762979,0.013839867776634885,0.006620242053040181,0.06728080652991174,0.011830277448968344,-0.06370927853492138,0.07290063441609944,-0.13046190930871868,-0.15591415143853118,0.018857736139213394,0.05727664998494207,0.15343406250661948,0.07394938556475912,0.1143921482635783,0.14469293563571045,0.0010238559575243501,-0.012308600962344814,-0.018558916518979292,0.0824525196294671
HALLMARK_APOPTOSIS,-0.02568762604311153,0.04162446255479907,0.07700086059583973,0.03244774414625689,0.1349660825844615,0.032745340663620365,0.1302688993130794,-0.0810168615069148,0.029551951360806804,0.006488062151837038,-0.08960450017911895,0.09639520780086226,-0.04404880332546499,-0.02889191862865005,0.12660154369327586,0.042416071630103615,-0.0050186772857942355,0.08438700537136413,-0.011296087336095936,0.016950978525342615,-0.0033617284826223657,0.019457146871324306
HALLMARK_BILE_ACID_METABOLISM,-0.1271879533091222,0.05648057411276479,-0.0765642348929966,-0.07510260771173788,-0.028489806441082993,-0.011660343846230353,-0.028976050662323286,0.042683020816385,0.18840206514611413,6.302331131750816e-06,-0.02468439056452883,0.03496442680277572,-0.02596607761297532,0.049354564994651864,0.10897007858322255,0.045951577781904944,0.055541214109429686,0.04145368223265419,0.04599409305486156,0.07415286316384682,0.023740971641442715,0.04427004460412349
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.010590042314252562,0.020058176132344598,-0.04007635964040133,0.010064721998422949,-0.01510244563131479,0.05008353779296982,0.07082903615792405,0.08611435097320484,0.09515014565195673,-0.026322322693757078,0.08813762999154554,0.09592530436933085,0.04191939235189125,0.05090486514300627,0.12018228351471366,0.04533371936009968,0.08179681982624755,0.11514831513409542,0.08908880228554937,0.05962713121080076,0.02603784078919476,0.07102236426264469
HALLMARK_COAGULATION,0.2545427673596215,0.010834223145305072,0.01582405288912059,0.15184133622994064,0.020161717145397336,0.06451869608952572,0.18459955659206337,0.03619634845475073,0.14266768691045936,0.004670620433779657,0.16287389719906514,0.16356674579262248,0.010893693618137319,0.05528165894732011,0.21017009324677144,0.0508962160452564,0.12081126823540882,0.14432892134929665,0.00118134443778957,0.048667484665307195,-0.004799740491021711,0.045044648177239986
HALLMARK_COMPLEMENT,0.1964383719822905,-0.013280679048024572,-0.0071657945210708215,0.19942292947884233,-0.05091410272289219,0.03252332827232315,0.0700471553294492,0.05028749568159527,0.19336831301953747,-0.001300309898706151,0.12328206856573881,0.14602940542975368,0.09595388950093985,0.03451657010692556,0.15006516824943797,0.028404607056800243,0.09121046649238759,0.11346392241637389,0.03945936713485735,-0.001122685081559199,0.047745379746987913,0.08626007570772307
HALLMARK_DNA_REPAIR,-0.07864020456076708,0.023542667650272738,-0.029869794310485316,-0.001162000485207716,-0.007271900057062066,0.06642148905847356,0.003516115475104952,0.07871736397136249,0.2451973633799218,0.06520452908495886,0.08659836143240816,-0.061115794687832986,0.06408639983231883,0.11042441596011857,0.15043558235132148,0.05554558772769593,0.08970121137559103,0.14751525742744487,0.06805648265622484,-0.007763162071047905,0.02109348086944083,0.04731024258046898
HALLMARK_E2F_TARGETS,-0.06611955829079216,0.010059957060121527,-0.07464013015709503,-0.050980587967377956,-0.08318721067425175,0.02363559781949936,-0.03110240152526002,0.11347341431279052,0.21980365132082982,0.10811339116757514,0.04174178661416989,-0.11523188562896383,0.06069420481951795,0.0852334516035636,0.13921471342136255,0.021993978102174957,0.08612703392974154,0.09873386033334547,0.031946151995534,-0.018167991934933903,0.006616814596616606,0.06317392093695193
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.11756132821534143,-0.0008333482106445611,0.061483766652399935,0.04074577517988661,0.10309731047335331,0.03238646498626601,0.15085574228608756,0.1099956850059679,0.1859937086577861,-0.03368866423813269,0.04502622609089195,0.12143438549167573,-0.035789009105304886,-0.024574378226465847,0.20000973355240861,0.0402548960143892,-0.015300978725159183,0.14072268850192504,-0.09255886755139654,-0.039580997006156374,-0.011070171946569986,0.07375294026391953
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.00947709891238529,0.04785533210848837,0.019331074066344885,0.051014036988111494,0.004500576157053651,0.0065204309478631905,-0.056816109561235124,0.002371147289830809,0.11580213196196727,0.0206288495192496,0.03152701076762564,-0.17270684780374307,-0.09855354668392224,0.05983246972999896,0.1500798239560826,0.019358076577107287,0.0696817046726325,0.0867954103174911,0.03505683092864775,0.0019945398669425213,0.021742428069721372,0.10243890811329544
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0897984585761854,0.01819411539298422,-0.03845885835771387,-0.11401176287329208,-0.03653612344241999,0.011951280252553386,0.11706420343579031,-0.007495189417582131,-0.005113336999316579,0.05858819309557856,-0.07474173515254415,0.1436462980286366,0.07437186894123146,0.08709042620146527,0.04604658356883173,0.06253601209532708,0.08051949276596204,0.009969467634779688,0.03577235386840707,-0.005558252234796098,0.015839058035615097,0.003970041430575303
HALLMARK_FATTY_ACID_METABOLISM,0.15734856388826474,0.023018000728102773,0.055358195884817246,0.0037835842134685774,0.12226964222256302,0.01912280756998794,0.06934999361938728,-0.0017010407068912819,0.10011920276000792,-0.00982060784389372,-0.013366422066294036,-0.03770134752575315,-0.03751802364164133,0.07123399729285569,0.08260866865889019,0.08041984169736603,-0.02277125043685448,0.11201117407260011,0.0043996286502028595,0.021734314646456292,0.035299669529327025,0.008902160824598061
HALLMARK_G2M_CHECKPOINT,-0.07389789097738234,0.0031820778917855588,-0.034069350010123824,-0.013007933774332688,-0.0054476881408172615,0.03628071129410987,0.004573486383379396,0.10637099272412963,0.21719057073996165,0.05504534497371849,0.023195090993426634,0.015525356123455413,0.08960213027142053,0.04686013188920061,0.12613387844753696,0.018827216542584135,0.09265137564217919,0.12660947419463128,0.01568055148611363,-0.03619265227205301,-0.025633321145641666,0.06044176652022505
HALLMARK_GLYCOLYSIS,-0.0851473460592718,-0.04296107939530409,0.06455791151638662,-0.07660479315832791,0.07278071521179671,-0.004275172301293962,-0.027324586269128467,0.05079150021719646,0.19455060868670185,0.023682774824976136,-0.08148906736325517,-0.12296605465974601,-0.04150347321813061,0.051856024558851535,0.12351676733983442,0.0348482292261921,0.030939670328707335,0.0995583926548484,-0.009734890207925477,-0.03375304880957799,0.006498450564811233,0.06215083993768938
HALLMARK_HEDGEHOG_SIGNALING,0.09366712380545703,-0.011064595421454741,-0.03741315966826574,-0.11395549386150854,0.020621607792002734,0.08160929217279472,-0.08196158658049969,-0.06522850138764354,-0.05496504069316798,0.06154031063294787,-0.17106230700728345,-0.18142918928283966,-0.03158004813181291,-0.03707387909323928,0.14244670841365756,-0.015170843059187249,0.09179950720581326,0.0656456482821527,0.0453167140586907,-0.04398476542742774,-0.03478607007581916,0.051898128069963974
HALLMARK_HEME_METABOLISM,0.03159147367217872,0.036323335176605256,0.030023557121380866,0.041027107833570775,0.022659641843880796,0.08575121729240448,0.021528851930924596,0.06688959955281154,0.2155280024839215,0.02942790669385607,-0.0026285142622541127,-0.0856526058711691,0.017671907320743762,0.1584915692630261,0.18948879089547074,0.027530044686712708,0.08336600633522415,0.12393571552636778,0.09802348255276913,-0.018476012487853754,0.010217186611210596,0.03981151733657801
HALLMARK_HYPOXIA,-0.09852704750704162,-0.04106081414682087,0.05918464904167171,0.0011267401124129856,0.08556295577817889,0.011652038471025446,0.05978741556255126,0.11528044454275538,-0.027390527312447916,-0.07937586956588136,-0.04644462895936106,0.10552972935547555,-0.07644068360360282,-0.05127872794809791,0.11578577085973404,0.040775374975995426,-0.10338851179496689,0.11105188016647154,-0.06842536198203028,-0.05634106448772085,-0.004174412175570644,-0.011715182363463262
HALLMARK_IL2_STAT5_SIGNALING,0.16202050750888292,0.022603720791932166,0.03392828109607153,-0.01328860011660698,-0.023386858615426057,0.04669428485312578,0.1067809049043265,0.08824694862655384,0.1933535810995135,-0.03631604401312508,0.04537842128536379,0.007977658388924757,0.023776618354818854,0.1382279694784432,0.06976062339247992,0.08087150996695437,0.09597020550421767,0.09311429140348793,-0.007175061057039163,0.060757291367411564,0.005411751442156929,0.06457933552406715
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07926742111070363,0.034351673078948645,0.103555797645787,0.09325635041393665,0.043461029316081486,-0.014508524460346641,0.1517772246966026,0.08906111071887747,0.15317457982513918,-0.009848337337475,0.18826952852514411,0.12048810718853599,0.005825373362165945,0.07930414391389198,0.11781256004182158,0.009645167262474238,0.11951530271970427,0.14042881159950835,-0.021867546118011436,-0.04030880828181524,-0.020595818049995964,0.099060774654357
HALLMARK_INFLAMMATORY_RESPONSE,-0.014200476026696999,0.00432114874284737,0.06552934835749931,-0.07833292997285207,0.058950235783949596,0.016492062404549177,0.03481306489221403,-0.016108976185459676,0.11953657431741165,-0.04363182854248194,-0.026325441051388683,-0.13269110122958497,0.03447150429314549,0.11578708172648404,0.04771095240820895,0.0036350020740589586,0.004873073776300593,0.08707503677802203,0.0023276590308479047,-0.030092041814068677,0.02755589335480459,0.056844662207032125
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.04422959447275664,-0.009855170168853766,-0.05201270379698142,0.1161992059046784,-0.06457843643517888,0.033342699504447945,-0.016324074038387353,0.0804358405076063,0.20910386837114492,0.059303102362180414,0.1778767390701916,0.16484970349409647,0.05535701608982016,0.08411955089315501,0.10451956833058969,0.02694872125749273,0.10950188794389572,0.01890675704956982,-0.015633910919255468,0.029470898672876288,0.02817865412755917,0.05790248794036223
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.15809173656730577,0.03882683589011471,0.06592765214841804,0.15112288430761545,0.08565699063149118,0.03340691927154681,0.21571199864408436,-0.036086474342446946,0.20119227854171862,0.03258783893640759,0.004941723515146477,0.20252580702832876,0.07619031260307953,0.07678678569303161,0.1856595895799786,0.03141771624662486,0.03244527425901589,0.10981051461603168,-0.038020501879870584,-0.007769213322280151,-0.008474021056093179,0.07968505224910993
HALLMARK_KRAS_SIGNALING_DN,0.006567512998417303,-0.0020507929566641408,-0.07179648168090116,0.032214119389519395,-0.05612193571923745,0.0031388923640147228,-0.07681320535431574,0.048118278304387606,0.0005306454422975479,0.03529478868360394,0.07272519794699497,-0.21663839875446045,0.0729443336120703,0.03394150448307406,0.10069423533585399,0.04465833619346374,0.06826090915811807,0.1582695250053394,0.07145397957910374,0.0700199772242072,0.021468031740824112,0.016029762496032926
HALLMARK_KRAS_SIGNALING_UP,0.12263370511015885,0.08090931360112512,0.07580054116194397,0.03757888200583034,-0.029766719709975593,0.021989485472438584,-0.10990017157283889,-0.04748099052415226,0.09364917015794909,0.08066944199635286,-0.013019015827438715,-0.14179979403380813,0.05432125680216039,0.051569917738553926,0.1155699162503575,0.0172159976944593,0.12994533807026334,0.18067826386007171,0.021308358387064668,0.014215931620352014,0.030456863917399744,0.014689681245883268
HALLMARK_MITOTIC_SPINDLE,0.04526298207665332,0.012843858885206524,-0.02438461682371526,-0.01214926850414926,-0.01811145387395204,0.042773634214864756,-0.057572880258222756,0.1010183186150158,0.21571527673536378,0.06923768081985573,-0.011891590588510314,-0.14058888057965424,0.01657444779469655,0.04445047628602974,0.14504250475620648,0.03305337086357968,0.08954485068704351,0.13450407332882724,0.06616456166968743,0.020698126861922732,0.036638342088159866,0.07342489981336725
HALLMARK_MTORC1_SIGNALING,-0.0843481083578977,-0.03136616361160488,0.029702533345037172,-0.07099659963609027,0.09802445298855156,0.047147917442145686,-0.038524118006754544,0.08863460373841903,0.1970990294238917,0.0032308047210617345,0.006418798703349366,-0.09744734211903343,-0.00163416971098271,0.017412456023341582,0.03834379780731698,0.04864553143251298,-0.01849797083018205,0.08421048539893237,-0.03646041370065269,-0.015099295648275099,0.01895470996583437,0.06677731496358062
HALLMARK_MYC_TARGETS_V1,-0.016509253544526044,-0.006201732926036804,-0.06841047577090689,-0.10181539677209683,-0.0378379067905925,0.07074761545301468,-0.05184550659847147,0.10892679844523696,0.22943644524111215,0.06342234778595657,0.015581481534425033,-0.06312809981163982,0.047265206201692354,0.14112450347320338,0.12114630140358582,0.041287807218247076,0.08973994392131751,0.13265492576306387,0.04069277012191764,0.039307860136810646,0.022427482318850268,0.0903040718893192
HALLMARK_MYC_TARGETS_V2,-0.08057445232091347,0.0215359646053755,-0.03511055488762278,-0.008151256820870818,-0.021247618311289476,-0.0047212152474360594,0.0663650288233738,0.030112002999689608,0.11717169382349565,0.009273289342277096,0.11747953531840064,-0.02314002422263825,0.07027859985168874,0.09345143560666253,0.14291873888169884,0.0043132122788675994,0.08355270640106868,0.0641767275374488,0.0467017771172527,-0.0016356176124808245,2.3656504502684683e-05,0.03870833556309315
HALLMARK_MYOGENESIS,-0.0043070459698986725,0.06558002165289972,-0.03713228982195454,-0.05421025124744756,0.0009393351230788171,0.045454875520069764,0.06291653931916838,-0.06750571333359667,-0.07644294108852333,0.06613132674159437,0.04636782637854759,-0.157423616058117,-0.014956865337693798,0.0830129468899082,0.18032220829245318,0.048309155525281276,0.09982784457676458,0.09990447460258378,0.07694119816907874,0.0166954021497689,-0.004558988689864022,0.047102664620091036
HALLMARK_NOTCH_SIGNALING,-0.12609065186710372,0.03561075084770505,-0.03959244464016804,-0.0676976610206997,-0.05265964153152108,0.08434188302415842,-0.0374718047642879,0.004191199858153567,0.2392884024334477,0.004765989890660487,-0.02109314395472576,-0.06094159192585266,0.05405996148939378,-0.013332607725692577,0.21127038349567262,0.012109239825263282,0.09742474308218768,0.03971848171748845,0.11018755691027797,0.0062603160297216714,0.012416123912168698,0.07901685347158327
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.09473993417658699,0.03711377433940054,-0.12139710573619977,-0.045477692323289035,-0.06327840486502438,0.0540777893321832,-0.08624316488611386,-0.005426824941227483,0.07822095832404155,0.04697165514702788,0.08207063530241523,-0.1452050941443639,0.07816601628293697,0.1398577111604049,0.13084397642351964,0.052101190757024296,0.08863443017493268,0.10352761563567052,0.07675663484640073,-0.0004944228212700468,0.01788673603551966,0.014711652788975557
