,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0627243401688363,-0.10077420536457886,-0.07322908859702179,0.12685344007972668,0.07348913067144505,0.01856142631131816,0.0076465211907028085,0.013482759949189255,0.053681102687570835,0.07443472725622234,0.03349946545986601,0.08060832744442177,0.09336767842589344,0.10930942712592041,0.04607988210507655,-0.06134152344268128,-0.058682813533829946,-0.020293695388139802,-0.001205129484933794,0.059109296325690855,0.03636120147329476
HALLMARK_ALLOGRAFT_REJECTION,0.12479670722658377,0.14597460639795753,-0.04134752436203371,0.10430742655789452,0.11880210184870396,0.045970399189347325,-0.08547225445318377,0.05685342778849231,0.1685143762780307,-0.02685640268497438,-0.040670935115739285,0.1362598903096181,0.11843951195337903,0.17592457996682037,0.05149282903789035,0.06824089691401314,0.09469597463378136,0.020106630482581687,0.015111928323076349,-0.07333178474556827,0.009753630145250724
HALLMARK_ANDROGEN_RESPONSE,-0.021539324337036442,0.004395493110132261,-0.05407164599144942,0.07316777436280851,0.13096312713099784,0.07562740255059938,-0.10090180257480254,0.12077292078358635,0.04288749524448164,0.11030151003538603,-0.029039412609072914,0.06152343942859008,0.11385938162327444,0.17805906544115396,-0.0025519417721903983,0.02902792160960563,0.027558818286294563,0.009537804942338019,0.050399705935305184,0.05414485624589569,0.08965854932134344
HALLMARK_ANGIOGENESIS,0.04432454144153054,-0.01866681195582354,0.013463942229017388,0.018535745991766953,-0.01574767000120727,-0.0350891822201255,-0.048783375198484476,0.04492886055268514,-0.13513868630012124,0.14997917426649984,-0.006259775260424347,-0.03528518944464633,0.05211914795706185,0.14574338716865576,0.0225594998051344,0.08333085019001175,-0.07145006371388207,-0.03521340010755265,-0.011840104380861789,0.005791207963058279,0.15865500988275624
HALLMARK_APICAL_JUNCTION,-0.06387418568534935,-0.10086083770254872,-0.05976518147074622,0.13785531645679486,0.08667476361936866,-0.012072239143546689,-0.0770955462645299,0.009094748462104516,-0.0556489985311415,-0.024620650198370318,-0.08672410387664128,0.08638303161408299,0.09111592443294649,0.20773732726051963,0.03850635264180183,-0.009045938344550773,-0.009795725990327016,-0.015948157962776256,0.00798974513788278,0.04647018566013339,0.04690096388279549
HALLMARK_APICAL_SURFACE,-0.0534054629572756,-0.07683474755391455,-0.0268087648992895,-0.05744855798655477,0.07292305119984825,-0.029698704838691033,0.06531605789785323,-0.18515865594540243,0.08981171377680815,-0.029607142180920733,0.13393340624574365,0.08125539584210692,0.036174710582155614,0.045436799710360666,0.04677920427809668,-0.015655676746211846,-0.00896698430882906,0.01816556551733775,-0.0036344228198611534,-0.03804926631166206,0.08718797579140795
HALLMARK_APOPTOSIS,-0.006657520852877215,0.00505840052747725,-0.1256533102613229,-0.0016615394516785293,0.02573564330142029,0.006455460375790578,0.009849900174525606,-0.016328561230480442,-0.08550787713483964,-0.08101349490640856,-0.15063779040886485,-0.0275709866150157,0.011848277895735723,0.03209314520024549,0.009613997096646574,0.010771258743897914,-0.014553700855312397,-0.0409539634550739,0.0033596069533831396,-0.047163580783225356,0.07870418053623242
HALLMARK_BILE_ACID_METABOLISM,-0.037721387466695344,-0.059713944939205725,0.05054099147790116,0.02474647607755438,0.023733397065048106,-0.04701165578883811,-0.08153319704040436,0.08034614307308464,-0.018201783022212415,0.018594300824908587,0.07048723755805048,0.020507366193721774,0.05831482665268257,0.04219494566750142,0.08105011747036685,-0.03972580982900081,0.02391940799773324,-0.041145272777415566,-0.012528062007473445,0.009375048028711187,0.06271837468940256
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0036662172319107053,-0.08666104585736722,-0.013918088737892097,0.15733820282918212,0.07643592941371384,0.0068424280503541005,-0.023262889944499952,0.1289203704010822,-0.15031268188658092,0.023324141032720614,-0.026801684508826883,0.1182403179527438,0.10494545876776584,-0.02779860189201289,0.01143651919297318,-0.08698613237891581,0.05715594560898236,0.0005282539015395434,-0.0038320541916032416,0.0760836441009756,0.02751084671269595
HALLMARK_COAGULATION,0.12724220934426084,-0.11406699786749609,-0.1157655188903949,0.07599619829728015,0.0807166542214024,0.035317402198319164,-0.08880284483026395,0.09842113910727819,0.019344793593541475,0.10362734071733491,-0.10246464145729854,0.12211598124794246,0.16176309851239612,0.23762088639534648,0.040408382766664246,0.010051079650514506,-0.055317669602771076,-0.021716206497030023,-0.010223136513219724,0.012077649857455158,0.08564854136591435
HALLMARK_COMPLEMENT,0.08935283281575665,0.033868242601147534,-0.024712818479851566,0.0761781256862321,0.05456183059408175,0.07025318761040648,-0.025464212803938135,-0.009845822637923635,-0.07537976458135834,0.06674945777615075,-0.09235699171389808,0.10368752851564106,0.10358697242242612,0.15468518663743516,0.014189514485073534,-0.04297020887369582,-0.03468086057545369,0.04765615636220769,-0.029567811908911924,0.04760029950224542,0.07869280405374822
HALLMARK_DNA_REPAIR,-0.08559924506697267,-0.026027975992185655,-0.04130288803466687,0.1828955640770892,0.1233676780046376,0.05953195722888297,-0.04759093252750491,0.04780636066446113,-0.011046777510638817,0.04904074640067742,-0.041839521903171646,0.11888879100238314,0.13833637335874038,0.07233846786548995,0.10430398739138075,-0.07330560718182948,-0.004365705868484027,0.014249035106430977,-0.0034958875193061537,0.08047072056205096,0.07652024239112062
HALLMARK_E2F_TARGETS,-0.06917828096542686,-0.08744701658810507,-0.02823256880533101,0.12203585655445477,0.07700773965934185,-0.007196851076283594,-0.0951237245341269,0.09815924934098295,0.00012083754499282077,0.03374127370952424,0.026777450385191793,0.0902571655051878,0.07993693310817243,-0.04097394174767103,0.0023557852865639653,-0.04299145472887551,-0.09204816475477745,-0.003858506127804768,-0.0601960206411205,0.05551687784016291,0.031733571791122545
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06675314369537666,-0.11739530017712696,-0.0991056044528573,0.0966897255378792,0.03092682076703543,-0.07175862867172746,-0.09098839937259759,-0.0023905014636759455,-0.17597830245973695,0.05242163317645051,-0.13449248154515545,-0.013469669457510864,0.080940453203765,0.2034470335863839,0.006624917065604336,0.023177832812097572,-0.10540689415158096,-0.03194773548204986,-0.019033583394362508,0.055446649135137895,0.023808523522118385
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.048264744692042075,-0.09676013106269546,-0.05423983758766269,0.08770861720127075,0.012919159953761793,0.08759948533234312,0.06015866495409219,0.01616860073471986,0.008498843045550526,0.08862614384138992,0.06727623068924309,-0.06333788692468498,-0.0028580701892858378,0.1075471201324914,0.023033833515398155,-0.01994524157972117,-0.03692546017421167,0.007208437954815205,0.04319519695494984,0.08702285987891217,0.0019724048692763593
