,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.047729747296538144,-0.036621171115445446,-0.024768059617301778,0.13541861931484586,0.019063390565727752,0.013893389744901178,0.031187061833520963,-0.11749856821398735,-0.05222394594627292,-0.053258762173961444,0.030519869431816508,0.13950165436959733,0.1497655758424957,0.0426711316310836,0.01918576498326998,0.026132860624058188,0.03971109197417918,0.011488302726647229,-0.02290475729832635
HALLMARK_ALLOGRAFT_REJECTION,-0.025585113781470027,-0.010512227078812776,0.0736061612315309,0.07954795741838158,-0.06976505632030114,0.011236702382639074,-0.010355222305756195,-0.1500074026952772,-0.021604419339248317,0.17060413475839073,0.0019420793191411712,0.19085973825391625,-0.06908082194032718,0.08749141720502464,-0.0351695569852042,-0.0035501501552584205,-0.06432928389446463,0.02156511698670793,-0.09217410992707017
HALLMARK_ANDROGEN_RESPONSE,-0.04919291817972287,-0.02285935893957118,0.06099218198694856,0.10952001215626378,-0.0028455398195588,0.04502757514612856,-0.011340013086541487,-0.17832060483507897,0.042040718164098885,0.17124726795187445,0.03285396029269376,0.1021860064106451,0.17032070828979287,0.10778637147681999,0.03261237382951817,-0.047345646473293757,0.02617602200225005,0.043320085770745094,0.05939450648119316
HALLMARK_ANGIOGENESIS,-0.04459212673229686,0.01524486745867218,-0.02248844993411048,0.10054801123019952,0.044095310763983084,-0.029549313094190004,0.01841917823224249,-0.22855946780823505,0.028509240469062287,0.16881150360701416,0.03797649392710535,0.18835173998079233,0.04672037103216452,-0.028170526275832247,-0.010211612343264806,-0.0761126058983518,-0.03320667814104219,0.01609828640687618,-0.02929153789030282
HALLMARK_APICAL_JUNCTION,-0.11077127653139103,-0.015311236325335983,-0.013248344071878145,0.11855984104754522,-0.024587797055125305,-0.009543955006542012,0.014491295775777326,-0.19738432045317236,0.009505984800062435,0.0901055571809446,0.04252858405045108,0.11100940268930523,0.11157604704347622,0.04414244397622615,0.025452296895374062,-0.058956508258747625,0.002429882811976061,0.06462926321692171,0.011001079994786389
HALLMARK_APICAL_SURFACE,-0.04610359123113517,-0.02465730442465216,-0.06344419994857128,0.08844641297975585,0.03401777649671021,-0.008495876843415111,-0.040549240935298124,0.20735368009240587,-0.015949717797118818,-0.02742489952338746,0.10341649312134768,0.06067248499903019,0.1351597966973304,0.01785479056479095,0.08122939159546701,-0.010387373307450482,-0.006760170501716644,0.030727836477177944,-0.06099052072297068
HALLMARK_APOPTOSIS,-0.023764064893256876,0.006511118737982217,0.001109507749301579,-0.03192041043598459,-0.006297753937282013,0.03502051919760426,-0.011384009235056508,-0.0034314566860846876,0.07261690465640122,0.11340470099901295,0.02686293500347751,0.04169002895456525,-0.008186869062088006,-0.04263446408327816,-0.01239334049833863,0.010570114682979258,-0.01058400728162031,0.057522850376325034,0.0334560501008871
HALLMARK_BILE_ACID_METABOLISM,-0.07760227748476163,-0.047697369249628696,0.008526125431122859,0.07043297161923556,-0.020116448589571744,-0.011817127818292923,-0.04337113125455191,-0.2681119599964825,0.005277984268445261,0.07427038911347393,0.05271798726900523,0.04148183559507775,0.1580593007124618,0.05514289883161782,0.03427838361019707,-0.025671848163046185,0.03711857727241398,0.0003079207930124234,0.0929143073619206
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09619490915671701,0.03391300454624732,-0.02784146936668007,0.09679433676230693,-0.03370863270441973,0.004176939751735479,-0.022975966566086994,-0.1358837656687514,0.04924775391420663,0.157019176016015,0.0812561525030297,0.12996606701273072,0.17876875729728364,0.07866264136905188,0.09284235373166122,0.05239203984128234,0.1368905877971213,0.007559301142280682,0.05553755437090904
HALLMARK_COAGULATION,0.03481904288347144,-0.017037370267114778,0.08256250859803976,0.14695930727490442,0.020639949383533623,0.07780306756937269,0.04439061666639999,-0.22149380595785775,-0.04130450452260294,0.2535961011746061,0.05418318229950092,0.12791502688685005,0.1174122805765785,0.030503983227420144,-0.015125745622301292,0.05272402566236198,-0.06301475048702286,0.08129845445900952,-0.03735370693444956
HALLMARK_COMPLEMENT,0.006710450471757764,0.012089103023900065,0.053837650215506634,0.14125325801132863,-0.02529393449584227,0.07116294751552316,0.023031381776553814,-0.13219977246768774,0.031579193595203434,0.21395861572430636,0.014897407782507373,0.17443595029942607,0.07561453393033919,0.052724752164488964,0.02100985819760548,-0.015043166735536729,0.108601937573184,0.009026915371638659,0.10058508253377997
HALLMARK_DNA_REPAIR,-0.09096603397525659,0.009747223867173733,-0.007599272174664691,0.11045593700235534,-0.02576088587126798,0.01759930029982338,-0.007856183002155109,-0.11592683516812216,0.03580804289434501,0.03617874370366949,0.0817629911510125,0.12178082582808955,0.17288736236651897,0.06305910106961024,0.04382660566067214,-0.011054281054016782,0.08549284765293791,-0.0394182712412226,0.09155108822136289
HALLMARK_E2F_TARGETS,-0.07668729428065432,-0.012217755527959239,-0.020385631790666676,0.10135385005551002,-0.0216474090341146,-0.01014998435770491,-0.026665921412883726,-0.17741313019206886,0.022283183286483477,-0.07284236002903442,0.07595248222231551,-0.02089614514933695,0.1491649244474773,0.054245426624126104,-0.0029691636503712798,-0.05285046654730625,0.06827088464358222,0.035821870979501784,0.06769946722771777
