,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0538188641287585,0.07057005636991553,0.1192867990607012,0.0798695555640346,0.08920774467843659,0.059799166236784475,0.057161086975411786,0.025270349636875872,0.1588550617368396,0.1576871498163281,0.05422191251956252
HALLMARK_ALLOGRAFT_REJECTION,0.06755355855663082,-0.130690974974005,0.10740584702950799,0.028942661115423707,0.03565820217288138,0.0213209047318512,-0.010405569746016223,0.06363581918724016,0.04773935348398396,-0.027229759905153892,0.003248197908789685
HALLMARK_ANDROGEN_RESPONSE,0.048477074618411505,0.11004281407040895,0.08068282292178205,0.0564470096164435,0.10696051196694323,0.05270284941866318,0.05973235334802672,0.004377484857542911,0.07377918055981222,0.10371359139165585,0.034360817032610805
HALLMARK_ANGIOGENESIS,-0.004479646660544878,0.054092299812450534,0.0053941927941671755,-0.058999880835820674,0.017922326891009265,0.1111855398791822,0.011349430698492952,-0.035688007480667285,-0.10652442871624458,0.08083284816066648,-0.007837046503351312
HALLMARK_APICAL_JUNCTION,0.017328634836497693,0.007821013598184684,0.13050832783073282,0.057195792906966234,0.07419310949972106,0.05905782454718729,0.12586200914553256,0.0701763896937036,0.10756619236605414,0.15104093812712505,0.011282048190552306
HALLMARK_APICAL_SURFACE,0.04513165446649294,0.049275982741841744,0.08206934016273885,0.01341882050065515,0.10322389612318547,0.07797656508974102,0.07188108331271344,0.05537161882827462,0.048773584799552364,0.06139780495237297,0.12628384877357957
HALLMARK_APOPTOSIS,0.007831463907960154,0.013817822898653452,0.02553709011104263,-0.03954853923461675,-0.016984002191581048,0.03920658058518425,-0.02894071041041394,0.07651462739451058,0.02800833687758251,0.00577973876050939,-0.04158228969124208
HALLMARK_BILE_ACID_METABOLISM,-0.006634087174844111,0.10962845043448678,0.16068205276434458,0.053320444467033754,0.07551788458118763,0.03713196459688655,0.0331549454036404,-0.0456421469711186,0.1754535542577599,0.20540326524919525,0.15350987952874096
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0692203471005476,0.16899934524991642,0.11797611253618229,0.08181164451492644,0.09359440707810987,-0.03510033333348426,0.0858311398946511,0.031015850540612303,0.16080343875437406,0.17751720032381724,0.09075131337471008
HALLMARK_COAGULATION,0.01787559417184489,0.08217807991876908,0.07909905324267302,-0.008696392026935411,0.07379155781228888,0.04972866810991444,-0.05721607156202919,0.05402859203016365,0.03824897820314993,0.09780841459618651,0.10119626826966134
HALLMARK_COMPLEMENT,0.05298290028007182,0.025638349853299047,0.12008247519748122,0.020566158439636766,0.07509786061390622,0.04745413713869499,0.03138520147731039,0.04708489516211209,0.13323896754831255,0.10918697883172916,0.03901856230963882
