,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.08446464541832749,-0.022153545213634412,0.07870694128674728,0.01292326995110532,0.010446593477578665,0.09815912030363964,0.0242335713782156,0.04934490802853528,0.056130558679666924,0.021166665692250234,0.03831762486911152,0.05253937399844839,0.07486373709170496,0.016210393162268567,0.060960146960344755,0.05190809222406479,0.1144386233067372,0.09752860401127794,0.02901517766387425
HALLMARK_ALLOGRAFT_REJECTION,-0.0653457318496212,0.08753214863253375,0.0397882960094891,0.05238854200402223,0.018843601090635414,-0.016359739073782152,-0.017841523156727917,0.049570823535146157,0.12241791540455006,-0.04324783203865168,-0.0324691313196914,-0.010671824013663183,0.04427304089366216,0.029596303771537994,0.05103981332858988,0.059116142605209004,0.109939054159193,-0.07197718558343913,0.011325229829287372
HALLMARK_ANDROGEN_RESPONSE,0.10940714013315175,0.08104280427382922,0.08647474664288891,0.026774423589960746,0.035956622922876234,0.036445494666321424,-0.01756737536917309,0.06351410159126523,0.07094377740348251,0.06900511469536101,-0.020238271452600924,0.02831112387593952,0.055414153356269105,0.06492301377518891,0.058903735023598136,0.01048082497012827,0.05913035122553673,0.10108098363775031,0.0035554379560554417
HALLMARK_ANGIOGENESIS,-0.07803642368821656,-0.09351102400717289,0.011694622072322615,0.0435979598765611,0.005345387597641456,-0.09318942867932345,-0.008863090255930047,0.06588175577528345,-0.033606639024520796,0.008945008948824978,-0.03613282638648252,-0.055977307160108784,0.08394573781697812,0.0397935436571857,0.030574696261877712,0.010235113893212817,-0.08865520722816189,-0.0012468427194270277,-0.0016681669687695065
HALLMARK_APICAL_JUNCTION,0.13276182373355883,-0.02367176273866381,0.09244451113050313,0.062318255345825406,-0.0013988993579973669,0.09305061876331643,-0.004509235044479785,0.06757901210876317,0.02060226321953876,0.017023674634562256,0.0012380130085428143,0.06520416970517384,0.06275663227761089,0.052590918979044006,0.02367795372502012,0.05977786409608251,0.12339858612707072,0.07497031517874414,0.03794651269347025
HALLMARK_APICAL_SURFACE,0.0045804978518497975,-0.04993068207038508,0.08910285949055662,0.009192297243657195,0.00344121356625814,0.05944988622492129,-0.003945151753762649,-0.024117351325099196,0.0801280752863644,0.02219796082555636,0.07614385409089021,0.0439617107228482,0.05962535813238226,0.034803282353335296,0.024642619017120747,0.05469868255497669,0.061028498345279944,0.02036089593110097,0.037684339866321886
HALLMARK_APOPTOSIS,-0.004653246491760927,-0.028962159999080802,-0.011607703154423395,0.02530821046025835,0.020601014517230582,-0.13233861451702175,0.04793481882220352,-0.0230792934996665,0.0014038694533275327,0.02269628443566137,-0.004482466713546653,0.02250200263430917,0.03616992021458455,0.030858082651808463,-0.002415804211109866,0.009333461366623363,0.028038544601783275,0.009523399759384116,-0.0703485078800931
HALLMARK_BILE_ACID_METABOLISM,0.13022292044122905,-0.04592603110412538,0.021781019859893055,0.008319727184358581,0.05203524336033997,0.12262404915361955,-0.004811701352707048,0.037528371019227,-0.0122208530130572,0.024974261743027627,-0.01607695193359626,0.04249499492654416,0.04983590344333683,-0.03597363558818651,0.04755614893947873,-0.050350955905022414,0.11615341296348632,0.05191720046910057,-0.024636252517621277
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06632857917246347,-0.04210543308501289,0.04482944296140629,0.015564577430006426,0.010138620265764793,0.1355713338175667,0.0023860948326648113,0.019060849296908055,-0.03570726275949996,0.024905954558676658,-0.02874637672204285,0.014012616379237279,0.04321970198865181,0.0073907641375386334,-0.010252954865065788,-0.01831657765537935,0.07971618208543535,0.07822079164832195,0.01824014003276956
HALLMARK_COAGULATION,-0.14560337271104434,-0.13320878225253996,0.054728499103726735,-0.0279220537199026,0.011811344426945642,-0.04946420161093088,-0.021016793569452914,0.04683131192848132,0.06797543270187806,0.024689491721608624,-0.05926889240100529,0.023683627515108347,0.08316628268819326,0.06292339408649546,0.024225871209053673,0.02770202549226345,0.05518787276088146,0.05309780501142591,0.024184319255859562
