,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.06592604315685396,0.0260283409510607,-0.004136347824376883,0.03258672479105824,0.046081864910054005,0.017540653142873397,0.03025063950759957,-0.008754390985848608,0.031166926208784092,0.13334102192859126,0.09440703506282103,-0.00020994728814574784,0.0784722278553351,-0.022506105438567868,0.09615253288988322
HALLMARK_ALLOGRAFT_REJECTION,0.039713597199291885,0.010082527492711097,0.009211160179602223,-0.008667114630917594,0.08944575359436259,-0.0744104769769632,-0.01089708763608128,0.11284757863513899,0.013910870827247238,-0.20152865116538332,0.015398614545814421,0.07993513602465373,0.019862757023377833,0.035073781302232085,-0.012859427741028108
HALLMARK_ANDROGEN_RESPONSE,0.011103095608221451,0.03025190318398143,0.04353603069459373,0.022954152636440205,0.08324789388867314,-0.022601027398336266,-0.043395868907384505,0.07980253103471494,0.017626576397883932,-0.05149395425544832,0.06028979520281335,0.10571520155398957,0.0038709958058842724,-0.02597189058467354,0.07027787170480856
HALLMARK_ANGIOGENESIS,-0.13873290024531176,0.0447685007066955,-0.013510784627120026,0.013921006538399687,-0.10209894239682561,-0.0578858616421672,-0.008817816338652688,0.011090560384296242,0.07089400511819562,-0.19433410754995742,0.04068325586711533,-0.004708622230356133,-0.11789548640580963,-0.0626184104683968,-0.13415792119940403
HALLMARK_APICAL_JUNCTION,0.045094818089964385,0.005493832126333013,0.0016620432079110263,0.04387825434937728,0.017740963121079895,-0.01541228048963342,-0.002763218317802742,-0.05468502510072711,0.03868173170398456,0.05201860821145241,0.06933408162842149,0.03062031391506254,0.025194703922498517,-0.04785813511513756,0.0961324941282274
HALLMARK_APICAL_SURFACE,0.1093802646127048,0.001729183612410679,-0.003753333399377306,0.03272335341681784,-0.025535870731234575,-0.018327113058744734,0.012719933222327237,0.07165928050848948,-0.05923939540701384,0.16676034870902284,0.0769391917064852,0.03911584205740783,0.012567781796840845,0.008067876387895488,0.09237958633650793
HALLMARK_APOPTOSIS,0.02832438593062131,-0.012123403558332269,0.002055999003195103,0.0637919497570587,-0.020765002672510184,0.012791933565248617,-0.018314980970653705,-0.016085142646410675,0.036197931090903336,-0.05415534382091479,-0.03628647040263963,0.0578371396258731,-0.005837135292625453,0.050993446681147504,0.10778670874027302
HALLMARK_BILE_ACID_METABOLISM,0.021134835900046056,0.04100591560301775,-0.01991579947496807,0.03244595533668072,-0.010290532790747028,-0.03955219711359601,-0.02734553283669527,0.005228528767363571,0.06788584070574995,0.0020968263508162137,0.025744972084835907,0.06348532982315462,0.10709695562108633,-0.009870942298306037,-0.03162734499229649
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.008574661855111238,0.004711644535348136,-0.022545341068101712,0.037375998212321196,0.014850957105013376,-0.08499028912287422,-0.08076303529957785,-0.040101517622932396,0.027723648381075536,-0.13312398598311337,0.09153080085184429,-0.07477936570120695,0.05787135586292927,-0.011379143983768547,-0.015312732329049129
HALLMARK_COAGULATION,-0.013977302099074726,0.011082545872033485,0.0002584842977786263,0.04790248728797781,0.06985225533278511,-0.07036800212521004,-0.03488902178738412,-0.0004679340352374107,0.05184571819089,-0.20136829522552052,0.04496318509276469,0.0485665048042214,-0.028788990509157116,-0.03201457002857268,0.0008779807286289079
HALLMARK_COMPLEMENT,0.10494372267621996,0.057848894195411546,0.005549428726329092,0.049589858905231744,0.060330748884776804,0.02606599470375441,-0.017472143331899514,0.04809910414754209,0.05440944042827184,-0.12382036569287433,0.051520089434185935,0.0724194967727777,0.060165246584356596,-0.0479963267499701,0.07636096408498073
HALLMARK_DNA_REPAIR,0.05998837345942005,0.02256843204386981,-0.016946807793766516,0.065469699997905,0.05696043958754994,0.013331493268775,-0.0015104199674125633,0.06713830463554338,0.04422456450833968,0.1634824678204084,0.14429972192810195,0.07812399106961238,0.10170207597281519,0.003122826622246442,0.06563710817511395
HALLMARK_E2F_TARGETS,0.05637821311426519,0.017944373163077842,-0.01654040641935058,0.03636595290923755,-0.0014206217344764408,-0.04030768684758424,0.00013887991670498854,-0.050935719882346596,0.020911169716459392,0.14954458156726377,0.06515633868512301,0.024676845549526163,0.10881343013125819,-0.051825665933688675,0.085672404915372
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.030093622605972946,-0.0008133784574611092,-0.002251070403577113,0.011182253532317513,0.0017396720557540189,-0.05768951425095803,-0.00416015474515144,-0.07269835471055916,0.07405363273447385,-0.15493400744633684,0.04159205115315211,-0.04190537636443953,-0.04790324586005588,-0.028929688777081783,0.0470479805667459
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.024360830087221223,-0.02216852410245218,-0.041207361479833345,0.038361877094076374,0.058285945662286835,0.01966785532118225,-0.030324150828559597,-0.018907748628156872,0.030769502062312264,0.18966493573108467,-0.01092826308254185,0.06191389680495538,0.059270522445154614,0.022357891082335254,0.012624362094572754
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05621842111639382,0.03688609731296372,-0.016844551326506873,0.02283113245552173,0.058214644603937306,0.031204887359290348,0.03937842680686925,0.030394561888493304,0.041774520613481976,-0.0717658389260691,0.13604867239422347,-0.04570621846340327,0.07819546809745895,-0.009211547719334068,0.043317796846241326
HALLMARK_FATTY_ACID_METABOLISM,-0.028673958927455907,0.0631452405704086,-0.005586471618275423,0.03675616550518484,0.04713717613911415,0.03527746583389358,-0.01177408646632498,0.03988706216660164,0.0019520124615363332,-0.0024097682666841037,0.020889112205263873,-0.004224271301669798,0.05620271921777609,-0.0005316280984015999,-0.00277421351747745
HALLMARK_G2M_CHECKPOINT,0.014286257443762941,-0.019935997647268756,-0.06531703252402948,0.03230496526986473,0.028285209842397355,-0.006754482988212064,0.002719676597567154,0.02389616037879378,0.054442255641604334,0.04637717598525913,0.011213241237704874,0.0598759645066282,0.06595384455704043,-0.061444966248940865,0.08393561599088
HALLMARK_GLYCOLYSIS,0.0009293889485451417,0.055053187175425185,-0.026075526834053,0.029909406332388176,-0.013535473894535171,0.02276066210347714,-0.0011920102652835341,-0.0850039233046328,0.010580910602417077,0.2257486278551775,0.1199424595849101,0.03745601957664646,0.05733969128119979,-0.013764530245649042,0.12738326054773547
