,UKF260,UKF269,UKF275,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,-0.11309349338808232,-0.01821880284695588,-0.04503857934695572,0.11702293232228397,0.10575593416636735,0.14352942650568795,0.10696556675163937,0.08397074133439784
HALLMARK_ALLOGRAFT_REJECTION,-0.07255984184617076,0.013187754939859948,0.08368566942964203,0.08400589916341158,0.07829664260414002,0.08261508622611005,-0.02252755507203042,0.017832562354061658
HALLMARK_ANDROGEN_RESPONSE,-0.012501167273862804,0.040633533230487164,0.0681885914111091,0.08663016777133961,0.11704969683556557,0.12602760960372777,0.033620958107498544,0.014819729230674598
HALLMARK_ANGIOGENESIS,0.0625719569060363,-0.029969315403985654,-0.054482505658115785,-0.08026336193826203,0.05881154229571693,-0.07949118566848361,0.021618602935124097,-0.07070148329291687
HALLMARK_APICAL_JUNCTION,-0.028918950340191568,-0.0026678603737497575,0.042674963890607286,0.19034689059944437,0.12577352682417894,0.13177983833850632,0.06860355304187236,0.02241523638981784
HALLMARK_APICAL_SURFACE,-0.08167523287252286,0.04947494943947119,0.027829308679530363,0.14106663256716387,0.12078581648595312,0.1336761521205014,0.08819858515470913,0.029216762587692412
HALLMARK_APOPTOSIS,0.005521595112748838,-0.024161609135109247,0.04124652711004121,0.09298573259345667,-0.043909358124651285,-0.056737753562570506,-0.012565319508395258,0.06304154189052884
HALLMARK_BILE_ACID_METABOLISM,-0.03618938113196417,-0.02347307358126126,-0.0017259306371217424,0.07348421012941346,0.11505510905613224,0.1323028894327344,0.06558578316829643,0.08420024043960676
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04460953303168423,0.008587461989877964,0.026327699883583595,0.0978512917776054,0.11695784123555052,0.15286815753149627,0.07272333937688683,0.031059748874274058
HALLMARK_COAGULATION,-0.06174891377568475,0.02037761338339353,0.017578165800486496,0.18208822904514715,0.10947125077630102,0.08300374368046227,0.05344926524371031,0.04022482959730967
HALLMARK_COMPLEMENT,-0.06337166699305323,-0.005535711996253404,0.023972428921299187,0.14545304205326198,0.040208128495786866,0.1038894708500768,0.08395549202482835,0.05524741926576257
HALLMARK_DNA_REPAIR,-0.03906305241356072,-0.013440947282147415,0.049959105615780784,0.19932263872493464,0.11357629975420074,0.15835007521311714,0.07967254327031288,0.06968896288381249
HALLMARK_E2F_TARGETS,-0.051420253170485083,-0.027673004511454085,0.054260083766263595,0.13416472891862652,0.10672092585688885,0.11689180710125534,0.027219750134911735,0.059823478056892754
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.057799583560361634,-0.024798679768248195,0.016063028809617727,0.17470933397266358,0.028562727096284306,-0.057433127556370575,0.08592219567538079,-0.01432207634293496
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.049697460938819646,-0.003438324592027357,-0.014780717235668005,0.17961694096123948,0.08766258740285579,0.04997144410255602,0.007419357070254776,0.030944632532600873
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0767767232670034,-0.03819141497550872,0.013027156403166401,0.04894211557571857,0.1027114830539957,0.1246140462839016,0.049866959394176166,0.08489344243635497
HALLMARK_FATTY_ACID_METABOLISM,-0.06091650719854049,-0.0027513906788519224,-0.013294223283364697,0.11377235312424515,0.04189202132190643,0.014448809902045041,0.039433586923529246,-0.013892471793397193
HALLMARK_G2M_CHECKPOINT,-0.01924133236803491,-0.01767960081406464,0.06739437508147991,0.15678599805999782,0.12960778279936888,0.0953856438441336,0.07127264586400324,0.0491780285016502
HALLMARK_GLYCOLYSIS,0.029380087926094516,-0.03042923551552156,-0.04415160797766468,0.12792770216294674,0.08596938511381091,0.10121091211750348,0.06557661817910593,0.05018655172499237
HALLMARK_HEDGEHOG_SIGNALING,-0.04424564463967954,-0.05246081833020581,-0.01948324672312937,0.08305428013953836,0.011634090141591686,0.061335330300887364,0.08501184943564111,0.034031172326889875
HALLMARK_HEME_METABOLISM,-0.07354723844546525,0.0039761317389217276,0.019368432125608438,0.16455082594421258,0.114997373270276,0.13979827684957155,0.05438039787684427,0.06946310232616525
HALLMARK_HYPOXIA,0.07818985055804976,0.004835227155053512,-0.012095350397936891,0.09525008330073355,-0.06539075406361991,-0.06611658205065049,0.0323779568123423,-0.04538472040559142
HALLMARK_IL2_STAT5_SIGNALING,-0.07359367653028372,-0.0031411600618323314,0.011191485109969252,0.16119595585819954,0.11999931942191201,0.14479184737628462,0.07443743683283424,0.008325022903867985
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0826542907524438,-0.01984884538098449,0.02839126575629831,0.07827311204224632,0.10316328967055617,0.10294686779569111,0.08833258201159407,0.019432168606900516
HALLMARK_INFLAMMATORY_RESPONSE,0.008399308944014033,-0.0628938037100072,-0.06318996090014223,0.1309214338956901,0.03525448215959197,0.014098135674363776,0.0041550376367214675,0.04855290907675029
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.08542528178482046,-0.001562224168150118,0.08634066556008163,0.010751044198201623,0.14714930017159628,0.14543294329155398,-0.030431320675434994,0.08523491816880888
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08886828137323646,-0.011075755927800654,0.10813713219161776,0.16879846354414443,0.07530780269595783,0.008230890618188219,0.08480958228614213,0.029173686879462375
HALLMARK_KRAS_SIGNALING_DN,-0.09705578172152556,0.0026891221182747034,-0.02650254940630499,0.10028335836841314,0.09953870869727202,0.1471451312791369,0.05070749862669636,0.08180652444178178
HALLMARK_KRAS_SIGNALING_UP,-0.0746844117661649,-0.008065849681826491,-0.00086143354954562,0.13424973665522733,0.07978883937513842,0.13040825497601374,0.03696725311598888,0.033974946007916125
HALLMARK_MITOTIC_SPINDLE,-0.0526596302421547,0.010962152730282627,-0.0018764962371827622,0.19344254939614283,0.11248308528115727,0.15344824854355327,0.042217764535298366,0.06489438420693029
HALLMARK_MTORC1_SIGNALING,0.08481601472683867,0.017980215031862087,-0.04560938942341999,0.137374198133724,0.01040715353102886,-0.0076720975140071035,0.07132823826112225,-0.04005016464278699
HALLMARK_MYC_TARGETS_V1,-0.04329584528939459,0.006271819535170425,0.0642171012912257,0.14345206502107255,0.11313292076894556,0.1502107697256817,0.05825548860493862,-0.011541366904315202
HALLMARK_MYC_TARGETS_V2,-0.023470300448776703,-0.006829761188768917,0.01411597255319819,0.050879410674958,0.07555795265298024,0.11771168608043231,0.006747384952353664,0.02865362562488463
HALLMARK_MYOGENESIS,-0.09680808717158111,0.059899200142289104,0.06329914581235721,0.17408960097982343,0.10395744415853823,0.12152531314667304,-0.00249386661088815,0.04526349417312024
HALLMARK_NOTCH_SIGNALING,-0.07739557152635447,-0.050301179358937534,0.006386247210306125,0.17032396508300865,0.11495375795276569,0.15199109895526144,0.052393690742421936,0.04365831109626326
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.08414440837631136,0.00485169955496787,0.005882616146367884,0.1530573996884393,0.08490727287921386,0.15145494340974225,0.08289465252974969,0.05397145627594345
HALLMARK_P53_PATHWAY,-0.040085497252409535,-0.01523252752750948,0.060733784914483085,0.1702763288902754,0.06707776492728199,0.1430839069070708,0.02300233876578581,0.06518676563007994
HALLMARK_PANCREAS_BETA_CELLS,-0.07237644125632392,0.009185818518060005,0.006775649291816335,0.11414507935395644,0.10731075586562164,0.15177255175451468,0.03281617659399852,0.04142482486538992
HALLMARK_PEROXISOME,-0.09153705840736895,-0.010177865687420774,-0.003667762901253439,0.0493940941444189,0.05899424887744573,0.11284625537357486,0.06237258859983785,0.03248642956786277
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0795469047647189,-0.020803072022103106,0.01617896462037704,0.17466239151089252,0.08612239592271516,0.1167524643723381,0.08074744603238694,0.04795044091456065
HALLMARK_PROTEIN_SECRETION,-0.06980236953027158,-0.03837878286002288,0.013790593553766698,0.1869322568757304,0.12719067488726213,0.15833796438906786,0.04984637091099624,0.03818751846212216
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.018534903217985486,0.08121509456647151,0.07525527056370472,-0.1012984152347127,0.07987429518449336,0.13030328921004009,-0.04980679759946138,0.030235831404303585
HALLMARK_SPERMATOGENESIS,-0.08520172212741614,0.019068580141402964,-0.0021022963570264184,0.14629944521454483,0.11183107312038287,0.14373462164196515,0.04620291662611993,0.05763408965312092
HALLMARK_TGF_BETA_SIGNALING,-0.06428323376332874,-0.007522743384271915,0.058714854999276735,0.1185999241147822,0.10529950630562092,0.12517149973729666,0.032010938140738916,0.03174395068236278
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06990953552376888,-0.007184482821965933,0.023123817771972848,0.07525547228504868,-0.03935755910897431,0.03240315893481763,0.04373841057761787,-0.0355002081919603
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08550768011659632,-0.014012352063839597,0.014769929552657652,0.18480946582533797,0.12862500192329743,0.14426140280650984,0.061871119042034295,0.013561672068103391
HALLMARK_UV_RESPONSE_DN,-0.07544550243857166,0.036407738140043666,0.013414523767467691,0.16424334896555093,0.10495055771987895,0.08389341783068709,0.032460409700169196,0.010940303951802163
HALLMARK_UV_RESPONSE_UP,-0.058886342853856424,0.015847900248725472,0.03077831554188053,0.07366022509075061,0.09685934703801648,0.11055048439321298,0.013968273002958172,0.03763721096585125
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.041840519723226575,0.009170929349155298,0.036927067002800705,0.11219897130212399,-0.020955381517219176,0.11640103778153765,0.11211071426536787,0.03284376199930069
HALLMARK_XENOBIOTIC_METABOLISM,-0.04269159427212965,0.005680091901761349,0.051205279250527626,0.1252385568631895,0.09652784904424885,0.1245929928146762,0.07231866246611676,0.08870797213284284
