,UKF259,UKF266,UKF296,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.013715841669057226,0.001357489274482708,0.06747948754585144,0.07745446312460097,-0.012300620538683372
HALLMARK_ALLOGRAFT_REJECTION,-0.03295818183825895,-0.004196069969745133,-0.02678965499701469,0.03995245660716498,-0.007670888596306403
HALLMARK_ANDROGEN_RESPONSE,-0.017767461194652622,0.04830708377314641,0.023647829342595458,0.06443671348367315,-0.05029842742377656
HALLMARK_ANGIOGENESIS,-0.028938423018559797,0.04237520764781452,0.10098439812552225,0.07405552935151861,-0.08778234291497543
HALLMARK_APICAL_JUNCTION,0.018411653016731033,0.05298147830330812,0.027624484095109276,0.11097570918457751,-0.09225627037667769
HALLMARK_APICAL_SURFACE,0.004414739798948853,-0.0188414806096762,0.014038076121337922,0.11204451418499638,-0.04118848690419004
HALLMARK_APOPTOSIS,-0.015336849926564632,0.013794898363583743,0.04447919354169544,0.01120616399735448,-0.05321799469277816
HALLMARK_BILE_ACID_METABOLISM,0.040659751980214334,0.06042720050544111,0.08527725698015215,0.04441457696522115,-0.013304378491447322
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0424607295069902,0.026848904690756008,0.09536608708972831,0.04982267382663756,-0.00408726751799439
HALLMARK_COAGULATION,0.0014985378430236514,0.023564178223411277,0.09785839865317718,0.047137962167392626,-0.08604445439950531
HALLMARK_COMPLEMENT,0.02396650675023145,0.0011014147402187036,0.05177316183773486,0.07377082565280141,-0.015203892026343636
HALLMARK_DNA_REPAIR,-0.017847710573450287,0.022144569067911325,0.13178448135304763,0.1367518401130791,0.0222788086936618
HALLMARK_E2F_TARGETS,0.018520079139559234,0.028954193729197674,0.057694355300024563,0.042924805948784193,-0.06656826677933673
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03195277820561392,-0.0024239304559136067,0.09741445535171904,0.0708193033970786,-0.09585333453904978
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.003886320344564618,0.03574873038861195,0.004532011137751947,0.05087589932719217,-0.03228438965119173
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03619679621665867,0.08804737727338872,0.006091789425724645,0.04082755105066372,-0.01630822554955181
HALLMARK_FATTY_ACID_METABOLISM,0.03663194596566691,0.05845185084255251,-0.010749061425724678,0.04412909429151073,0.002348889639721228
HALLMARK_G2M_CHECKPOINT,-0.009608088334570478,0.01729693232835392,0.06215109184427593,0.09912571302629032,-0.04590738074928144
HALLMARK_GLYCOLYSIS,-0.015789581235438045,0.009246604091061022,-0.02058902022510036,0.12515655944853085,-0.042100279193238596
HALLMARK_HEDGEHOG_SIGNALING,0.039688583611859174,-0.015135016300679755,-0.009516197410802318,0.041196104177392924,-0.0526452128034447
HALLMARK_HEME_METABOLISM,-0.02369996654500542,0.03375785780280087,0.06140390846840382,0.0744951581157274,-0.0054127786351543675
HALLMARK_HYPOXIA,-0.024723291373074056,-0.04876440996939175,0.013188094963879383,0.03445223545762902,-0.01461294038399367
HALLMARK_IL2_STAT5_SIGNALING,-0.025900686452508648,0.04415133662263928,0.026841982900083237,0.018145923937567424,-0.013948374183042421
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.013978567839224961,0.017497915520551053,0.029017779545168793,0.0671333803100295,-0.07138957274468613
HALLMARK_INFLAMMATORY_RESPONSE,-0.012127283782585806,0.026994192483871814,0.03656457212044802,0.10712004884586349,-0.04510076979823516
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02638629159292281,0.06476346539649577,0.05851049075205299,0.013416808734457135,-0.04816973377379633
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.042975200779355634,-0.051169915344015666,0.07468310630140675,0.05668417709941853,-0.048034468137825796
HALLMARK_KRAS_SIGNALING_DN,-0.002086185403025203,0.04926692499971372,0.03552357138433866,0.05161202603125792,0.014842615619090078
HALLMARK_KRAS_SIGNALING_UP,-0.025500306713137588,0.04255672275361036,-0.014897774485502889,0.032726714889503454,-0.05857195479761148
HALLMARK_MITOTIC_SPINDLE,-0.012402275854814841,0.06713837998155897,0.039128723461683536,0.0765990343012902,-0.03514014688928124
