,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.20293091672427868,0.16806237898910803,0.14755970023012668,0.03212204874871962,0.023238592656215213,0.046376542466069814,0.07489112041924569,0.1310089121750303,0.4284556808094449,0.06130938263345675,0.13031820664492172,0.09104595357406882,0.1324708571201176,0.00537701727962686,0.02402889049398597,0.14192178828199073,0.34363048629365767,0.19067342683772603,0.24519521365475136,0.051058461808843617,0.025471881829131737,0.3294352364316747,0.2144840646251421,0.15268491450357943
HALLMARK_ALLOGRAFT_REJECTION,-0.12554671500777204,-0.04509525991570173,-0.0393860121109198,0.03319004411763065,0.0002298311129479536,0.038363422901858,0.04935683741287228,0.21195284734994374,0.6689920694002132,-0.020596070706838197,0.07956912958066854,-0.0867947091655382,0.06875434487236647,0.06412382753064257,-0.008295934657806085,0.06384750479020693,0.18156193539695356,0.13175789339174343,0.16544621573018997,0.036193280576299086,0.15346897002218632,0.2747127839087413,-0.02618363676613908,-0.023168968879746402
HALLMARK_ANDROGEN_RESPONSE,0.15367981270962058,0.12325236880679942,0.1598666589931158,0.06923666691348385,0.10111828597692599,-0.024184465801259335,0.12685240665676295,0.16817563926575355,0.5910648850463683,0.014050940382644485,0.07542020284548728,0.060077631561510234,0.15388300128241164,0.052241785159672996,-0.02642839859272119,0.09517212404425067,0.18184290227091585,0.19515877144570032,0.23104429594160733,0.0725581411621642,0.12181274042107931,0.23091569252284952,0.18033048413980737,0.0983917243527463
HALLMARK_ANGIOGENESIS,-0.13904223773632185,0.01933937537847323,-0.01447571695037303,-0.004323763853161368,-0.028627860147383177,-0.11780285209075159,-0.07287723600132674,0.27869544509403005,0.6850254183543902,-0.002198468606047923,0.1366877107626331,-0.04578315726786415,-0.08377429991406495,-0.004894566989873255,0.04303189622771238,-0.16506551558681432,-0.008006168508477093,0.013048977108882108,-0.11959483426318925,-0.005740958220921625,0.1562649984022041,-0.12615964308023375,0.012973599746756012,0.01328367224244855
HALLMARK_APICAL_JUNCTION,0.2539640672408618,0.16734331692371426,0.14123708625434428,0.014053648117455159,-0.04338776870325631,0.05427118381447532,0.027239134433426602,0.2717956312818483,0.6662748288965369,0.035803342049690115,0.08544629729140842,0.10197959448418799,0.11167447088431368,0.07747881148937118,0.007087044441100668,0.11703189362710889,0.42050469022411324,0.20045986332131224,0.2430747268273009,0.04268799578258751,-0.011288724311385372,0.3206944282534025,0.23466992164341077,0.12648062694963075
HALLMARK_APICAL_SURFACE,0.17549469243823168,0.11298740301112219,0.16347408630666033,0.020132795523844157,-0.1012528299204293,0.05142987155967715,0.006379600401172894,-0.049443790744898256,-0.2956335826869642,0.006223929129912233,-0.14358436933111812,0.07411805519170116,0.056038401931087826,0.0596803086108248,0.00735421658306253,0.255889531323182,0.3215542290816879,0.1902565236410117,0.21970441092879142,-0.01838478602953885,0.05945423219517647,0.24662950669814343,0.06732562475998113,0.05631968669723611
HALLMARK_APOPTOSIS,0.09593818565982382,0.06787977892938378,-0.026226560937950207,0.021770192410417305,0.02043270718143494,0.016891277416673893,0.007845650826193196,0.013699530267673916,0.21934274985355987,-0.0058127703106936384,0.11832551038935692,0.03164730086688921,0.14192344494036827,-0.04673092416195507,-0.014078135858174702,0.03984973047974584,0.2029224345956622,-0.03547924546157386,-0.04671143060355337,0.05071402227370767,0.09271770512289222,0.19586426780517754,0.07638514039795635,0.054772061414028995
HALLMARK_BILE_ACID_METABOLISM,0.24777183201618705,0.16405136130984094,0.14473777347233524,-0.009918595711067011,-0.06010157248937538,0.06263137070791086,0.0540746384566674,0.18046912582864882,0.646629980760277,0.08359817264984877,0.11423760441841546,0.09075269529772344,0.06556727098437704,0.02915087704581815,0.04232317368706259,0.1918601871393694,0.2759156055331608,0.1852713539027588,0.2103801100534958,0.07818812241442198,0.015604733299066085,0.2892928902098886,0.25574223840565075,0.04996664243750967
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.15903569046083696,0.18610689041636969,0.17127475191442879,0.032157369543825365,-0.044366878425951765,0.02355229733235756,0.014239228312567177,0.23212804415052438,0.46240503895504076,0.028648012776295174,0.09134584601806178,0.01762827124833785,0.1425483843360731,0.03723949629244395,0.038616733489867834,0.219919480231884,0.3012959613417102,0.20833462415869933,0.22326337653551478,0.029666562037155307,-0.054856646667920554,0.2388159516004898,0.2556553036115147,0.14783768257900523
HALLMARK_COAGULATION,-0.14854355225354904,0.18307843153788908,0.05935189578879585,0.09803121379611231,-0.04942860506003771,0.03957415746850033,0.008472018659966605,0.19726711719698672,0.6347559524355755,0.04171670415314871,0.22352393609548998,-0.027254616427574145,-0.04205660292617344,0.03540938843476842,-0.021194931010572345,0.029993704120605934,0.37176444667225966,0.15645341866885526,0.1872977632118511,0.038474884893631905,0.11501077166121493,0.2629239648957308,0.2336274391712884,0.09738889164723594
