,UKF243,UKF248,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.060106118168029514,-0.011333800596138643,0.12018296308378834,0.05525100158823951,0.006843146969695539,0.04628650835482407,-0.0668044773949548,0.13856194410011494,0.04045755458292961
HALLMARK_ALLOGRAFT_REJECTION,-0.024342720545449045,0.0013351510150237244,0.08410335413446708,0.02469650262721903,0.010084673068778078,-0.024308197158359662,-0.024139385721315607,0.11274620829156191,0.009292171402310163
HALLMARK_ANDROGEN_RESPONSE,0.047061635840076374,-0.003922276102872101,0.15036200131221872,-0.05136482960307971,0.02299655442683815,-0.009241964260551256,-0.050966162353701314,0.06521268373386793,-0.00790993798760355
HALLMARK_ANGIOGENESIS,-0.09735747672721771,0.06910160481074348,0.08798881590827158,0.031828369010904564,-0.007244978057942617,0.0067699747824503335,0.07128930667980533,0.0883318201320515,-0.07615186265941569
HALLMARK_APICAL_JUNCTION,0.033719263920495526,-0.03143593572854311,0.12123081367104466,0.05270831494025117,0.021876617895366535,0.04373993432333148,-0.07774149171457921,0.1606682642500184,0.054095230333299486
HALLMARK_APICAL_SURFACE,0.10064869613872368,0.015474060702373409,-0.064455138392187,-0.002156768313923365,0.043509917306735084,0.050174386914740646,-0.06873412673053077,0.05970692525907819,0.025723152677037925
HALLMARK_APOPTOSIS,-0.05024699178463884,-0.048966751363039296,-0.02358857988525237,-0.006988099500653073,-0.00272898124664753,-0.002222665998324853,-0.05490472025748451,0.005453283879436132,-0.013557096165916785
HALLMARK_BILE_ACID_METABOLISM,0.06533355982095188,0.00931895792948878,0.08904107081551856,0.09427388045049599,-0.0233280486926959,0.02206914810196705,-0.0012503618812269525,0.0498488518741081,0.09055820276785734
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06623548290097896,0.01684545657576339,0.10049134380230244,0.0251121486463042,-0.0058286035938556425,-0.0798932505151949,-0.06938356030561717,0.08311678819366537,0.10596251575595686
HALLMARK_COAGULATION,0.015128356012624413,-0.04369138684131655,0.07637973234088469,0.03508665935758255,-0.014274012843627785,-0.06552770237600944,-0.08396498407624528,0.08944134116138149,-0.022493947223771373
