,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.036666099858278886,0.07819807636192862,-0.018609700286959394,0.018134348766841165,0.11016860034209247,0.05912528891584852,-0.04251989898056105,0.055228870675583776,0.030256844806318975,0.21093226200918028,0.07022858433537608,0.13897943758056175,0.10376771565791884,0.12430011864534167,0.06297848719331196,0.13395281982230858,0.04185364706502553,0.07714717542505381
HALLMARK_ALLOGRAFT_REJECTION,-0.011264190402467686,-0.009890630947157423,-0.06206695645485864,0.06288079618368801,0.09169238112400718,-0.03357377480237444,-0.13889281037525156,0.05315035299446069,-0.047377178080261394,-0.37580914191680387,0.0447698066659273,-0.20642856041135427,0.01836628879369492,0.061083429642998795,-0.06588050411774082,0.2784580113090188,0.0721915573159057,-0.11078041847213703
HALLMARK_ANDROGEN_RESPONSE,0.056970458413022625,0.06749310397215413,-0.03174157746177933,-0.003944148437843455,0.17390100461763836,6.592297905818848e-07,-0.1579233796336858,0.006626662361730859,0.009923054715661989,-0.13764630197998312,0.07941761028075776,-0.17413853077209457,0.12044839935925501,0.1376865011594801,-0.03277759909424867,0.30167389053831367,0.0480487610320314,0.030020206088450706
HALLMARK_ANGIOGENESIS,-0.06761287863371308,0.01591075188409338,0.050167156895911176,0.027982383773635097,-0.19231157584290137,-0.06305869295574544,-0.17313103257856785,-0.05962504049993088,-0.03625184642655212,-0.39127822715956634,0.031248394779793087,-0.3598060913668384,-0.03584498148776772,-0.09347155337592603,-0.09678921070067101,0.1907484939359275,-0.03617874994298744,-0.18971745352150554
HALLMARK_APICAL_JUNCTION,0.009847556331164624,0.03950559854258992,-0.06479769562995277,0.048171511863328666,0.03878394537974025,0.00942063985759445,-0.10363479034181414,-0.07507670022630886,0.04071424521013206,0.07391354247223623,0.06518914395518667,-0.2366120760953437,0.14401342162052758,0.1328002718908614,-0.0046345753056117114,0.30647149109966054,0.020563569697087926,0.15348942363682713
HALLMARK_APICAL_SURFACE,0.1407689980593121,0.06991170498603874,-0.004469587799521276,0.04399964491288645,0.025580162185873265,0.09132655295285627,0.16221014272191095,0.1342290553064893,0.08984007934671939,0.24180157776665848,0.11485798060330343,-0.10538493182774931,0.12665173311458036,0.10183968849175115,0.03361090873901981,0.2841177352832574,0.02663224532945662,0.12385731513167123
HALLMARK_APOPTOSIS,-0.0007851610529383825,-0.006929989249085875,-0.021973678635556923,-0.0011150314622127278,0.013920654141646597,0.02827833637508752,-0.0028200170272867004,-0.044097870863676926,-0.012391232054333599,-0.08498074227685873,0.023129083615212504,0.2085415463946493,-0.00903601717762724,-0.0030059872620908155,0.0015490179798093996,0.1683717628140158,0.06418729805364119,0.14339113025157502
HALLMARK_BILE_ACID_METABOLISM,0.044821265680196155,0.03405369903799503,-0.03455800102946111,-0.054000874429728604,-0.02956356673561221,-0.005310717280141424,-0.13437451091624866,-0.013258586569072353,-0.04192147261647455,-0.04183011949989732,-0.001021043341488022,-0.09833571256481843,0.14596971079301668,0.10080263590217492,0.057614162611338775,-0.00127296721614145,0.03385861663355512,-0.06422834084781416
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.002978266899813365,0.08451128599311328,-0.05283522538354097,-0.025326187834145024,-0.03250200631000901,-0.009593688526415916,-0.12651385367543697,-0.07687121939265097,-0.0025562379314805627,-0.27226339204490596,0.02027613050985265,-0.32624149164956995,0.12267994413205133,0.11406410443114197,0.05335323257567547,0.009284477859571195,0.0025395173841204865,-0.0449956031847561
HALLMARK_COAGULATION,-0.02703044003998327,0.024479950212323444,-0.003802288454553772,0.04645955567443979,0.09051114138130142,-0.07919212604176501,-0.14922340092622768,-0.06572301381476599,-0.06376931522441938,-0.4111332893517976,0.12677184035139774,-0.27312978068781396,0.0853773604652731,0.09825442320386603,-0.00031638511372756353,0.3476203128895573,-0.008710370502775986,-0.09628280808492527
