,UKF255,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.1030206143991111,0.01749554989954143,-0.049245859895643534,0.021823400722791517,0.0583902940927572
HALLMARK_ALLOGRAFT_REJECTION,-0.05110728282249011,-0.13619970613742818,-0.0614193367252186,-0.02779748394459993,-0.10652324044690122
HALLMARK_ANDROGEN_RESPONSE,-0.11027845297596332,0.04406294752400362,-0.010184064581656833,0.07030112173996445,0.08757392759648314
HALLMARK_ANGIOGENESIS,-0.15617643473103465,0.09630335909860611,0.16075564362260686,0.022547010826062225,0.14686203133226855
HALLMARK_APICAL_JUNCTION,-0.1513508897220386,0.07803838957874999,0.013613585944342923,0.059766609150988095,0.09220693417341691
HALLMARK_APICAL_SURFACE,-0.07273788581332402,-0.0012911977083352004,-0.037568808516522265,0.02614703103929925,0.04660635659919665
HALLMARK_APOPTOSIS,0.09266012008728686,0.04378668308670795,0.11966024533114461,0.032626271187254065,-0.057338890762148285
HALLMARK_BILE_ACID_METABOLISM,-0.15960178041516887,0.020606617630121216,-0.05496703826384567,0.0012599175738699363,0.059758866947195594
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02216802783623589,-0.013498048381618518,-0.09702708724967696,0.06660852707216192,0.039089764458310625
HALLMARK_COAGULATION,-0.0028765675887726405,0.07127105415286614,0.03394917295483964,0.04233749086098044,0.040119398547158146
HALLMARK_COMPLEMENT,-0.09217921194626773,-0.010070968158798413,-0.0018859584405147667,0.07634001813384782,0.037900044743746905
HALLMARK_DNA_REPAIR,-0.06330081191546116,0.006298512885999051,-0.04265944977263484,0.07192765547720315,0.14105634332535844
HALLMARK_E2F_TARGETS,-0.16149628015166725,0.00581453574469078,-0.07673240492339856,0.04210044398948237,0.02307379648547709
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.18182119967687482,0.22456741657247287,0.2134934995299491,0.0494878565810932,0.16787740960034825
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.07928426401275195,0.13862614384247243,0.06482493555541348,0.021123010897162387,0.15464974126878803
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.11206138458318539,-0.04327521459869064,-0.08516361783494418,0.07151660450274248,-0.023567828581242775
HALLMARK_FATTY_ACID_METABOLISM,0.13271231706402467,0.06938150635884263,0.05609068213483741,0.0631353002008349,0.13310787121426512
HALLMARK_G2M_CHECKPOINT,-0.03392234206833259,0.05489981229296976,-0.04002750394968346,0.05310603368219123,0.10909746488665498
HALLMARK_GLYCOLYSIS,-0.08068786312728791,0.19075745801824598,0.009415955309393815,0.07070352572835618,0.15805917626413096
HALLMARK_HEDGEHOG_SIGNALING,-0.16008921512858634,0.08589162905979374,-0.019191201572355893,0.06753439820256148,-0.025777810839648023
HALLMARK_HEME_METABOLISM,-0.07784938000803979,0.028258340378777877,-0.04912535660369945,0.07835175994594529,0.10315485022972502
HALLMARK_HYPOXIA,0.18688364006812988,0.16523106366392115,0.16803197533865444,0.07201871804636938,0.21048669845186477
HALLMARK_IL2_STAT5_SIGNALING,-0.18651231435739918,0.0003282636806793802,-0.05640992128649207,0.09818617558451226,0.15232612566886494
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.002771084528467766,0.012159824766589666,-0.06055008744587153,0.07217266649030324,0.13756445973872872
HALLMARK_INFLAMMATORY_RESPONSE,0.02395654542159889,0.16314816153665646,0.12051613414797707,0.03896469917856487,0.15884954652918976
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.20610054382384255,-0.043613427712648416,-0.08112515891059303,-0.007646545826701013,-0.037252389651424744
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.2430297993695035,0.16900505344016095,0.12837731766213542,0.004150285880523596,0.14671763333583918
HALLMARK_KRAS_SIGNALING_DN,-0.09255918003325926,0.05569102407005734,-0.0676276312723072,0.029399979060567013,-0.0034221135697828885
HALLMARK_KRAS_SIGNALING_UP,-0.06727772121899367,-0.03914090492331692,-0.07121303932044638,0.02318564869097317,-0.03534222844560123
HALLMARK_MITOTIC_SPINDLE,-0.18581392418770595,0.06937874370067018,-0.04045727603590932,0.047548708445648964,0.07779338071829102
HALLMARK_MTORC1_SIGNALING,0.054850521638360426,0.18111656618746125,0.07189264879107404,0.07566295555888379,0.1880146005846851
HALLMARK_MYC_TARGETS_V1,-0.11398094977028028,-0.07127714248845898,-0.06575365093124141,0.06451646634822837,0.1486634415834564
HALLMARK_MYC_TARGETS_V2,-0.11690355742172967,0.0023865406155927876,-0.005144685020716159,0.023932363184443292,0.15951954238830102
HALLMARK_MYOGENESIS,-0.17225408275754137,-0.0070822384390179394,-0.012834751371040195,0.03088681672637389,-0.09362939890707274
HALLMARK_NOTCH_SIGNALING,-0.15808148149384343,-0.004443109173474482,-0.07521250846498821,0.03229499177932573,0.07634071552750746
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.09845564385955267,-0.07100519591201325,-0.07105385128674213,0.04694223380314696,-0.017108706728952344
HALLMARK_P53_PATHWAY,0.030000023490465384,0.02096959255139488,-0.04227697388694173,0.07441329313220321,0.1562875659140685
HALLMARK_PANCREAS_BETA_CELLS,-0.04846972855270575,-0.05517159051562077,-0.06628561586490832,0.07397250365720037,-0.1296937443403826
HALLMARK_PEROXISOME,-0.11628360556135729,-0.003888205406418215,-0.09159447997695573,0.036498833704081156,0.06481806266820582
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.14002534783497889,-0.04139125973851973,-0.05939365045430332,0.07302309667873984,0.04424075344905252
HALLMARK_PROTEIN_SECRETION,-0.01974173402267925,0.041236532941523865,-0.03854961806594391,0.05119158740076451,0.12413708981585492
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03827617799080432,-0.07514691315435484,-0.03725590987147485,0.03805355110197092,0.03724603937333884
HALLMARK_SPERMATOGENESIS,-0.1589553084890445,-0.006518169049793141,-0.0823899292981572,0.06223112854825903,0.03277147956189217
HALLMARK_TGF_BETA_SIGNALING,-0.11345191988859069,-0.04260108874598661,-0.03757063772462311,0.04508115279739342,0.03449248796526861
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.055503445486545275,0.08585904294087056,0.08817476778096771,0.0638659651750076,0.18585590659148207
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.01533064982251334,0.04868601448449648,-0.0238180921560704,0.09552141516737353,0.21521495431525772
HALLMARK_UV_RESPONSE_DN,-0.02923765158260033,0.004584596738449144,0.005960820952519299,0.05571044705098751,0.10947180889498939
HALLMARK_UV_RESPONSE_UP,-0.024103263195687213,0.10435631033856564,-0.02887108824825591,0.06214751486729815,0.14617165596533083
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.030928127679912654,-0.002732775373884451,-0.04571731338833468,0.04490187135860319,0.1272317464113092
HALLMARK_XENOBIOTIC_METABOLISM,0.11407485562961187,0.10534328584008779,0.04248295414527143,0.033196843900174654,0.09465940668536148
