,UKF248,UKF259,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,-0.03777987834420308,-0.017808195255876094,0.034693425800814096,0.06043703516384236,0.045712623172123656,-0.0009663169549990665,0.10804240078613027
HALLMARK_ALLOGRAFT_REJECTION,-0.006740820102717073,0.004049033432797133,0.02375500819882422,0.04387843726248781,0.018511101597941365,-0.01103483744964911,-0.02172671193321869
HALLMARK_ANDROGEN_RESPONSE,-0.005146950411352372,0.016769558606346244,0.03750608297757238,0.049865250745484514,0.04300243185041739,0.05832464694339439,0.03061080323496174
HALLMARK_ANGIOGENESIS,-0.03908439316549686,0.019849879420096722,0.02882608474420885,0.0033729944304816267,-0.03144366560030444,-0.0435104179978865,-0.14311794189695545
HALLMARK_APICAL_JUNCTION,-0.028445439751283545,-0.01921020961609435,-0.0035079820722587448,0.035799825298493605,0.044415231470120824,0.0872626015807421,0.06405644213632089
HALLMARK_APICAL_SURFACE,-0.024003263668347923,-0.07886936210381158,0.04549100839031084,0.03285284607235698,0.03165820067023388,0.10857117995430933,0.03463874131446797
HALLMARK_APOPTOSIS,0.03145303856219571,0.0026432633881109855,0.08941028471501311,0.0002984976769534296,-0.008974739252799869,0.0039861106811481025,0.012250403165177247
HALLMARK_BILE_ACID_METABOLISM,-0.06807739693304882,0.0005577050772475842,0.026174299154214098,0.010468022685362868,0.08470157723891977,0.07533478506175881,0.040214960694371873
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03253636257119668,0.032300495444720904,0.018368351580680294,0.07073371121099178,0.1032060485510523,0.05937681093955362,0.10761381235128817
HALLMARK_COAGULATION,-0.027080829327732897,-0.04963121942186942,-0.02079423546348113,-0.0017016698454169652,0.006188496452871117,-0.010744600550941348,0.0779390677419581
HALLMARK_COMPLEMENT,-0.012099398024651242,-0.04785909743946931,0.04658973936360836,0.027012745326367937,0.037145554160103,-0.009215073444703997,0.0796127055434295
HALLMARK_DNA_REPAIR,-0.0026542758203753516,0.011957865689983957,0.04437659316234397,0.0668070477149952,0.06506042293974779,0.05833388705378471,0.0915773812560244
HALLMARK_E2F_TARGETS,-0.04362035227732333,-0.04783650863064101,0.03207720875534982,0.032233648835936324,0.04927686558724986,0.0030561525356307255,0.00916438130366226
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03598706180178261,0.007750120595019762,0.00951221277975077,0.060956622250713334,-0.058013487564649927,0.010863465480079356,-0.0737015161528126
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0238986321723624,0.02678254004694975,0.024212158199280354,0.08204968601932967,0.02964120926500993,0.03675460618947402,0.06998887947673671
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06866843141695722,-0.05939009434594701,0.021272714116847294,0.04904106467858831,0.05925297216757993,0.09079891241974102,-0.02801845579393209
HALLMARK_FATTY_ACID_METABOLISM,0.05875519797360556,0.028103337535185544,0.0841362120126063,0.04952954127680244,0.023592946047944294,0.024629260015903622,0.02708886393563051
HALLMARK_G2M_CHECKPOINT,-0.010262172480207677,0.0016485790309681409,0.04502937405578282,0.035443247965989556,0.035020972306106034,0.01205109252934191,0.04124029180818157
HALLMARK_GLYCOLYSIS,-0.010960674180228697,0.038901671202022335,-0.0443270539525548,0.043624224608238865,0.054150102440725906,0.11406207362585555,-0.025265981925080703
HALLMARK_HEDGEHOG_SIGNALING,-0.0639450965849074,0.030329290927224983,-0.04048197292905068,0.013253814338708331,-0.017285365103163135,0.016285946130328903,0.07236568873944445
HALLMARK_HEME_METABOLISM,-0.004844595331301804,0.017125048285611663,0.041559578988306534,0.04320240643193196,0.038526893954797144,0.05788746806447207,0.11952071400724079
HALLMARK_HYPOXIA,0.053505945767032374,0.03421129173900901,0.06412333381998304,0.016711060112328487,-0.0038022467762204876,0.043039507791175165,-0.07033164497576165
HALLMARK_IL2_STAT5_SIGNALING,-0.02680932982283878,0.03767489398450431,0.02840362492428441,0.027562632228998404,0.0783716118245258,0.1166452421875626,0.015286683054846987
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.00966942341081452,0.00978831633321778,0.051276171478313065,0.017491440523676495,-0.017690169220075276,0.07108702565403824,-0.07057658636520005
HALLMARK_INFLAMMATORY_RESPONSE,0.002149191897459688,-0.006631973776561516,-0.002346751082640935,0.08063069326875395,0.033539056468141246,0.07909146893974683,0.007046517137298707
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.05277082188282156,-0.011215060695656353,0.03608789361662865,0.03790340419070807,0.04559587611186515,0.09831016913926084,0.09538995189694022
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.019414483562896222,-0.006230514081792965,0.033411577762935414,0.034231651143353074,-0.04024261416380064,-0.02718196895701545,-0.02978507418467856
HALLMARK_KRAS_SIGNALING_DN,-0.05669953532162562,-0.02588498303531542,-0.007624040988096535,0.02754502904608486,0.03796246488919979,0.0773584517619924,0.07827229681719466
HALLMARK_KRAS_SIGNALING_UP,-0.003341362683006185,-0.0036235829945487244,0.015315744589909735,0.039175345568762045,0.031712880741771546,0.028964823100087408,0.02406828600341011
HALLMARK_MITOTIC_SPINDLE,-0.02658509515707257,0.008191414301454186,0.032029899238788316,0.04328336377506993,0.05529226757558917,0.09191601807333954,0.08633144873991269
HALLMARK_MTORC1_SIGNALING,0.04279327136681374,0.010287675453447885,0.028729110240291476,0.07188700555297746,-0.016193213618725534,0.005608736358566712,-0.0474933814132556
HALLMARK_MYC_TARGETS_V1,-0.006495413091641779,0.052749723809167544,0.002624220032951386,0.08229380850802281,0.07251594875445111,0.08282024347825573,0.08138606266550694
HALLMARK_MYC_TARGETS_V2,0.04493556546210888,-0.06548604223762636,0.08309758452521582,0.06673196005410122,0.02046344059343036,0.03431540605473866,-0.05651614386620467
HALLMARK_MYOGENESIS,-0.006509086446644782,-0.01897951556454097,0.07408473986974183,0.03665859323455458,0.035998802804942866,0.0391671614769329,0.09470069145532688
HALLMARK_NOTCH_SIGNALING,-0.022767438267442413,-0.049689888120810585,-0.0519218147547133,0.03969065060222774,0.07200031766376583,0.026190662974003163,0.03432443020148026
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.036210510357958345,0.01601028830370852,-0.02230913997707869,0.06093595229076323,0.08045334111666927,0.08262118046049234,0.11879830993482184
HALLMARK_P53_PATHWAY,0.07364267602721575,0.013779269504527831,0.0344182936105856,0.04015293938735329,0.06533686248622003,0.07318960997816147,0.08523372397995209
HALLMARK_PANCREAS_BETA_CELLS,-0.06709253547144584,-0.046703872028286894,-0.020331600105839714,0.05944090874711713,0.0662895996273856,-0.011192643414451062,0.11767034411949094
HALLMARK_PEROXISOME,-0.015647134592137457,-0.05639668566601878,-0.008886250574085326,0.04002348240201747,0.015853837537852584,0.0395230348382692,0.0331261934007317
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.006797187100528516,-0.012680093346939847,-0.03876728478380162,0.06581084653458502,0.06138596877552242,0.06359031725007101,0.05273855840605549
HALLMARK_PROTEIN_SECRETION,-0.018679314028620598,0.05318335766975215,0.016846580755373926,0.06041162284074057,0.09179070879551572,0.060111664593424124,0.07457552491109778
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.019014867538000836,0.017151253679483114,0.033537010740671246,0.05755881507256393,0.05317094651789164,0.05665738069808894,0.0703028783799297
