,UKF243,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.03379155929282508,0.013988607507361282,0.08872712062968416,-0.03151742465391215,-0.038319988313124116,0.03050744166628492,0.03704251988623669,0.06284204647277519,0.09070178906728495,-0.010355536751265165,0.11669307052061806
HALLMARK_ALLOGRAFT_REJECTION,0.0863053901037412,0.050200844118891044,0.12456560927629087,-0.01742485177984609,-0.04908822383913952,0.052672790553075756,-0.05239966520478074,0.02987058004393028,0.08232876148052211,0.06503119409485028,0.033387894708502126
HALLMARK_ANDROGEN_RESPONSE,0.0018160442637001084,0.037006981049267904,0.11067830432632911,-0.05235507650977894,-0.06774605827884218,0.03470530770482187,0.05839329577086139,0.047967886302143596,0.08811658878603881,0.03359112452562955,0.08999128099473717
HALLMARK_ANGIOGENESIS,0.05996155513793711,-0.06265468979961016,0.1698799124726982,0.033328979031878966,-0.01024909872385985,0.049521027795764845,0.038882973307603375,0.057812011135832155,-0.005040611822231048,0.05641716423612667,-0.03247382532943402
HALLMARK_APICAL_JUNCTION,0.04941013152580593,0.004367789086166901,0.10422131322098857,0.031207056922716248,-0.020590976723285297,0.0468349426784914,0.03320434035644152,0.0488756885645274,0.09539704896093215,-0.016113908207896238,0.09404913387757803
HALLMARK_APICAL_SURFACE,0.01702755888941619,0.010741230342848525,0.00219354600392749,-0.07646329188878896,-0.05698460155148027,0.04616461202285093,0.12543263817370126,0.05181142109511022,0.07825847624307154,0.027727519250028268,0.088527020176885
HALLMARK_APOPTOSIS,0.033513312973223984,0.027603428532349195,-0.00592661991784188,-0.0313243087063051,0.004921148233977359,-0.0221615642909934,0.023566244034860444,0.11156357054293303,-0.028084975211669073,-0.04406969114618852,0.024307253606086245
HALLMARK_BILE_ACID_METABOLISM,0.056166490408979995,-0.019755887818117438,0.11713971795540937,-0.0146619515577616,-0.027845195122345668,0.055687839776484074,0.017867688686563417,0.06161604446544458,0.08797747637202182,-0.03187517268997816,0.13077906214880414
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0036151924539971326,0.01674275035538592,0.06692568983912947,0.015224164770930691,-0.0481209122802629,0.0854964211759517,0.03089066454720963,0.05374560376403409,0.09922320248444551,-0.02891194394426008,0.13109205792127826
HALLMARK_COAGULATION,0.0515562853560039,0.027079820256567622,0.0683879642035671,0.002575563133021673,0.021947472741253235,0.032455541488758344,-0.011416259523948018,0.04613970055822462,0.08103183082941934,-0.01874039487905005,0.06823815806897748
HALLMARK_COMPLEMENT,0.08285408145812165,0.05390037758410354,0.12903379582573762,0.0019850495304742045,-0.03534382903609424,-0.021402905233435996,0.00421063552784938,0.07005873703374765,0.09441824563223397,0.011126251849808281,0.12808849363522104
HALLMARK_DNA_REPAIR,0.07048175950652613,0.008108667585288132,0.15178598742549368,-0.031229047992024243,-0.05765813449006923,0.07377555339122936,0.06103059747334124,0.06506253638729237,0.1101929709348633,0.0067763249648756015,0.11537325239977193
HALLMARK_E2F_TARGETS,0.04172439946550662,-0.005364252751794171,0.15600046542975105,-0.020768343555612318,-0.057570253176768324,0.02112861638087345,0.06853749714654693,0.03896926610635494,0.10134610192546857,-0.011473699113067105,0.09685426095120532
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.01566087724554718,-0.033724923934219726,0.10919354534474297,0.04057859413568818,0.0510088338998329,0.07664227222220628,-0.0816752707627284,0.07631448550782094,0.049643161012342354,0.031802079219915715,0.01988211717910914
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006789138075939277,0.028153958974926535,0.10680777250328319,0.074841403731133,0.012224444191331004,-0.027219115960618462,0.0029231773904035536,0.09943794272070876,0.05066959530285653,-0.0074082760747657085,0.11338384186804285
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02468906108905592,0.008069979770538338,0.008621962698218997,-0.04894886307622507,-0.039488938748292894,0.10100803517986305,-0.030303251358560608,0.0012442008299526314,0.09639647828860973,0.01659012504250846,0.10733647824531112
HALLMARK_FATTY_ACID_METABOLISM,0.020295300003734352,0.05676063032226949,0.10008803172175354,0.0045829840696352325,0.0416776151922925,-0.013586622712920243,0.022308336263057785,0.05402877031447041,0.08452578124275789,0.021165303015608587,0.07682880925946783
HALLMARK_G2M_CHECKPOINT,0.047495210792260385,0.04023011530161979,0.14381219617087987,-0.03726444765486427,-0.05003905507063696,0.03566882297775663,0.02831661705068767,0.05684164081728753,0.055219261442495254,0.024713364774741096,0.1419951922308318
HALLMARK_GLYCOLYSIS,0.0012363266142469413,0.012856231618469537,0.1324408007731017,0.05414886906350063,-0.026580049463464754,0.10654916239822254,0.02094817446724945,0.09934485890827696,0.08996134716131955,0.04459269002218174,0.1246915106322371
HALLMARK_HEDGEHOG_SIGNALING,-0.013747496202143883,0.011518872658838787,-0.035050515255444996,-0.00016951496368504531,0.06904148257170871,8.467806311325767e-05,0.03870130341974877,0.05329281509042227,0.04713688900785122,-0.007742393152602207,0.09238941556646045
HALLMARK_HEME_METABOLISM,0.05502712780734917,0.05735455250561019,0.14264508801020015,0.008336623735141893,-0.022659055448367736,0.06098227158306882,0.03395056147064126,0.06504374753192069,0.09375874602079237,0.017918781807700818,0.13256295605620108
HALLMARK_HYPOXIA,-0.0359502697013147,-0.037851192538109875,-0.06489666239060617,0.02865185704248981,0.016562198039676384,0.09863760095493654,-0.028761741003883724,0.11021882444473531,-0.011226216944000014,0.04882109779877723,0.010047646916611084
HALLMARK_IL2_STAT5_SIGNALING,0.047433031621410576,-0.01798714423438311,0.1381201291190142,0.004597551818261081,0.05705137596307295,0.046129638075972985,0.031167221694537846,0.04263207263886879,0.11818165059280607,0.08072017302693514,0.1278564321635546
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11203304107461784,-0.030735164815269063,0.1331754876272758,0.037273215816431546,0.057971888442368204,0.0723775988149975,0.05075767408605824,0.10239777440141012,0.07185969608898488,0.031302961073217034,0.09632768179737315
HALLMARK_INFLAMMATORY_RESPONSE,0.030896094995821546,0.02981042532766187,0.05633356284469089,0.025276717850415534,0.017483098721714368,-0.0004839257054884479,-0.045292713009546993,-0.008374519201020562,-0.00976963350357684,-0.0024654647325277634,0.051571029660856305
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11546587749034658,0.007969735205613731,0.13558085761598865,-0.049661507514942076,-0.03988579404638271,0.07528875126806228,0.012631858979253912,0.0004588488016446941,0.08290665428325932,0.023778294943388113,0.09046869183505633
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.018892921859462185,-0.04382911774072029,0.11396698687518415,-0.04078725112989002,-0.02045608511979224,0.061688278313379,0.05206973174254732,0.08243448342625334,0.07492166575030311,0.034431394106954845,0.07540045243653345
HALLMARK_KRAS_SIGNALING_DN,0.03819856171336998,0.010990658968583195,-0.03610073746946123,0.018607963770974536,-0.06818235568356218,0.05050849887066963,0.05031746527624141,0.05153947131309173,0.05860697334922361,-0.01378478172119941,0.1015394611364778
HALLMARK_KRAS_SIGNALING_UP,0.06786044919479825,0.09993869955634513,0.0688789069168126,-0.03440747955027886,-0.0060598589734295605,0.0010172089990255788,-0.019325653504866945,0.03496969223580373,0.06268116190946631,0.009475642408156485,0.08841241740735763
HALLMARK_MITOTIC_SPINDLE,0.03766494157641247,0.010610290359922451,0.1354959534517176,-0.02205331138333523,-0.01973541681657123,0.05755762422877888,0.041580899078784914,0.014849852050580887,0.08326941387743785,-0.004648048397745752,0.10851194650906583
HALLMARK_MTORC1_SIGNALING,0.01026990342506971,-0.03763265505725131,0.1290626962956689,0.053550481138049846,-0.03601653955124341,0.10223237187745793,0.038376142288011894,0.034251327363104524,0.013733523878139415,0.082217722755685,0.10569381005819611
HALLMARK_MYC_TARGETS_V1,0.08398463135959619,0.041706279612887094,0.14869675431057994,-0.02633556679501266,-0.0800535625177999,0.07711014877408771,0.030214862085249365,0.05766862703149266,0.10437602599537545,0.01363620769945803,0.13006478573964925
HALLMARK_MYC_TARGETS_V2,0.12428678662617951,0.031643456764384625,0.04738770602628053,-0.02858432982412687,0.007580602509894955,0.04098256602004033,0.03019003644580851,0.08998392172715619,0.048709419935182074,-0.03886939220951789,0.06393913066634299
HALLMARK_MYOGENESIS,0.04187734742205809,0.023442549972964886,-0.08665659966732009,-0.05834567902650722,-0.03321068328351861,0.0049771208446526575,-0.0030308464028778776,0.0481384364976649,0.11314634929986733,-0.022778970188356663,0.0484114191621149
HALLMARK_NOTCH_SIGNALING,0.035129104326660145,0.0348759081344509,0.1536132774255136,-0.01931616539811727,-0.03084347605597358,0.02031469424182504,0.1080428013926169,-0.03417910981301712,0.08494492402754053,0.038104797477212404,0.0933286460360402
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03968676947944012,0.047078161824178615,0.02066566686070728,-0.015458663941150814,-0.06979178997734524,0.0325201191027633,0.06546959080061114,0.038389909261768655,0.09499689974113332,0.004517102894437124,0.12950162471215765
HALLMARK_P53_PATHWAY,0.03276981686261348,0.046358547989801865,0.1355138743649918,-0.05773794411142954,-0.03413200520683063,0.08545001905604972,0.00856215596447195,0.05220097177954339,0.11275703147507446,0.045066705150701665,0.10731410677318641
HALLMARK_PANCREAS_BETA_CELLS,0.08433797403997735,0.02088666937551381,-0.03834752407080875,-0.016781254650543868,-0.07477481584059814,0.04830667328708537,0.06487682212886126,-0.006319195433184122,0.07707554048678826,0.030396558030147146,0.11682669515709662
HALLMARK_PEROXISOME,0.05357929233753522,0.001096935066333738,0.08768732669751379,-0.010444887009625885,0.01645650777805917,0.06869068949478993,-0.008141714837834067,-0.026760130211531747,0.07695853945638971,0.02832407850448982,0.06981183588398322
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05991495114842098,0.06472649117272902,0.0931712639781157,-0.01040927102502627,-0.024869579801134637,0.014905256805803867,0.04110391595167554,0.001263561279550531,0.08940586914783509,-0.006545146816498432,0.11553657844068194
HALLMARK_PROTEIN_SECRETION,0.027339467492656113,0.049809443514005035,0.1332513506605471,0.019713823729828977,-0.02837116500074185,0.08510727183664869,0.08441812308658934,0.08642026528128148,0.10843765207325089,0.006925017944172618,0.15217651388800232
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03710045470391906,0.062271726189604915,-0.09972603241095143,-0.06526637563505673,-0.0445142185331788,-0.0008555690213736287,-0.05175825684540153,0.000800914142079963,0.13402116882012385,0.005276205752923937,0.10204704347539925
HALLMARK_SPERMATOGENESIS,0.03899620629519362,0.02072405015539523,0.08677766275320367,-0.020861847057199977,-0.01610793829345905,0.0043173910486691775,0.03890370497774046,0.06944107108365542,0.10164422867400495,0.02612131963783544,0.13144789120927797
HALLMARK_TGF_BETA_SIGNALING,0.005325618025755226,0.03441230375589174,0.12690313548747229,-0.04906488653830487,-0.053585295385133916,0.06720528825851918,0.02881690247982254,0.008351182176536999,0.03775818714922026,-0.0009466146621277593,0.07290831671443197
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04027282822118965,-0.03801615399970174,-0.03183431301901755,-0.0064301924344779635,-0.010132198960552787,0.06356810845451871,-0.06392209420593485,0.1050064505496269,0.008173234045886596,0.011424592442786322,0.07944989667567863
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0556777968096468,-0.001579264414634429,0.1328264645636056,0.007236175174804682,-0.016329953683928276,0.08288076836618194,0.011530843060159224,0.0842353555708031,0.07378768253866005,0.05016615980220518,0.09233711427424132
HALLMARK_UV_RESPONSE_DN,0.009602496370199385,0.020850886354976315,0.028212632472244956,-0.017172752844674788,0.015062787954848096,0.03187515031896008,-0.05972312173017177,0.07565017009345949,0.09071789748666653,0.008967679767196044,0.06621832404459214
HALLMARK_UV_RESPONSE_UP,0.06638628907536803,0.03122725199080319,-0.04330930886460389,-0.023758249275913374,-0.0031461496002351745,0.04985179348561346,-0.011006029518422434,-0.0035664836861334405,0.0862792443042636,0.002693411200643403,0.11469336654756158
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09175758686645383,-0.04841787080250944,0.13179674484246737,0.09666448727447646,0.00828576040261985,0.07242811391604656,-0.028378038491317713,0.058716746457152656,-0.007064930491487416,0.014052857529396934,0.07345571411388077
HALLMARK_XENOBIOTIC_METABOLISM,0.05868185788347276,0.06747499164270543,0.05539589481225637,0.00174819076437132,-0.04479750034009458,0.013030423201972969,0.04222847219426688,0.10433806022158817,0.11343991193419947,0.06275020378304282,0.11952072232591167
