,ZH1007inf,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.019501290960285037,-0.0008277601829854471,0.021449325702687736
HALLMARK_ALLOGRAFT_REJECTION,0.10428971719325929,-0.024988049248391105,0.041685575710811225
HALLMARK_ANDROGEN_RESPONSE,0.051355190929297447,0.005950209189023851,0.06845873090795929
HALLMARK_ANGIOGENESIS,-0.0053375803573362515,0.033908638640741014,0.03665966425388696
HALLMARK_APICAL_JUNCTION,0.09222870112025924,0.011871690452755957,0.03243534886001977
HALLMARK_APICAL_SURFACE,-0.05459610911278432,0.004440149446354216,-0.022455126071243132
HALLMARK_APOPTOSIS,0.06073384838104463,0.05573353892461641,0.05898970473879651
HALLMARK_BILE_ACID_METABOLISM,-0.05215648308630954,-0.010287423199752226,0.015363110121704583
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.07260279667667908,-0.027792070811746873,0.016139240759824
HALLMARK_COAGULATION,0.11301243437470043,0.03427750384140639,0.05867842461517148
HALLMARK_COMPLEMENT,0.06485899490063207,0.011396876860070716,0.01887312357362707
HALLMARK_DNA_REPAIR,-0.00910585024924835,-0.03504456098130595,0.015241005184284808
HALLMARK_E2F_TARGETS,0.02810314308779915,-0.03532696850096936,-0.00016750052699498233
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10067211672738939,0.06439035201292315,0.04881163431808489
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.02953840797556474,0.010133344954463793,0.04009463539116897
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08048051327122063,-0.049629204265282285,0.0007424397841001652
HALLMARK_FATTY_ACID_METABOLISM,0.016817947286663346,0.020673291680052802,0.02295768413447604
HALLMARK_G2M_CHECKPOINT,-0.09289814445356803,-0.005760064250048196,0.013615784981465985
HALLMARK_GLYCOLYSIS,-0.03223143654460027,0.0019756398990827813,0.025991487684949986
HALLMARK_HEDGEHOG_SIGNALING,0.053193141738527544,-0.06250628898721086,0.038454708824759716
HALLMARK_HEME_METABOLISM,0.013627920569806549,-0.013208164238111397,0.020225707193097017
HALLMARK_HYPOXIA,0.005238813602125776,0.03539315909159421,0.042744511350690954
HALLMARK_IL2_STAT5_SIGNALING,-0.018623068828451016,-0.023246086313425236,0.02936239504281655
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0915654034676586,-0.0319757600544429,0.08430329571128019
HALLMARK_INFLAMMATORY_RESPONSE,0.006177001886571702,0.04857539301470825,0.0733126813540782
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.037654080096759454,-0.02695499596545175,0.011406751353498114
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.021891568478264976,0.07364295219888675,0.07195741079338384
HALLMARK_KRAS_SIGNALING_DN,-0.07119754537569103,-0.018214254568313337,0.009373174180595105
HALLMARK_KRAS_SIGNALING_UP,0.01848168330305307,-0.00798660691221787,0.06482799552680281
HALLMARK_MITOTIC_SPINDLE,0.010507911026634708,-0.020113839514207258,0.024501974958638376
HALLMARK_MTORC1_SIGNALING,0.009950667773318335,0.017711425203665847,0.011107119483181088
HALLMARK_MYC_TARGETS_V1,-0.012117085602524662,-0.029242254893713432,0.00714197046341343
HALLMARK_MYC_TARGETS_V2,0.006266136050033937,0.02674232469105368,0.008436254720316937
HALLMARK_MYOGENESIS,0.10031957258668134,-0.01885746125491016,0.05670538188807563
HALLMARK_NOTCH_SIGNALING,0.008844471397683394,-0.010902602780381557,0.01115347849852865
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.005651419785499322,-0.03094038167439733,0.0017122561193691072
HALLMARK_P53_PATHWAY,-0.021462242556454212,-0.013002412373914777,-0.004314824161777791
HALLMARK_PANCREAS_BETA_CELLS,0.02056639408931255,-0.03908121795197355,-0.006930442831022403
HALLMARK_PEROXISOME,0.034185980941733286,-0.010655648029121318,0.004555162581964273
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.025830749314806965,-0.019174677393678716,0.05434706245119082
HALLMARK_PROTEIN_SECRETION,0.015579108815063478,-0.002745851670441912,0.023521205908600615
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10732802841076189,-0.03743435109900643,0.03488568917528203
HALLMARK_SPERMATOGENESIS,-0.003673783320003328,-0.04936368252443153,-0.005050481234787143
HALLMARK_TGF_BETA_SIGNALING,0.07454453539301738,-0.00597436384319965,0.06298824444977996
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.021315164648783327,0.028788293981676243,0.054334592784619634
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.012084186596861437,0.01051500246904788,0.04292451704738441
HALLMARK_UV_RESPONSE_DN,0.052828454430122386,-0.03174719283769015,0.05037215007141855
HALLMARK_UV_RESPONSE_UP,-0.04614666986683243,0.02449001983496444,0.01737577433885555
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.019999108532200723,-0.011406675107604137,0.00197605726535843
HALLMARK_XENOBIOTIC_METABOLISM,-0.0064105987744247596,0.014830876436902712,0.03280850286561788
