,MGH258,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0715527861769439,-0.07393356972942582,-0.01614319071547085,-0.015024389214993663,0.008707109258291235,0.053477200759399456,-0.040777901606175525
HALLMARK_ALLOGRAFT_REJECTION,0.045425040861043375,-0.09855730973840149,0.002469912282633841,-0.03804910780745161,-0.06803761824518202,0.05337520619648602,-0.002952958164971353
HALLMARK_ANDROGEN_RESPONSE,0.024801484997095665,-0.023316381758139163,0.01901968303199631,0.08496696436680368,0.009140685603264654,0.09311025196521663,0.03213135196813458
HALLMARK_ANGIOGENESIS,0.11820313299722886,0.011684279786624563,0.02195778963183072,-0.05540310160488584,-0.015332786413972148,-0.049199580408607405,-0.0027193888854792235
HALLMARK_APICAL_JUNCTION,0.003737611416285365,-0.054378426300331566,-0.012556418793529948,0.030715686126377522,0.027508808860644666,0.07622416681631486,0.017547266394392393
HALLMARK_APICAL_SURFACE,0.08549737372334502,-0.04472082699887035,0.0008133681769245562,-0.06415583966545703,0.10885160553315891,0.0413875858767282,-0.08018322848872123
HALLMARK_APOPTOSIS,0.004915570508208102,0.05471506467543341,-0.03264058629556679,-0.02261724590444336,-0.0023359686765518977,-0.0280629726601773,-0.04022521172083054
HALLMARK_BILE_ACID_METABOLISM,0.02048894122289383,-0.1184690163816076,-0.023749730476711663,-0.012132179938423762,0.020986921928895744,0.07089470210938852,-0.059406120166851116
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.022537730220469194,0.032985710626343485,0.018216861639987213,0.05804079679317893,0.05800081219692131,0.08099339489121671,-0.07295927263396483
HALLMARK_COAGULATION,0.024339932495462673,-0.0939057560982042,0.043997541651220475,-0.05904376232464985,0.031866435036907635,0.02237168426546414,-0.04659175103453565
HALLMARK_COMPLEMENT,0.07124197966298401,-0.027222470937356927,-0.02763887566266382,-0.005517007553437381,0.04022781323957441,0.04032760914739691,-0.08376663238583262
HALLMARK_DNA_REPAIR,-0.006088493392901399,-0.08484479051775698,-0.023741941914445275,0.037946178562051666,0.049027481995094005,0.08876832000679923,0.08096116495950907
HALLMARK_E2F_TARGETS,-0.013986339986109922,-0.05227453722269218,0.01611797534219925,-0.011256030618665732,0.00028368210796154313,0.0412792293252668,-0.06009529560297555
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0006720443684365735,0.0652498056624078,0.08341821971626653,0.022511671664490307,0.06818169481863401,0.01643713627405998,0.09117082596187852
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04296036953071137,-0.022669094894309013,0.08536857665623386,0.023625439913519262,0.06932555741139086,0.080654602105526,0.05545788053127434
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0029730287773085,-0.06953452200616712,-0.06195168724304333,-0.026095167695773226,0.03288092562487323,0.07232704665124648,-0.10682988197279437
HALLMARK_FATTY_ACID_METABOLISM,-8.558496339058421e-05,0.06050953856490311,0.04807421802235034,0.009982045412753267,0.09455278978678584,0.08206155037358236,0.10048175537624292
HALLMARK_G2M_CHECKPOINT,0.02532300544363098,-0.035890881643241626,-0.04099400491613524,-0.03656604500884128,0.0271893543542709,0.0083505439519529,0.06716221117372084
HALLMARK_GLYCOLYSIS,0.016726827191580765,0.0046760474180793715,-0.0003957055547312535,0.014310363708657426,0.07662793489343953,0.06356843433824153,0.024700343401341064
HALLMARK_HEDGEHOG_SIGNALING,-0.03170456453635231,-0.024457124176170957,0.05824908394732099,0.023489766045628524,0.02523065921831382,0.03293164440693764,-0.12956319145163922
HALLMARK_HEME_METABOLISM,0.028097368884462307,-0.027359523234739797,0.030372940567758414,-0.07083887974013939,0.03853659167369439,0.07393677154366725,-0.00694457859984961
HALLMARK_HYPOXIA,-0.003699302014690551,0.1065378025237542,0.0644491367136224,0.07620091931813198,0.06879625219926234,0.03027404792273727,0.17572636684822374
HALLMARK_IL2_STAT5_SIGNALING,0.0704290579912673,-0.03393405552357852,0.08906406852092573,-0.05413887622383601,0.07025086630257224,0.053838561973950864,0.00012791417065299886
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05190539884923059,-0.0014780161790479075,-0.061338023083010125,-0.1437721030743291,-0.01443208049759273,0.0017319596163592806,-0.03455020207144706
HALLMARK_INFLAMMATORY_RESPONSE,-0.016303832642223005,0.07125771018721508,-0.006343104505156222,-0.01790470626799146,0.07805516694838181,0.03666331444075113,0.06437994450049003
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.040453428286303154,-0.09990407016768804,-0.020141989229203315,-0.059728651883234424,-0.031145048842353067,0.04843861051533888,-0.05255078339474744
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.007796782219409651,-0.03725863392824339,-0.04398574621145712,0.012864207810788113,0.13771767918485722,0.008091992260314313,0.09544481451621832
HALLMARK_KRAS_SIGNALING_DN,0.0021475104756162075,-0.047040746652611404,-0.045288694249432326,-0.004701959658239481,0.06956406118298226,0.08831803804291784,-0.06818288515071247
