,UKF248,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.03024082927824426,0.10545495055280585,0.038464348302467276,0.05540878648657139,0.10504941566922134,0.04393530253521271
HALLMARK_ALLOGRAFT_REJECTION,-0.03475687024740121,0.11438693859663855,-0.011400030772306875,0.044233676736656784,0.021153600056391223,0.031741013654057654
HALLMARK_ANDROGEN_RESPONSE,0.043961816505844895,0.10113050061865209,0.06876170504587475,0.07045630300493408,0.07133717044117767,0.02756273165319105
HALLMARK_ANGIOGENESIS,0.045939446615462926,0.1017166075900834,0.028167732376725298,0.0563382595028489,-0.08099932222488959,0.04894807952550368
HALLMARK_APICAL_JUNCTION,0.0408462352791445,0.08237413686358232,0.05935412855126437,0.03419109773635611,0.10783404930744779,0.017474671085344555
HALLMARK_APICAL_SURFACE,0.007319001681421892,-0.10536654895127158,-0.033827451470240334,0.005660818882662693,0.06769914873706638,0.019682595331973873
HALLMARK_APOPTOSIS,0.005160399716432258,0.0692441108317273,0.0040456888720462126,0.029929262729625525,-0.05753434839095746,-0.023457664823148202
HALLMARK_BILE_ACID_METABOLISM,-0.03956464915093588,0.07509512390873643,0.04797006360538721,-0.023566282629292282,0.11182490503731464,0.03770294632965936
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0876151709121207,0.061277467119838794,0.00971145654280197,0.07175521427337114,0.07344647084063859,0.05075703399815965
HALLMARK_COAGULATION,0.03419065592158418,0.11881315433325414,0.061813350707958375,0.027783522474937643,0.05528480286732312,0.02608486954202169
HALLMARK_COMPLEMENT,0.01837495649863658,0.10740375242751855,0.013205382764519605,0.045126900849942524,0.06127496899120501,0.03522420302226047
HALLMARK_DNA_REPAIR,0.06417257256088164,0.10048358044452615,0.060654558764423064,0.07713719812528612,0.11431125827025496,0.04268228888370473
HALLMARK_E2F_TARGETS,0.0393844296244101,0.10555227024696366,0.030226968310087605,-0.011078752348284029,-0.023017156799349348,0.06462496892994611
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03759032007604952,0.10365468918380147,0.030994083790363988,0.06480613691722518,-0.08910560973879789,0.011257182260053325
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03903247063463251,0.07124839849418628,0.0239989003907301,0.02275516424834324,0.05267860004850601,0.026178474262919214
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06197849719989421,-0.022390417242763447,-0.008824817230467519,0.027448472878939367,0.07550963044711899,0.04856197912885048
HALLMARK_FATTY_ACID_METABOLISM,0.03756808799097295,0.04042965462739943,-0.02355275060895375,0.048272104453761774,0.011799418653178607,0.044938583624218514
HALLMARK_G2M_CHECKPOINT,0.004759109449478547,0.10217496010681629,0.002808175116004201,0.014981604134217447,0.0031648803627345756,0.04273012140480468
HALLMARK_GLYCOLYSIS,0.05510206770961264,0.0646132401666932,0.04142252910659313,0.03972764493933746,0.01870104730426092,0.03171088463451876
HALLMARK_HEDGEHOG_SIGNALING,0.0557633930481306,-0.08283970422227381,-0.011317422920856265,0.035737801497044065,-0.025321570632652373,0.09204382402246196
HALLMARK_HEME_METABOLISM,0.060320913114662526,0.09292877787263437,0.0632993660258619,0.07391140215650621,0.10776363657739814,0.03017276829968145
HALLMARK_HYPOXIA,-0.014145205342398106,-0.04666480172031824,0.02227840701260263,0.07671856009879516,-0.04415054931358893,-0.019256864273528716
HALLMARK_IL2_STAT5_SIGNALING,0.0483293957611945,0.08491351921616437,0.024756905145094907,0.09359218860574085,0.04790621982261867,0.04426984911438897
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.051257535589301316,0.05399265793752911,0.03482571679969663,0.06344188963446813,-0.0332924334887575,0.083633979094407
