,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02121602396384855,0.04927248156277392,0.026829227883966272,0.004443542362943456,0.09145395337282883,-0.03318592067823978,-0.0471265829732311,0.038637722129600385,0.050113054814358564,0.05501731648492242,0.027853982153241294,0.046313556747729516,-0.007987868437181501,0.05690492233699531,0.094015503041098
HALLMARK_ALLOGRAFT_REJECTION,0.051175281777318664,0.010298554669478498,0.04303390098441765,-0.020691156916779613,0.12612722919650543,-0.018698261932259583,-0.006229705093278359,0.01833574412384294,-0.004498497990694513,0.005160979246218181,0.06121026217395769,0.03340080582095047,-0.010425640963631,0.06513706521750592,0.03365840889880569
HALLMARK_ANDROGEN_RESPONSE,-0.0298303528027198,0.02226397182691714,-0.0026066771362986364,0.03927054238569544,0.10284738061198434,0.06093954843204242,0.025884520044456114,0.01821633856048558,0.009196328047254183,0.035002080869406864,0.008242689374148064,0.01817889291981858,0.029664964319053178,0.0045958815764062565,0.08560082300683274
HALLMARK_ANGIOGENESIS,-0.08210351815959938,-0.07089043738671609,0.02586626476971177,0.1344214579370935,0.14699480142921628,0.044310138605923886,0.04784843915048613,0.046128159233999835,-0.046252623181007535,-0.03914154679711215,0.03597514696659691,-0.005609185962969533,-0.001111238328216993,-0.049009857514435755,0.02208531763122963
HALLMARK_APICAL_JUNCTION,0.026130979741137136,0.0048642800031434025,0.005686762207780852,-0.042663077216175696,0.09301839304833094,-0.003220500455446606,0.0024486422496556325,0.07212363754343591,-0.03870460492542195,0.027638765044280537,0.05621576891173049,0.057293747544411605,0.027187392551540537,0.04813267992401317,0.12744542049797689
HALLMARK_APICAL_SURFACE,0.07057065074012285,0.02894761986131339,0.015970895069968464,-0.07163253138989766,-0.061481698623191326,0.05916948950237968,-0.01619249982516233,0.047962422453249776,-0.009114263454549902,0.01961829386758174,-0.02801800020003512,0.030700481585246762,0.04590778966208327,0.02898738402187163,0.0955659670019416
HALLMARK_APOPTOSIS,0.02107478949480925,-0.018145525302132908,0.039463081292204875,0.056166665590714926,-0.04432800490464091,0.03545308919345102,-0.037000574462901704,-0.019568889373041933,-0.03200179537841963,0.12786408904525726,-0.018432652851673614,-0.06207134663623801,0.07007817890477534,0.03936791537197656,0.05249033176556475
HALLMARK_BILE_ACID_METABOLISM,-0.0037504287041693436,0.0874434859456491,-0.04614733607218096,-0.03929345450987971,0.11291115586812024,0.026322153324612213,0.002788839070635077,0.03399759057118506,0.005679322585302867,0.11152439820075317,0.00999893855420044,0.01277083014415949,0.019433694989601718,0.0855316950902967,0.09564450810868816
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03957031773813899,0.018118726458925698,0.02447705627529909,0.06512723358235221,0.05884443830654319,0.023442694773047806,0.008249554405861474,0.04510169316443195,-0.04266713623135126,0.07333825441062657,0.008868401167819749,0.014028532425268494,0.0561544493304493,0.024318446782214696,0.1394357838402105
HALLMARK_COAGULATION,0.008392196344606582,0.028371559642842614,-0.015778213894547092,-0.0510440871526775,0.07164239245324701,-0.05099938918100282,-0.021284359357067954,0.039192695375644605,0.03820678412719654,0.03790863662460447,0.019832318486551214,0.041165300155394775,0.027753275730449528,0.05327369854340997,0.0752489109462471
