,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.03762855552535506,-0.0019570297344058034,0.002679453942776104,-0.004871511096405611,0.043371242766290494,-0.0670002975932056,0.0006471954653767781,0.03499113224059099,0.09327346685396369,0.07863605183489039,-0.028727077791879725,0.0177114847820138
HALLMARK_ALLOGRAFT_REJECTION,0.04399019347056005,-0.1302132451365947,0.08089790982658274,0.028849512071370896,0.04540319471920197,0.049004048616681235,-0.034372281725789516,0.0073685224035393605,0.08653712933637406,0.03976476844301237,-0.03352996915245264,0.07089716700785015
HALLMARK_ANDROGEN_RESPONSE,0.009829998288768686,-0.07172228584391982,-0.03627046127418383,-0.03128433847685603,0.06818140396313288,-0.012415973116164792,0.012783494800517941,0.06852423948171309,0.12258278062353943,0.02919254229673615,-0.004447647345008856,0.05175616263126611
HALLMARK_ANGIOGENESIS,-0.02028825490801471,0.21785693239123805,0.005918105205718074,0.004414175912780582,0.05254172376841563,-0.05637342656461432,-0.07414631058139712,0.01580404729480884,0.10110274315921175,-0.04020976645703483,-0.027046340010751856,0.020159005801005766
HALLMARK_APICAL_JUNCTION,0.034685407145229996,-0.09751553723570414,0.019705072575145727,0.005257914880132892,0.04453218652584268,-0.08860119175253438,0.015189127906242474,0.09177518685184723,0.06483502983522027,0.06555845973146072,-0.004364343861567057,-0.012826414107493602
HALLMARK_APICAL_SURFACE,0.02028248741718567,0.03003433755931692,-0.012536227312307474,0.014185637493481383,-0.07007164475594352,-0.014318514587704995,0.055520978072603026,0.008614441976046936,0.13299925326355483,0.03896454893467187,-0.052327662505096136,0.026857443706632813
HALLMARK_APOPTOSIS,0.012777136331172452,0.016781471246273643,-0.037487026928215685,-0.011398562238844527,0.002873483474321612,-0.01647042022656944,0.024392274951045248,0.03692427053496397,-0.009590920966739873,-0.023344094591550523,-0.01604849660436709,-0.026540329420077263
HALLMARK_BILE_ACID_METABOLISM,0.04758581090120801,-0.0672857378166939,0.06225999609552488,-0.011994370756527793,0.06577794181411457,-0.07440878625461737,0.0029419935417098284,0.03254784714189701,0.0755303791333345,0.053250871388149434,0.027603477773340834,0.06535057115273687
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.00010065933855958748,-0.048726093616779875,0.00865214593868764,-0.007478179076816585,0.07617317624716503,-0.025359773597412153,0.016914759814089214,0.05518287374275534,0.13387151344924275,0.08065392937959742,-0.014282170738722195,-0.05541176419070734
HALLMARK_COAGULATION,0.009896331401275696,-0.03604619903733946,0.03625040774657746,0.03616022152681898,0.051195621653217685,-0.07061004526061826,-0.03640603395767874,0.06216511975989869,0.08339234742913997,0.058911411503025576,-0.01152302824591527,0.01208601544190235
HALLMARK_COMPLEMENT,0.008284931891611216,-0.05625585388217375,0.028096956891330186,0.008769448280730372,0.02162289076851311,-0.04278328388274049,-0.03920225053084486,0.026648795694994176,0.11172820645091844,0.043222059669561406,-0.03563462210665215,-0.039257033601061087
HALLMARK_DNA_REPAIR,0.0401538325713233,-0.1200022704600075,0.0021532438398225323,0.029424030617306335,0.03224975165391671,-0.10348449664448471,-0.005231006464264967,0.04653767815722376,0.0996353660940492,0.04999722203364124,-0.004666239006534126,0.010431292603503582
HALLMARK_E2F_TARGETS,0.05583973929448279,-0.0901218321178948,0.010531649622641548,-0.0023270458502355484,0.03548065007414835,-0.08916395187614884,0.045365826010774,0.04869856633122122,0.1352690297597422,0.04642105051984839,0.010341286847756903,-0.05203204532989911
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.024881273972391895,0.018649403054575013,0.03623821881332855,0.03120517551731064,0.039649903330890156,-0.0629340269108511,-0.04733357850296694,0.05407778877943175,0.07375612663658775,-0.0498293178491381,-0.03548409323455364,0.013859123293024352
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.014206201903982078,-0.009048840712911777,-0.01843597005435852,0.020690240313377455,0.00023676656145235394,-0.00953817314876373,-0.024387118830105352,0.03779899820988589,0.06891308014268648,0.06330248116003065,-0.03332313688806587,-0.02412287206192847
HALLMARK_ESTROGEN_RESPONSE_LATE,0.015750491869857764,0.0033203691270715613,0.005196517407852928,0.044587058249425056,-0.024690475152489882,-0.03318042609731123,-0.019656153113758342,0.005164470143654185,0.13833608319022705,0.053150048540517164,-0.0017308887828012631,-0.0926775165080598
HALLMARK_FATTY_ACID_METABOLISM,0.022413488676565535,-0.07635458163251008,0.001708890571712315,-0.005298817090847483,0.0440924566003778,-0.022295797145258704,-0.013551541112399415,0.02626282519193627,0.04969996933481759,-0.048072067512518295,0.028957411673091793,0.02642378910959482
HALLMARK_G2M_CHECKPOINT,0.028177254626303078,-0.050749918193079314,0.012474309301121126,0.0029262942477088967,0.10119139285732794,-0.045543044120118135,-0.05251728921280749,0.002060247622160279,0.11009426346840394,0.04959336852952914,-0.0019690813481630922,0.031872516032311504
HALLMARK_GLYCOLYSIS,-0.0055827758362550035,-0.051899797940472336,-0.015882909212712244,0.010963311927614107,0.007641156654299223,-0.13117193180787468,0.020267095691015185,0.0011126062399192938,0.1028567130940927,0.045592656752050265,-0.010627865431630626,0.02775214922182542
HALLMARK_HEDGEHOG_SIGNALING,0.011624096060735629,-0.018859944850481654,0.02441735005512126,0.03553051835176308,-0.05698376211156874,-0.08753933361757198,0.11112949747627313,0.0006694133514266367,0.13423452350869602,0.08819005270053407,0.014943054583722507,-0.05556569711417881
HALLMARK_HEME_METABOLISM,0.027880974421722937,-0.03194473603018982,0.006692231508966423,0.012648604471749977,0.04784535987580318,-0.08449298540495782,0.004204544555868526,0.07122794970758377,0.10291341227881942,0.07603294791924549,0.0032682521004609544,-0.04271146290262138
HALLMARK_HYPOXIA,-0.04264553394147803,0.14044814918220455,-0.02114762303435193,0.012431917838211098,-0.047301255526612775,-0.014914227300327886,-0.028939760695203813,0.015829936372497234,-0.033084945578349734,-0.05167420769412818,-0.054543028429823,0.0227421872199219
HALLMARK_IL2_STAT5_SIGNALING,0.0058542082489686405,0.03621685129134163,-0.055294758535965834,0.008955188892776668,0.03845802165287954,-0.007472914456805119,0.011484682548245882,0.048453376167722814,0.11709977556314297,0.07364658593881707,-0.0334118512687911,-0.006429859230731244
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.018423927931185757,-0.11311790943359254,-0.0033798108589259317,-0.00961243807180938,0.02170080484432899,-0.09132199739218758,-0.05740984121858275,0.0001972651514612402,0.08137981766825061,0.055406837829141055,-0.021040756486771766,0.05234247880293395
HALLMARK_INFLAMMATORY_RESPONSE,-0.0031464917511251985,0.0710473060464081,-0.042189256342226006,0.027869302263035148,0.034020653119440095,-0.05140365116068069,0.037877418307395126,0.005133233041151262,0.048166555350577095,0.0068700762835245295,-0.027409567246990466,0.0021831303167509373
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03552583030057818,0.011749765065138378,0.03987883531920327,0.0021167137321916434,0.06298316540216399,0.03306569047950632,-0.026491030490082043,0.07299900683478036,0.10312539706592173,0.054931875119803915,0.0750892976146948,-0.038505641507251054
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.01289390164170544,-0.021791871744474344,0.025359617600502177,-0.01703026332046173,0.04126791744629223,0.06038634688439135,-0.046163486966002566,0.03647492791129483,0.09642129700748976,0.013697029025438977,-0.030894376912405323,0.007536555933162938
HALLMARK_KRAS_SIGNALING_DN,0.022282218037009284,-0.052046140040476675,0.012110392177509866,0.0184932052708454,0.035208937178793566,-0.109461652543409,0.014373060782174185,0.008861654916458597,0.08865397405350597,0.08355321939221119,0.001396870371713096,0.04099105370740523
HALLMARK_KRAS_SIGNALING_UP,0.014297179741712662,0.004956657242836656,0.026342553431133866,0.008517523396690228,-0.03985184714076036,-0.07889818199371892,0.04083293883845336,-0.020346074447042558,0.11925635209644027,0.06602322601881036,-0.030614969914613627,0.07502698168521811
HALLMARK_MITOTIC_SPINDLE,0.04345229581448675,-0.07192621434863344,0.03141471291364444,0.004266545979826454,0.06553160563280544,-0.10799262492244344,-0.010691730989308963,0.0694670286661634,0.09657537413352475,0.06254090910365763,0.006070857840415285,-0.025945363090604634
HALLMARK_MTORC1_SIGNALING,0.0030169272695394315,-0.06594386032643973,-0.03573420965977644,0.009666472557073638,0.020650916963762818,-0.0497860641934766,0.002671051563391881,0.022819086965957868,0.08408607056691984,-0.0393146489496779,-0.052582726190929574,-0.041363708488453804
HALLMARK_MYC_TARGETS_V1,0.07487740230947765,-0.09844939023122641,0.016586785082166097,0.02151566139325865,0.038459070958321205,-0.06884024340555366,-0.0008251992335440276,0.026452137376606906,0.09760694216373685,0.06013455718855445,0.02820487610312665,0.02989095682798004
HALLMARK_MYC_TARGETS_V2,0.029865477034176403,0.10101485301981074,0.022179421108789364,-0.05653399758918817,0.042915452860592444,-0.05563789496051298,-0.06459312902888982,0.06404708426516774,0.03371637627001154,0.04322215151818609,-0.04787141355115178,-0.014421034552614684
