,UKF248,UKF266,UKF269,UKF275,UKF304,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.018188195235989614,0.04874827775827908,-0.05105712651691626,-0.019080529628746977,0.08235959858296187,-0.02614877119538991
HALLMARK_ALLOGRAFT_REJECTION,0.04907049668663071,-0.06958603794086399,-0.11812866429268899,0.0016293572535551327,-0.1294562467636735,0.05913478585705336
HALLMARK_ANDROGEN_RESPONSE,0.01890692953243595,-0.010353530745223627,-0.10301762662595806,-0.033211418146350556,-0.03570700073824402,-0.03336544565391416
HALLMARK_ANGIOGENESIS,0.004777295928865482,-0.0458816035120476,-0.1858824087843132,-0.05375535218923005,-0.18327403872014586,-0.08517142482954827
HALLMARK_APICAL_JUNCTION,0.011145018393271821,-0.002457824033816109,-0.1031962850729974,-0.07117304782727205,0.04467013471034201,-0.01789646349625978
HALLMARK_APICAL_SURFACE,0.021326621484629483,0.016226264122381442,0.1327800166406195,0.04361964877205997,0.05032604448182791,0.0020785084725837358
HALLMARK_APOPTOSIS,-0.028561925817972986,0.009467349895264317,-0.0447859189182873,-0.06820223744534407,-0.01468473180940969,0.05698613225965147
HALLMARK_BILE_ACID_METABOLISM,0.01602269994893637,-0.03873814663592326,-0.16407198114807364,-0.04158631810862835,-0.004718969551413643,-0.04764394124300165
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0021539021161062727,-0.08101809720809187,-0.10375634839476693,-0.0972071733717151,-0.1300714168325193,-0.03542869184323947
HALLMARK_COAGULATION,0.005752245648579708,-0.10596337254221926,-0.16593113200112944,-0.008247029224509615,-0.1599632998833056,-0.025894235288941417
HALLMARK_COMPLEMENT,-0.008442162124388766,0.03988787421941965,-0.07131187023839922,-0.08932431381354268,-0.11101362793075054,-0.037412149574543536
HALLMARK_DNA_REPAIR,0.016259472780831005,0.023059052894396102,-0.06457512108657953,-0.06377482329995353,0.11180498629844081,-0.012266218591987173
HALLMARK_E2F_TARGETS,0.005218539112487285,-0.04326373179536315,-0.137002603330088,-0.08269938407011254,0.12791893009419725,-0.06035933414650755
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.007562105787301082,-0.064169841284473,-0.09825442070877595,-0.09746722060421115,-0.14539555442307098,-0.06850286327536581
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0006063019244062051,0.027629825839937557,-0.07108109376100143,-0.049067316930715206,0.10987907956953342,-0.04944694715259592
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03111026131050023,0.02914318265516457,0.14695543717531437,-0.022136158686337958,-0.03340682505262598,0.05629603280921696
HALLMARK_FATTY_ACID_METABOLISM,-0.0006814613000508495,-0.021409238956711926,-0.07657105565180697,-0.06167609337636143,-0.025290350387747074,0.020339241920179142
HALLMARK_G2M_CHECKPOINT,0.06379806811661423,-0.047860156684932105,-0.12583099805625628,-0.05792955169624603,-0.025926033726114024,-0.05046858680305833
HALLMARK_GLYCOLYSIS,0.01426537217392422,0.07866707010678481,-0.05759503382813252,-0.037105524252820016,0.1774818023801961,0.009644817036184595
