,MGH258,UKF243,UKF248,UKF269,ZH1019T1
HALLMARK_ADIPOGENESIS,0.0912294920120402,0.0926453877650595,0.0203635894940647,0.0861733172405945,0.05060987433342646
HALLMARK_ALLOGRAFT_REJECTION,-0.06283381651989264,0.026537276069447335,-0.03762000118603202,0.09086859673960633,0.06173183707372716
HALLMARK_ANDROGEN_RESPONSE,0.0897245540465547,0.05487434623105104,0.003285094480154166,0.09307809983425104,0.12928775044047358
HALLMARK_ANGIOGENESIS,-0.02379412327486639,0.02831030003125485,-0.04796248190337651,0.05850095373173362,-0.12031233380229801
HALLMARK_APICAL_JUNCTION,0.08861780733101503,0.056654370499705495,0.012022119080792934,0.08470054779575711,0.13503557643262498
HALLMARK_APICAL_SURFACE,0.1127846791403994,0.07946489403543486,-0.0074034742052704085,-0.04394345223508883,0.08825863225646334
HALLMARK_APOPTOSIS,0.022473914063990796,0.006194090304497116,-0.03053263191353839,0.0826846768903735,0.017689950239904884
HALLMARK_BILE_ACID_METABOLISM,0.0629687672207794,0.06659929449315806,0.0033800334828681194,0.09616897743304413,0.0502444198827952
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10816830175622663,0.08021890857449747,0.03016652836662742,0.07041862336201775,0.07743779991839424
HALLMARK_COAGULATION,-0.07388824192475354,0.013796655305516757,-0.0393757378482672,0.12173810472865046,0.19205887522928264
HALLMARK_COMPLEMENT,-0.019481198331093446,0.08068079176093637,-0.05376448298868641,0.08175972022980943,0.051365099040159755
HALLMARK_DNA_REPAIR,0.11778086614361473,0.12667179595309408,0.057354385381542305,0.08261602984854578,0.12603597849558543
HALLMARK_E2F_TARGETS,0.0762161000402512,0.07520289838909301,-0.012514204710363637,0.08700302797977698,0.09174428130019123
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1156924731486669,0.004033754242680505,0.003272031351681979,0.0917362633820574,0.06156643878291883
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.001460684354985085,0.010357493519554168,0.022696916675969785,0.041405011914439016,-0.03662984048629344
HALLMARK_ESTROGEN_RESPONSE_LATE,0.017136563659412657,0.03966383578668973,0.027490750773593486,-0.024735147421783815,-0.009808341328094224
HALLMARK_FATTY_ACID_METABOLISM,-0.028165963170575424,0.023023022348307713,0.03427156215816544,0.047713348964052764,0.10232340526587007
HALLMARK_G2M_CHECKPOINT,0.10133554844244606,0.057677950432509964,0.022774707060340668,0.10066407069654523,0.07128265803054476
HALLMARK_GLYCOLYSIS,0.08958524227055631,0.10162993893947021,0.04542160139691569,0.07392285288750623,0.007846517632618653
HALLMARK_HEDGEHOG_SIGNALING,0.0010040571870313037,-0.01361887891205502,0.00165656886907647,-0.07552683350212207,-0.0165375873040535
HALLMARK_HEME_METABOLISM,0.05230402036337579,0.08545448765810677,0.020033850128541114,0.09127313221988691,0.15224348488417425
HALLMARK_HYPOXIA,0.10110571999143683,0.0034737122502296273,0.021359756244952448,-0.021415970009308085,-0.06654373620552068
HALLMARK_IL2_STAT5_SIGNALING,0.036968240631717456,0.07098975536472364,-0.020234867618313845,0.07474035116808567,0.11427065570985984
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03475477208551746,-0.032247968894515276,0.04467894000427431,0.06459060013851552,0.015649679302317365
HALLMARK_INFLAMMATORY_RESPONSE,0.10120515167448615,-0.002889352353110705,-0.0006767099132970449,0.03817575646673727,0.06732995721252834
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06455621929881457,0.060459517000132086,-0.0009298954550308818,0.10002761909983043,0.17605338111648686
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05850686894658812,0.0013177273937368932,0.0015368834705731412,0.07948396595420844,0.08359841174158623
HALLMARK_KRAS_SIGNALING_DN,0.07997610162782313,0.10491596870164337,0.01615928256921103,-0.061790417645522615,0.07025973528595487
HALLMARK_KRAS_SIGNALING_UP,0.01165189891637497,0.05095810692940575,-0.033526780676239154,-0.015485272087762535,0.0975924193306462
HALLMARK_MITOTIC_SPINDLE,0.028510359532517904,0.05820599885454391,-0.0051597943439607935,0.09907117857627129,0.06092130026124871
HALLMARK_MTORC1_SIGNALING,0.10824225339652908,0.0715951261507805,0.056044390373882494,0.044998126270297416,-0.01683823946057209
HALLMARK_MYC_TARGETS_V1,0.09647761975533532,0.1271324006926079,0.04736365537747178,0.09525770612273295,0.07608802611932
