,UKF248,UKF275,UKF296,ZH8811Abulk,ZH8812bulk
HALLMARK_ADIPOGENESIS,-0.06106102342633148,0.02307489015913948,-0.05012291378289638,0.044273952665990254,-0.030895522223178703
HALLMARK_ALLOGRAFT_REJECTION,0.022242207410793777,-0.03110393522510845,0.0029459715030283403,0.007343813172975711,-0.035315633472522714
HALLMARK_ANDROGEN_RESPONSE,-0.05092714623181573,-0.006822819008301394,-0.00726306634716507,0.03999742370875086,-0.025024601643850067
HALLMARK_ANGIOGENESIS,0.09886128054860556,-0.026401437201405635,0.06301038177676188,-0.046414640783527694,-0.10692531200915598
HALLMARK_APICAL_JUNCTION,-0.07980476226806711,0.007876818544963256,-0.008546031744113117,0.03415843283196456,-0.0010265406298592093
HALLMARK_APICAL_SURFACE,-0.11664672270927838,0.01380080388595132,-0.02147306790350504,0.03458349739197335,0.07006417214105073
HALLMARK_APOPTOSIS,-0.046981898455639624,-0.010590181834370396,-0.04463067322449751,-0.03047294620722111,-0.035961386594415425
HALLMARK_BILE_ACID_METABOLISM,-0.06724844068068861,-0.05653265906197395,0.05823405764125522,0.041506801765188665,0.018763815382248524
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.06323825140061069,-0.006091974303359999,0.030953259074189658,0.05637155589936828,0.01774555002967285
HALLMARK_COAGULATION,-0.0632806166527742,-0.07053688821366498,0.01780012056826863,0.05122669818763935,-0.027928481850413613
HALLMARK_COMPLEMENT,0.014852866661054816,-0.029166471227589086,0.00422778100181443,0.03848014488734235,-0.009298209674981104
HALLMARK_DNA_REPAIR,-0.058846453059025916,0.03678361098615762,0.011490480316266552,0.04423902162430992,0.03553822787543318
HALLMARK_E2F_TARGETS,-0.11533751423323212,0.04438983875133731,0.043884558165612174,-0.003701624357449569,0.03214825269919024
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0008211189139631734,-0.006204947278471403,0.006108347022913798,-0.06770711513708297,-0.055343058425503036
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.026600430503705055,0.03149087782618727,-0.009952372383796527,-0.012565116584229949,-0.00786140146160647
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.07606702438435561,0.044285080750908604,0.01092846529782234,0.04179389126399887,-0.012145487240828699
HALLMARK_FATTY_ACID_METABOLISM,0.052364793280740354,-0.007471207749875012,0.003542840610592048,0.01956059603071251,0.016537535479887264
HALLMARK_G2M_CHECKPOINT,-0.11204364854062063,0.0005783384033551827,-0.022646202584360817,-0.007910708486649253,-0.013460287094656131
HALLMARK_GLYCOLYSIS,-0.006574620174402082,0.010483475283363287,-0.014713973154953562,0.005896473038089443,-0.005919363099306162
HALLMARK_HEDGEHOG_SIGNALING,-0.07599378766246166,0.08742306387549408,0.017015555009444565,0.017601187167187747,-0.024747602170959556
HALLMARK_HEME_METABOLISM,-0.03874076451055948,-0.014101393422505572,0.021534649110874344,0.08779883493287689,-0.009122023359751168
HALLMARK_HYPOXIA,0.10032310313148894,0.059603756520754246,-0.026421404213889225,0.012130519186335694,-0.030215439655670646
HALLMARK_IL2_STAT5_SIGNALING,0.003003600808577793,0.0020162337966640746,0.034636703799900206,0.06313327654255929,0.04865372347884938
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07900794349174552,0.0016207628446224265,-0.04701277160597234,0.019916777325536376,0.026488218940685586
HALLMARK_INFLAMMATORY_RESPONSE,-0.02918660171632249,0.001354794502658099,0.007856550597487147,0.02112887766267388,-0.03232538905591736
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0905718173110088,0.0032845689402069772,-0.006027626588867221,0.06686922975572453,0.04551738059321777
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.028398985466363207,-0.05103976162212446,-0.0415317051546121,-0.05043834313383898,-0.08268259131869383
HALLMARK_KRAS_SIGNALING_DN,-0.06892263148992263,0.024516091148992048,0.010563557041584347,0.05634708331710917,0.007879644177628119
HALLMARK_KRAS_SIGNALING_UP,0.061664245581608566,0.06118130593291971,0.040592543632907534,0.010454122831132617,-0.007001725864408887
HALLMARK_MITOTIC_SPINDLE,-0.07000428097801298,0.0011754292653434405,-0.020509696241356467,0.035977153605651464,0.0005729166071087479
HALLMARK_MTORC1_SIGNALING,0.06939621742527277,0.06312713250590045,0.03710970394994849,-0.050436562110332255,0.002713363299052879
HALLMARK_MYC_TARGETS_V1,-0.08699111394051377,0.006332056883386731,0.0024009432173302545,0.05159720852940982,0.060164288710611837
HALLMARK_MYC_TARGETS_V2,-0.05832809085073666,-0.06347996886286725,0.012087037191140425,0.0048962676852093035,-0.0332342876785649
HALLMARK_MYOGENESIS,-0.09647887144001178,0.03605619194107989,-0.005938929565409737,0.05174933815257584,-0.006527712735587589
HALLMARK_NOTCH_SIGNALING,-0.07589022022662584,0.06468422433998945,-0.013164432408359034,0.02675594802081562,-0.04711743280566881
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.09717893606148513,0.04443899256438743,0.018400747937882628,0.07483468609638166,0.09039292658586959
HALLMARK_P53_PATHWAY,0.0812103740730585,-0.007551944274320871,-0.02205833469919833,0.08377223868535039,0.014148571367210564
HALLMARK_PANCREAS_BETA_CELLS,-0.056412032195677204,0.039840743648876346,-0.050717646963977785,0.06883721817334622,0.03686442502843388
HALLMARK_PEROXISOME,-0.06224340712865379,0.027003897867842554,-0.0025772896917103504,0.03839754752836908,-0.00024838307142993545
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.07031622569311528,-0.021611802397103336,-0.008265456900189781,0.02435940321573648,-0.018050334217864786
HALLMARK_PROTEIN_SECRETION,-0.01962114474749388,0.058626249435401685,0.01351657225921152,0.018115888065572742,0.01892371984151665
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03803802998298891,0.028329413442900683,0.05215358089056177,0.10489094515045896,0.10963742138138428
HALLMARK_SPERMATOGENESIS,-0.07093509226418271,0.022028091117181393,0.047953592421400015,0.03687174234950363,0.07383524510817341
HALLMARK_TGF_BETA_SIGNALING,-0.09797371520859062,0.06600660174625286,0.0015506533145056526,-0.018207094768761336,0.005660798270012487
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07595573877865107,0.06935107787713664,-0.025263423651053114,0.05975339184734111,-0.0453941502947752
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.01555827956293407,0.057733307682754184,0.0011141978932064991,0.05947658632297299,0.015852059747516422
HALLMARK_UV_RESPONSE_DN,-0.02330644867562218,0.025035807810243074,0.016447336118616217,0.015463297192913558,-0.03886717967914501
HALLMARK_UV_RESPONSE_UP,0.01129650818874765,0.08071706317303849,0.022189463507994722,0.04200936957392568,0.04290638186639157
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.100962710771898,0.00227571045811185,-0.025915973405357833,0.06976503779426477,0.040930820154291704
HALLMARK_XENOBIOTIC_METABOLISM,-0.02388105432490475,0.0707171577811237,0.008357401143621542,0.05623097207494479,0.010348494944684027
