,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.1204926913004967,0.08486006297419854,0.04884227560447866,0.12014656208282329,0.0340372073535321,-0.004095725847311067,0.03370835026352383,0.13517156295061608,0.09022048862279487,0.025942252521543082,0.004096830390709893,0.06659839945434373,0.04794291434722648,0.2686752101116389,0.1770327038147507,0.06047242214634382,0.07761298307810077,0.09985507621269292,0.12323909416243524,0.09902622493617173,0.0653448268677891,0.18125520819336088,0.20227944290935732,0.19245218291486169
HALLMARK_ALLOGRAFT_REJECTION,0.040619468026526565,0.04561226487463253,-0.007788545454569523,0.054557280400519714,0.021323083776829153,0.07189521191754161,0.08589494880067014,0.14951529681180045,0.10036849279955956,0.047791130509749154,0.05796437840852923,0.0769481804901863,0.08277308425874645,0.17944109568169858,-0.0023699099780143938,-0.00764469060270895,0.06507222875031125,0.10275238575811575,0.06868482426684139,0.06505211428910224,-0.013822998489004082,0.03449386799931311,0.03155516277635567,-0.0513835406666194
HALLMARK_ANDROGEN_RESPONSE,0.10423640635539047,0.07425328032949112,0.0023285353452701264,-0.052860391982454756,0.0013390291229569394,-0.11123659773282857,0.07358268875710863,0.1387495160334204,0.1750248452401906,0.05605994306731413,0.1250590263757958,0.07623694964489561,0.15543596216895947,0.17585878335820168,0.124902353137734,0.13137868054205742,0.10053184356929738,0.08275846146259973,0.1407542935317599,0.07300735801979928,-0.01695286342201262,0.02072095507292932,0.25051250494057475,0.07674433015532316
HALLMARK_ANGIOGENESIS,-0.027378680238426184,-0.020998259514273768,0.06741303394488617,0.08429368912571568,-0.009932772700999688,-0.012342234617418082,0.07542930614212577,0.12851867805953499,0.04427911275854831,0.03421156145148516,0.03549124047622726,-0.09360133395202781,0.07052582851089914,0.1410321377535547,0.1294592815811221,-0.12721546427095645,-0.13824364909264,0.05415441642077318,0.021795117330258545,-0.008765183232408982,-0.104181019691841,-0.21836269012532442,0.168771313791326,-0.19742571157142458
HALLMARK_APICAL_JUNCTION,0.1159939574112424,0.10594664818067963,0.006907386582766797,0.09122030654321386,0.041234506723037766,0.021440099542311554,0.09086178992789712,0.15357042510700128,0.10070040991494715,0.018780289006693388,0.14682383553293493,0.06717181554507887,0.18259938439145162,0.16940896089994614,0.20794636992474305,0.11249098598795607,0.07019917551734069,0.07561700632451798,0.1306194801381307,0.1532453856690245,0.018455227264877545,0.05323868533092824,0.20877651664563426,0.20344065544033785
HALLMARK_APICAL_SURFACE,0.06849628744467842,0.14320311652677442,-0.03363853908884888,0.1507067315929779,0.03413257149470638,0.0344352188818849,0.01641284445431716,-0.042130772530266966,0.04699302420323697,0.005881358967538249,-0.037037067455861244,0.0433629244902197,0.17092674302894337,0.05279658381825379,0.16516972532064284,0.12514111207524264,0.03533235007723083,0.1468539257742251,0.13585722709057127,0.0488057298921734,0.023702373855520605,0.05584698640302703,0.19751116158998888,0.13157181039922147
HALLMARK_APOPTOSIS,0.05861229752025265,0.059800243608495625,0.05153361185574439,0.06683144351251456,-0.03667995687653935,0.02692699949898314,-0.004511040469639025,0.008883640310473067,0.059373383385453914,-0.03475042361873028,0.07908160625433086,0.05842020961250559,-0.024004184423770784,0.12764244073135989,0.0758539647100856,-0.025845640595273174,0.040775095099880115,0.04883745135256929,0.05721610046735546,0.046878944775925614,0.0424280143810623,0.04060004289623897,0.09827478377849806,0.10119942183053843
HALLMARK_BILE_ACID_METABOLISM,0.05159379642974364,0.05845156714386935,0.011981437194124929,0.09548374338207372,0.0673940833521527,0.052279294347156745,0.06323050423531637,0.15875148308227927,0.14088104412627409,-0.026881573920374654,0.037436228485280484,0.043993680592546554,0.10644617572199354,0.14195131630380536,0.13232000812134978,0.11460379423722974,0.029154415556212558,0.05788178257954839,0.09268493571654644,0.0634866155164314,0.09559206697827835,0.22663998408170333,0.16288516036644593,0.12794191144602385
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09012049405845919,0.0785454884299108,0.025693953584458216,0.14681304417297059,0.06212838201082482,-0.01664217351371696,0.12439323883001711,0.11821111826445395,-0.006012919371321387,0.014724777223364176,0.0705543349328494,0.08536308837954447,0.2145214334031777,0.1541292562538052,0.18021186616166796,0.09473344788980732,0.07132560767489199,0.08877798115609999,0.12626722743557983,0.048788045080425675,0.019001713195677346,0.2277895888171651,0.16575272236792357,0.13182808413890207
HALLMARK_COAGULATION,0.059618855235328776,0.1321001043923439,0.07053693168628693,0.14223292957528733,0.011291894273177595,0.04648088123367066,0.0773615790819605,0.13006983721429352,0.1390684587799995,0.007812841430720674,0.08712271692931632,-0.09023063138729168,0.16786252045780284,0.14949975193757906,0.13054963433256947,0.05020423682281528,0.09371914120149141,0.10480126827815185,0.11462113027275754,0.1478513060717625,0.021634413063829634,-0.004495342141961429,0.13645193684481444,-0.010801170923090886
HALLMARK_COMPLEMENT,0.07834534964453309,0.005052022230795365,0.03558217252849561,0.12659827225975728,0.03534200935453621,0.03173985306228102,0.06233893620436261,0.17156110541489153,0.07801792041748075,-0.006739717390463928,0.10210746809352574,0.079697379567159,0.06068328650647954,0.23818085085259638,0.18476828479537133,0.04907812522195134,0.10302814961580672,0.15528719546596773,0.07279437320013066,0.12522189615375187,0.029978546841447466,0.1991196699211973,0.15615770878709498,0.16522920672947872
HALLMARK_DNA_REPAIR,0.05726882589382808,0.11335080871597389,0.05242547004688305,0.09545230855887891,0.04818411076417878,-0.03967549563001909,0.07541601349725366,0.15682951179621732,0.12685181151465116,0.014325140034779416,0.06501306040819421,0.08384888011444545,0.11747986066268795,0.13983858506587854,0.23419561367697275,0.09141996759248523,0.08501433778179372,0.09341995887193287,0.11623697250112904,0.1340850568050819,0.0380866383119767,0.21211444203206362,0.22070276661688856,0.21305310179636844
