,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.09367088313240425,-0.013386199069567716,0.0978573307444841,-0.0032439755730063625,-0.024218061445414003,0.07637076484176199,0.02166852116557483,-0.08789331125686144,0.05461226319831187,0.02903817284198747,0.1227496602322773,0.08973157392805936,-0.004670363228782643,-0.01893690952439738,0.00877475890737103,0.1029327282697655,0.06612616331063777,0.030877997848474028
HALLMARK_ALLOGRAFT_REJECTION,0.07220037397689227,0.09336692079870455,0.06807832685340288,-0.11227854546943457,0.02422462721800801,0.05717728920304016,-0.05365864648955858,-0.2403444133602021,0.04588076792480989,-0.048746725999179084,-0.3125942838235296,-0.1111550300734909,0.05251593811469274,-0.051494010076782844,0.06803222500915652,0.12744285909569278,-0.0001792921243559257,-0.06759401681659127
HALLMARK_ANDROGEN_RESPONSE,-0.07110657999647597,-0.055720732118012754,0.1138877357553284,-0.012304211540346879,0.032211544197757555,0.16283299850569233,-0.07249130365771721,-0.2547652990897031,-0.02694800392473716,0.034675789321644515,-0.21774340445344886,-0.11283398568191845,-0.014400277863135892,0.006950099787969491,0.039763377051799234,0.09122175728855363,0.016784506202330463,0.029829005407813847
HALLMARK_ANGIOGENESIS,-0.0020825532193617102,-0.0501029706988907,-0.014144251678017737,0.03251313469596748,-0.036165341059699804,-0.21424257538787617,-0.160098830938641,-0.30904364177247584,-0.17158202380474,-0.05489851681718148,-0.37630868494112324,-0.2320747841515002,0.01621254648251621,0.010086281241922,-0.007045248968654221,-0.04215525938150835,-0.10369428326711275,-0.10145294099137714
HALLMARK_APICAL_JUNCTION,-0.07129967409970273,-0.0591457949801224,0.11652294983024822,-0.05609763041303358,-0.007893191460050832,-0.06990071481464866,-0.12279918804584347,-0.22753073955426228,-0.04768202052111529,0.056264635142069794,-0.11267247142884679,-0.1619191771843802,-0.03401569023151686,-0.014829692712912129,0.01279423895142094,0.08589228706384575,0.020862948213649438,0.043804136527131915
HALLMARK_APICAL_SURFACE,-0.01428607049043479,0.07147000519070175,0.055724736361990275,0.10123081987196493,0.02065120430494705,-0.02385123525984536,0.053069290656731286,0.2925062390625855,0.0578333279553459,0.14506125247433524,0.17438439819281815,-0.057212472151973906,-0.0523773985723697,0.041546885463912234,0.02360846267386357,0.08967385272113504,0.055629041562056995,-0.01475291355518178
HALLMARK_APOPTOSIS,-0.026997534901073844,-0.031169271482736828,0.060389965063223326,0.00497074052037557,-0.02566400959900924,0.011874109461133408,0.03952606722116358,-0.04066911993973883,-0.17107528846211734,-0.004688540371871021,-0.13351252257779736,0.09908112843121218,0.04785594817057892,-0.03769791653607998,-0.007202559238690975,0.12605706700240932,0.06062667647272004,0.07665508058042342
HALLMARK_BILE_ACID_METABOLISM,-0.068382200879891,-0.0395786730096658,0.009974031264405712,0.020006007981203885,0.0215945956113127,-0.05246592088059768,-0.10342768288919216,-0.3175550884551771,-0.07274241878799022,-0.02800458476572259,-0.0898290253528646,-0.07759246577476571,-0.08466881927284263,-0.04969311319520602,0.01803331704131652,0.05053593835732856,-0.007506162375928679,-0.08948695510225053
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02874688714097989,-0.08505593196652787,0.01920244217794961,-0.07967811382404266,-0.0038736060282263613,-0.02445846416375306,-0.1415935974043067,-0.2314597169188078,-0.08867431163167286,-0.008490823547280741,-0.27930735396649764,-0.2080762854197199,0.02788869306725359,0.015336792002891318,-0.025857742601373322,0.06756705589193732,-0.010040836973666242,-0.017210795289449965
HALLMARK_COAGULATION,0.07329501123155521,-0.08245293894673351,0.1063571884295085,-0.054685570232063926,0.0015508013022503952,0.043304057113576905,-0.11628046899638005,-0.3039031061504639,-0.055320781353506716,-0.11896059971374708,-0.3753975825382274,-0.12960375383378894,0.023437494785873956,0.0029058639467525954,0.019307322746333656,0.12860615475861517,0.04384500102071917,-0.09443775629353177
HALLMARK_COMPLEMENT,0.07809793801483034,0.06705427554066365,0.057214180935370944,-0.04448362022576999,-0.014342300766150291,0.15358696785108525,0.03411256713464511,-0.19632650484327033,-0.09915529837172911,0.06315896947011701,-0.23806602899821003,0.06382137386249115,0.04502867426355975,-0.042047175022198055,-0.0077185558450754595,0.0996848149303819,0.055707618201251294,0.059926684290997366
HALLMARK_DNA_REPAIR,-0.07919708768381307,-0.003610769122530887,0.09787466114759102,-0.03210365384531304,0.008495160233979759,0.04844749994168157,-0.0499250606988946,-0.1710045548091586,0.04838709118993301,0.044701438046713,0.11290938578899257,-0.08091142109322677,-0.04886653895047874,-0.03429004297853272,0.006743399876732399,0.03822673395731166,-0.03288644714849851,0.05905683806117915
HALLMARK_E2F_TARGETS,-0.08861686022843775,0.0197090344066638,0.09346335219597038,-0.026731280538596996,0.01537824353305781,0.07571625027321738,-0.12354151431398612,-0.23823273592615662,-0.0018565237602121039,0.051085455892457325,0.19998579946938155,-0.08586917845932666,-0.0539294780460542,-0.04192278265338591,0.01960675300337826,-0.009407003240311221,-0.04201995285949832,0.004667259986199062
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.06043593570099239,-0.22061803259767176,0.07734219054440943,-0.012115323603246315,-0.02921023936880789,-0.1558940485913259,-0.12854959177842643,-0.22076374180370892,-0.1344922320838608,-0.10304681996908477,-0.3050769640973251,-0.2014873534715847,-0.01866898556909835,-0.03645455857951458,0.02069284211437896,0.07335027944718824,-0.07999992133962662,0.02993821369584587
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.03440882106675012,-0.07787515219148768,0.0443335690604544,-0.007666186037059717,-0.0433180406787664,0.2117247304145134,0.05267108980939467,-0.14746331149931938,0.07334585433402242,-0.03789734677425364,0.19972149903523334,0.2068250274651694,0.04650263473765715,-0.03872212875506269,0.0008174694351031825,0.059397028204185055,-0.021622522003901825,0.10627259138705478
