,UKF260,UKF296,UKF313
HALLMARK_ADIPOGENESIS,0.05227746472576738,-0.005526825475405086,-0.033701816695198665
HALLMARK_ALLOGRAFT_REJECTION,0.03790519064548909,-0.01815249716046186,-0.03852862052454172
HALLMARK_ANDROGEN_RESPONSE,0.09133758639588793,0.00550737264780059,-0.049562840547840645
HALLMARK_ANGIOGENESIS,-0.0670174799895589,0.013545318158569275,0.08529370480658821
HALLMARK_APICAL_JUNCTION,0.03158568157764158,0.02706754574213527,-0.04781769453158731
HALLMARK_APICAL_SURFACE,0.0016194926788031603,0.01178964018071209,0.012572648557912678
HALLMARK_APOPTOSIS,0.0071798272823958035,0.021219537011884032,-0.05839293115346936
HALLMARK_BILE_ACID_METABOLISM,-0.03876133909291151,-0.0415392881608648,-0.06704037427252553
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.012838407267628275,-0.011625510641153317,-0.05053027795406312
HALLMARK_COAGULATION,0.024610394624704556,-0.007387192471935549,0.03152043345685438
HALLMARK_COMPLEMENT,0.0334475455788363,0.0009346819577667447,-0.016678083267937828
HALLMARK_DNA_REPAIR,0.06315149181383525,-0.0044300473874821795,-0.013924177761301422
HALLMARK_E2F_TARGETS,0.019145031781298293,-0.06214594970613973,-0.03959151541190703
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04137775250199902,0.0047672101570850126,0.030481292480181495
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09973207681380428,0.005924335358172193,0.0344124117557249
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.009479842225843815,-0.0020397694961347195,-0.03404217329093555
HALLMARK_FATTY_ACID_METABOLISM,0.004467116919667802,-0.012737241629013575,0.0018018627689618473
HALLMARK_G2M_CHECKPOINT,-0.015484355433796811,0.0620778132402061,-0.04146245621175571
HALLMARK_GLYCOLYSIS,0.018967912459757603,0.0028578236793367273,-0.008611591333830972
HALLMARK_HEDGEHOG_SIGNALING,0.07979303372528095,-0.006138237914960259,-0.02706538733655301
HALLMARK_HEME_METABOLISM,0.03385120606531932,-0.01754598986228872,0.02852113601590003
HALLMARK_HYPOXIA,-0.06552097969609638,-0.02137073825191426,0.003435990096445321
HALLMARK_IL2_STAT5_SIGNALING,0.0509253108012747,0.026402105541344475,-0.0096922158356085
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.08227911107797574,-0.005609794451694098,-0.0134637040050643
HALLMARK_INFLAMMATORY_RESPONSE,0.03797049250510359,-0.02337787519755118,-0.03546970889077795
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03202286683436791,0.013077923591640271,-0.013888745722530715
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.08124939640195693,-0.026273123152972543,-0.030035304225070586
HALLMARK_KRAS_SIGNALING_DN,0.0705709114485872,0.04131991154851167,0.002067970125467562
HALLMARK_KRAS_SIGNALING_UP,0.09179822888882459,-0.026136594393243638,-0.03718999470102761
HALLMARK_MITOTIC_SPINDLE,0.09262407895283896,-0.021338870982753,-0.01192366955790195
HALLMARK_MTORC1_SIGNALING,-0.05739118026972776,-0.016947545362734198,0.011969459307766543
HALLMARK_MYC_TARGETS_V1,0.046225724772084746,0.031967787488409824,-0.012456657488066408
HALLMARK_MYC_TARGETS_V2,-0.04745721655239965,0.023832844678722574,0.03219519372593899
HALLMARK_MYOGENESIS,0.0590493541645907,-0.0025777020809325903,0.014422301245066849
HALLMARK_NOTCH_SIGNALING,0.049217081331883086,0.0067221993275802016,-0.04175782346483477
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06518603245831762,-0.005868127370970596,-0.013000558826047916
HALLMARK_P53_PATHWAY,-0.003192876497839942,0.0323079273308763,-0.03457189161713862
HALLMARK_PANCREAS_BETA_CELLS,0.07772745731251807,-0.010611086735160332,-0.019049615048928197
HALLMARK_PEROXISOME,0.08365396386064264,0.024904840130749412,0.07099652199253009
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09353724876889681,0.02268815887800793,0.014289572997769607
HALLMARK_PROTEIN_SECRETION,0.07259194824056499,-0.0026121309320831674,-0.029034487629134246
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04598222375507537,-0.01673429283628043,-0.015691597529697097
HALLMARK_SPERMATOGENESIS,0.06041872510740488,0.021608277174279916,-0.02615869930788332
HALLMARK_TGF_BETA_SIGNALING,-0.015297929580404693,-0.00853835838871573,-0.04278923736811242
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.07737677832274459,0.044650239378223905,-0.01871310414641617
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.04272278449573044,0.005684934067700245,0.008496645381675058
HALLMARK_UV_RESPONSE_DN,0.04503380116899296,-0.01276765284490766,0.04304920317123122
HALLMARK_UV_RESPONSE_UP,0.03060173068626196,0.011128664304571824,-0.057910591495895884
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06208437256851986,0.007929510834522549,0.005897017939297594
HALLMARK_XENOBIOTIC_METABOLISM,0.020165966066629154,-0.034419040867812764,0.021799481133206906
