,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.01895667382429759,0.06978743934758654,0.22828105857780304,0.02436923068904146,0.05806341137389988,0.13761329830127594,0.060857452861837406,-0.032163207059318216
HALLMARK_ALLOGRAFT_REJECTION,-0.019454978480050435,0.0487426439732122,0.11829025124861818,0.043577555142319806,0.0021683142388002653,0.10964164808254338,0.027604077073578377,-0.07767630847625917
HALLMARK_ANDROGEN_RESPONSE,0.010194234999972468,0.10234191798707731,0.17816001232139106,0.03663721070852498,0.010428286294871988,0.14605632483280087,0.09808782702951777,-0.09515486663214787
HALLMARK_ANGIOGENESIS,0.07857597061980082,-0.010328604662446103,-0.21805795067779388,-0.03522385617170958,-0.06195580709935266,0.016687727020755484,0.05226832288803812,0.011266206916053144
HALLMARK_APICAL_JUNCTION,-0.004167503500904098,0.055437333377801046,0.21916717012875972,0.06605423311464952,0.10202865368522968,0.1718606864168166,0.0737785131255401,0.07526136518706265
HALLMARK_APICAL_SURFACE,0.0682469734814062,0.06982779271697988,0.16271107433834317,0.03975606085725156,0.010701462005353275,0.17342999293601571,0.07491843269198913,-0.04321694533380938
HALLMARK_APOPTOSIS,-0.06058129441179875,-0.035004546830856534,-0.12110832946655739,-0.006225474522457366,-0.04427955835822433,0.0030920286092948244,0.05225671408422226,0.05399211022212051
HALLMARK_BILE_ACID_METABOLISM,-0.011818989381122899,0.0230355549106687,0.22008112803785596,0.04289670860121779,0.09326253868905807,0.04126498938785316,0.03153099859530214,-0.06881375792946315
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10314500664359236,0.07587555988928305,0.20512043782885495,0.030116784556405405,0.08284686391443451,0.06005705440189458,0.05524369862894347,-0.01903697674762977
HALLMARK_COAGULATION,-0.07410667229148366,0.048615121887079206,0.06453632450682124,-0.023408386426884434,-0.06956775076406395,0.13100504197021218,0.08339467175033016,-0.16051095290114795
HALLMARK_COMPLEMENT,-0.012743063114618931,0.010565212470569662,0.09837087564267606,0.035615998591540486,0.05541436772838259,0.08214481267776183,0.06946947560192451,0.08811439102583954
HALLMARK_DNA_REPAIR,-0.0003276272302178995,0.08278784007374237,0.25331434192207597,0.033740141612952176,0.13859063338949118,0.10360612880866346,0.04876005347093741,-0.03250327890657348
HALLMARK_E2F_TARGETS,-0.057157716224624504,0.05743462956478428,0.07890022252866657,0.05750657565793771,0.09271054711907883,0.07143108595627964,0.07157882432001875,-0.0013897859068086166
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05031480317493859,0.07092344013716873,-0.1693718742470716,0.01424785773804715,-0.053902149421764155,0.11005506197160835,0.10289937701521856,0.03270061697437885
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.010188741291240028,0.06769088972034797,0.10885759622720133,0.05302019427602598,0.06725590514862843,0.06523143487193873,0.053807113430958564,0.022295113966677625
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04573255791963076,0.06013369455132516,0.18277728285855413,0.02679900319062392,0.049214539472686766,0.06654454586879055,0.021935937560952107,0.02398659619294754
HALLMARK_FATTY_ACID_METABOLISM,0.01660906443119015,0.039792278455663695,-0.03687747444282134,0.0715763766594733,0.021807929153255516,0.04494509147122433,-0.051491764010099486,0.003078065088230862
HALLMARK_G2M_CHECKPOINT,-0.020612501579779684,0.008270031136754452,0.05309106280351445,0.018640114389317217,0.08090731882080304,0.08523456820201117,0.06757111988514335,0.05498285775128774
HALLMARK_GLYCOLYSIS,0.0943885803043691,0.08466619708114932,0.11956955446262672,0.01165349058927433,0.03400423172385144,0.09823831131294489,0.07157711462873512,-0.04797520572837076
HALLMARK_HEDGEHOG_SIGNALING,0.009388535392408597,0.042821315575112005,0.01996332565131643,0.07203704386131425,0.10787843009701223,0.11392107101549773,0.07534024772548689,0.17479439755851528
HALLMARK_HEME_METABOLISM,-0.02306848202626046,0.057892603026756716,0.22536909792165016,0.06849868753568757,0.1056686663886065,0.12507468741550834,0.03358779140333751,0.017973260806313753
HALLMARK_HYPOXIA,0.0919228362205769,0.010500649531480893,-0.11649993589303455,0.033468899744686274,-0.060374033267491675,-0.012929124384885395,-0.031273553281812784,0.07493636290318595
HALLMARK_IL2_STAT5_SIGNALING,0.039523496479653066,0.03979220601196467,0.1603141727989865,0.027058052252276057,0.020478968901952593,0.12361594827397464,0.06434941182409226,-0.07510624630086844
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05625930196847683,0.037098573188332165,0.025096975452864188,0.023976255817564778,0.019129222089208496,0.09751990843563643,0.06622207088088042,-0.11273732546185711
HALLMARK_INFLAMMATORY_RESPONSE,-0.04957651789148127,-0.02624102252923888,-0.033217612715596936,0.01918528230161776,-0.007351681366712976,0.04517291864103438,-0.004656087757280114,-0.03598663593619592
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.025026317440486657,0.06194816178878503,0.1939395380544989,0.046972227017046654,0.03986815808088577,0.1037657671946533,0.1083043266516425,-0.03586238830129543
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.00886563541596257,0.04462454066500178,-0.06413253135439723,-0.019235844810162103,-0.05689234298925274,0.048138047568234775,0.04289962497964101,-0.02657395481051567
HALLMARK_KRAS_SIGNALING_DN,0.015171987378141395,0.056852940097173746,0.24126197906135655,0.020480096273547126,0.09688906093132649,0.08508450565771847,0.02248568879320408,0.0536872718681896
HALLMARK_KRAS_SIGNALING_UP,-0.012300121208852556,0.025302190083513056,0.13736564415456826,0.03013592270216284,0.07877637850644183,0.14156389624921148,0.09592564885075931,0.09818613676041375
HALLMARK_MITOTIC_SPINDLE,-0.062208815600252675,0.06369058989741684,0.2043192032173201,0.07701733831095996,0.10760337285153405,0.16472593084359916,0.08481140743251209,-0.06645723207725028
HALLMARK_MTORC1_SIGNALING,-0.025354104294202838,0.05581352459068589,-0.07942550197271624,0.012549958590824369,-0.006855331543343408,0.045496995264419485,0.03201492671313427,-0.0003095971634188777
HALLMARK_MYC_TARGETS_V1,-0.010422070939849537,0.08776702702084901,0.2670228072441022,0.009880733983330203,0.1361732575001917,0.07146481929186346,0.01783710658065911,-0.05503798062785667
HALLMARK_MYC_TARGETS_V2,-0.02925558193326659,0.04287725102690623,0.1523494712427671,0.029841369440449933,-0.01774146637573867,0.07871854009893371,-0.0033067139116732948,0.11910183658455138
HALLMARK_MYOGENESIS,-0.008482459208343536,0.07082937700931886,0.20149619053885048,0.054723538701010925,0.05159593281541046,0.12752212310737213,0.11373711006216394,-0.07373744796410932
HALLMARK_NOTCH_SIGNALING,0.032102666554447594,0.061397871649368455,0.2592397014333734,0.04469414204109722,0.09937939949494365,0.13290767066644546,0.025213945755973216,-0.05086258288000379
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0017625759699562641,0.09834739917132831,0.2726236310008791,0.028377059521871226,0.11204066122348026,0.06665106062466494,0.03257391027831786,-0.019972570895039073
HALLMARK_P53_PATHWAY,-0.02985631166708188,0.08958057589510895,0.23504460522509923,0.02544226360781706,0.10301660159275675,0.08206468831368069,-0.0027851212948627434,0.03861316321647268
HALLMARK_PANCREAS_BETA_CELLS,0.088040327173892,0.03928862199708663,0.26270423830229706,0.005709096249748008,0.11392714792139474,0.055992435494042196,0.018976222592204824,0.06313341718623072
HALLMARK_PEROXISOME,-0.018881703987939157,0.054259498023810075,0.21580240096032052,0.03129582181280732,0.05451725373566305,0.07105647651739169,0.0697325799935627,0.014316878344539185
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.038853915810246706,0.09570341257189628,0.22690207314049204,0.018155182458316106,0.10243870299028064,0.11493420260214272,0.06556476296997514,0.08709960540772027
HALLMARK_PROTEIN_SECRETION,-0.07484991920534582,0.0669335175954932,0.22744283661776726,0.034902436426022795,0.12326931061986647,0.12503566695945958,0.06493793885465703,0.060788696842170704
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07497348109497205,0.09198427343198856,0.24266575710253865,-0.010704023166276293,0.051389537115402804,0.019110325804915135,-0.021219354653243285,-0.10295861257306096
HALLMARK_SPERMATOGENESIS,0.0071472352491550525,0.06402552275192976,0.24204618682929468,0.06314748779895644,0.12241940321508502,0.07944113625301943,0.03139595008080802,-0.04804469654897064
HALLMARK_TGF_BETA_SIGNALING,-0.011806219501260571,0.018141958522181426,0.22145529298421254,0.04528872955803239,0.06273002978673478,0.15151830456256654,0.06443903384118027,0.018975630812499675
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.049132618244725215,0.03305659037550097,-0.005697254681342318,0.0314833542117819,0.017103539677304012,-0.03398229742116178,0.016655265383935424,0.11266557725726933
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.08415974691114463,0.08960775677098282,0.21471026428246548,0.0168738168388821,0.10963867849616234,0.1264514535845703,0.055413026453674415,-0.017821772037613575
HALLMARK_UV_RESPONSE_DN,0.004216414801168459,0.0781633664545376,0.11963023376437154,0.02554478978114121,-0.02523197249661101,0.11981268014488484,0.10553519097028172,0.06958639335709871
HALLMARK_UV_RESPONSE_UP,-0.03021128772333827,0.10191840543547145,0.1766798092373234,0.023273847954627513,0.057356270589225954,0.06361079807369874,0.07294255957240807,0.019560384780927746
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04342424251101636,0.04576994241768041,0.1969377694585734,0.07713377439412762,0.07259483144083848,0.15862161746711892,0.06643270484702393,-0.11786845078187605
HALLMARK_XENOBIOTIC_METABOLISM,0.048966104332103716,0.07992912812136586,0.17053394919944598,0.026137113469178283,-0.004901942852668641,0.04474745991292455,0.03736393525075773,-0.10285956222429546
