,UKF243,UKF259,UKF260,ZH8811Abulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.06404860813011852,0.007290875679908881,0.03579105251555231,0.09345192095793753,0.13447334948073392
HALLMARK_ALLOGRAFT_REJECTION,-0.0004639776214852994,0.02035827355607602,0.05805184426325513,0.030928103987475326,0.05421103978419932
HALLMARK_ANDROGEN_RESPONSE,0.06503784738444791,0.09886143390322248,0.048300022945992165,0.09008831338116459,0.11101329992522671
HALLMARK_ANGIOGENESIS,0.034040950959433915,0.01041177352163267,0.02758664882670594,-0.046758431863087924,-0.11676947863030643
HALLMARK_APICAL_JUNCTION,0.0783157663911989,0.02057061116212226,0.06073471983039077,0.1151543452263205,0.1357348175436232
HALLMARK_APICAL_SURFACE,0.09899574325983547,-0.009322643833172724,0.10390125360704683,0.1360701909759624,0.11538284897399598
HALLMARK_APOPTOSIS,0.023867275266584092,0.05768363155785686,-0.012436832639491474,-0.015956058824222165,0.02615378479620362
HALLMARK_BILE_ACID_METABOLISM,0.0805101391445951,-0.025417982848384358,-0.021126180263101972,0.08627686024645052,0.1287430236655147
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10485287861089228,0.037130039756554864,0.07815347730257226,0.1109247409037891,0.11898628167779209
HALLMARK_COAGULATION,0.05870124088778456,-0.0061098004946515206,0.01467939090255671,0.04178613554014981,0.041163235968697046
HALLMARK_COMPLEMENT,0.06102640035514196,-0.007339002515644064,0.05432161065498125,0.06237717808217913,0.08558842822862427
HALLMARK_DNA_REPAIR,0.05168214910574356,0.07582574348996289,0.08730666636738495,0.11925645028595563,0.17211534172731763
HALLMARK_E2F_TARGETS,0.04858408539284247,0.0178006080130693,0.013608568985093068,0.0741506583354164,0.14386729201027992
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05522210326393301,0.05268136016626251,-0.041133827465606024,0.06240861794963106,0.013909172474535972
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07657018938651404,0.031434265553939904,0.03423313128843424,0.16620009310573483,0.0894220855255909
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03145243719931261,-0.01821556423941764,0.04190455056706802,0.05729799001273086,0.10217266022613027
HALLMARK_FATTY_ACID_METABOLISM,0.005906287220682774,0.061077484656521214,-0.042632952364035616,0.10998781383958936,0.1407416165919242
HALLMARK_G2M_CHECKPOINT,0.10624772764152618,0.06485263895547916,0.06388072071612198,0.07770286328581029,0.12985748465654487
HALLMARK_GLYCOLYSIS,0.05269162343683472,0.04287671262432001,0.04842921090365675,0.11920124845759975,0.13575498646479098
HALLMARK_HEDGEHOG_SIGNALING,-0.02916597592496143,0.010107258325939774,-0.0008931772643620112,0.09461044442204357,0.12369951240846541
HALLMARK_HEME_METABOLISM,0.046470581711899675,0.021763954447178383,0.05017037403180356,0.13928640860623376,0.13971183492944328
HALLMARK_HYPOXIA,-0.029219312826964938,0.026383458624387637,-0.005333385475564063,0.05157806181786256,0.028121403711112127
HALLMARK_IL2_STAT5_SIGNALING,0.058515955257510764,0.05660489368996663,0.053498413003849096,0.09749583706906154,0.1333764741312425
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.016740539109197445,0.0017726970500352743,-0.018113665472089032,0.02930270181918118,0.09840403828106861
HALLMARK_INFLAMMATORY_RESPONSE,0.04723244459542595,0.0021349814843818118,-0.004839056270552611,0.10123685995700892,0.028729909858359444
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05532371050746591,0.04787343097959548,0.0626301422145036,0.08245232919166785,0.13201338283666603
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06600231480883177,0.05268779468653406,-0.04462731318240127,0.0753671615925803,0.0794756087446585
HALLMARK_KRAS_SIGNALING_DN,0.07243389927965546,-0.05445916325898109,0.06264364483938534,0.11177251640674188,0.10290156830233885
HALLMARK_KRAS_SIGNALING_UP,-0.009744830082525599,0.018827485241743967,0.01186357579220295,0.06510425526238228,0.07975540291985977
HALLMARK_MITOTIC_SPINDLE,0.051738063809605175,0.03849879444090577,0.05435106417518255,0.13176706280736925,0.16093320205112702
HALLMARK_MTORC1_SIGNALING,-0.053090782030250805,0.034072572812382865,0.016272524060425023,0.0919750838095097,0.10072078925881942
HALLMARK_MYC_TARGETS_V1,0.0277572450528879,0.11892045459776987,0.08399522854680272,0.09785551980062564,0.18331393929341502
HALLMARK_MYC_TARGETS_V2,0.04870163582886907,0.0016296004773459008,0.023011792748494284,0.09498515402221805,0.1041785749742947
HALLMARK_MYOGENESIS,0.06316981366109807,-0.0037198318034388942,0.04099457455185418,0.07687780586790838,0.09776093728504119
