,UKF243,UKF259,UKF334,ZH1019inf
HALLMARK_ADIPOGENESIS,0.0730571006964609,0.04810552650534598,0.12292112318363163,0.08697853818305061
HALLMARK_ALLOGRAFT_REJECTION,-0.04840210346996185,-0.0015784204052619265,0.14530349749323984,0.05330070717727468
HALLMARK_ANDROGEN_RESPONSE,-0.018460180448744937,0.03598780036969008,0.20933189721954054,0.09273983994307483
HALLMARK_ANGIOGENESIS,0.005027619841594654,-0.05187881774634633,0.13745643376796587,0.01504852502678001
HALLMARK_APICAL_JUNCTION,0.03665132511276256,0.03374235498634955,0.22133572951356706,0.10769836459230464
HALLMARK_APICAL_SURFACE,0.06147482863252722,-0.021213034828462273,0.1265392604245392,0.13480806337284396
HALLMARK_APOPTOSIS,-0.02798027939370909,0.04620130869501967,-0.03897969197994175,0.018508032558626424
HALLMARK_BILE_ACID_METABOLISM,0.0263015599944123,-0.06060898781364657,0.17450845907492066,0.12465474880417983
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.045513125698637684,0.015574763146775807,0.18347285677871597,0.1314737603284779
HALLMARK_COAGULATION,0.03648091443929494,-0.012818627879404463,0.19891343386712337,0.09639968448255758
HALLMARK_COMPLEMENT,0.03934822452253197,-0.03256558588001306,0.13765079556910423,0.0700164328645766
HALLMARK_DNA_REPAIR,0.07691018332187997,0.052190690423706304,0.24144255909151363,0.11219537199161755
HALLMARK_E2F_TARGETS,0.09056961600997795,0.008864776561197123,0.1810525555114736,0.10863919530765788
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04610903497807537,0.001269889979652701,0.18996386819749284,0.09874886210894644
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.001367397792821983,0.06888422081501994,-0.03993532061977802,0.028782943456744158
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12133229059292469,0.03675659516951956,0.12737551949004852,0.03218804080791889
HALLMARK_FATTY_ACID_METABOLISM,0.03893614569108777,0.017881849926494615,-0.045285994295285306,0.021532342882251743
HALLMARK_G2M_CHECKPOINT,-0.01156950578556033,0.007898345758470177,0.1765781991149911,0.10116851815282256
HALLMARK_GLYCOLYSIS,0.09134244452052347,-0.021185028407719797,0.1002393058816838,0.09629829804991132
HALLMARK_HEDGEHOG_SIGNALING,0.11251393429924927,0.02311634334970934,-0.006162422176083295,0.16279387767642428
HALLMARK_HEME_METABOLISM,0.08192601382884444,0.01715590428448758,0.14305813117777028,0.12342602358105893
HALLMARK_HYPOXIA,-0.020477589081267265,0.01990039319975499,0.05093972836316688,0.06238711609253068
HALLMARK_IL2_STAT5_SIGNALING,0.06902000279585367,0.00930904474096138,0.16532012611016403,0.10956126219731954
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.049596879263951635,-0.001957199159710968,0.15686565611605327,0.03213922537811746
HALLMARK_INFLAMMATORY_RESPONSE,0.02074977352927486,0.01944589294139803,0.09742837206443807,0.05390385220804383
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.018372687875477325,0.0004850347722761761,0.2122527530356443,0.08446058440211532
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.024671938619180128,0.003048451491116725,0.21655425539145892,0.07085104053078473
HALLMARK_KRAS_SIGNALING_DN,0.07756102588395625,-0.02187109534193048,0.13224735959633138,0.1215064975503598
HALLMARK_KRAS_SIGNALING_UP,0.04205308470361382,-0.0033679512567342624,0.03714931879341292,0.06482557808067455
HALLMARK_MITOTIC_SPINDLE,0.07355724308518476,0.01771507743051365,0.1413316790079912,0.11121244375936479
HALLMARK_MTORC1_SIGNALING,-0.02418845048088851,-0.0020524358940145404,0.0761080717258506,0.06969854993056339
HALLMARK_MYC_TARGETS_V1,0.03190272502489195,0.06807980439750357,0.19892910296966113,0.10594597911144331
HALLMARK_MYC_TARGETS_V2,0.03563886154338164,0.02029820043351454,0.14199037393276623,0.027853597073164732
HALLMARK_MYOGENESIS,0.067903408905201,-0.032691660753098394,0.05828743588527425,0.08947886533985136
HALLMARK_NOTCH_SIGNALING,0.10223362129977452,0.03905691975582427,0.17931588154545494,0.06033301419114944
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09086749803901319,0.06351208147826592,0.12575890757868752,0.12175774889684422
HALLMARK_P53_PATHWAY,0.008416905025923618,0.03240112267704678,0.09454115166822613,0.05150576087517576
