,UKF248,UKF251,UKF259,UKF260,UKF269,UKF313,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.027478622628456774,0.010907250931653166,-0.015934320947671783,0.09435180217698778,0.036717096634193515,0.043938120416690846,0.09731821279701589,0.06254684597252345,0.0209173531090905,0.10365568337301771
HALLMARK_ALLOGRAFT_REJECTION,-0.010851061719724702,0.002133975296437101,-0.006892585095775066,0.06026035666211198,0.0910594147843487,0.05747027453500396,0.11710821987266028,0.045560339882227914,0.0024423786150150205,0.03581583302055498
HALLMARK_ANDROGEN_RESPONSE,0.020418940817730498,-0.07778289463882773,0.062427491659424975,0.011884744703305654,0.05085855978487041,0.02295458943212771,0.06155163728293009,0.04587460312400545,0.004966122670664814,0.013907166364506741
HALLMARK_ANGIOGENESIS,-0.05294107141859683,-0.0032653303562236134,0.022920830442302448,-0.004135716641426288,0.08641371315070526,-0.06332743097480151,-0.06431642112709568,-0.04058408799950246,-0.016353295932306403,-0.038138362683727514
HALLMARK_APICAL_JUNCTION,0.038297938852977796,0.026444572824684678,-0.00196408913763112,0.11799213163299745,0.06523856764497177,0.029480665379277748,0.09524740810825127,0.062122928392861744,0.033608034375859706,0.06748877290024899
HALLMARK_APICAL_SURFACE,0.0029938060687002338,-0.026814391747965488,-0.08696450522434782,0.09303601986523827,-0.03213681552296209,0.03399248530383048,0.1889350264282583,0.04177924945185613,-0.01691332602252998,0.01700341393779498
HALLMARK_APOPTOSIS,0.06642519729346912,-0.005636581660274501,0.010310302011020069,-0.019862178076032612,0.027917670821577412,0.04847814625930927,0.013531284498236757,-0.03716880357537524,-0.030162710445799174,0.004545123686872794
HALLMARK_BILE_ACID_METABOLISM,0.004783755651682814,0.03351794850009963,-0.027708166648482566,0.12699778130055184,0.04494008094921221,0.029586461398826706,0.1014915752096553,0.08894259633829267,0.03227320768443306,0.10846191097425853
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.04952990891313868,0.03044534419006687,-0.0321399926169558,0.02208942205168506,0.05481687254126775,0.049944894128077545,0.1439710113581433,0.09056451136590035,0.08972215808285074,0.09342261142231216
HALLMARK_COAGULATION,0.06894428976254936,0.02264693522026906,-0.05106539116830777,0.059973313372736176,0.06341493451811539,0.023539718853161598,0.15784729186228472,-0.024056579340505906,-0.002827868113829119,-0.0018478792344441958
HALLMARK_COMPLEMENT,-0.04782320430042239,-0.008621695270419675,-0.007687109662976243,0.0004782508595782386,0.07851103729329967,0.0171918055230994,0.10430754340920662,0.10254576523144596,-0.025989601498630006,0.09631189347080243
HALLMARK_DNA_REPAIR,-0.0024144578316096137,-0.014026629185399505,0.05091601584969634,0.09820529078868702,0.09399150489546199,0.04397943525630704,0.13082686409130356,0.09378898290965823,0.057954620437098266,0.11268562748219453
HALLMARK_E2F_TARGETS,0.06567436627422907,0.014410685010670105,-0.04773113932289582,0.05208990228903546,0.09120875873051264,0.03998728709196443,0.15829793516390217,0.051532781651670745,0.06504162245887565,0.0983618506962674
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06126189637413794,0.037995007671765516,0.04531702082521281,-0.016574542733877633,0.0702166086137175,-0.031081440266505472,0.09262068511568453,-0.04150805009622792,-0.08381844387084389,-0.012672248530216567
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.011693031780773014,0.01669200968120431,0.005281374381818771,0.020274018713190917,0.020571416745490966,0.007052429244415741,0.06792394541482814,0.07690522552184081,0.008648067862653453,0.09219065423589295
HALLMARK_ESTROGEN_RESPONSE_LATE,0.044709566507729864,-0.03424369298665132,-0.033579052920908924,0.019781664019763723,-0.0020787409512036414,0.011726542299521154,0.049218117140487454,0.05899913885098171,0.021716324307441703,0.09909728171689793
HALLMARK_FATTY_ACID_METABOLISM,0.047108180968306344,-0.03940095724236363,0.023751451762532138,-0.04358022296388783,0.0240353220620669,-0.0021343314031209036,0.03751675140883633,0.0455299146118218,-0.027959399531439427,0.09664313951186086
HALLMARK_G2M_CHECKPOINT,0.018074825767412626,0.03232875985566906,0.024049725464757435,0.05611785857672751,0.08309571758802277,0.0278120952964906,0.048370705013615796,0.022352428757424214,0.05359400660351904,0.10131789230950734
HALLMARK_GLYCOLYSIS,-0.05302567123621172,-0.0019216894565861023,0.04601883790043098,-0.03733099833125995,0.03965960416867868,-0.04890031205520608,-0.007329943162038158,0.0700312601193324,0.010267317459492085,0.11786084141052774
HALLMARK_HEDGEHOG_SIGNALING,-9.912241811912163e-05,0.01892891497644828,-0.027841211279199793,-0.01510450534506254,-0.061032810971284296,0.011829858659547225,-0.038778165948474726,0.0439585706805921,0.02472010722795036,0.07046172297356301
HALLMARK_HEME_METABOLISM,-0.0110392092417682,0.01381314195312772,-0.00047156369782114764,0.0733381688310837,0.04087163034136043,0.05655104986857163,0.1435623171305198,0.08198933533468523,0.014992741978753906,0.1034579898086188
HALLMARK_HYPOXIA,-0.045577400874927426,-0.009546118521795646,0.05030954024837959,-0.05876220269753063,-0.04066095132908669,-0.02484539252043461,-0.044263238555458176,-0.0010868863009867614,-0.05049467835406734,0.0104450728966866
HALLMARK_IL2_STAT5_SIGNALING,0.03143261594598167,-0.005880774714886219,0.043018202085822126,0.03494595510169333,0.07041656627940457,-0.0507319527747348,0.07853108041991562,0.06435534483721987,-0.00654525006229344,0.07014883381923052
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.043253312419026066,-0.005909319838984424,0.027610947784999784,-0.04459375103508938,0.05523251484858203,0.007990581588392899,0.02088089916992339,-0.04221228352370286,-0.004024852319964971,0.05183025138129903
HALLMARK_INFLAMMATORY_RESPONSE,0.049821144690076265,0.01758230474905505,0.01073320894491446,-0.036028100622889546,-0.018847058666153528,0.038030732060921404,0.025950456171090215,-0.0057422673217057225,0.010124720890964018,0.050779137294265815
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.030287228232485836,-0.0340595263592042,-0.039649218533155,0.1365358086534742,0.08070000013002636,0.046313319893020295,0.11489196850907718,0.029676639647844626,-0.07288176460836045,0.10354112282900356
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.011996603366440544,-0.027417526905513318,0.03837184569703856,-0.06954978572506021,0.07028049131267398,-0.00909727888150403,0.04942159356782209,0.0009099013248348137,-0.00292107681924971,0.07312678306681444
