,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06963664641980558,0.047705743214519356,0.039283207274058075,0.03852351404399626,0.003242867443900044,0.052050590512810635,0.04531098187899748
HALLMARK_ALLOGRAFT_REJECTION,0.11793550969303983,-0.02448931427775455,0.006651361102193275,0.05493411121243211,0.0008176077907310754,0.0158797245125098,-0.12186366589826278
HALLMARK_ANDROGEN_RESPONSE,0.04805576733709607,0.08346971374226156,0.056838184294401135,0.07100372269223547,0.05820842234402767,0.0026612130866429363,0.038084342465075666
HALLMARK_ANGIOGENESIS,-0.09190399291016785,0.08596215769975925,-0.03909006454842142,0.05032806854587111,0.016110863138529403,-0.08054814971671019,0.07319229218076849
HALLMARK_APICAL_JUNCTION,-0.03580285618449105,0.051994035858440805,0.050881538129307693,0.04298406243824854,0.00889832933182311,0.01931390682979551,0.06501313266218868
HALLMARK_APICAL_SURFACE,0.12357815667106602,-0.03708875137707452,0.03444803485843729,-0.004110140644359221,0.05598073820449917,-0.03860201210634345,-0.04104059722014194
HALLMARK_APOPTOSIS,-0.0032309730002681183,0.011051940992593535,0.049757887050131476,0.0033689396101402288,0.054972328043220005,-0.061136141734995215,-0.006797308055396563
HALLMARK_BILE_ACID_METABOLISM,0.003749950173814897,0.05668889785749413,0.0252434239174515,0.02788319552694538,-0.014369611137909133,0.08031081189155444,-0.01039292234781494
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.10829876836212705,0.047782405550707056,0.030281335518901446,0.013360502996513602,0.02878195341905278,0.04853151169291203,0.05078154602941945
HALLMARK_COAGULATION,-0.017854874475422354,0.07131928157307711,0.028973757032059323,0.04151639313891355,0.03396631565757918,-0.06511358100461856,0.02618372375588844
HALLMARK_COMPLEMENT,0.014912532110138512,0.0287466673769295,0.0762600178216118,0.006444069257283058,0.059724801840019784,0.022029870038935695,0.006548971312363869
