,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.041306860289838244,0.1197026979071525,0.13336269107514886,0.06125621203163846,0.1511573105546058,0.03411308270966358,0.21784350202676828,0.1045028058689058,-0.17718376230635408,0.07920595905439452,0.0019533201950827487,0.23005839520555624,0.20794808403693926,0.05988689185779793,0.12745963099892252,0.06628923680533617,0.14657696652679503,0.09093518967613559,0.07767155877149405,-0.055309140265664816,0.04852093946598457,0.04940567296510922,0.1963123450726386
HALLMARK_ALLOGRAFT_REJECTION,0.03150693380882109,0.17874783494665275,-0.020942348471810257,0.012845875422227674,0.1697068895267465,0.0352948458077728,0.15014177168126697,-0.4449612071771475,-0.37369884884591603,0.20629507415791157,-0.13936822086492856,-0.47995189109260067,-0.16975944665080966,0.08705267202560336,0.10301397352248262,0.09611565707309458,0.11366462443819794,0.03980627246834038,-0.019240455522377808,-0.08205604691003815,-0.04668615030561126,0.16489689187460188,0.023233242327858554
HALLMARK_ANDROGEN_RESPONSE,0.0441012780541133,0.010492397149284412,0.11858072075141908,0.08127452667914928,0.05051643974419025,0.056468449260049645,0.2712678939714068,-0.18409254108325873,-0.4026603499324202,0.07081098869104165,-0.08822616365352429,-0.1918019124678635,-0.1737315756893652,0.10245389320712421,0.07065723818894301,-0.09210643564051559,0.06096363258516012,0.11772082397570327,-0.06615901161650523,-0.02456732018356037,0.021386423671189887,0.04786490512301362,0.04901569991069167
HALLMARK_ANGIOGENESIS,-0.00946417927115774,-0.31384265353059015,-0.1078870715558107,0.031082920317950007,0.13260181342238767,-0.05941520391024614,-0.4139700343770712,-0.4081593360404407,-0.47246794939890646,-0.35528041750196715,-0.13378240088236068,-0.4700693054341059,-0.5538083224307079,0.0945108053956828,-0.06832552864083649,-0.1764044511374435,-0.15306881188449206,-0.01051974231707373,-0.16423329653862123,-0.04347514368573983,-0.04185820996550951,-0.24062449801547173,-0.29778945455840966
HALLMARK_APICAL_JUNCTION,0.038865931726973654,0.08293237713610456,0.11492892307355378,0.08077011444556383,0.11797896736410653,0.1253871596671662,0.016358552009889796,-0.26486630740621486,-0.35869040317548967,-0.1823927828490079,-0.00848339556480237,0.01347204281678451,-0.30532425265271496,0.09970790090229067,0.13197567087689197,0.004757435973806754,0.13524257090276376,0.07898538335285593,0.12555024990047695,-0.027135718224107236,0.008163921826378123,0.0022636176365466087,0.280158948598882
HALLMARK_APICAL_SURFACE,-0.04506429790644219,0.335920448744194,0.17662934164955524,0.04331907646086991,0.0804586804284588,0.05545128694430759,0.075131315086623,0.2940557011946197,0.37613925709434964,0.17805015443353253,0.14545325393973316,0.3575451668069999,-0.12911222737105593,0.0031342084255484015,0.12738637656465776,0.04672062408724268,0.15494863695296152,0.052642468451711555,0.0999343222436621,-0.020501181808848603,-0.045551544208505455,0.3080823839989617,0.08900561063423222
HALLMARK_APOPTOSIS,0.015939550160756464,0.04207973724549032,-0.02045387144730736,-0.023741061952832786,-0.1469048307860442,0.01548490006335228,-0.12662189729419168,0.06113439407682447,-0.06013054189532517,-0.2008797856375431,-0.0395472338263457,-0.15552799296718478,0.32723176511256996,0.03949701726278845,0.04891120927011785,-0.2359759692134493,-0.20745951945563013,0.08385629636097476,-0.12823530629163107,-0.02178086749267036,-0.0010643047414926796,0.19560629254257772,0.2318920502054857
HALLMARK_BILE_ACID_METABOLISM,0.00897554451204763,0.025133538796499277,0.08875395276061536,-0.014719825330068647,0.08201807921014649,0.040199987948329026,0.04510559489144305,-0.17749891326167053,-0.49615637904375065,-0.12838269207095748,-0.12829423465742187,-0.07810774392887088,-0.1682156005484771,0.051838184857585304,0.14417754722567255,-0.01636646562145985,0.13244597083594153,0.058861885238928636,0.05287874717035598,0.008245078916724916,0.1506799643464093,-0.0869277983988936,-0.08059482985080639
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.006135027351064583,-0.06462019491956188,0.16411600242834357,0.031437506889734304,0.04398635135149123,0.038261579385379406,0.056600748319968586,-0.3033160912669864,-0.35829278694279026,-0.3367481457181514,-0.0792114851872787,-0.3181895147537393,-0.4376189991731557,0.1129710633332283,0.116481803395271,0.052555173053756045,0.17079599071723103,0.08280362031453428,0.01008165119056551,-0.04863258352349233,0.056448688000482174,-0.08312268883959202,0.017615366973382757
HALLMARK_COAGULATION,0.036963027225645234,-0.03233480799899892,0.04663223117542663,0.014831823854691568,0.06752681582441993,0.061379283759964806,0.059931244168888474,-0.47615989688741156,-0.48190672392552486,-0.07126413503192591,-0.19531840961632788,-0.4967521687244973,-0.2709347660891911,0.0727960414006577,0.11587234954085701,-0.06872367601605173,0.08138780893114377,0.10165432611936051,-0.2198823111412252,-0.1743615428986645,-0.06995343244120295,0.016966190931653337,-0.16889681841138862
HALLMARK_COMPLEMENT,0.04089317791245017,0.2306235785916246,0.09411916441663441,0.02516796726234276,0.11446626704192138,0.03638880150124818,0.260875528378618,0.005760709653260634,-0.27595008812482585,-0.2056147177777655,-0.010002482578249301,-0.329670142431448,0.12202457937621618,0.09277431276886723,0.13223048282135694,-0.010652765276906284,0.04875686811984225,0.056604333622586434,0.09864394950288094,-0.09276409528177605,0.02607888449214878,0.07957595695972834,0.27361330949662543
HALLMARK_DNA_REPAIR,0.03323068735513811,0.09841775615893651,0.16694599659478856,0.09933086190958695,0.13930489408287985,0.03799850370683799,0.2333316610349969,-0.14297716774324645,-0.26592143360409304,0.03917312702642833,-0.05472413946761529,0.19814248935647757,-0.21756867147789108,0.09746246810995508,0.15955439960137738,0.0023704158246816193,0.13154880400709767,0.075307940973724,0.13657246311523286,-0.06379646804286213,0.07420383699560418,-0.15316311281146755,0.26747185860563255
HALLMARK_E2F_TARGETS,0.01872371081798899,0.22093191110710975,0.21047148381648953,0.1031376188699298,0.16437691502312757,0.10206265032446937,0.216939071762473,-0.372161233914885,-0.39108918855446995,-0.0580786429390055,0.025064770431699336,0.35498041634437116,-0.25784226237042807,0.039498452306114144,0.13467849498321172,0.04535658462378312,0.14205783371554928,0.0721273341216049,0.09541413201322606,0.03439404375086461,0.12930490308228676,-0.10896016729550242,0.14767179460851787
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.008825744448573376,-0.29427498026040044,-0.08928782810581143,0.04181497273201671,-0.09769058847391826,-0.05469554580938655,-0.3175596388445833,-0.45912878527084067,-0.34666247821124807,-0.3438136927347273,-0.1772073212694467,-0.38083711818102034,-0.4780850834997946,0.03854313986407449,0.08464709870050653,-0.38143895627761154,-0.3379475226452585,0.07584456737337442,-0.185526755446858,-0.12026520913488867,-0.03237166756444119,-0.2245590085585542,0.16451848110940132
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.022422811938079976,0.011679396358571598,0.013682981638613064,-0.01159373967629953,0.08333121917190292,-0.029606981745937067,0.32656208036761236,0.21115247495196943,-0.19515149795286554,0.06453756251643897,-0.04710525238295723,0.42171068377338783,0.49260380838800705,0.09741314362078901,0.14319720493331414,-0.057671939793668164,0.01184563956413274,0.03805636082224507,0.19968616941896325,0.06943364515354619,0.0509290105856403,-0.07991558905046826,0.26984550912428384
