,UKF248,UKF269,UKF334,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.016139632812029295,0.07266791995803376,0.055986914808327334,0.069327533293674,-0.002658151261057564,0.06460923333239764
HALLMARK_ALLOGRAFT_REJECTION,-0.033840938369504955,0.060404514951034965,0.06439388420392637,0.07006145278252464,-0.007286109527346152,0.0006588381991378867
HALLMARK_ANDROGEN_RESPONSE,0.015022093905032386,0.034469135470932534,0.03410213664141096,0.10105373919525493,0.04652954479872076,0.1195777628812107
HALLMARK_ANGIOGENESIS,0.08735365473783369,0.10933564205309737,0.07556109717128875,0.005143914038059498,0.04164523697196606,0.04677466491639955
HALLMARK_APICAL_JUNCTION,0.01746979230729181,0.06916618544670687,0.032776117893565625,0.07766675298022352,0.05160277123695614,0.07854397381013324
HALLMARK_APICAL_SURFACE,-0.012596145917756586,0.003739735537403117,-0.00956942181560621,0.006659501236544106,0.0993955526215523,0.069240778424023
HALLMARK_APOPTOSIS,0.0025243994604788123,0.0249323672127671,-0.02802605508549319,0.030815023097525315,0.004935215179083907,0.08951350025377448
HALLMARK_BILE_ACID_METABOLISM,0.011485626836751688,0.07435812607552533,0.008377537217499422,0.05604123161361251,0.009086186891789905,0.030691193811798717
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07382509402859504,0.01049781446590711,-0.007473771936978659,0.07047423886881707,0.034154684213505,0.12964574003306353
HALLMARK_COAGULATION,-0.006645013816531401,0.0704154293534678,0.04587260841100023,0.07356180761496268,-0.03486151126661284,0.07573498283454805
HALLMARK_COMPLEMENT,0.07618532309587063,0.05765558176067074,0.01664754660639933,0.054060618588609215,-0.01196101540773361,0.10791373780112098
HALLMARK_DNA_REPAIR,0.02693046373450895,0.06301114283525865,0.0668531144406555,0.044976335307570905,0.07042780943412219,0.07158504073309736
HALLMARK_E2F_TARGETS,0.011929020385550153,0.07116139462182387,0.04235962928148796,0.07976380487748246,0.07323834258326763,0.04814714742246431
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03964058370688041,0.059158644739174406,0.05968943014196138,0.045677155667232044,0.052544146899398986,0.06548514446815418
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.025218599144570617,-0.005136132652197061,-0.033816808693625876,0.07577466365255428,0.063826630416986,0.0665398284298938
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01797827259222981,0.007544985374528535,0.054978534296599504,0.03514723971887548,0.010499071957936056,0.11539571937043742
HALLMARK_FATTY_ACID_METABOLISM,0.041910328227673085,0.0317964913653399,0.015346949075479517,0.021159166511960415,0.022358026361504107,0.09069080624962235
HALLMARK_G2M_CHECKPOINT,0.009905536154814066,0.04562967134982327,0.03825714232086107,0.03998278572542511,0.057585269144183174,0.07976424684736236
HALLMARK_GLYCOLYSIS,0.0923673803802159,0.047920785877030365,0.03464899221655925,0.03896155231878985,0.08304960508255875,0.10692123524705843
HALLMARK_HEDGEHOG_SIGNALING,0.059992586839544206,0.0033104467618555707,0.010012752162805545,0.029214647999270652,0.06370995420675107,0.12018710208985917
HALLMARK_HEME_METABOLISM,0.04904309891916674,0.06701001871551461,0.04979583007068906,0.07714292231232844,0.04302752406087782,0.11688353923073685
HALLMARK_HYPOXIA,0.056771603019001624,-0.04473102572428337,0.04359906226716627,-0.03513884301593014,-0.011715158550746911,0.07951823250902278
HALLMARK_IL2_STAT5_SIGNALING,0.051501069721630745,0.08236682093014172,0.0319482358599998,0.04650261615678061,0.021723702649329664,0.14333210712885683
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0601312560168655,0.056413579651560096,0.023825721782540075,0.04131200930263075,0.0522355594525528,0.11403453074908039
HALLMARK_INFLAMMATORY_RESPONSE,0.009193079044582882,0.023804643946593467,-0.014635326392297894,0.04662262888619763,-0.020245921107797868,0.10392865689181771
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07406851771671913,0.08207545992254106,0.041664793484533454,0.05943082479480651,0.04083244084768761,0.0065565802127493
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08422282879627724,0.06773513019138408,0.034134624590868856,0.09634988051818284,0.011968500845901956,0.10116347777000682
HALLMARK_KRAS_SIGNALING_DN,0.047175094316143924,-0.0881112615794438,-0.013953893559662797,0.03522894330545989,0.02524031017406808,0.05991657527229816
HALLMARK_KRAS_SIGNALING_UP,0.10155562286574568,0.04036995777387259,0.04166938027676721,0.06662397177675196,0.026111605876042984,0.04843279486262021
HALLMARK_MITOTIC_SPINDLE,0.03968145474599226,0.05293856570549979,0.05139471436089966,0.05129177833697364,0.0764529068218411,0.0641143515868755
HALLMARK_MTORC1_SIGNALING,0.0622777693372172,0.04168828353122151,0.04070423516752347,0.0027623123781642246,0.06579686370982556,0.11754061326281869
HALLMARK_MYC_TARGETS_V1,0.0061229498040293465,0.07036843205533229,0.09401549818138732,0.045591062937321285,0.09542673489575124,0.07232721719006688
