,UKF248,UKF260,UKF266,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.11058821437666654,0.0007230387039805034,0.06224894146387563,-0.03653860674543114,0.18235341604643956,0.27007130757813963,0.07529819353598896,0.13451290375557148
HALLMARK_ALLOGRAFT_REJECTION,0.08814020237995382,-0.007053389810940868,0.014768059104719612,-0.14095852479410967,0.01633100569972651,0.16522367993129106,0.07022460695670661,0.10016869656996367
HALLMARK_ANDROGEN_RESPONSE,0.10956328725857337,-0.03660921529452196,0.046972492040965146,-0.0619731606944628,0.19263513224394282,0.2723934059469864,0.07092006595840743,0.10663924775370318
HALLMARK_ANGIOGENESIS,0.011451220649572443,0.06067470583092665,0.03186805715271912,0.040439754973308394,-0.08715077165998471,-0.12835633012589773,0.04273622368580387,-0.06208674311216491
HALLMARK_APICAL_JUNCTION,0.1308198017462077,-0.003688856061496569,0.031738135119083105,-0.02689757069165464,0.2283419463594089,0.30454084582167806,0.17237644587465156,0.13661610844777072
HALLMARK_APICAL_SURFACE,0.09931015980227559,0.002070567254619148,0.04816050509940881,-0.08266014378047211,0.21625290596411337,0.25785636814861007,0.08250583450518675,0.1230465717872745
HALLMARK_APOPTOSIS,0.027330180042974276,-0.027633030363322326,-0.01550884076694896,0.022720771559589074,-0.02843823126851152,-0.019115964965925696,-0.0616876539980935,0.10257360740548233
HALLMARK_BILE_ACID_METABOLISM,0.03924432694039081,0.0032493683223736216,0.054284697966583674,-0.07682788816600362,0.16324730330103096,0.2506557811605121,0.06136697333584843,0.08189756811161442
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.02553246290672456,-0.05164168093578825,0.05915576261951683,-0.0932174822098119,0.24571256640146277,0.3036254617165605,0.08189998585560922,0.14926572923221768
HALLMARK_COAGULATION,0.10775266145455165,-0.008944772228921783,0.014259459842577997,0.047058880474777715,0.10212209461761125,0.2394668150542301,-0.09117555448708846,0.11452133440153367
HALLMARK_COMPLEMENT,0.0461918459948833,-0.05897695262711588,0.02902668545503507,-0.07959455257051531,0.17023078673301642,0.2138274189922917,0.0907311319635557,0.11225018722587289
HALLMARK_DNA_REPAIR,0.07895469580800005,0.0333916829015548,0.04050969122947856,-0.05565656256929506,0.24715592685113863,0.3109521513225597,0.20277304475990743,0.10733561627857541
HALLMARK_E2F_TARGETS,0.09164712746802883,-0.07475599512750247,0.030797558510901872,-0.026280138520270474,0.12931192395974195,0.22367885162003975,0.11179820262208942,0.10549697868049919
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10319331163591168,-0.02050071850279504,0.033423081973303494,0.13374238739735098,0.08283233776610016,0.02781096261697776,0.04190391230334598,0.07427074937494012
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09243589206209572,-0.0023471686057985486,0.019218575531541927,0.07245959782182544,0.18442738592580113,0.24736189307651404,0.16225166518156736,0.08789885849248981
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04062174191531689,0.09425774345118887,0.04851562304114013,-0.06073131248580905,0.18111087925554595,0.2362708997276244,0.11452719580184555,0.08631730396877527
HALLMARK_FATTY_ACID_METABOLISM,0.009849403098264944,-0.061015644712727225,0.06679078124018685,0.04370753777342265,0.1276919883267142,0.06306820909768328,0.09743986755599458,0.04152649503056785
HALLMARK_G2M_CHECKPOINT,0.0589939256786954,0.004386218052064858,0.03500574790920816,-0.07558738012926097,0.09698921316227639,0.16559487288990182,0.10622324110985205,0.11824827805943476
HALLMARK_GLYCOLYSIS,-0.018574573517496657,0.09811596183626253,0.04870905946872204,0.07440173241312646,0.2517458706736032,0.2556411984126904,0.1480806855433662,0.0834211245504054
