,MGH258,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09098396469679983,0.059563072232260754,0.04835290381972462,0.017471564922489892,0.008258592434550533,0.229602384400571,-0.026276900099576592,0.09365390944907809,0.03073829425101339,0.03783381436783325,0.08580942263082394,0.10567214717637478,0.18823313278681003,0.2208144333113469,0.18801043858444738,0.09515375028842306,0.05028773923878056,0.23890995415971608,0.010436469094765777
HALLMARK_ALLOGRAFT_REJECTION,0.0019863482298695914,-0.03294916938537334,0.007139599438137545,-0.005776249091828961,-0.04420818916584136,0.31468716013912473,-0.0293225626896202,0.08896706966240034,0.04326901193592245,-0.010840718511405322,0.11531936459010118,0.048331900058743646,0.08727093616779034,0.11974897909891963,0.15303787007920464,0.04195332380770322,0.08048024896672337,0.13284104908864833,-0.045379029659706346
HALLMARK_ANDROGEN_RESPONSE,0.06779565674787505,0.07071214880682428,-0.042555205919403934,0.014877880714835985,0.029721474267118825,0.25969637885970126,0.04240945361958763,0.07533192344964364,-0.03348744619829383,0.05674581577047337,0.04390461991384679,0.09160780442207193,0.08255449034587273,0.18037400501693143,0.16514087831395127,0.03562641721383715,0.059298302841423456,0.12335425299902382,-0.031269570663285715
HALLMARK_ANGIOGENESIS,0.034112039116407776,0.05357607316005593,0.0176480822713881,-0.017860671015885343,0.031484206026304654,0.30645767164550536,0.11584611555862799,-0.056871534447911105,-0.024031190253305565,0.027992750532833396,-0.1715002691603893,-0.08136261713352844,0.030047419544577944,-0.07228331663259695,-0.08864792277833347,0.08269672149056807,0.033791484606379,-0.1773329466326788,0.023153921853171753
HALLMARK_APICAL_JUNCTION,0.06943639026224706,0.07012319909522563,0.04243350903473568,0.05777967740816146,0.04748093076036768,0.2961688949659345,0.08141311665720587,0.11432593576208197,-0.013524789428957991,0.12035806786953326,0.18464263502557365,0.08045792035198576,0.1693812643160329,0.17293228409514544,0.1893482084136178,0.060270181034585125,0.05084217178224416,0.19770856068464013,0.046254769322725334
HALLMARK_APICAL_SURFACE,0.07922779132342599,0.01646133290888676,-0.0056746154214349625,0.07271101353812655,0.013164006273849841,-0.04406049665868863,-0.06440222612245343,0.07221743698797199,0.06913206612910279,0.020632990910903936,0.11676535737735072,0.06795593916236678,0.11073154108097001,0.1014014565056675,0.1490133496429943,0.03577745424244292,-0.0007895621739613219,0.16179386887605898,-0.032852223293919826
HALLMARK_APOPTOSIS,0.05703485089951623,0.09110019366412699,0.03771071217697269,-0.0001253305387434248,0.028811291168818868,0.08208643623385273,0.10393990886000398,0.007311780475198788,0.06263212498461795,-0.030226760453230608,-0.028404319535003667,0.04354645968880936,0.11042915471635632,-0.08555450752253219,-0.050363710473322935,0.012414958116156656,0.06113831429685235,0.09316919773826084,-0.02185089845762211
HALLMARK_BILE_ACID_METABOLISM,0.03009249451914698,0.028602737598540467,-0.006464738650375491,0.01960014807477478,-0.019780097218521267,0.2881213072124721,0.023983460996718456,-0.03446997556674598,0.03591485070628292,0.10016880228531093,0.13062980242580655,0.10246043468462922,0.07673475484360787,0.13913373857727537,0.19283518695883395,-0.03854097248270182,0.04892458231974469,0.20636861345930127,0.06988610985097023
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.056584881806907704,0.07192168215641433,0.05338664577862158,0.027703695905421148,0.007754249690815811,0.18084629285842393,0.06098877761593316,0.10238383118726152,-0.062451581761695615,-0.0980973786876721,0.020523690840203647,0.08506941906123015,0.10861904203360136,0.1784195130299167,0.19349704471770984,-0.005495312679812515,-0.03655233477378503,0.25583438168594547,0.05333604937384053
HALLMARK_COAGULATION,-0.03737508371604359,0.08464250093210467,0.030717238207099026,0.023878928158199485,-0.006854715595949749,0.26860654255784444,0.04935136587470646,0.020649786144369294,-0.007143744582491457,0.1184269880931186,0.051398655109958065,0.09769808522767379,0.18528075030049096,0.15871597967897424,0.18400426047524668,0.05724190152110656,0.08690728559730389,0.11630030608020923,-0.009103407900307836
HALLMARK_COMPLEMENT,0.025391881321537618,0.06738773102362368,0.04209589485861121,-0.017144946460327944,0.032397620314877404,0.3210206419979112,0.04037566898644736,0.07803530082435822,0.0616142280450511,-0.02107487379484367,0.005628877277393349,-0.007011952929270256,0.16468887746100275,0.11970077538858577,0.15587633901566564,0.06825376932057645,0.06646548028875823,0.19196998051037,-0.08051030850836499
HALLMARK_DNA_REPAIR,0.0944806554739041,0.10310697178452524,0.02474916384225519,-0.005091802513068736,0.019471994478588033,0.2900220539373708,0.03344968727361655,0.08713667718631703,0.07375554605697685,0.04103539530307491,0.15653561962788648,0.06489946333278247,0.1577515088354412,0.20464725571808187,0.17890955259231137,0.0632840765814531,0.03235402727289547,0.2705685075042454,0.06401039941820338
HALLMARK_E2F_TARGETS,0.09140386240799983,0.0422577469953284,0.030356512897618478,0.011113632914855343,-0.0066487356064419455,0.2646962800334408,0.0366783678445662,0.06680222424686932,-0.005046397738278356,0.03957939197742717,0.12676171306111236,0.06024174573351459,0.093556010479645,0.09590113693678025,0.17421565760798954,0.050691804070612634,-0.017096745414792364,0.24670925104209396,0.04904402962607368
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09079611918660706,0.11553992902673997,0.0037501778610767554,0.019492174831805324,0.014642041249955919,0.3034541016171039,0.09484002973334349,-0.025828682034874685,-0.01599252938164003,0.1290599915336427,0.07098288791315284,0.08043035704173652,0.20071470490423257,-0.07590405017342258,0.024604281231857792,0.12973848644985234,0.07997419365473865,0.05017975508864889,0.06121180484777485
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07418473043845394,0.05373465832742158,0.0307884424691062,-0.0503874507569157,-0.06086991927883021,0.22607397373471208,0.03260741584484511,-0.11237482211738493,0.020826514116497555,-0.04871084158017951,0.05874482746492441,-0.007137365373169907,0.1668766283350884,0.0963237662458022,0.11154825381467942,0.03819419193839209,0.015771964570729467,0.12555409777632814,0.02316222012143924
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.014477556461480603,0.09673221755267421,-0.012953164560465738,0.02095240815354627,0.014182209669638898,0.00023522545671478032,0.007018729694237357,0.11313971963999657,0.03773420986950437,0.09236396325227512,0.15740564697419618,0.022854160081371117,0.07180106394294276,0.17079365459589976,0.16808138245315524,0.0726285607809549,0.0184957233298008,0.16042188807768373,-0.03623583447166368
HALLMARK_FATTY_ACID_METABOLISM,0.04309743705616458,0.04105550745041351,0.027934283578639592,-0.016314546238201694,-0.002184117530820445,0.2123739833152103,0.05687469605298244,-0.08442835894262263,0.04028056519541,0.00046161699957240253,0.012840880955094619,0.057585252947103496,0.03469469506019758,-0.05348367022720481,0.0757298946532148,0.01778225672065183,-0.0039049464796299393,0.09528854755407536,0.04273064258379812
