,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.045248909079553964,0.11087467163402993,0.0864582933424659,-0.0285256186018581,0.12687674180641392,0.03700573833931863,0.18891352475200654,0.08612745851161405,-0.15886823025344782,0.06335208737587662,-0.030456157421557488,0.25481615351139575,0.19259609782788253,0.03458720897297693,0.016077574604980355,0.050655797148330205,0.18909522898313227
HALLMARK_ALLOGRAFT_REJECTION,-0.060866977883567666,0.11800882193726371,-0.07853852815284483,-0.08959423471741776,0.11131873759818166,0.016176760511502807,0.11827677940971187,-0.2653798901153084,-0.40795126499809775,0.06673467168469131,-0.060760642922716886,-0.5139867585940792,-0.18429507165729575,-0.10356814634717625,0.01719637168389188,0.11775510116855085,-0.09227717325757208
HALLMARK_ANDROGEN_RESPONSE,0.06235332710666744,-0.024168570788983542,0.08199883100417787,0.05319424442923579,0.08320472810762142,0.04660218290244469,0.27976633348606994,-0.1197062451979901,-0.4054436674508837,-0.01853395463175651,-0.00847650519750667,-0.19851033011853636,-0.17422074547317515,-0.07464917368872877,0.028704493382344265,0.0046336458365169525,0.044681463383353034
HALLMARK_ANGIOGENESIS,-0.04237777979123586,-0.24232586352408322,-0.06677477466355353,0.09875069255891004,0.1262539751652926,-0.014749132474948473,-0.3759213569039451,-0.2599437717450861,-0.4946639358034178,-0.27007360571746797,-0.17974774937672006,-0.5112313622290765,-0.4957162998072149,-0.1156208679084564,-0.04134864056714056,-0.21919633316939266,-0.2569167382411939
HALLMARK_APICAL_JUNCTION,0.06885638975172619,0.03518365605359437,0.08469152611495613,-0.08130561915813925,0.08585755342609272,0.05106957925475768,-0.004789800760015161,-0.1596423978706101,-0.3686770425491948,-0.1635367953373535,0.10905658723470628,0.04432106478031716,-0.2627199218945974,-0.06667880688281498,0.06407580202926255,0.0058574466143190744,0.32189231048055433
HALLMARK_APICAL_SURFACE,0.06893491241586787,0.230917325570413,0.13047343181866375,-0.0005879223296781158,0.11134424964318203,0.041718932038393386,0.06626969893409598,0.1989584012407841,0.3582326317635256,0.09640520663980455,0.10184854715027408,0.347144696660926,-0.09571329102083696,-0.05276197994318013,0.06211566372983984,0.1723118565585618,0.12916833781190332
HALLMARK_APOPTOSIS,0.05643366765706074,0.01596370287189179,-0.06531892612366312,-0.05010348369694882,-0.031223278570668547,0.02899232385122595,-0.05164518492576347,0.06872358294217594,-0.08086314631941412,-0.19363374006961062,-0.02586686126562719,-0.13893894612151145,0.2953622934975309,0.0325045469825612,0.0026966299938381497,0.08574406735588316,0.20302306235157327
HALLMARK_BILE_ACID_METABOLISM,0.09346174098291257,-0.002467432921756256,0.1038656168656376,-0.0342674428498326,0.06021516554872308,0.037805477733181256,0.0001599838257431436,-0.1093858399832152,-0.4855965274255693,-0.14268934759376717,0.02001410966654564,-0.10665671717111773,-0.13713259992150267,-0.007931916394962962,0.023332130585265815,-0.0653028800514746,-0.001131640856319599
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07356712617058049,-0.032094720525913306,0.11090858895825066,-0.07950628240620064,0.11172378032731228,0.0381414184507181,-0.00382902806780406,-0.22392425329953167,-0.3559712193914746,-0.23104218580728939,-0.05063994494425059,-0.372213524875895,-0.390521074400729,0.07119438033676065,-0.034451923153889646,-0.09842791042508639,-0.02124276665341475
HALLMARK_COAGULATION,-0.0928677757557535,-0.024001746928323804,-0.043844758295507366,-0.07499892172320333,0.08231166727996315,0.0045892858071156185,0.05499753579682556,-0.27649624396554334,-0.49133500819600834,-0.08358042423278554,-0.15414371539378197,-0.5563093010261785,-0.28699860019965473,0.02032666957336885,-0.044926984922360226,0.015000436089234591,-0.25067718810028466
