,UKF248,UKF313,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02440885387344511,0.07134173360121619,0.09316279691764352,0.006507477881979337,0.09110370178110515
HALLMARK_ALLOGRAFT_REJECTION,-0.010667717228332492,0.03549571557509963,0.10366871183925874,0.02498315656205936,-0.015087680602518699
HALLMARK_ANDROGEN_RESPONSE,-0.004199747794553776,0.014590589998597154,-0.017101992453800553,0.09724403974504049,0.03349544265304564
HALLMARK_ANGIOGENESIS,-0.06741399764101877,-0.09057524280580649,0.15494263745818454,0.09873866792981308,0.006832875194782671
HALLMARK_APICAL_JUNCTION,0.01301338256555368,0.040901018023885835,0.015803291012933277,0.0681453533395095,0.08080689457418083
HALLMARK_APICAL_SURFACE,0.02121953799908343,0.01450123763542358,0.017600897189536575,0.10145053539631015,0.062256463068524025
HALLMARK_APOPTOSIS,-0.009608705856154826,-0.02477639574200017,0.006118722781939006,0.018761221893671447,0.007694816091667467
HALLMARK_BILE_ACID_METABOLISM,-0.001341926575524317,0.032243454631971716,0.045017492014607245,-0.049437856354704914,0.10215241255624022
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0676376544203987,0.08675343426658577,0.025988308355690947,-0.0007608686001707514,0.08251488991982178
HALLMARK_COAGULATION,0.017814311360229564,-0.007043238878675067,0.0163544194180258,0.07965667126978006,0.026775437852452264
HALLMARK_COMPLEMENT,0.02392256112690369,0.0606918139527599,0.15870906171374916,0.04369470782532925,0.06738935264561541
HALLMARK_DNA_REPAIR,0.04447157296163793,0.06913945656400657,0.05721468876324871,-0.0023089014185207575,0.08277798993082576
HALLMARK_E2F_TARGETS,0.05178486857230682,0.010399530635930344,0.018386295558166444,-0.016685741427256044,0.09224217115352061
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.009682473957280799,-0.07100476801497976,-0.014803628290228377,0.11822199240429832,0.01587462373783435
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.005578505542808867,-0.07433304309448432,-0.029731376893795413,0.015747221716151092,0.10829357285919507
HALLMARK_ESTROGEN_RESPONSE_LATE,0.028702442194232923,0.06264988553198844,0.05700999954054342,-0.0018514860294753016,0.05143171343779602
HALLMARK_FATTY_ACID_METABOLISM,0.03405299962781204,-0.01620147950642603,0.11350403493015612,0.020365991733729317,0.05411380183254945
HALLMARK_G2M_CHECKPOINT,0.030007396589473895,0.06587456291858707,0.021389132786533985,0.03582174005969992,0.08148305021699585
HALLMARK_GLYCOLYSIS,-0.004404622367931641,0.00522087589146042,0.02229133350209586,-0.011181919878834722,0.05142393780352274
HALLMARK_HEDGEHOG_SIGNALING,0.014835778275698352,-0.0051846734950280375,-0.04891048382552312,0.030873071242812695,-0.037528073330079216
HALLMARK_HEME_METABOLISM,0.04244357178896791,0.056430135400754394,0.1011472209791775,0.026412204568521686,0.02842039549526258
HALLMARK_HYPOXIA,-0.02128533212311168,-0.049626656358466886,0.07811192590524785,0.01889540453060242,0.036200536071813894
HALLMARK_IL2_STAT5_SIGNALING,0.07581579165323318,0.0057191110318569605,0.16530029228117168,0.057369284528123274,0.12096654792817983
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.020459923263021745,0.07777229663387253,0.07508081471576374,0.006753913195051683,0.055620189319721895
HALLMARK_INFLAMMATORY_RESPONSE,0.003627687204162845,-0.01626781243009232,0.12001051489312245,-0.013995805192482244,-0.0004062775558177891
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.013943421379774983,0.06990369759719595,0.03661040787382722,0.03750147211055419,0.024436889908247703
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.007553015500412196,0.02984357489059332,0.12064974401066896,0.02331898963608427,0.029357155923303825
HALLMARK_KRAS_SIGNALING_DN,0.011764067400430178,0.07298112875069042,0.04531441612559367,-0.012163243365623987,0.08425247151397022
HALLMARK_KRAS_SIGNALING_UP,0.009878394551070592,0.024439808796328392,0.14857367824054823,0.05432656633298473,0.010335884889946727
HALLMARK_MITOTIC_SPINDLE,0.03995659103268891,0.05177234433747588,0.08708498822061439,0.016656867084794216,0.063898928145712
HALLMARK_MTORC1_SIGNALING,0.026964629864496187,-0.0006842579809660748,0.08930088270432468,0.04949196381461192,0.008831013691359904
HALLMARK_MYC_TARGETS_V1,0.06173569165275399,0.06549008066552084,0.037963661427907656,0.025827056531012787,0.06130583259015747
HALLMARK_MYC_TARGETS_V2,0.014427309947545115,-0.03622540906180641,0.04107947570258555,-0.016683617697063093,0.06777218625177517
HALLMARK_MYOGENESIS,0.016280727319254763,-0.05853087683791731,-0.02124788177910706,0.0793512582789076,0.0290488013484076
HALLMARK_NOTCH_SIGNALING,-0.013037743970385686,0.09042886009111235,0.07883728368585957,0.012834184510819982,0.05321145051478014
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03744142051652567,0.07434959568003147,0.06465772586847825,0.0008186477875029211,0.10290705342437131
HALLMARK_P53_PATHWAY,0.02083369433273974,0.09350805233183733,0.11642437871903057,-0.012987396837864117,0.09088291154195084
HALLMARK_PANCREAS_BETA_CELLS,0.04634856444601107,0.06611081011462855,0.03386892658855408,0.0026031289220035335,0.026075949986506572
HALLMARK_PEROXISOME,0.040815374030345825,0.039061530404227836,0.04079728256293717,0.018827548110056647,0.027990572903881045
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.030436778687798854,0.07329925083976196,0.0420881670851428,0.04293327365966726,0.03939364298163115
HALLMARK_PROTEIN_SECRETION,0.005726852538488079,0.02136889761543444,0.11136291200580199,0.034342989649493824,0.04767719402876406
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03424336687415653,0.09285863336886764,0.1585939225410005,0.04118875830592524,-0.024958493181701333
HALLMARK_SPERMATOGENESIS,0.04614282972656254,0.058921308378704254,0.06842495795150334,0.007474955817169536,0.08400266163941146
HALLMARK_TGF_BETA_SIGNALING,0.035479857402373964,0.07248901587409988,0.04793686165860291,0.06688948911206741,0.06926912220676391
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.005591085766623813,0.06473665812875218,0.14097385132909326,-0.002892442995847794,0.03733403361376176
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.038661046541455975,0.03195275674350836,0.0628010770083668,0.049083860652667954,0.023506335622785847
HALLMARK_UV_RESPONSE_DN,-0.039755347403789665,-0.06309407177480687,0.013080080884045556,0.10708409766842222,0.0669378444673041
HALLMARK_UV_RESPONSE_UP,0.010781982698556007,0.07314116159394156,0.054403306643013426,0.009325878823020974,0.03212094567126809
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.020839915115933867,-0.10740075328914127,-0.08321632627203748,0.03413533814885007,0.05594334499933809
HALLMARK_XENOBIOTIC_METABOLISM,0.048593207272320756,0.02976814097321141,0.0863882607955871,-0.0014925095383143613,0.06856347874119169
