,MGH258,UKF248,UKF251,UKF269,UKF334,ZH8811Abulk,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.01753522489897294,0.05555684947523135,0.032518830301052674,0.07381110210049362,0.03255270422924146,0.039575953824142175,0.14900742610123185
HALLMARK_ALLOGRAFT_REJECTION,-0.11246127432303056,0.0376917714023305,-0.0052292034168413635,0.08331038097366203,0.05714656170672307,0.014651388375384839,0.15556823131048556
HALLMARK_ANDROGEN_RESPONSE,-0.0008534430703956445,0.05995176522538398,-0.02499088119854475,0.09139298322458131,0.07498401742210128,0.04350998318361778,0.16335983682962282
HALLMARK_ANGIOGENESIS,0.0035103026424012783,-0.011446608577948584,0.029594305138053466,0.12914387463176344,0.10070577139516686,0.06036530701799383,-0.017089839784778967
HALLMARK_APICAL_JUNCTION,0.057317529221046604,0.03445205539520194,0.028957912718839594,0.10610255808356614,0.10326505842609052,0.03274608527098121,0.13509504189515942
HALLMARK_APICAL_SURFACE,0.10681526669652769,0.06784271689689227,-0.03504360568766153,-0.08427373376007886,0.06889068921991219,-0.019953558986891166,0.12600152151113986
HALLMARK_APOPTOSIS,-0.0029281179894219676,-0.015987334091612678,0.0029647190494556486,0.010729112938771046,-0.07286957521971651,0.053380332552308875,-0.024383362748070833
HALLMARK_BILE_ACID_METABOLISM,0.06735550939648181,0.02037265375384008,0.007268631830325195,0.07613110980490556,0.12700619956292827,-0.01673697460625305,0.12251902405593444
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04343556382043466,0.031776338878180266,0.042933318604427124,0.0258200264635329,0.10984149877484245,0.02243204177528422,0.15905158994052085
HALLMARK_COAGULATION,-0.061827416545398625,0.0042785700948221594,0.0084626152272255,0.09798747068753633,0.09158427680469373,0.041351945554041265,0.15904049949660531
HALLMARK_COMPLEMENT,-0.06130520037229615,0.026220876429015605,0.008133029289305168,0.10488490087556773,0.01081593040774962,0.0264803214173383,0.127499774092512
HALLMARK_DNA_REPAIR,0.08326576755632377,0.0627397147886253,0.04580908598458496,0.1096625900635541,0.12623180256104746,0.04834015557495065,0.14499888270643704
HALLMARK_E2F_TARGETS,0.04597182386559061,0.04528189446161355,0.011562160978961379,0.08968037274605332,0.08390785280908498,-0.03544823579721466,0.151541386823363
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08118766650038084,-0.013319813457329261,-0.04220061121932973,0.10896661269803284,0.03889913963376115,0.053903193096237395,0.03851906626998332
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.026305977768710076,0.025794804483696417,-0.06332429576655794,0.07324357457831175,-0.08456852997877413,0.012953101774291646,0.07093572483127478
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04690618140316635,0.0304554681211159,0.04715494279919554,-0.044996407205941016,0.06754155223035309,0.00639566524424838,0.16657572628028675
HALLMARK_FATTY_ACID_METABOLISM,0.021839992287925006,0.014005903844355719,-0.012103498816392,0.039213175267667794,-0.0773513518763864,0.016383196105654578,0.037430472526253505
HALLMARK_G2M_CHECKPOINT,0.06653141386121297,0.06436462188019258,0.0034014769461231044,0.09386608602282125,0.1235677615874496,-0.007414692461884779,0.1000949929800075
HALLMARK_GLYCOLYSIS,0.06686737971424127,0.049303406741973095,0.038568769800956554,0.06427073478593132,0.022288006830118872,-0.024688484316590202,0.09926016739463131
HALLMARK_HEDGEHOG_SIGNALING,0.0251945448643415,0.09058491047125299,0.05244744386847927,-0.0375080274912085,-0.02422241330771774,-0.040820757610475725,0.05638013658421085
HALLMARK_HEME_METABOLISM,0.052250994402271274,0.030307732370292457,0.03203456845393989,0.08659324705672186,0.09316444313082124,0.04374775656081224,0.11219608868122759
HALLMARK_HYPOXIA,0.1076976533577983,-0.03744674677748842,-0.014918309140441809,0.0011432315570411161,0.014503089982637862,0.035413974310838654,-0.12036535881500698
HALLMARK_IL2_STAT5_SIGNALING,-0.009046242849499073,0.02968188239836485,-0.008505694320429967,0.10672747447592548,0.06501661612061439,-0.017639172162729776,0.1645594139159612
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.009528217308048315,0.014360338539287082,0.008007365964346425,0.12124335870469817,0.02738242107775102,-0.07179496952338456,0.12040884476234089
HALLMARK_INFLAMMATORY_RESPONSE,0.05946050520168152,-0.01977463074446391,0.029968482793891183,0.0911342171110058,0.06291472763749986,0.048177400024190895,0.005914853073713351
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.055128222805184215,0.06153139525494637,-0.08023748336968065,0.12672772039526237,0.15676946565072125,0.010281659883267139,0.16579008008997465
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09060839769131639,0.03177159329960138,0.0033808800259662215,0.09819286480621221,0.09196637760264492,0.06710471169189411,0.10671368288957582
HALLMARK_KRAS_SIGNALING_DN,0.05558582760258829,0.02145651411446129,-0.06748960888247679,-0.022759939920057655,0.09509075641764944,-0.008212195308150354,0.1397412717251965
HALLMARK_KRAS_SIGNALING_UP,0.0013211932725154005,0.05002567229314519,0.006583719946511138,0.0043815212946592364,-0.008202688362258842,0.009613620257019598,0.12162408869286896
HALLMARK_MITOTIC_SPINDLE,-0.00432572076547945,0.041765633981050404,-0.005164658483707191,0.08033210013145808,0.07622807313018813,0.035702873345835794,0.13826545928585815
HALLMARK_MTORC1_SIGNALING,0.10840285135083956,0.012485047455723718,-0.0073071992562078235,0.11708180528720498,0.04824316871979948,-0.047983361683659354,0.03893014086101096
HALLMARK_MYC_TARGETS_V1,0.0764493733323545,0.06930262769053673,0.0410285940487693,0.10702250216842112,0.10834757854520123,0.053745471111043615,0.13696503118746883
HALLMARK_MYC_TARGETS_V2,0.05658587287950914,0.011256635372512456,-0.017728797796592297,0.02437598309392717,0.04015582767156128,0.07474928614344795,0.12561579747236964
HALLMARK_MYOGENESIS,0.01823601398828975,0.008526170945508912,0.047621284916290314,-0.027042270092536874,-0.022728543437891612,0.04215030315672372,0.15989589746656355
HALLMARK_NOTCH_SIGNALING,0.08147979701285925,0.026325562357994606,0.014066096213394006,0.09100530441784017,0.08825669306509956,0.029811566190956925,0.126025535213465
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09592900112913204,0.07562211475144967,0.026858424832726525,-0.023913750901698765,0.05465185929621407,0.04565900917672861,0.1369083909073273
HALLMARK_P53_PATHWAY,-0.0075619940314196905,0.034374558946155,-0.016234167339332833,0.10274450895892426,0.024211902231678895,0.03651096783285278,0.10066995567888172
HALLMARK_PANCREAS_BETA_CELLS,0.008739245218092807,0.08284299546642679,0.008339141809403915,-0.03737417072035338,0.03223581447867306,-0.0012718322203032015,0.1316240192564049
HALLMARK_PEROXISOME,0.05077873336878796,0.06354650827855042,0.0030404166211065765,0.038522597315866394,0.04264007919215189,0.032540080340613564,0.11645142066036188
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06692491467630818,0.04594093527639786,0.01053547780633179,0.04832506837213441,0.016878874445407845,0.035653562966181045,0.15189484498581618
HALLMARK_PROTEIN_SECRETION,0.0896782175284427,0.037430905616469,0.0556258524839697,0.05880775735844355,0.06885459904267453,0.01952866086715309,0.1480980660597654
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07213695563336435,0.06058693598300827,-0.012927426398375054,-0.07976092240723737,0.0030521788079184288,0.02044012691871572,0.11295261047984437
HALLMARK_SPERMATOGENESIS,0.08961534754656172,0.06947776955255404,0.013999712708261735,0.037797140323586886,0.02774854983044705,-0.04536041426843713,0.15528119971073054
HALLMARK_TGF_BETA_SIGNALING,0.057586430475968904,0.03516267814433989,0.01869355098503646,0.09044179377093611,0.11963152420958166,0.08022837406543891,0.14376653025291372
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04958071846233985,0.0004496260818890989,-0.00020601014972023297,-0.06199543416700942,0.062296002650353136,0.021346986782920803,0.02899470259838249
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05049475317051305,0.03208996227430582,0.0358240487897412,0.07602945115215833,0.0572561624745272,0.039857211854806736,0.1437564486460044
HALLMARK_UV_RESPONSE_DN,0.04406252963465112,0.020633639138210712,0.04843849536351684,-0.034537370146305084,-0.02064737801868468,0.07898823690378531,0.123871878990075
HALLMARK_UV_RESPONSE_UP,0.03258426406157114,0.047057116569965106,0.03147139788114297,-0.05297775805184981,-0.0032526980804182333,-0.0006680266753927397,0.12424780772875108
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06677431736260918,0.0030209127912673487,0.03441381411045419,0.09480409327297337,0.13799926325051143,-0.017044222844027384,0.07101534856008372
HALLMARK_XENOBIOTIC_METABOLISM,0.07306645352454436,0.04075362524550318,0.022583174938877685,0.07223213800653608,0.089518287500006,0.08328572552782314,0.12188803990542862
