,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.03304236555321625,-0.024398146575275354,0.019914993206747358,0.05805199266762271,-0.04486167130331293,0.04106009170294321,0.07610847467703422,0.07512723788378893,0.08347033839060017,0.17117673023550922,0.024788437552163815,0.047373251867723794
HALLMARK_ALLOGRAFT_REJECTION,-0.030927675601092205,-0.012429026352259126,0.04795323785613933,0.016061228479921065,0.0049927646292020796,0.07769089474530844,0.05236745674164064,0.05136045995876067,0.023112634592856996,0.11649120107587692,-0.01569373753969379,-0.04677835967711391
HALLMARK_ANDROGEN_RESPONSE,0.03227796347527642,-0.019576548132390646,0.06459387066115471,-0.016490244649672605,0.030019949224662446,0.05578808368858514,-0.011564488454816847,0.055040927456288545,0.10372427862792036,0.12684702864539357,0.06041415438714149,-0.013339220503708445
HALLMARK_ANGIOGENESIS,-0.02866310364209409,-0.005692079443085111,-0.011406251145948083,-0.006377042046116336,0.008060782730224281,0.032289237004274086,0.016036005614353668,0.058697200883617066,-0.010926452229094195,-0.0963115736526876,0.05040180403712281,-0.020992711369933675
HALLMARK_APICAL_JUNCTION,0.02490097256002551,-0.015790971811530836,0.03761174194262035,0.08470936803748565,-0.025900115179497994,0.052170845822242636,0.06963445707285967,0.11593322390523633,0.08150660700701706,0.18219098056222827,0.009768685652418698,0.019205880648889142
HALLMARK_APICAL_SURFACE,0.09912015065035638,-0.0360057783111383,-0.038151490706047265,0.11578181684700764,-0.02547993728711693,-0.013826437138427806,0.006031857033908621,0.07994248674954495,0.09416986735489825,0.16665438532885357,-0.03068522099900811,0.004934081781097212
HALLMARK_APOPTOSIS,-0.04245988840437038,-0.025585469273077067,-0.025749359074165167,0.0304782280160787,-0.005543746396869836,-0.014775276869064985,0.017526544452652313,-0.035034101546725815,-0.03335292227557042,-0.040643408307177956,0.026568503920249113,-0.001776717936864172
HALLMARK_BILE_ACID_METABOLISM,0.0027695506774340246,-0.024373788532371207,0.1054180787693905,0.05693360825881463,0.0030850695629370114,0.04946205246721363,0.06254559084230318,0.07043046566933993,0.06852472476080974,0.1334206368161196,0.003174004415221652,0.06450237193847595
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01505348164610953,0.09638132562962749,0.048537794740255054,0.08868715348174673,-0.03385483735548488,0.02401622981463752,-0.018034669188799344,0.13474989218791947,0.13546043122382626,0.1497945495066839,0.03704113728659562,0.0163503951295695
HALLMARK_COAGULATION,0.03690345084788677,-0.021002597568297955,0.023358298377709676,0.03265940444023843,-0.05765151150215401,0.030355553586493167,0.11181277334794369,0.04219716291118649,0.057005653470898254,0.1094147954810682,-0.008300276611617701,0.014194815823987567
HALLMARK_COMPLEMENT,0.014202223228598725,-0.029429851304709466,0.03251517110841328,0.05768365566097534,-0.008896477286778174,0.05199104890179603,-0.0016578704716712959,0.05703210000960611,-0.005118180693189561,0.10313300690972016,0.030043673185984446,0.009458816625717266
HALLMARK_DNA_REPAIR,-0.004506382047296509,0.04849153789990249,0.09818339685501022,0.05745564640775759,0.027352440656818935,0.05690361692871848,0.03902568046606272,0.12802827210792328,0.11676414925075737,0.1839531190922289,-0.020893112020808794,0.05165906542620034
HALLMARK_E2F_TARGETS,-0.01736387757166669,0.005999510395381319,0.0874366114521183,0.08267152246182169,-0.0017687510136595184,0.06106373217509165,0.04016043458184362,0.10260427351508587,0.09673680248322729,0.13037174090103468,0.02361831504747601,0.0066824472686714065
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03597734029358617,-0.03122307708462149,0.016699783147622767,-0.016407572623119825,-0.06361207340502223,0.06018162351109737,0.0290454232778891,0.07492732955550249,0.04236410562932808,-0.029206315201475794,0.001369887875662122,-0.022042124538296983
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0748695114202342,-0.03028107481827221,0.04440579022627067,0.040925694332139106,0.00578529254914772,0.05094824934265395,-0.007886864123236163,0.007787425599625566,0.08291270363686416,0.09774612494166118,0.07439668082012277,0.040740010534675075
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0027490032675114603,0.012340895429228414,0.0655314783220066,0.07106216680113796,-0.010071596102528245,-0.007476377865287703,0.07116299738787893,0.10261643793190925,0.08610356925818313,0.13494120933556641,-0.022799220380333763,-0.048094749146081875
HALLMARK_FATTY_ACID_METABOLISM,-0.015846318649364758,-0.0014869037307541492,0.028088371658564662,0.03878674356967714,0.00883655635916589,0.03889392060950408,-0.019431639305916244,-0.02756078189928162,0.08406141609370532,0.030604103966460176,0.012716551170510888,-0.006605317009648732
HALLMARK_G2M_CHECKPOINT,-0.0023946511143454192,0.019380670446792272,0.08724737526957486,0.06788170198741791,0.04037299179787649,0.053433984140948576,0.035800580183024164,0.09811229509184882,0.04208857058065114,0.10056397800230071,0.04762327024403612,0.010963751234440076
HALLMARK_GLYCOLYSIS,-0.005600246411771456,0.06143781879038669,0.06236490443582896,0.020360041458198384,0.027065584907011563,0.014951245546701741,-0.030286972391171733,0.1111536833216648,0.11353549259327995,0.1546238569379257,0.04160150009185103,0.0702877692831485
HALLMARK_HEDGEHOG_SIGNALING,-0.002261670583055807,0.060595693458766885,0.07896408067096176,0.05870026954209576,-0.04510178924194636,-0.017045533353952275,-0.04636831099861535,0.04911706494350522,0.05415717408173076,0.10521881696613265,0.05449256452837609,0.02872357434875452
HALLMARK_HEME_METABOLISM,0.010381680339479674,0.021935306549459122,0.06154444064676604,0.07997775580331991,-0.009175359377449453,0.06855542741021255,0.018461269930568746,0.14346334308884187,0.09717107481133322,0.16404904896980874,0.01995830393897669,0.03675464671261586
HALLMARK_HYPOXIA,-0.0008978917911001107,0.03195471027229521,-0.015685060567643207,-0.035379558762517756,0.009054615762219768,0.001800945586275296,-0.00142246613090725,0.06323400255092969,-0.0005059350471413021,-0.06442309227729852,0.0059656990924352666,0.03248504635670298
HALLMARK_IL2_STAT5_SIGNALING,-0.01926886865611929,-0.02744137296592339,0.03487446472688633,0.04791034683349362,-0.03881147778630044,0.06134200774608067,0.007329384774789681,0.06466542187935596,0.10914439706366001,0.13441117766126284,-0.011439830392641272,0.002654865727271005
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.002790412723323843,-0.01788082022212675,0.041600939443253784,0.03043933793497225,-0.03078340050807967,0.05725865236022991,0.009608509046599241,0.06713152443382503,0.07017689533072101,0.08427363856673559,-0.002701621551743713,0.057987862683387945
HALLMARK_INFLAMMATORY_RESPONSE,-0.0022664837928144063,-0.035798905164080214,0.007988522308362424,-0.021454299770510863,0.0416267353758903,0.0167067771181198,-0.025074168793499874,0.0627169791293814,0.001339840813146535,0.014040152010641422,0.011736109872359317,0.06630210201747604
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03004995653891549,-0.009126810357900389,-0.033596229295467996,0.11105411233482082,0.0118835252809779,0.059402409685827544,0.003285801537102532,0.06382738847055014,0.057407423633283654,0.17552872743346962,-0.007007979580893484,0.005623630352689406
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02825297205607689,-0.021315780084627683,0.0034396488479403104,0.03065144927630416,-0.04513959783579698,0.07186106889128159,0.04237659450529805,0.06712356302400747,0.07115198113149497,0.0277427951565822,-0.01983093637017576,-0.024298077583237706
HALLMARK_KRAS_SIGNALING_DN,0.04968968252657462,0.056118525905029526,0.07940624948557733,0.09502554584229764,0.020792271115098328,-0.004816216829584572,0.017287977624313538,0.10937235761292573,0.09533673936622639,0.17173948632041314,0.07054781663150814,0.06064239041653527
HALLMARK_KRAS_SIGNALING_UP,0.022815152259247958,0.00604210661000961,0.0905904113251161,0.020146240321132828,0.01270637872382266,0.034868463913932175,0.012938128569910438,0.029607848456290133,0.08150203153524994,0.14750146497307864,0.04960933305932537,0.027897288376684405
HALLMARK_MITOTIC_SPINDLE,0.04596414769055982,0.013929270765113865,0.06593341814770777,0.08203330262726655,0.044018633294899245,0.025797199920238222,0.05077898306610096,0.1212566951027814,0.07983227594846741,0.16531976793096426,0.058437520136207094,0.04070345759684669
HALLMARK_MTORC1_SIGNALING,-0.010738506347960764,0.0491792947567577,0.03639263703889754,-0.005371486359882301,0.04471608061339699,0.059275118779652664,-0.026415853822387914,0.05819150623033564,0.05895596740502771,-0.0036743839868705968,0.058906009655331125,0.05412110625701272
HALLMARK_MYC_TARGETS_V1,-0.01134438713983406,0.015278945243936437,0.07651432065703553,0.052699355907030516,0.01766026776189535,0.060427944764277965,0.05261177773884997,0.11515427793309586,0.11298633877848709,0.17493819414993844,0.009172431753917043,0.015845920122532994
HALLMARK_MYC_TARGETS_V2,0.051594935407366385,0.04645133132010468,-0.030166100097326145,-0.016676202435499984,0.025865237305663983,0.042194524234466416,0.04249964449411945,0.07961150657082608,0.07628333626729167,0.11246560165393754,-0.06616329554506711,0.026277567959169298
HALLMARK_MYOGENESIS,-0.017944935747344813,-0.031284365384646344,0.003826198148528704,0.07164762721122762,-0.04134825292885765,-0.012283711001580483,0.02458290914252806,0.024871714372859597,0.07234560125357092,0.15934890572141244,0.03325928807841839,0.03948703627428911
HALLMARK_NOTCH_SIGNALING,-0.011982797928199607,-0.0031458885237447354,0.0520170922832624,0.05861697211729706,0.05555540879754855,0.05962824962004576,0.04242521434250698,0.13982601947550616,0.10101300784734436,0.16061855761633567,-0.009710314241499655,0.03440241341270307
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.00019742085954471504,0.008276590232455647,0.06266907182500354,0.08037503088551529,-0.006408775052680869,0.026815382016041608,-0.01091307510813301,0.07894825962560385,0.10565708218299567,0.1741574468952108,-0.04526777390640856,0.04589332281536853
HALLMARK_P53_PATHWAY,0.016322492565088647,0.0689892938762367,0.039759068843943465,0.02440140597546678,0.04508426896730162,0.06827416372783078,0.0259446571354541,0.07456724162396251,0.1042885873911194,0.18317303404625135,0.03631804490006195,0.07068969987745417
HALLMARK_PANCREAS_BETA_CELLS,0.0036839428433053825,0.029770467726328867,0.08792040856585256,0.08070121213009143,0.00023474708678480977,-0.008685217009646673,0.028216669381818393,-0.00027037406166514595,0.08069639614430961,0.18340967481384277,0.010560699435421261,0.01702123384867114
HALLMARK_PEROXISOME,0.049898961079022634,0.012516263383891066,-0.04223593943156475,0.05161283907081712,-0.053456529082018256,0.045229282714537744,0.02041322869364899,0.07771603219072638,0.04221656055094401,0.1687596463288514,0.04160016876361185,0.014367607433186947
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06203865907742697,0.03912859089901855,0.10049225774852757,0.058953485192386454,0.031210588815955013,0.023359606264961044,0.008266385360553763,0.04619723113889553,0.0773119512690619,0.1429903922611808,-0.0010269687759880738,0.033457879069818126
HALLMARK_PROTEIN_SECRETION,0.011769088052396,0.03299561594799758,0.10536130244193753,0.08922171623837623,0.011104339310198774,0.03473984170003177,-0.02108755513947667,0.10636506405866877,0.10110564205723342,0.1595522728531369,0.05917713767045268,0.025887860734571826
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03149865822041438,0.0016560443083670129,-0.04582268003165418,0.030579757038707467,-0.04642386035398373,-0.06721214084755504,0.004452613016664555,0.0005044449238757482,0.11999168634097765,0.1737985067375349,0.009690873398680756,0.05604530530089937
