,MGH258,UKF296,ZH1019T1
HALLMARK_ADIPOGENESIS,0.0176936422255307,0.04397375446209333,0.07983157178815778
HALLMARK_ALLOGRAFT_REJECTION,-0.09333108874508912,0.06254611445613445,0.005728986363361589
HALLMARK_ANDROGEN_RESPONSE,0.1705737042327842,-0.02560311667693915,0.045342899816861036
HALLMARK_ANGIOGENESIS,-0.018371007634968076,0.010723461354500497,-0.07363535231725894
HALLMARK_APICAL_JUNCTION,0.11241722049656121,0.0838162853538826,0.06944587626779042
HALLMARK_APICAL_SURFACE,0.08125271939504504,-0.05661863024579897,0.05490277815560283
HALLMARK_APOPTOSIS,0.00846732701243083,0.10555089585121007,0.020398186854668075
HALLMARK_BILE_ACID_METABOLISM,0.10297560067322181,0.049805213909929466,0.06391477797255458
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12736318843696437,0.05000127333194403,0.0763577924837332
HALLMARK_COAGULATION,-0.11821781150192817,0.04992559551857271,0.056742736466617046
HALLMARK_COMPLEMENT,-0.06204318072748673,-0.04327523361638406,0.01869018522885399
HALLMARK_DNA_REPAIR,0.1329963186998335,0.06772399513091032,0.11175167479292299
HALLMARK_E2F_TARGETS,0.10807584343931102,0.006526469911630552,0.048251456826399294
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08566941932058082,0.09298696243328819,-0.016571036000018944
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03492808659816618,0.06739215357517588,0.024599355863074275
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.006187434615505176,-0.027304754921432403,0.06296077653290957
HALLMARK_FATTY_ACID_METABOLISM,0.020679491066110472,0.019447338503448926,0.1224505287289622
HALLMARK_G2M_CHECKPOINT,0.08159205058592289,0.0432308244788964,0.03425122820406056
HALLMARK_GLYCOLYSIS,0.08788232309726628,0.03625598516954559,0.03479823014526088
HALLMARK_HEDGEHOG_SIGNALING,0.03716239522170477,0.020224729926313276,0.08299544854767223
HALLMARK_HEME_METABOLISM,-0.012406563391588656,0.07259714174564548,0.05921198572169008
HALLMARK_HYPOXIA,0.050669055337276496,-0.02171599501346514,-0.020586369923407816
HALLMARK_IL2_STAT5_SIGNALING,-0.017246592680016888,0.038923011860686973,-0.002472552085509243
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0723959788458453,-0.04283255685398707,-0.014354210648331124
HALLMARK_INFLAMMATORY_RESPONSE,0.05041479832507736,0.01868053052489694,0.06144056664521483
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.040615247767095464,0.011811828735247904,0.0645766432774558
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05072952787251752,0.1166743570612305,0.02170667122349959
HALLMARK_KRAS_SIGNALING_DN,0.04098951554934735,0.025300489611392273,0.12292590151340382
HALLMARK_KRAS_SIGNALING_UP,-0.01856553907190951,-0.0196977920075562,0.019715174043040233
HALLMARK_MITOTIC_SPINDLE,0.06821354094260154,0.07032800944622003,0.10396630863223912
HALLMARK_MTORC1_SIGNALING,0.11986703189467582,0.03271966979805509,0.06349380014434906
HALLMARK_MYC_TARGETS_V1,0.14129740748626654,0.08513390312378756,0.0736250368421051
HALLMARK_MYC_TARGETS_V2,0.09881735130371434,0.06442381544636082,0.039393531701312885
HALLMARK_MYOGENESIS,0.03085281943902401,0.11859808538316587,0.11133780352878402
HALLMARK_NOTCH_SIGNALING,0.1338069864437856,0.09834450833221425,0.13279543194545865
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.15151929786529808,-0.005569741342460632,0.10180819852683666
HALLMARK_P53_PATHWAY,-0.018214989070478377,0.083873192573493,-0.006977800639193946
HALLMARK_PANCREAS_BETA_CELLS,0.10354537502345446,0.080989708998446,0.10297534992880317
HALLMARK_PEROXISOME,-0.025562366075253796,0.0677623968212082,0.05318364708694446
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07260097012435375,0.024096235747680397,0.05335301497945519
HALLMARK_PROTEIN_SECRETION,0.10736355104570193,0.08169904187147606,0.03448308377003736
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04013190461287456,-0.05999158504565094,0.026720680890158763
HALLMARK_SPERMATOGENESIS,0.0965994589872046,0.052029380921244144,0.11483493744463429
HALLMARK_TGF_BETA_SIGNALING,0.03723073125207564,0.07160785821093966,0.1035152922656114
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.031125928184049693,0.08688083600981109,-0.04322944836185907
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06335331491301667,0.12609751070641378,0.08731032258114292
HALLMARK_UV_RESPONSE_DN,0.08884550758044868,0.05456857026889767,0.012056849454964219
HALLMARK_UV_RESPONSE_UP,0.04371915711564936,0.01611403520210711,0.09794092845698375
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0900118507682898,0.020825444796839364,0.001048014707890799
HALLMARK_XENOBIOTIC_METABOLISM,0.04672756126556459,-0.020344099493891377,0.07654095086730694
