,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.11187788415936992,-0.024321291835212235,-0.019291162655211705,-0.03174598481553099,0.1777230532154431,0.028024179337889008,0.044342620608851024,0.05869097809988676,0.1528514799964953,0.04572306160395852,-0.015976241741344977,0.041625850426288094,0.06601592018482845,0.039236172025091595,0.06698050536138175,0.23781394385258994,0.03151998681189277,-0.02453470311227535,0.11946643454554362,0.010476406677447092
HALLMARK_ALLOGRAFT_REJECTION,-0.08083996332452931,-0.08305271429671471,-0.018582889848111787,0.026267887359877295,-0.016942601109489572,-0.012763340604180806,0.009626693181179424,0.04410325575065441,0.12978265710855147,0.0006585224472778041,0.014931318705547359,0.012870410385330119,0.06280623239184024,-0.0629152631622505,0.04153655957037237,0.13898013076134322,0.05826182085107795,-0.006852059289537815,0.057531502361460034,0.034526948633522514
HALLMARK_ANDROGEN_RESPONSE,0.05967448352253562,-0.02349698386234577,-0.015991759447994483,0.026499316924589858,0.08492892507016088,0.044369280525317564,-0.006355619156311625,0.08169426055723382,0.18351461664611873,0.023445517449899915,0.030342680460615907,0.05297521237734106,0.08174525622974603,0.029267028927928138,0.08888243727112424,0.21645959730601536,0.021770284296977232,-0.025271181054651284,0.10159414346088298,0.022435853174195497
HALLMARK_ANGIOGENESIS,-0.010370683125787964,-0.007171410676755654,-0.025799996708002447,0.05376323392628943,0.05436766737370631,0.0044492908958018475,0.03811215328873233,0.10364934313466168,0.16324421168042388,0.07338042756308309,0.05212029953262629,0.015695321392787395,0.12000389132576146,0.06634060554092683,-0.0470265808095047,-0.17197703028558498,-0.04293362183830627,-0.08071631906045068,-0.039486746825898346,0.06451670736776362
HALLMARK_APICAL_JUNCTION,0.0937371467981732,-0.019696820059069652,0.022452146325952417,0.007063863822153926,0.18247928996878202,0.053619554877289206,0.038545150969479657,0.1341192432402463,0.15855869954283075,0.06498592817009412,0.04065072798165959,0.07544854161368096,0.1142443030038881,0.036365519482905624,0.09642389701778234,0.2310301612917669,0.0485078477841021,0.05107175333776691,0.11457476490103749,0.03342580348669428
HALLMARK_APICAL_SURFACE,0.05676204941157856,-0.09683840991479853,0.006153393877831121,-0.04440835923028783,0.10553207934155176,-0.010449752512097146,0.046739220113546406,-0.03991355968136536,-0.03695517011908428,0.0007266099537203504,0.018083879846946805,0.06802459802363282,0.09568978761144623,-0.045753654306233724,0.13325009093362566,0.17558750340794219,-0.11003415995205026,-0.008128009645843207,0.0798322965971346,-0.032842604643342696
HALLMARK_APOPTOSIS,0.0143246656618542,0.004405766698925571,0.019969010534048547,0.015780450335026938,-0.014296529866864492,0.02651769343136111,0.0027262977903834413,-0.07171227734680909,0.026710527799051708,0.11793172608157156,0.04386196270287326,0.005715282526926697,-0.0734045403820327,0.04670726051388401,-0.03638070389312234,-0.06330692237705043,-0.014082870195185216,0.00653056699647991,0.05146758194618965,-0.014235495891764012
HALLMARK_BILE_ACID_METABOLISM,0.04332531061004497,-0.06158986318639813,-0.037509409077441075,0.016795038501959406,0.15423825681735528,0.015700873588483003,0.04671738026989993,0.05605820183517917,0.1660493921967493,0.029781036458918112,0.08386041420573181,-0.014822250952816475,0.08321957378162893,-0.07775357123606039,0.04063973362186097,0.21243147242908006,-0.02312911009955111,0.0019394963366512507,0.11671438322232959,0.009786118206579705
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07732389151113983,-0.0478872972304267,0.05988202939219658,0.0706739798701907,0.15666113606591203,0.05908240620532532,0.015382202690260976,0.09400517403176997,0.10432492893965468,0.05830119758702236,0.07111942717470213,0.04305919078678097,0.15461979867041103,0.006357374717668578,0.13380125813524868,0.21588015208584668,-0.017104546513549476,0.026254043481642092,0.09513219445397797,0.03720830815324522
HALLMARK_COAGULATION,-0.10861229680096261,-0.07635616464298048,0.007698687929933022,0.014780247422923576,0.12963687796181608,0.05244531154057948,-0.005702417399267254,0.041793189410244104,0.13554543774381153,0.023186444636997646,0.045706653274314515,0.046779041568429304,0.06840827252967287,0.009614120678577209,0.06412316321815248,0.13315778151642116,0.002421749900045974,-0.040213817635537115,0.07933883433145549,0.026781101242094454
HALLMARK_COMPLEMENT,-0.022635930016025627,-0.03334695479901871,-0.0047188772510983286,-0.012492864671245689,0.11417692727814503,0.015555130361616069,0.003573089332428702,0.05710854179143845,0.14152133147888613,0.10529145528503142,0.036040545907553755,0.05459585952717446,0.013361429980969262,0.0141191317402048,0.04411819518241338,0.14128380464944001,0.015680109502049035,-0.04442361763427716,0.08171219550004116,0.030168253540056058
HALLMARK_DNA_REPAIR,0.06095356293451868,-0.03839320948700183,0.016016713120435018,0.0008658880089551547,0.1532413917893719,0.03637880844085327,0.02949610296647671,0.1470350822426869,0.18840318937881817,0.029443071825259983,3.249535901855422e-05,0.07620375707233265,0.17035096808594508,0.028013712361097527,0.12947536823871442,0.2563720341476412,0.00020603173890956897,0.06237411523789707,0.09671800442330515,0.06245317902449982
HALLMARK_E2F_TARGETS,0.055997107652696256,-0.05611813319623145,-0.032974168096806616,0.012694293472842412,0.16859928495226967,0.01892579879204381,0.01069199548728362,0.1280313633199047,0.19051706957733205,0.019546278319968996,-0.0018593671415148693,0.03912686479627402,0.10379704948396576,0.009851240682504356,0.11569702562777984,0.13902706662884012,0.015471383111409104,0.044228251432460376,0.10655075507140432,0.09985378327134688
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06633924617954896,0.04155516033700262,0.0220202258684561,0.07242395717970919,-0.011070163994445492,0.05140044455925016,0.04973712392717488,0.12167512597918925,0.15672168046273988,0.07062097256898622,0.061250645204354505,0.07355304247383129,0.11731693055817413,0.005548990688145109,0.015072386131513777,-0.06734498861428048,0.00027661874975254874,-0.051965971640144985,0.05941380955271391,0.0358240327993047
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03397609662037645,0.008795691734952307,0.07002541410380657,0.0006356730381494454,0.03815779432283594,0.02137701266619064,0.02556765951588177,0.06692623643665534,0.10450916116574963,-0.014100811299892395,-0.02116051344606349,0.007805566141498792,-0.043705656687974666,0.027893343994046645,0.07056895364260306,0.17359971676247204,-0.0113449409337511,-0.0024163894232587914,0.12349973079636607,0.012408437579924879
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.04114697739206797,-0.06555311362022832,-0.011525092529062966,0.008050495776068391,0.18033864030273852,0.047625989873416916,0.012514383678855755,0.014119977752894775,-0.04971394017426592,0.04950354823700315,0.0775317119039287,0.03474995493966932,0.13020279832176032,0.058575216843049976,0.07034982944081125,0.19036353037873416,0.00021416623317829,-0.02814884920871181,0.0819795198128771,0.005661114533636633
