,UKF243,UKF269,ZH1019T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.01774282946831457,0.060495627407243735,0.01116476936615523,0.09974599641175504
HALLMARK_ALLOGRAFT_REJECTION,0.026941151463394257,0.09379860125844611,0.04986483285256557,0.047822356317452394
HALLMARK_ANDROGEN_RESPONSE,0.0494006770714284,0.08924518621508377,0.029590115160721783,0.03184380695015515
HALLMARK_ANGIOGENESIS,0.10346103345950353,0.12032011636617547,-0.0004985329655253688,-0.10996950090480237
HALLMARK_APICAL_JUNCTION,0.0244505622193754,0.09130262048184774,0.023431976403801784,0.08351795743179968
HALLMARK_APICAL_SURFACE,-0.003600098464009905,-0.0362528264745294,-0.01132263127172634,0.07798440422991504
HALLMARK_APOPTOSIS,0.01190274883358028,0.007133223515161024,-0.020570273578471573,0.007361507429829112
HALLMARK_BILE_ACID_METABOLISM,-0.0185232709565711,0.048471430672830135,0.028618243684912267,0.11729262186013131
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07901209504948778,0.024458441819387774,-0.04055561554441723,0.06962621340428497
HALLMARK_COAGULATION,0.01729125713448696,0.02530686674442631,-0.028497709950148265,0.017636087356880315
HALLMARK_COMPLEMENT,0.04829781139344597,0.08126299114948769,0.021714592139174184,0.04703025596871976
HALLMARK_DNA_REPAIR,0.03385240081631957,0.09960561809718982,-0.02815345439697081,0.11230987237066611
HALLMARK_E2F_TARGETS,0.010860446720166774,0.08817931625633768,-0.043217101762642436,0.09805071113964994
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.002505673578333547,0.08208854277555036,0.004046954650598892,-0.01769729831160017
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.005298266226880413,0.0796179347637954,-0.029450484729303148,0.12465494825468243
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05833438852271417,-9.358198465960114e-05,0.05939593853144424,0.07138599381281012
HALLMARK_FATTY_ACID_METABOLISM,0.007563387279038093,0.02960978857563878,-0.019499828539024086,0.0628309534972223
HALLMARK_G2M_CHECKPOINT,0.01602030205141246,0.09419254823398468,0.049083351528300914,0.08499709094785693
HALLMARK_GLYCOLYSIS,0.04534460489558971,0.08550185868034875,0.027327414113845344,0.06995224792088868
HALLMARK_HEDGEHOG_SIGNALING,-0.006998718885583625,0.007868815611912059,0.035178628503189646,-0.0015378859120486609
HALLMARK_HEME_METABOLISM,0.007563032856252162,0.08012558407019524,0.026830920601360757,0.13971707776262218
HALLMARK_HYPOXIA,0.049249916678295244,0.030800024308862296,0.042235857043059606,-0.017798398840706307
HALLMARK_IL2_STAT5_SIGNALING,-0.05267193403101396,0.11144165532432108,0.005169683849819247,0.05379402401892154
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10128810506351311,0.05150451621761002,-0.013897863046701353,0.018862467053328568
HALLMARK_INFLAMMATORY_RESPONSE,-0.020969678006914023,0.0755355975220006,-0.05157463612003146,0.017057300685230033
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0072351088292523895,0.0904751287604658,0.011155251918631563,0.1309702798535901
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.004844403969946541,0.07908669701379474,0.002288204510154146,-0.01299107259343135
HALLMARK_KRAS_SIGNALING_DN,0.05512315720942669,0.034913616911089025,-0.023386675825653423,0.1059686035597702
HALLMARK_KRAS_SIGNALING_UP,0.026536433319139352,0.026562031945086877,0.04651454712048474,0.05601494149018161
HALLMARK_MITOTIC_SPINDLE,0.01320206528043959,0.07941672988565093,0.006200328654167769,0.1479338407048373
HALLMARK_MTORC1_SIGNALING,0.08235352269341409,0.1003063677813602,0.07822000769575227,0.024547515412283977
HALLMARK_MYC_TARGETS_V1,0.02450818734254891,0.11018100970841556,0.0068556934984759735,0.10487324323778023
HALLMARK_MYC_TARGETS_V2,0.01076902826412763,0.03194703415192118,0.004860016596192084,0.08347985393291484
HALLMARK_MYOGENESIS,-0.002579775590597673,-0.02728723107866407,-0.024028464916892155,0.06431969153857621
HALLMARK_NOTCH_SIGNALING,0.00048750728522950693,0.089436779832694,0.02048177367682294,0.13980152767361007
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.015544968309106804,0.04660578686546426,0.00899718099290815,0.11819903270551847
HALLMARK_P53_PATHWAY,0.038391387862991344,0.10891029400651343,0.05148230451873045,0.12514353728122882
HALLMARK_PANCREAS_BETA_CELLS,-0.007448345664543784,-0.017169445643624603,-0.035613814821236066,0.11277851827458182
HALLMARK_PEROXISOME,0.04147417233683863,0.07568807626894387,0.03440899248699014,0.0631176910236695
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.02403680252362409,0.0585606712163728,0.01917438127500054,0.1065990898763405
HALLMARK_PROTEIN_SECRETION,0.03338380864785694,0.0913736095608696,0.05419904137387875,0.09899498245780523
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.09264572914226252,-0.11156124025077085,-0.0011593157507399034,0.0711197969869107
HALLMARK_SPERMATOGENESIS,-0.005105477826791484,0.03277662740721101,-0.01724339005502036,0.11727253059144319
