,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05041994004286382,-0.019160686788969858,0.026717201654964603,0.004876063791436661,-0.019442231153664835,0.04824374342940529,0.019591335453015557,0.04590595767530144,0.0941752835867814,0.012919639417198415,0.08375642780256252,0.0395985838889623,0.11944425502975899
HALLMARK_ALLOGRAFT_REJECTION,-0.04322000628153999,-0.04020401566710876,0.0707974399708179,0.02182097287382787,0.035129450493787726,0.0860867706993304,0.06557774808271227,-0.023986453604466888,-0.04756073779580749,0.011888904862818087,0.03025149709523941,0.01649344485670096,4.7259738421595154e-05
HALLMARK_ANDROGEN_RESPONSE,0.07709598172506969,-0.045699064383278316,0.030715224539375856,0.05205156195458311,0.06355146068074868,0.10307872878123837,0.03859355419165027,0.04843664588635129,0.10412796891190623,0.08232742559062375,0.054812615412662295,-0.044798845222900605,0.03335205774349745
HALLMARK_ANGIOGENESIS,-0.06528009761617308,-0.010499646109395307,-0.03235362634259492,-0.0013877491510936404,0.013808549550921232,0.0843931227332751,0.028642246269822872,-0.02402764213093062,-0.037206168998311404,0.018665026490964354,-0.061549520119354974,-0.11331922283817358,-0.04898134037231733
HALLMARK_APICAL_JUNCTION,0.081226297425204,-0.03684629601059733,0.016913693697943752,-0.02172912470789713,0.047412717670678506,0.04389704525491967,-0.0011931877332339515,0.05214983357616502,0.08674091670965922,0.007175473622360223,0.039301661600122086,-0.014387027463543799,0.11048892744789762
HALLMARK_APICAL_SURFACE,0.05818610558256829,-0.01847265753017731,0.04005282524621386,-0.009076841621252536,0.029173422029700427,-0.05959563082286489,-0.02338268142996409,0.11188970388098787,0.10962996756578634,0.04371380534805097,0.009249747602716666,-0.06358818349770537,0.08125270971661307
HALLMARK_APOPTOSIS,0.051339535250529846,0.028460851794439832,-0.01033129503450656,0.013726896442883555,0.007476185574545542,-0.06121948144059089,0.00766411325249,-0.06247563955146428,-0.013362662365758166,0.0025843132233558178,0.042626438066133546,-0.01253630651514491,-0.04825282148689815
HALLMARK_BILE_ACID_METABOLISM,0.06549656082711684,-0.024557148665180422,-0.0365950577890144,-0.013415785303685203,0.0981350017425902,0.07573460353852232,0.09371000959070797,0.06465701333335938,0.11592623514203315,0.0211767746144681,0.04742839629586015,0.05717459236290935,0.1271663705761577
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09607611361511333,-0.011891064202050796,0.05501621516657478,0.014399262978600271,0.026336307048111095,0.06920580953175619,0.005851454057097323,0.11590566926941864,0.09972660305944445,0.05470659602073831,0.07163971518653088,0.005270829861989644,0.05470575966905211
HALLMARK_COAGULATION,-0.03477188395874166,-0.04761198122777067,0.013718848334252548,-0.010951967366875157,0.04412277925820239,0.0784718724275177,0.0254727341755364,-0.005674686189877197,0.030428970781501485,0.04198524817377076,0.04426737501815766,-0.04497746135734727,0.02727778674226265
HALLMARK_COMPLEMENT,-0.02454218749955363,-0.010986049855670942,0.032173158263884366,-0.015167736881815304,0.009787108878838447,0.06952931368880995,0.02872759195558892,0.034613492708640815,0.042862380102538906,0.026774613791314142,0.10875516188316903,-0.0002717694517684291,0.111258872263629
HALLMARK_DNA_REPAIR,0.09620813860985214,-0.03434099585705192,0.04393186565933637,0.05960829172831177,0.033552792517058956,0.07843574563228428,0.029672403912180224,0.021979279970592753,0.1007029052715861,0.05092214162858154,0.07846184289860109,0.08806262139540515,0.16802288586046385
HALLMARK_E2F_TARGETS,0.057872105069779675,-0.03667962358400638,-0.01369349343732372,-0.014880043498201882,0.03286832635555696,0.10813516962339806,-0.007562677723540071,0.07436853236410534,0.07896368795703539,0.052423991521395936,0.07637068611291331,0.08687802601594895,0.02898770143431448
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10307493209165042,-0.024534826426792392,-0.01843558977445768,0.025714830706361148,0.038086070931294624,0.062466627625939096,0.047320475430104446,-0.0728588257673295,0.03452825424686337,0.03331716038626349,-0.009919359561041364,-0.080646656370071,0.07436099845180673
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05051209325938299,0.002499609032818405,-0.003284564589963905,-0.006890424354557153,-0.016072696217429454,0.0374706728349522,0.07200111847145371,0.09253316637663597,0.1386865459642987,-0.006638692011604874,0.026969424902634372,-0.009157196686886887,0.0981985865877117
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.01166160051750658,-0.03310713507986834,-0.02637379876173408,-0.02097387674639194,-0.006091174089720512,-0.030011426107946593,-0.033950331592327056,0.015403037878632071,0.0918778546904558,-0.0114029974437324,0.11966049854591251,0.10066974094760585,0.0562009234383428
HALLMARK_FATTY_ACID_METABOLISM,-0.029947858411205026,0.028367042198768674,0.043815340186376006,0.04157851131992118,0.004374181280958653,0.06520050972063972,0.009343243768114563,0.0655717453610004,0.07722870340252935,0.03692432112603875,0.04768021143225611,0.008770858619707958,0.12202148216985965
HALLMARK_G2M_CHECKPOINT,0.039704707425603024,-0.03379149019699255,0.016481561006871842,0.02744035277032775,0.025036500610834393,0.10564538308419982,0.04167977389646083,0.01996702081457361,0.06792751548331995,0.04466349732442427,0.056650739003676454,-0.014533167727482999,0.13742303021544597
HALLMARK_GLYCOLYSIS,0.08669416437130341,0.01269370933516228,0.01758599727039083,0.021274349638474584,0.04212947104600514,0.044558810315597185,-0.044238914703132265,0.10466915555363031,0.14012287923077243,0.02142023796712583,0.0919036938620132,-0.01678998353195892,0.1605132034275437
HALLMARK_HEDGEHOG_SIGNALING,0.10151385923019873,-0.016039790148050913,0.007377398413601603,0.02448932862608909,-0.03555099850392226,-0.09669505490283961,-0.06400344865485226,-0.040548948503052906,0.09796615789946495,-0.012172682850411407,0.08679598175939314,-0.04867197165453749,0.044181648409502686
