,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.02283674450597627,0.16800904106062634,0.055128419040645034,0.03643846602064942,0.1359691896151785,0.06774925557058727,0.19483863809955737,0.08198597004774642,-0.24976731028693633,0.08228024348896489,0.0020607284686617326,0.2606218814202521,0.19383566688376314,0.21272805569015538,0.25584050172107003,0.06162168811663649,0.061708763049100404,0.023429393961255974,0.15220562239586893,0.09613829720165572,0.1686511220972755
HALLMARK_ALLOGRAFT_REJECTION,0.038549427753880955,0.12500990206913318,-0.06504199931644081,-0.03849854980975237,0.11988847125306311,0.006087640602124943,0.09795174367966632,-0.38148861074593154,-0.5560618892031306,0.12689032603642117,-0.035311598286924095,-0.48943207080877726,-0.07020994054226934,0.09040794430869604,0.14004540195035498,0.026235633833477615,-0.027171643922867125,-0.01779530371193034,-0.055714286884733066,-0.008514830358279034,0.04524170281302597
HALLMARK_ANDROGEN_RESPONSE,0.013410240957845003,0.05300432202257904,-0.002915780159500485,0.032769677563216235,0.05893398168526226,0.03959074431900886,0.2745578668634105,-0.1630556654095806,-0.510136206140829,0.06024940522517677,-0.0218139924197232,-0.20826183927233166,-0.12265436919985546,0.19718877045924962,0.2023214738003458,0.014389611517521935,0.055578719173788635,0.007927978033630493,-0.0840779530354468,0.013688034638115047,0.062425055754970996
HALLMARK_ANGIOGENESIS,-0.016570583093407015,-0.24941933757204687,-0.06895185848374287,0.11330660640781423,0.16136859201548232,-0.052038648969175975,-0.32987830102292276,-0.3214485070583274,-0.6358954195897034,-0.2561784529688662,-0.09447766921738003,-0.5141076093158686,-0.37255702878598945,0.023813115570167305,-0.15003295307586484,-0.023103931176368265,-0.1008345439651619,-0.035011515175252375,-0.2804110132391713,-0.1668045929963104,-0.15159289441845286
HALLMARK_APICAL_JUNCTION,-0.04949337605496154,0.10689243592179203,0.008050117462503283,-0.04025507168267352,0.09508637931465576,0.10986215642796311,-0.02426003256656849,-0.2291801424307715,-0.4910530486898051,-0.18383351344851348,-0.007016456478574659,0.04701151905520197,-0.18047043233221036,0.2140476206099001,0.2215747769883915,0.07861067938027042,0.1499811486130749,0.03367279039243316,-0.0057819803421745464,0.01875541748775209,0.22492261820199932
HALLMARK_APICAL_SURFACE,-0.02736354330566972,0.27439079737593935,0.02875265726303596,-0.025003549921762628,0.11601838922079552,0.0794079251692704,0.0462506348487669,0.26541499052691797,0.431306013401002,0.16085862248240734,0.10989001943011088,0.31690249590763664,-0.09469172976562062,0.21498237131822048,0.21866818919124342,0.07999755231320588,0.09304202981674695,0.06410941586798206,-0.09199029239574238,0.14786232154107953,0.14641216145586938
HALLMARK_APOPTOSIS,0.007680198123106948,0.0341183570137811,-0.024746521183336107,0.00714474561480594,-0.06926294003925057,0.04069384145840603,-0.04275487509185535,0.05545425448425444,-0.1300744839072285,-0.165747986265114,-0.0028310970224255765,-0.08489411714084293,0.2121438840136403,-0.1527894670060651,-0.12223488539252793,0.04189747068096379,-0.036101015510995364,-0.019689412694512694,-0.0878906536711207,0.09062029589455485,0.15288818208735513
HALLMARK_BILE_ACID_METABOLISM,-0.010489447161123329,0.0653999250960495,0.05113168694346653,0.028630661745069123,0.12143845187109352,0.0880604990619732,-0.012604934623599512,-0.16870764670860136,-0.6140156851293741,-0.12254659482506725,-0.048970665399314404,-0.0940684885867779,-0.0810003436104972,0.18343960180090946,0.23442308286681884,0.061421155893849534,0.027368611365671806,-0.03266421522058833,0.2615062806271957,-0.011142664583063348,0.02938146261734139
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.024576594691507647,0.005440288783080687,0.13525467024034024,-0.053060675837799665,0.025830467416111284,0.06815575817629428,0.025953264952949185,-0.2612946729475838,-0.4265694962449945,-0.2694199417003781,-0.03627824388976308,-0.383791205524571,-0.2833703974559578,0.26382661846544564,0.2653027223577653,0.020738347061416824,0.07519843067878192,-0.0019758440653042,0.1177962321848444,0.0076844201453710225,-0.0040361857975094945
HALLMARK_COAGULATION,0.0822289893178816,0.010556915203219377,-0.09601999967859516,-0.03699152615127145,0.027898550899895982,0.05083410458440711,0.06688669625092539,-0.3776180764098416,-0.625279015412992,-0.06902083586960857,-0.09168356272453837,-0.5137261699864464,-0.1851200258913619,0.1262336986061265,0.13617219733889227,0.06458659854032965,-0.10775753501219923,-0.0361383218504539,-0.15440322014168217,0.07709261973291164,-0.12876518747922147
HALLMARK_COMPLEMENT,0.0417916005244857,0.22436077994524903,0.03257076566692776,0.025872776391099722,0.145576351270119,-0.008731767574973157,0.22461994315511533,-0.04100203768881286,-0.431924917643451,-0.1712156054573552,0.056422356842373615,-0.2878628701145027,0.11521416294117992,0.19209305288514003,0.14560217646988988,0.08493520238639093,0.05551634708016065,0.04705640645303316,0.09891992339069916,0.06282557662055462,0.2215960055636567
HALLMARK_DNA_REPAIR,-0.03289583371609029,0.12989472409906544,0.1041594811179732,-0.02585922108585532,0.08617208895940291,0.0850878698510974,0.18285536470764416,-0.15031790709830858,-0.387721543707189,0.027599709387163142,-0.011278713207958469,0.26444388240136196,-0.0951843012682319,0.2173737951070595,0.28939673785767245,0.11186549956977795,0.19553766426965177,-0.01636791342635333,0.20323188127179734,-0.06542070475328313,0.2313878456678851
