,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.03250897217219947,-0.007706267837339575,0.02521921867240622,0.012876732040185619,0.09620147965275021,0.03241373293468077,0.05160584744069654,0.032780798763197595,0.09218866341794836,0.115944660538038,0.04814970575358337
HALLMARK_ALLOGRAFT_REJECTION,0.008264817046382997,-0.0012609802275506468,-0.0005005639241437302,0.007802889271049137,0.08378440333587797,0.03808719981064073,0.049572123087144676,0.004369928262929241,0.06522580426134934,0.060845180564615346,-0.00850142716639594
HALLMARK_ANDROGEN_RESPONSE,0.007302858251316345,0.06878997189360161,0.04695461262955421,-0.0320135136042476,0.09014381061069202,0.07317605668459698,0.042603781461727504,0.08032067208193303,0.07560044418741678,0.12225652948121596,-0.013936669863127067
HALLMARK_ANGIOGENESIS,-0.04773557596848647,0.04018040013877315,-0.0029840365662001022,-0.005916907661794566,0.044831972373084804,0.08747916355548552,0.015305124778970502,0.11822000249669552,-0.0230858170908622,-0.13564648355810005,-0.018067602905162603
HALLMARK_APICAL_JUNCTION,0.06812475061150121,0.026319131537180775,0.019317170419584577,0.025858192645684414,0.08808421306445366,0.0991035812266442,0.04192381598346998,-0.04540777691727233,0.08417142290090711,0.11503476136378508,0.01023460458892258
HALLMARK_APICAL_SURFACE,0.06538106215614575,-0.11403547830096566,-0.009926837194748043,0.03945611612384419,-0.05287134733271352,0.023232481560637237,0.03147704655928465,-0.07957227044352462,0.0898111916436317,0.08518549467625967,-0.01643764553531141
HALLMARK_APOPTOSIS,0.02075821695183842,0.05995306083587059,0.012621040469086662,0.005532750020511072,0.02184682638963754,0.07234156711552824,-0.014073655976386252,-0.0028294368914502633,-0.03868101522251167,-0.07409849648337322,0.022776130226916828
HALLMARK_BILE_ACID_METABOLISM,-0.004117310032156243,0.05011390788571907,0.04506133923295919,0.016165277486894218,0.09908617892720616,-0.002236856995340194,0.0021923819330246703,-0.04489072776671795,0.08318817471633409,0.11639799917990523,0.028795763832618462
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.021938125427247525,-0.007901052250198952,-0.026786089351584805,0.025606540041633593,0.09257816254195717,0.08653966377042596,0.06053118262493892,0.02373143904782454,0.11032316707662544,0.16603317470916398,-0.01269587519393319
HALLMARK_COAGULATION,0.0239827232275342,0.09490299567721709,0.026040201706132877,0.026799177970133013,0.10397384463871624,0.028088971968162606,0.04122569697822026,-0.08768103391764936,0.013719339883681505,0.03775516935013308,0.028057136105814885
